TymeBreathRate,tidal_volume,TymeVentilation
37.0,204.5,74.9
36.66,203.0,74.01
36.4,201.5,73.57
36.18,200.0,73.31
35.95,199.0,73.29
35.68,199.9,74.11
35.41,200.7,74.94
34.82,202.5,75.56
34.42,203.4,75.64
34.13,203.9,75.46
33.96,204.0,75.37
33.81,204.1,75.31
33.7,201.7,74.2
33.58,199.2,72.99
33.52,195.9,72.12
33.51,191.9,71.58
33.8,191.5,71.95
34.14,190.6,71.73
34.48,189.6,71.42
34.85,189.1,71.45
35.23,188.6,71.5
35.65,188.4,71.59
36.18,188.9,71.78
36.61,189.5,71.97
37.08,189.6,71.86
37.53,188.8,71.56
37.81,187.3,71.52
38.09,185.5,71.33
38.36,182.9,70.78
38.84,179.8,70.87
39.63,179.3,72.13
40.62,181.3,73.17
41.59,183.9,73.02
42.44,183.0,72.59
43.21,181.1,72.11
43.78,178.5,71.75
44.27,177.1,72.84
44.66,178.1,74.79
44.9,182.2,75.78
45.05,182.5,74.59
45.23,182.1,74.2
45.42,181.2,74.74
45.64,182.4,75.1
45.82,184.1,75.3
45.97,185.8,75.29
46.12,183.2,73.64
46.29,181.0,72.13
46.57,182.1,72.13
46.66,188.3,72.54
46.6,196.3,73.85
46.26,203.5,75.14
45.67,208.6,75.46
45.11,208.9,75.21
44.56,209.2,74.96
43.8,209.7,74.66
42.43,211.1,74.37
41.09,217.5,75.27
40.16,223.5,76.47
39.78,227.4,77.13
39.46,231.0,77.72
39.05,235.2,78.33
38.62,239.6,78.94
38.15,242.5,79.19
37.65,244.6,79.22
37.03,247.2,79.33
36.26,250.3,79.52
35.62,252.0,79.09
35.0,253.7,78.75
34.5,255.3,78.86
34.0,256.9,78.96
33.33,258.9,79.92
32.68,261.1,80.87
32.09,264.5,81.6
31.55,267.7,82.26
31.29,270.0,82.6
31.02,272.2,82.94
30.76,274.5,83.29
30.36,276.2,83.29
29.91,277.7,83.13
29.54,277.6,82.43
29.22,276.6,81.37
28.97,275.3,80.56
28.82,273.6,80.26
28.67,273.3,80.17
28.53,274.8,80.32
28.39,276.2,80.47
28.28,277.9,80.61
28.17,279.6,80.76
28.06,281.0,80.55
27.92,281.7,79.19
27.79,282.4,78.12
27.7,283.1,78.05
27.63,283.6,77.99
27.58,283.4,77.95
27.54,283.2,77.91
27.54,283.2,78.09
27.55,283.4,78.37
27.56,283.8,78.55
27.52,284.8,78.47
27.48,285.7,78.4
27.45,286.5,78.31
27.42,287.3,78.23
27.39,288.6,78.43
27.36,290.1,78.76
27.34,293.0,79.21
27.34,297.0,79.75
27.33,297.1,79.63
27.31,295.7,79.26
27.29,294.3,78.89
27.27,292.3,78.68
27.25,289.3,78.7
27.23,286.4,78.73
27.23,282.9,77.74
27.23,279.3,76.66
27.26,276.2,75.7
27.28,273.1,74.76
27.28,271.5,74.39
27.25,271.3,74.65
27.24,271.2,74.84
27.26,271.4,74.72
27.27,271.5,74.6
27.3,270.4,74.57
27.33,269.4,74.54
27.28,268.3,74.25
27.23,267.2,73.94
27.15,265.4,73.46
27.02,262.8,72.75
26.92,260.1,72.03
26.9,256.7,71.22
26.88,253.6,70.5
26.85,252.2,70.48
26.85,251.5,70.53
26.89,251.9,70.71
26.92,252.3,70.88
27.08,252.0,70.91
27.26,251.7,70.93
27.39,251.5,70.86
27.52,251.2,70.75
27.63,250.9,70.58
27.66,250.1,70.07
27.68,249.4,69.56
27.72,248.4,69.07
27.81,246.7,68.61
27.9,244.6,68.27
28.0,242.2,68.04
28.04,241.4,68.0
28.07,241.0,68.0
28.13,241.2,67.99
28.2,241.7,67.97
28.33,241.8,68.09
28.49,241.7,68.27
28.57,241.9,68.32
28.65,242.1,68.37
28.72,241.6,68.27
28.78,240.1,67.94
28.84,238.6,67.6
28.96,238.1,67.87
29.09,237.7,68.14
29.21,238.2,68.22
29.32,238.7,68.3
29.39,238.8,68.4
29.46,239.0,68.49
29.56,239.5,68.5
29.65,240.5,68.6
29.69,242.3,68.95
29.71,243.4,69.08
29.7,243.5,68.88
29.68,243.5,68.68
29.65,243.2,68.56
29.61,242.8,68.47
29.63,241.4,68.46
29.69,239.4,68.52
29.73,239.7,68.82
29.77,241.1,69.26
29.81,242.3,69.32
29.85,243.4,69.21
29.9,244.1,69.36
29.94,244.8,69.52
30.0,244.4,69.4
30.05,243.0,69.03
30.07,242.4,69.0
30.0,244.0,69.83
29.91,245.6,70.59
29.8,247.1,71.18
29.68,248.7,71.74
29.61,250.3,72.09
29.53,251.3,72.3
29.46,250.7,72.21
29.4,251.5,72.36
29.34,253.5,72.76
29.29,255.6,73.15
29.25,258.4,73.76
29.21,261.2,74.37
29.11,265.0,74.36
29.02,268.4,74.32
29.0,269.1,74.23
28.98,269.8,74.14
28.96,270.4,74.05
28.93,269.6,73.93
28.9,268.2,73.79
28.87,266.6,73.55
28.84,264.2,73.04
28.82,261.8,72.54
28.79,261.1,72.71
28.76,260.3,72.8
28.78,259.6,72.29
28.79,259.1,71.89
28.73,259.3,71.85
28.67,259.5,71.81
28.56,260.5,71.8
28.44,261.6,71.8
28.26,262.1,71.85
28.04,262.3,71.92
27.82,263.7,72.07
27.69,264.7,71.9
27.63,265.3,71.51
27.59,266.3,71.23
27.58,268.9,71.37
27.57,271.5,71.51
27.63,270.9,71.05
27.7,269.7,70.47
27.8,267.9,70.11
27.9,266.0,69.77
28.0,265.6,69.64
28.1,265.8,69.6
28.18,266.1,69.57
28.2,266.9,69.6
28.22,267.7,69.63
28.24,268.5,69.67
28.26,269.3,69.7
28.19,267.7,69.39
28.1,265.9,69.04
27.99,263.9,68.78
27.8,261.6,68.83
27.61,259.1,68.53
27.4,256.6,67.75
27.13,254.9,67.19
26.83,253.4,66.66
26.59,251.8,66.08
26.34,250.2,65.5
26.19,248.1,64.99
26.07,245.8,64.5
26.0,245.8,64.4
25.96,246.5,64.4
25.93,247.6,64.53
25.95,250.0,65.09
25.97,252.3,65.66
26.04,252.6,65.34
26.14,251.2,64.36
26.23,249.7,63.5
26.29,247.8,63.07
26.34,246.0,62.64
26.39,244.2,62.21
26.45,242.4,61.78
26.46,240.3,61.46
26.45,238.2,61.18
26.44,236.1,60.9
26.41,235.2,60.68
26.34,236.0,60.57
26.28,236.1,60.43
26.21,234.9,60.24
26.15,233.5,60.07
26.09,231.5,59.93
26.04,229.4,59.8
25.96,227.5,60.0
25.88,225.7,60.2
25.83,223.8,60.23
25.88,222.0,59.9
25.94,220.9,59.75
26.01,221.0,59.87
26.11,222.0,60.09
26.25,224.0,60.43
26.39,226.0,60.77
26.66,227.8,61.05
26.93,229.5,61.33
27.17,230.3,61.7
27.41,231.0,62.09
27.62,231.6,62.31
27.81,232.1,62.46
28.04,231.5,62.49
28.27,230.5,62.48
28.49,229.3,62.48
28.68,227.7,62.54
28.86,226.1,62.59
28.88,225.3,62.77
28.9,224.6,62.96
29.01,222.9,63.49
29.15,220.6,64.0
29.32,216.5,63.75
29.43,214.2,63.55
29.48,213.6,63.37
29.53,213.0,63.2
29.56,213.3,63.67
29.58,213.6,64.14
29.6,214.1,64.19
29.65,213.6,64.16
29.79,211.7,64.04
29.91,211.1,64.02
30.02,212.8,64.15
30.12,214.4,64.29
30.38,217.8,65.14
30.59,220.5,65.97
30.74,221.7,66.68
30.88,223.0,67.38
31.06,226.0,68.59
31.24,229.3,69.9
31.44,233.6,70.99
31.64,238.1,72.03
31.81,239.4,72.34
31.99,240.3,72.56
32.02,238.3,72.53
32.02,235.6,72.39
32.0,232.6,71.89
32.0,231.4,71.99
32.0,231.2,72.45
31.91,232.8,73.23
31.82,234.3,73.9
31.77,234.9,74.02
31.73,235.4,74.13
31.86,232.5,74.02
31.95,230.1,74.13
31.98,228.4,74.49
32.02,229.2,75.14
32.06,230.4,75.84
32.13,231.9,76.48
32.26,233.9,76.9
32.35,234.9,77.07
32.4,234.9,77.01
32.44,235.0,76.95
32.48,235.8,77.32
32.51,237.1,77.93
32.58,237.7,78.31
32.68,237.8,78.5
32.78,234.7,77.79
32.89,232.0,77.17
32.99,230.4,76.89
33.09,228.8,76.6
33.27,226.9,76.47
33.51,224.9,76.47
33.82,223.7,76.32
34.16,223.2,76.45
34.55,226.2,77.85
34.98,228.3,78.53
35.4,229.5,78.65
35.72,229.1,78.53
35.93,229.1,78.61
36.03,229.5,78.88
35.98,229.7,79.3
36.15,228.1,78.74
36.5,227.2,78.85
36.89,227.9,80.07
37.09,227.1,79.87
37.29,226.2,79.67
37.5,225.4,79.47
37.87,222.8,79.43
38.26,219.9,79.24
38.66,216.0,78.34
38.9,214.5,78.24
39.02,215.0,78.79
39.11,214.8,78.95
39.17,212.6,77.94
39.1,209.3,77.89
38.93,209.2,78.24
38.7,210.5,78.38
38.52,209.3,77.74
38.33,210.1,78.28
38.22,210.1,78.35
38.18,209.1,77.84
38.18,208.0,77.36
38.23,207.0,76.91
38.58,208.0,77.44
38.92,209.6,77.96
39.17,211.8,78.24
39.37,212.9,78.04
39.51,213.5,77.52
39.32,213.4,75.81
39.03,212.3,74.8
38.69,210.9,74.12
38.23,211.6,74.66
37.77,212.3,74.97
37.36,212.0,74.26
37.0,208.1,73.31
36.85,207.7,73.48
36.82,209.7,74.35
36.83,212.6,74.99
36.87,216.0,75.39
36.84,215.8,75.21
36.82,215.6,75.04
36.71,215.3,74.97
36.54,215.1,74.97
36.13,214.1,73.99
35.72,212.5,73.17
35.36,210.5,72.82
34.95,210.2,73.19
34.49,210.8,73.86
33.82,210.6,73.76
33.53,209.8,73.49
33.35,208.9,73.17
33.12,209.0,73.57
32.83,210.2,74.76
32.74,209.3,74.41
32.69,207.8,73.67
32.64,206.4,72.93
32.74,205.6,72.71
32.9,205.2,72.72
33.06,204.8,72.8
33.24,205.0,73.32
33.4,205.3,73.81
33.48,205.9,74.15
33.57,206.6,74.5
33.88,203.7,73.22
34.14,200.9,72.2
34.28,198.4,71.78
34.3,195.5,70.71
34.31,192.6,69.64
34.51,191.2,69.84
34.84,191.5,70.78
35.35,194.6,71.84
35.81,195.2,71.48
36.33,195.8,71.2
37.19,197.1,71.45
38.13,198.9,71.97
39.04,199.9,72.12
39.77,198.9,71.29
40.45,197.5,70.78
41.16,195.6,70.37
41.94,193.2,69.85
42.31,191.6,70.46
42.62,190.0,70.94
42.8,188.5,71.11
42.81,186.7,71.0
42.74,187.0,71.64
42.41,190.0,72.52
41.96,193.1,73.39
41.54,193.3,73.98
41.17,191.0,74.21
40.78,189.0,74.2
40.37,188.3,73.98
40.13,189.0,74.32
39.9,189.1,74.49
39.69,186.5,73.86
39.49,183.9,73.23
39.15,183.9,73.91
38.79,184.2,74.58
38.42,184.3,74.12
38.07,184.3,73.91
37.76,184.1,74.11
37.42,185.1,75.01
37.07,188.1,76.93
36.82,189.8,77.27
36.64,190.7,76.73
36.59,190.2,76.65
36.68,190.3,76.94
36.83,190.8,77.36
37.2,189.3,76.71
37.65,188.5,76.48
38.11,190.1,77.61
38.53,191.8,78.26
38.92,193.5,78.58
39.57,194.9,78.83
40.73,196.5,79.37
41.76,199.1,80.24
42.42,195.5,78.51
42.88,192.8,77.98
43.42,191.6,78.44
44.12,191.5,79.11
44.88,192.3,79.4
45.25,193.2,79.91
45.78,194.7,80.4
46.6,195.9,80.57
47.15,195.5,80.68
47.23,197.5,81.73
47.23,199.3,82.38
46.97,200.0,81.92
46.41,202.3,81.87
45.98,202.1,81.98
45.51,201.0,82.39
45.18,199.5,82.56
44.97,197.7,82.43
44.61,195.5,81.54
44.09,193.3,80.23
43.5,193.4,80.03
42.99,193.7,80.0
42.54,194.3,80.12
42.23,195.0,80.4
41.59,195.5,80.57
40.97,195.2,80.29
40.6,192.9,78.95
40.21,190.6,77.87
39.75,187.8,77.74
39.49,187.3,77.57
39.23,186.8,77.4
38.96,186.6,77.4
38.71,186.8,77.65
38.72,187.0,77.76
38.8,187.6,78.24
38.93,188.5,78.9
39.04,188.7,79.02
39.15,188.4,78.78
39.26,188.4,78.67
39.39,190.3,79.56
39.61,188.6,78.1
39.84,186.5,76.92
40.08,184.6,76.1
40.76,184.9,75.86
41.54,183.9,75.41
42.34,183.4,75.49
43.11,185.7,77.17
44.17,185.6,77.04
45.17,185.1,76.51
46.07,184.8,76.1
46.86,184.4,75.82
47.25,182.5,75.25
47.81,176.5,74.05
47.63,178.6,75.34
47.4,177.7,74.71
47.15,176.3,73.83
46.85,174.2,73.1
46.57,169.8,72.55
46.34,171.3,74.19
46.12,173.0,74.5
45.89,174.0,73.79
45.69,173.0,73.47
45.48,172.0,73.15
45.02,171.2,72.97
44.54,170.3,72.8
43.9,169.2,72.59
43.03,169.3,73.45
42.12,170.1,74.56
41.45,170.1,74.4
40.82,171.9,75.1
40.28,174.0,75.88
39.99,174.6,75.94
39.69,175.3,75.95
39.07,176.4,75.18
38.73,177.6,75.19
38.52,178.5,75.0
38.85,177.4,73.26
39.3,176.6,72.61
39.75,175.7,72.07
40.11,174.8,71.46
40.48,173.8,70.84
41.15,172.8,70.77
41.83,171.9,70.32
42.2,171.0,70.06
42.41,170.1,70.0
42.56,169.7,70.51
42.59,170.0,71.96
42.61,170.8,73.3
42.45,171.1,73.23
42.14,169.4,71.75
41.95,169.4,72.01
41.93,168.1,71.94
41.98,166.3,71.75
42.04,164.9,71.92
42.24,164.5,72.3
42.7,166.0,73.09
43.23,168.3,73.94
43.93,172.8,74.97
44.38,173.1,74.57
44.69,172.2,73.92
44.76,171.8,74.03
44.82,171.5,74.17
44.88,171.9,74.94
44.73,175.6,76.06
44.56,173.4,73.69
44.55,168.4,71.67
44.88,165.1,70.54
45.37,167.2,70.49
45.79,170.7,70.89
46.1,173.3,71.45
46.5,174.0,70.65
46.88,174.1,69.84
47.1,174.8,70.14
46.9,175.2,70.22
46.53,177.6,71.19
45.9,179.3,71.88
45.3,179.8,72.18
44.79,179.6,72.2
44.29,179.3,72.23
43.13,176.3,71.43
42.16,174.2,71.58
41.37,173.1,72.05
40.71,173.0,72.09
40.26,174.7,73.01
39.87,177.0,74.23
39.53,178.9,74.69
39.2,180.6,74.96
38.97,181.6,75.29
38.75,182.5,75.62
38.52,182.9,75.69
38.3,181.7,74.94
38.07,180.5,74.2
37.82,178.5,73.13
37.55,175.4,71.61
37.37,175.3,71.08
37.24,177.1,71.16
37.3,178.5,71.48
37.48,180.3,71.89
37.88,182.8,72.47
38.55,185.6,72.34
39.22,187.2,72.0
39.89,187.1,71.42
40.41,184.5,69.88
40.9,181.5,68.17
41.74,179.6,68.58
42.63,181.6,69.21
43.41,183.1,69.33
44.01,183.3,69.07
44.52,183.5,68.91
44.8,184.0,68.82
44.64,183.4,68.91
44.37,184.0,69.45
43.98,186.1,70.51
43.75,186.6,71.0
43.64,186.1,71.26
43.53,185.7,71.51
43.42,185.2,71.77
43.31,184.8,72.02
42.94,184.7,71.8
42.53,185.2,71.77
42.15,186.6,72.25
41.83,186.9,72.31
41.57,186.3,72.02
41.3,185.7,71.73
40.87,184.6,71.31
40.05,182.5,70.63
39.43,182.9,70.8
38.85,183.7,71.11
38.34,185.8,72.25
37.85,188.0,73.36
37.44,189.5,73.07
37.21,192.2,73.69
37.03,195.2,74.6
36.93,198.4,75.06
36.88,201.6,75.12
36.7,204.7,75.73
36.59,206.8,75.72
36.58,207.4,74.73
36.63,208.0,73.84
37.07,209.2,73.62
37.44,213.0,74.37
37.79,218.8,75.76
38.13,225.6,77.54
38.48,229.3,78.76
38.71,228.2,78.69
38.92,226.5,78.5
39.03,224.7,78.07
39.04,223.4,77.85
38.91,223.8,78.5
38.64,223.5,78.87
38.4,224.1,79.19
38.21,225.4,79.51
38.03,225.7,79.62
37.85,225.8,79.72
37.67,226.0,79.82
37.27,227.1,79.95
36.68,228.9,80.12
36.22,230.2,80.28
35.83,230.6,80.24
35.51,230.3,79.98
35.25,230.1,79.92
35.06,230.3,80.13
34.94,230.3,80.28
34.88,230.2,80.38
34.82,230.3,80.48
34.75,231.3,80.64
34.69,232.3,80.79
34.62,233.8,80.89
34.54,235.8,81.04
34.43,239.9,81.4
34.28,242.9,81.4
34.01,241.4,79.74
33.73,241.2,79.42
33.46,242.1,80.01
33.28,243.1,79.84
33.26,244.8,80.14
33.34,246.3,80.5
33.47,246.6,80.37
33.6,246.4,80.05
33.7,244.7,79.13
33.81,242.5,77.99
33.94,237.0,75.71
34.06,234.6,75.13
34.18,234.3,75.68
34.16,233.7,75.34
34.1,233.1,74.82
34.02,232.4,74.45
33.83,231.4,74.74
33.5,232.0,75.27
33.11,233.3,75.92
32.77,233.7,76.47
32.45,233.7,76.88
32.24,231.6,76.5
32.06,229.1,75.91
31.94,226.0,74.97
31.84,223.9,74.23
31.77,223.0,73.78
31.7,222.1,73.32
31.68,221.8,73.02
31.78,222.8,73.09
31.88,223.8,73.16
31.99,226.6,74.01
32.11,229.5,74.79
32.25,232.1,74.91
32.38,234.8,75.03
32.57,233.8,73.87
32.71,233.1,73.32
32.82,232.8,73.31
32.9,232.7,73.33
32.95,232.9,73.4
33.04,234.3,73.63
33.18,237.1,74.08
33.26,234.7,73.25
33.37,232.3,72.74
33.49,230.4,72.57
33.59,230.5,72.67
33.66,232.3,72.99
33.74,234.1,73.31
33.79,235.0,73.66
33.84,235.8,74.0
33.82,235.0,73.92
33.76,233.3,73.61
33.67,233.2,73.84
33.58,233.4,74.23
33.46,235.4,75.64
33.33,233.9,75.79
33.21,231.5,75.6
33.08,229.4,75.49
32.88,229.9,76.1
32.69,230.5,76.71
32.58,228.0,75.78
32.48,225.8,75.0
32.33,224.9,74.89
32.19,224.0,74.77
32.01,222.9,74.48
31.78,221.4,73.83
31.74,221.1,73.72
31.76,221.2,73.79
31.88,221.6,74.1
32.02,222.0,74.46
32.15,223.8,75.05
32.29,225.9,75.69
32.49,227.8,75.85
32.79,229.4,75.34
33.03,227.8,75.18
33.27,226.2,75.01
33.42,224.4,74.45
33.57,222.6,73.88
33.83,219.8,73.38
34.22,216.1,72.95
34.58,212.7,72.4
34.82,213.2,73.13
35.01,213.6,73.62
35.18,212.4,73.1
35.38,211.0,73.44
35.59,209.6,73.89
35.72,206.7,73.29
35.82,205.1,73.03
35.9,204.4,73.03
36.08,201.8,72.73
36.33,198.4,72.3
36.67,197.5,72.26
37.04,196.5,72.14
37.47,195.2,71.78
37.89,194.3,71.42
38.3,193.5,71.05
38.64,192.7,71.24
38.96,192.0,71.49
39.12,191.9,71.39
39.28,191.8,71.28
39.44,191.2,71.03
39.6,189.0,70.33
39.75,185.6,70.49
39.83,183.9,70.11
39.95,185.2,70.46
40.07,185.7,70.6
40.15,183.4,69.85
40.22,179.9,68.51
40.3,177.6,67.7
40.41,178.2,68.09
40.47,176.9,67.41
40.52,176.3,67.06
40.55,177.3,67.46
40.54,177.1,67.21
40.53,177.0,66.94
40.42,177.5,66.63
40.31,178.0,66.32
40.08,178.3,66.24
39.84,178.6,66.18
39.54,178.9,66.07
39.07,179.4,66.02
38.87,181.3,67.04
38.67,183.0,67.92
38.47,184.3,68.61
38.32,184.9,68.76
38.21,185.0,68.52
38.18,187.9,69.14
38.1,190.4,69.53
37.97,192.8,69.76
37.72,195.4,69.74
37.36,195.6,68.9
36.92,195.7,68.41
36.55,198.9,69.63
36.22,201.5,69.54
35.95,203.2,69.45
35.75,203.4,69.43
35.55,203.5,69.34
35.31,202.6,68.77
35.18,202.7,68.62
35.11,203.3,68.65
35.05,204.5,69.04
35.01,206.3,69.77
34.97,208.1,70.5
34.9,210.3,71.14
34.76,213.3,71.59
34.59,215.5,71.9
34.32,215.3,71.73
34.03,215.3,71.71
33.63,216.4,72.34
33.3,217.7,72.91
33.01,219.1,73.46
32.65,221.1,73.92
32.2,224.1,74.24
31.85,225.2,74.07
31.56,225.9,73.88
31.41,227.0,74.2
31.35,227.9,74.36
31.36,228.6,74.4
31.37,229.2,74.43
31.46,229.8,74.28
31.53,230.2,74.15
31.55,230.2,74.09
31.6,230.0,74.02
31.67,229.7,73.95
31.76,229.6,73.97
31.92,229.8,74.22
31.97,230.4,74.62
31.88,231.4,75.2
31.79,232.3,75.68
31.7,233.1,76.11
31.65,234.7,76.66
31.63,236.4,77.13
31.63,236.1,77.13
31.63,235.8,77.13
31.62,235.5,77.16
31.6,235.1,77.23
31.58,234.7,77.29
31.57,231.1,75.84
31.66,227.9,74.79
31.88,226.5,74.86
32.09,225.6,74.94
32.31,225.7,75.07
32.52,225.8,75.2
32.85,225.0,74.81
33.2,223.6,74.22
33.53,221.7,73.6
33.77,219.9,73.24
33.94,218.1,73.09
34.09,218.7,73.46
34.22,222.3,74.48
34.45,223.9,74.44
34.65,224.6,74.55
34.8,224.6,75.17
34.91,228.3,77.53
35.13,231.8,79.42
35.54,234.7,80.23
35.74,234.5,80.34
35.93,234.1,80.38
36.03,232.1,79.7
36.08,229.2,78.61
36.13,226.4,77.51
36.33,222.0,77.43
36.5,219.6,77.65
36.66,219.1,78.17
36.66,219.4,78.55
36.58,220.1,78.7
36.39,221.2,78.36
36.23,220.4,78.39
36.08,219.3,78.5
35.75,220.6,78.54
35.47,219.8,77.93
35.23,216.4,76.53
35.21,215.7,76.68
35.23,215.3,77.09
35.45,216.7,77.78
35.82,219.2,78.46
35.99,219.8,78.53
36.16,220.4,78.59
36.52,220.0,78.24
36.93,220.6,78.43
37.3,223.0,79.37
37.4,222.9,78.97
37.49,222.7,78.54
37.37,219.7,77.55
37.15,216.3,77.07
36.81,213.9,77.38
36.45,216.7,78.72
36.31,219.3,79.14
36.24,220.1,79.21
36.23,220.2,79.1
36.27,220.5,79.1
36.31,220.9,79.1
36.42,223.2,79.24
36.56,226.1,79.43
36.61,226.2,79.35
36.66,226.3,79.27
36.71,226.0,78.93
36.75,225.4,78.4
36.73,224.5,78.15
36.63,224.1,78.53
36.49,223.8,79.2
36.28,223.1,79.44
36.01,221.9,79.34
35.71,220.5,78.45
35.41,218.5,77.06
35.09,215.1,74.44
34.87,213.1,73.38
34.66,211.4,72.61
34.52,212.4,73.27
34.42,215.0,74.56
34.46,218.8,75.62
34.52,221.4,75.77
34.57,223.5,75.76
34.58,225.2,76.07
34.59,226.9,76.33
34.6,222.7,74.66
34.59,218.9,73.61
34.53,215.9,73.75
34.44,214.5,73.75
34.33,213.8,73.68
34.23,213.2,73.61
34.06,210.8,73.26
33.87,208.2,72.85
33.64,207.8,72.93
33.4,207.6,73.03
33.03,207.3,72.96
32.66,207.9,73.31
32.36,209.5,73.94
32.29,211.7,74.57
32.23,213.3,75.05
32.25,213.3,75.11
32.27,213.3,75.16
32.32,216.0,76.5
32.37,218.8,77.9
32.56,221.0,78.65
32.76,223.1,79.31
33.18,226.3,80.31
33.7,229.7,81.32
34.13,231.1,81.56
34.54,231.3,81.43
34.9,228.3,80.34
35.24,225.7,79.52
35.53,224.2,79.38
35.82,224.1,79.34
36.14,225.0,79.43
36.47,223.8,79.54
36.73,221.9,79.66
37.0,221.6,80.07
37.28,222.5,80.7
37.61,225.4,81.79
37.92,228.3,82.24
38.19,228.7,81.74
38.41,225.9,80.11
38.55,223.8,79.24
38.66,222.1,78.83
38.66,220.3,78.73
38.62,218.5,78.77
38.63,217.0,78.8
38.57,218.0,79.79
38.49,219.2,80.87
38.3,219.7,80.48
38.05,219.7,79.64
37.71,217.5,78.92
37.41,215.6,78.35
37.18,214.2,78.09
36.94,212.8,77.84
36.7,213.4,78.19
36.47,213.9,78.53
36.25,215.7,78.94
36.03,217.3,79.13
35.77,217.4,78.52
35.64,217.3,78.28
35.53,217.1,78.11
35.69,217.2,78.27
35.86,217.3,78.5
36.02,217.3,78.75
36.13,216.5,78.68
36.2,215.2,78.34
36.28,213.4,77.95
36.35,209.8,77.31
36.4,206.7,76.89
36.44,204.0,76.71
36.43,205.5,77.43
36.37,204.4,76.81
36.26,199.2,74.17
36.18,195.3,73.32
36.14,193.3,73.0
36.13,192.8,73.0
36.13,192.1,72.98
36.3,190.3,72.82
36.63,190.1,73.18
37.05,190.9,73.84
37.78,190.3,73.99
38.5,190.3,74.51
39.24,191.5,75.87
40.01,192.4,76.12
40.81,192.9,75.5
41.33,195.0,76.61
41.72,197.6,77.61
41.88,200.8,78.17
41.89,198.2,77.53
41.95,194.9,77.45
42.19,196.3,78.45
42.69,197.3,78.48
43.29,199.8,79.39
43.94,203.8,81.02
44.49,210.2,81.89
45.0,214.1,82.03
45.44,214.4,81.14
45.6,214.5,81.25
45.64,215.0,81.63
45.36,216.7,82.35
44.78,217.5,82.75
44.1,215.2,81.94
43.3,214.7,81.58
42.72,216.0,81.84
42.36,218.6,82.62
41.98,221.5,83.45
41.41,228.0,84.75
41.05,229.3,84.88
40.75,229.4,84.73
40.31,230.2,84.64
39.85,230.9,84.37
39.5,230.3,83.48
39.07,230.9,83.3
38.63,231.6,83.23
38.24,230.9,82.61
37.85,230.2,81.99
37.0,227.4,80.93
36.59,227.0,80.89
36.29,227.1,81.07
35.99,227.2,81.26
35.57,228.1,81.58
35.07,229.5,81.98
34.78,230.9,82.04
34.55,232.2,82.01
34.38,232.6,81.7
34.25,233.1,81.48
34.22,235.5,82.05
34.15,237.2,82.13
34.07,238.8,82.04
34.12,237.7,81.09
34.18,236.3,80.05
34.18,235.1,79.78
34.19,233.8,79.53
34.3,231.8,78.43
34.42,229.8,77.34
34.69,226.8,76.24
35.04,223.6,75.23
35.45,222.4,74.69
35.79,221.5,74.18
36.08,220.9,73.64
36.36,217.9,72.34
36.46,216.5,72.26
36.45,216.1,72.89
36.4,215.4,71.57
36.33,213.0,70.88
36.26,210.2,70.67
36.2,210.0,70.69
36.14,208.3,70.21
36.08,203.9,68.86
36.02,200.2,67.68
35.96,201.5,67.77
35.82,201.8,105.7
35.63,201.4,155.5
35.46,199.9,155.0
35.29,198.5,154.5
35.15,198.6,154.2
35.0,197.5,153.5
34.83,193.3,151.4
34.63,189.0,149.7
34.35,184.6,148.7
34.07,181.4,147.9
33.77,181.3,147.2
33.17,181.4,146.8
31.75,182.3,147.2
30.85,182.6,147.3
30.54,182.2,147.1
71.78,181.9,146.9
128.0,181.3,146.6
128.2,178.1,145.2
127.9,179.0,145.4
127.5,180.2,145.8
126.7,178.8,145.1
125.7,176.4,143.9
125.1,174.1,142.9
125.1,171.9,142.1
125.1,170.7,141.7
125.1,170.6,141.6
125.1,170.4,141.6
125.0,170.3,141.6
125.0,170.2,141.5
125.0,170.1,141.5
125.0,169.9,141.5
124.9,169.8,141.4
124.9,169.7,141.4
124.9,169.6,141.4
124.8,169.4,141.3
124.8,169.3,141.3
124.8,169.2,141.3
124.8,169.1,141.2
124.7,169.0,141.2
124.7,168.8,141.2
124.7,168.7,141.2
124.6,168.6,141.1
124.6,168.5,141.1
124.6,168.3,141.1
124.6,168.2,141.0
124.5,168.1,141.0
124.5,168.0,141.0
124.5,167.9,140.9
124.4,167.7,140.9
124.4,167.6,140.9
124.4,167.5,140.8
124.4,167.4,140.8
124.3,167.2,140.8
124.3,167.1,140.7
124.3,167.0,140.7
124.2,166.9,140.7
124.2,166.7,140.7
124.2,166.6,140.6
124.2,166.5,140.6
124.1,166.4,140.6
124.1,166.3,140.5
124.1,166.1,140.5
124.0,166.0,140.5
124.0,165.9,140.4
124.0,165.8,140.4
124.0,165.6,140.4
123.9,165.5,140.3
123.9,165.4,140.3
123.9,165.3,140.3
123.9,165.2,140.3
123.8,165.0,140.2
123.8,164.9,140.2
123.8,164.8,140.2
123.7,164.7,140.1
123.7,164.5,140.1
123.7,164.4,140.1
123.7,164.3,140.0
123.6,164.2,140.0
123.6,164.0,140.0
123.6,163.9,139.9
123.5,163.8,139.9
123.5,163.7,139.9
123.5,163.6,139.8
123.5,163.4,139.8
123.4,163.3,139.8
123.4,163.2,139.8
123.4,163.1,139.7
123.3,162.9,139.7
123.3,162.8,139.7
123.3,162.7,139.6
