TymeBreathRate,tidal_volume,TymeVentilation
29.26,295.2,86.18
29.39,297.2,87.23
29.56,299.2,87.69
29.76,301.2,87.73
29.89,300.4,86.81
30.01,299.5,85.86
30.09,298.3,84.87
30.17,297.2,84.02
30.22,298.2,84.23
30.25,299.2,84.2
30.22,300.0,83.69
30.16,300.6,83.56
30.08,300.9,83.82
30.0,301.2,84.08
29.93,300.4,84.54
29.86,299.6,85.01
29.83,297.5,84.79
29.77,295.5,84.46
29.64,294.0,84.18
29.5,292.4,83.91
29.38,290.1,83.18
29.25,287.8,82.43
29.13,286.1,82.0
29.02,285.9,82.2
28.91,285.7,82.4
28.79,285.5,82.6
28.59,285.6,82.37
28.33,286.0,81.91
28.08,287.9,81.94
27.82,292.3,82.73
27.59,296.1,83.49
27.41,298.3,84.17
27.23,300.7,84.83
27.06,304.6,85.28
26.98,305.6,84.73
26.91,306.6,84.15
26.87,307.4,83.85
26.85,308.2,83.87
26.84,309.0,83.9
26.92,310.7,84.01
27.01,312.3,84.11
27.1,314.0,84.23
27.22,316.4,84.63
27.34,318.8,85.03
27.43,321.4,85.03
27.49,324.1,84.83
27.53,325.6,84.73
27.54,326.0,84.71
27.55,325.7,84.49
27.54,324.6,84.01
27.48,324.5,83.35
27.41,324.4,82.7
27.25,324.3,82.24
27.07,324.3,81.85
26.89,324.6,81.77
26.71,325.1,82.06
26.62,325.3,82.54
26.54,325.4,83.05
26.5,325.1,83.08
26.47,324.6,82.83
26.45,324.0,82.58
26.42,323.5,82.33
26.35,323.5,82.19
26.27,323.8,82.1
26.19,324.1,82.0
26.13,324.8,82.0
26.08,325.5,82.0
25.99,325.3,81.45
25.89,324.9,80.66
25.79,324.4,79.87
25.67,324.4,79.57
25.55,324.4,79.34
25.41,324.8,79.36
25.25,325.4,79.6
25.09,326.0,79.83
24.92,325.4,79.85
24.76,324.8,79.86
24.6,324.5,79.81
24.45,325.1,79.64
24.3,325.7,79.47
24.19,326.0,79.47
24.1,326.3,79.51
24.01,326.6,79.55
23.92,326.5,79.49
23.85,326.2,79.36
23.78,325.9,79.22
23.74,324.9,78.63
23.71,323.7,77.98
23.66,322.4,77.36
23.61,320.9,76.79
23.56,319.5,76.23
23.58,320.5,76.31
23.6,321.6,76.39
23.62,322.6,76.46
23.61,322.9,76.48
23.59,323.2,76.49
23.58,323.7,76.51
23.58,324.5,76.56
23.57,325.2,76.6
23.53,325.6,76.98
23.5,326.0,77.38
23.46,326.4,77.76
23.52,325.2,77.63
23.59,324.0,77.49
23.64,323.2,77.4
23.68,322.8,77.35
23.72,322.4,77.26
23.78,321.9,76.99
23.84,321.5,76.73
23.9,320.9,76.66
23.95,320.2,76.91
24.0,319.5,77.16
24.1,319.5,76.89
24.2,319.6,76.59
24.28,319.1,76.55
24.36,318.0,76.69
24.44,317.0,76.83
24.49,316.4,77.21
24.53,316.1,77.66
24.57,315.7,78.11
24.61,313.8,78.41
24.65,311.9,78.71
24.72,311.1,79.17
24.8,310.7,79.69
24.86,311.1,80.22
24.91,312.0,80.74
24.96,312.9,81.22
25.01,313.7,81.66
25.07,314.6,82.09
25.13,314.5,82.79
25.19,314.4,83.5
25.26,314.0,84.07
25.33,312.5,84.07
25.39,311.4,84.15
25.44,310.8,84.35
25.49,310.1,84.55
25.62,310.7,85.05
25.78,311.7,85.65
25.95,312.3,86.27
26.13,312.7,86.91
26.32,312.9,87.48
26.53,313.0,87.7
26.75,313.1,87.93
26.95,313.2,88.13
27.14,313.4,88.32
27.33,312.8,88.36
27.52,311.1,88.19
27.68,309.6,87.94
27.8,308.8,87.55
27.92,308.1,87.17
28.04,307.4,86.86
28.23,309.6,88.06
28.47,309.0,88.68
28.76,305.6,88.66
28.96,304.4,88.88
29.17,303.3,89.1
29.49,301.6,89.12
29.81,300.2,89.13
29.99,300.0,89.28
30.17,299.9,89.53
30.37,300.5,90.45
30.56,299.9,91.16
30.71,295.2,91.14
30.81,293.4,91.32
30.88,292.6,91.56
30.97,291.5,92.5
31.04,290.1,93.6
31.07,288.1,93.57
31.1,286.0,93.54
31.17,285.6,94.65
31.25,285.4,95.51
31.33,285.2,95.72
31.42,284.8,95.91
31.52,283.4,95.96
31.63,282.0,96.02
31.84,281.0,96.48
32.1,280.3,97.07
32.31,279.5,97.43
32.51,278.7,97.74
32.72,277.9,98.06
33.08,278.2,97.96
33.48,278.9,97.74
33.93,277.0,96.46
34.4,275.2,95.25
35.02,274.8,94.69
35.53,273.9,93.62
36.02,273.2,92.9
36.54,273.7,93.79
37.07,274.4,94.1
37.62,274.6,93.75
38.21,273.3,92.54
38.76,272.5,92.82
39.21,271.4,92.71
39.49,269.9,92.52
39.65,268.2,92.71
39.53,265.4,91.98
39.28,263.8,91.73
38.97,263.1,91.89
38.54,262.7,92.14
37.99,262.1,92.35
37.39,260.7,92.09
36.87,260.6,92.98
36.37,260.9,94.16
36.04,260.8,94.36
35.73,260.6,94.38
35.42,260.6,94.39
35.11,260.6,94.38
34.82,260.8,94.39
34.58,261.3,94.46
34.33,261.7,94.52
34.15,262.9,94.65
33.97,264.1,94.79
33.77,265.9,94.99
33.5,269.2,95.39
33.35,269.8,95.1
33.21,269.7,94.65
33.08,269.6,94.23
32.9,269.4,93.96
32.73,269.9,94.04
32.61,272.5,95.13
32.62,273.1,94.3
32.65,273.5,93.39
32.68,273.8,92.99
32.89,271.4,91.76
33.14,269.1,90.75
33.5,268.9,91.67
33.79,269.6,92.14
34.0,270.9,92.25
34.18,271.4,92.06
34.34,271.3,91.68
34.6,270.3,91.25
34.72,268.7,90.9
34.76,266.8,90.58
34.71,266.6,90.9
34.63,267.1,91.45
34.57,266.5,91.56
34.53,265.3,91.55
34.53,262.8,91.35
34.54,260.7,91.16
34.57,260.0,90.99
34.6,259.3,90.82
34.57,258.7,90.57
34.52,258.2,90.3
34.55,260.3,90.78
34.6,261.8,90.76
34.67,261.6,89.86
34.63,261.6,89.52
34.58,261.6,89.18
34.57,261.9,88.59
34.56,262.3,87.93
34.47,263.6,87.61
34.39,263.5,86.84
34.36,262.6,86.02
34.41,261.4,85.42
34.49,261.1,85.19
34.65,263.8,86.09
34.64,264.3,85.78
34.6,264.3,85.24
34.5,262.0,84.33
34.39,259.2,83.33
34.16,258.9,82.95
33.93,258.0,82.55
33.71,255.9,82.12
33.42,254.2,81.93
32.95,253.4,82.43
32.38,252.3,82.99
31.84,251.5,83.48
31.62,252.1,83.68
31.41,252.6,83.87
31.13,252.9,83.97
30.8,252.8,83.99
30.48,252.7,83.99
30.18,252.4,83.94
29.91,252.2,83.9
29.82,252.0,83.93
29.73,251.8,83.96
29.63,251.4,84.04
29.51,250.9,84.15
29.46,251.1,84.49
29.46,252.0,85.02
29.49,252.3,85.17
29.61,250.1,83.91
29.74,248.0,82.65
29.9,248.1,83.08
30.06,248.3,83.57
30.24,248.9,83.73
30.44,249.7,83.52
30.8,249.2,83.59
31.19,248.5,83.68
31.54,247.5,83.64
31.87,246.5,83.58
32.28,245.3,83.68
32.82,243.8,84.1
33.49,241.6,84.21
34.29,244.0,85.66
35.03,245.8,86.19
35.63,245.0,85.14
36.1,242.4,84.61
36.53,239.2,84.23
37.18,234.0,83.48
37.86,231.1,83.97
38.41,232.0,85.92
38.7,232.5,86.19
39.0,232.9,86.46
39.68,230.4,86.33
40.25,229.6,87.41
40.61,228.5,88.03
40.84,226.8,87.96
41.01,227.0,88.92
41.15,226.9,89.62
41.27,225.0,89.0
41.38,223.0,88.38
41.37,219.3,87.69
41.43,220.4,88.78
41.53,223.0,90.66
41.68,225.7,91.65
41.82,227.7,91.6
41.9,227.0,91.15
41.92,226.2,90.74
41.93,225.3,90.36
41.93,223.5,89.92
41.93,220.9,89.61
41.92,222.3,90.34
41.98,220.9,89.17
42.01,220.5,88.62
42.04,220.2,88.19
42.02,219.8,87.66
41.94,219.1,86.99
41.67,217.2,86.05
41.57,220.2,87.36
41.46,223.0,88.29
41.31,224.1,87.55
41.22,221.9,86.83
41.13,220.4,86.15
41.04,227.2,85.92
40.88,235.5,87.61
40.79,238.7,88.07
40.75,237.7,87.2
40.56,239.1,86.97
40.38,240.4,86.74
39.99,240.8,85.89
39.72,241.3,85.42
39.51,241.9,85.17
39.21,244.5,85.39
38.9,247.7,86.04
38.56,250.3,86.56
38.2,249.3,85.37
37.89,248.5,84.71
37.61,247.9,84.54
37.34,247.3,84.37
36.94,248.8,84.56
36.46,251.7,85.0
35.85,253.3,84.2
35.26,254.8,83.89
34.73,256.2,83.93
34.38,255.7,83.5
34.04,255.2,83.07
33.65,256.7,83.12
33.24,259.1,83.39
32.93,260.7,83.54
32.67,261.6,83.6
32.42,262.5,83.67
32.16,263.4,83.73
31.83,262.6,82.88
31.48,261.3,81.85
31.05,256.8,80.04
30.93,257.2,80.65
30.81,257.6,81.26
30.67,258.2,81.57
30.5,259.5,81.28
30.33,260.7,81.0
30.14,261.7,80.97
29.95,262.8,80.95
29.78,264.3,81.06
29.65,266.3,81.34
29.49,268.1,81.56
29.22,268.8,81.5
29.08,268.6,81.52
28.98,268.2,81.66
29.03,267.6,82.23
29.08,267.1,82.78
29.18,267.7,83.24
29.29,268.2,83.69
29.49,269.5,84.27
29.7,270.8,84.85
29.91,269.5,84.24
30.12,267.0,83.09
30.34,265.5,83.06
30.56,264.4,83.27
30.7,265.7,83.72
30.84,266.9,84.16
30.98,266.8,84.53
31.12,264.6,84.76
31.23,262.2,84.57
31.23,259.4,83.35
31.36,260.5,83.34
31.62,263.6,84.15
32.01,264.6,84.78
32.28,263.4,84.53
32.51,261.7,84.01
32.75,260.0,83.62
33.12,259.8,84.51
33.48,259.6,85.41
33.83,260.0,85.71
34.18,260.5,85.95
34.61,261.2,85.67
35.01,262.5,85.57
35.29,264.4,86.26
35.39,266.9,86.8
35.41,267.5,86.82
35.36,265.9,86.28
35.13,263.7,85.82
34.92,262.7,85.84
34.74,262.4,86.09
34.61,263.3,86.33
34.52,263.7,86.48
34.5,263.2,86.53
34.47,262.6,86.6
34.41,262.3,86.83
34.36,262.0,87.06
34.39,263.0,87.34
34.42,263.9,87.62
34.3,266.3,88.01
34.09,268.6,88.27
33.71,268.0,87.56
33.32,267.3,86.85
32.88,266.6,86.85
32.44,266.1,86.87
31.98,268.6,87.0
31.66,267.6,86.74
31.39,265.5,86.36
31.13,263.1,85.76
30.9,260.2,84.85
30.73,258.6,84.71
30.7,259.3,86.15
30.75,259.6,86.75
30.81,259.9,87.26
30.87,260.1,87.76
30.87,261.3,87.54
30.87,262.5,87.31
30.92,262.4,86.75
30.97,262.4,86.33
31.03,263.0,86.48
31.0,263.3,86.38
30.92,263.5,86.14
30.85,262.8,85.85
30.78,261.7,85.55
30.83,258.8,84.81
30.95,254.9,83.8
31.2,253.7,84.48
31.48,252.5,85.03
31.98,251.7,84.76
32.48,251.0,84.5
33.22,250.4,84.27
33.97,250.1,84.1
34.54,251.3,84.56
35.12,252.6,85.03
35.39,251.7,84.48
35.62,250.4,83.74
35.84,249.1,82.99
36.03,247.6,83.26
36.13,245.4,83.43
36.15,243.4,83.33
36.11,241.9,83.21
36.09,240.7,83.28
36.08,239.8,83.4
36.14,239.6,83.71
36.2,239.4,84.02
36.29,240.0,84.5
36.38,240.8,85.01
36.47,241.4,85.08
36.58,241.3,84.99
36.74,239.5,84.44
36.89,238.3,84.26
37.04,238.1,84.7
37.17,238.1,84.81
37.28,238.4,84.42
37.27,237.8,83.83
37.09,236.9,83.38
36.78,236.0,83.15
36.46,236.2,83.39
36.14,237.4,84.09
35.8,238.6,84.57
35.46,239.9,84.89
35.21,237.4,84.64
35.03,232.8,84.06
35.1,233.5,85.03
35.23,236.3,86.41
35.38,240.6,87.99
35.49,241.4,86.51
35.51,240.8,85.04
35.47,239.1,83.69
35.34,239.4,85.09
35.2,240.1,86.62
35.12,240.8,86.56
34.96,242.0,87.05
34.74,243.5,87.92
34.59,244.3,87.96
34.48,244.7,87.79
34.49,244.8,87.72
34.55,246.0,87.92
34.62,247.7,88.22
34.69,249.3,88.52
34.63,249.3,87.75
34.54,248.9,86.8
34.58,249.6,86.49
34.62,250.2,86.2
34.88,249.6,86.25
35.06,249.3,86.31
35.07,249.7,86.32
35.09,250.1,86.33
35.13,252.2,86.65
35.21,252.5,86.41
35.21,251.3,85.89
35.08,250.6,85.62
34.87,250.9,85.8
34.65,251.4,86.09
34.42,253.0,86.13
34.22,253.2,85.89
34.07,252.3,85.77
33.96,252.3,86.11
33.88,252.3,86.42
33.88,252.5,86.55
33.83,253.7,87.25
33.77,255.1,88.06
33.7,255.8,88.52
33.56,253.8,87.66
33.43,252.9,87.47
33.31,253.2,88.16
33.19,253.6,88.85
33.2,254.6,89.21
33.21,255.7,89.55
33.1,255.1,89.42
32.99,254.4,89.26
32.83,253.4,89.0
32.6,251.9,88.57
32.59,250.5,88.48
32.69,249.3,88.54
32.76,249.8,89.15
32.81,251.4,90.13
32.89,253.0,90.51
32.99,254.4,90.16
33.31,253.6,89.6
33.75,252.9,89.35
34.26,252.2,89.33
34.56,251.7,89.11
34.86,251.3,88.89
35.29,250.8,88.29
35.69,250.3,88.11
36.06,249.6,88.06
36.38,247.4,86.9
36.75,244.8,86.12
37.15,242.0,85.95
37.39,240.8,85.84
37.64,239.2,85.8
37.87,236.7,85.89
37.88,236.1,85.65
37.88,235.5,85.41
37.93,232.9,84.88
37.99,229.2,84.21
37.92,228.9,84.39
37.81,229.5,84.54
37.68,230.2,84.43
37.52,228.4,84.06
37.41,227.5,84.13
37.37,228.0,84.59
37.28,228.6,84.96
37.16,229.3,85.26
37.04,227.8,84.46
36.92,225.9,83.66
36.86,222.1,83.0
36.95,221.3,82.97
37.03,220.8,82.97
37.09,220.2,82.92
37.03,219.5,82.7
36.91,218.8,82.42
36.7,216.2,80.92
36.58,214.8,80.31
36.53,214.9,80.67
36.46,214.8,81.25
36.44,214.2,81.58
36.49,213.1,81.54
36.53,212.1,81.51
36.6,212.7,81.95
36.68,213.5,82.49
36.84,215.2,83.35
36.94,216.2,83.58
37.02,217.1,83.64
37.09,218.0,83.7
37.25,219.2,83.0
37.35,220.4,82.47
37.38,221.0,82.1
37.6,219.9,81.31
37.89,220.1,81.36
38.22,221.0,81.95
38.38,224.0,82.52
38.54,225.8,82.34
38.74,225.8,81.29
39.06,225.2,80.3
39.29,227.2,81.05
39.51,229.2,81.73
39.65,231.0,81.97
39.63,233.3,82.38
39.32,235.3,82.63
38.87,234.7,82.05
38.52,236.3,83.44
38.12,238.8,84.74
37.66,243.0,85.9
37.17,244.5,86.82
36.75,244.2,87.26
36.43,242.0,87.09
36.13,240.2,86.97
35.89,239.7,87.0
35.66,239.3,87.05
35.46,239.7,87.37
35.27,240.1,87.69
34.95,240.5,87.89
34.58,240.9,88.03
34.06,241.3,88.08
33.56,241.7,88.13
33.31,242.7,88.31
33.07,243.6,88.49
32.82,244.3,88.63
32.57,245.0,88.78
32.31,245.4,88.62
32.05,245.7,88.3
31.95,246.4,88.12
31.88,247.1,87.98
32.05,246.9,88.03
32.22,246.7,88.1
32.53,246.7,88.08
32.83,246.8,88.07
33.34,246.6,87.71
33.86,246.8,87.54
34.42,248.4,87.96
34.77,250.2,88.7
35.12,252.0,89.46
35.54,251.8,88.33
35.87,250.7,87.63
36.15,249.2,87.21
36.34,246.7,86.74
36.6,245.1,86.77
36.93,245.1,87.19
37.28,246.6,87.58
37.71,246.9,87.25
38.13,246.9,86.82
38.4,247.0,86.75
38.72,246.4,86.55
39.2,243.7,85.96
39.47,243.9,87.33
39.61,244.6,88.7
39.54,244.4,88.46
39.48,244.3,88.21
39.09,243.6,88.14
38.65,244.0,88.15
38.15,246.1,88.33
37.53,250.9,88.81
37.21,252.2,88.27
36.88,253.4,87.85
36.37,255.1,88.3
36.09,256.5,88.02
35.87,257.9,87.53
35.65,260.6,87.26
35.41,265.3,87.34
35.27,268.6,87.74
35.16,271.2,88.28
35.05,271.9,87.86
34.95,271.4,86.93
34.8,270.6,86.72
34.65,269.8,86.53
34.32,270.0,87.02
33.91,270.6,87.82
33.49,271.2,88.09
33.08,271.8,88.07
32.49,273.1,88.52
31.71,275.3,89.32
30.89,276.8,89.24
30.53,275.3,89.06
30.18,273.8,88.87
29.93,275.7,89.7
29.72,278.5,90.71
29.63,280.8,90.82
29.53,283.2,90.93
29.49,282.8,90.27
29.49,281.2,89.28
29.48,279.7,88.29
29.64,278.3,87.92
29.79,277.0,87.57
30.0,275.7,87.39
30.26,274.5,87.45
30.5,273.9,87.59
30.73,273.6,87.79
30.95,273.3,87.95
31.06,272.7,87.78
31.18,272.0,87.61
31.29,271.4,87.44
31.4,271.1,87.54
31.52,271.4,88.08
31.6,271.1,88.19
31.64,270.5,88.0
31.72,268.7,87.3
31.83,267.6,87.22
32.01,267.7,87.76
32.24,268.3,88.12
32.48,268.9,88.48
32.93,272.9,89.21
33.32,274.0,89.09
33.66,273.2,88.4
34.12,272.4,88.17
34.64,271.5,88.17
35.2,269.2,87.61
35.59,268.0,87.62
35.82,267.7,88.2
36.04,267.4,88.77
36.22,266.9,88.97
36.38,266.2,89.07
36.32,263.8,88.73
36.25,261.5,87.93
36.06,259.3,87.61
35.8,257.1,87.68
35.59,254.9,87.83
35.39,252.8,88.0
35.35,249.3,87.07
35.33,247.1,86.48
35.33,245.7,86.1
35.4,246.1,86.17
35.49,247.3,86.41
35.61,248.3,86.39
35.88,248.3,85.24
35.97,247.3,84.64
35.95,245.5,84.42
35.81,244.9,84.33
35.65,244.8,84.28
35.42,244.6,84.25
35.13,246.0,84.41
34.81,249.5,84.82
34.41,252.9,84.97
33.95,255.9,84.95
33.68,257.2,85.6
33.67,259.5,86.49
33.7,262.0,87.43
33.71,264.4,88.31
33.63,266.8,88.94
33.58,268.1,89.04
33.6,267.5,88.24
33.61,266.9,87.45
33.84,265.9,87.25
33.99,266.0,87.33
34.05,267.0,87.57
34.11,268.1,87.8
34.03,269.5,87.97
33.92,271.0,88.16
33.73,272.8,88.37
33.37,274.9,89.16
32.98,276.8,89.97
32.66,277.3,90.02
32.34,277.8,90.07
32.11,278.3,89.86
32.0,277.3,89.55
32.0,275.1,89.14
32.08,275.6,89.16
32.16,276.5,89.23
32.31,277.4,89.3
32.52,278.4,89.36
32.7,279.5,89.49
32.81,281.1,89.78
32.92,282.6,90.07
32.93,282.4,89.41
32.93,282.0,88.66
32.77,280.6,88.49
32.62,279.8,88.54
32.56,280.5,88.86
32.47,281.6,89.2
32.31,283.3,89.55
32.06,283.9,89.26
31.82,283.8,88.73
31.75,283.6,88.84
31.69,283.7,88.97
31.67,285.8,89.33
31.66,288.0,89.65
31.65,290.4,89.91
31.67,292.7,90.07
31.79,294.9,89.93
31.9,297.1,89.85
32.01,299.3,89.89
32.08,301.2,90.26
32.14,303.0,90.79
32.18,304.4,90.93
32.17,305.3,90.38
32.06,306.2,90.23
31.92,307.0,90.23
31.78,305.0,90.28
31.65,303.0,90.32
31.45,300.7,90.2
31.24,298.3,90.04
31.03,296.0,89.5
30.83,293.7,88.95
30.64,292.0,88.33
30.45,290.5,87.77
30.21,290.2,87.57
30.0,290.5,87.55
29.84,292.5,87.94
29.68,294.4,88.33
29.48,295.1,88.09
29.26,295.2,87.5
29.03,295.4,87.51
28.81,295.8,87.84
28.66,295.6,87.75
28.58,295.1,87.39
28.52,294.4,87.11
28.54,293.3,87.03
28.56,292.1,86.94
28.54,290.8,86.77
28.52,289.5,86.58
28.51,288.5,86.53
28.54,288.9,87.06
28.58,289.3,87.58
28.64,289.8,87.94
28.74,290.6,87.97
28.77,290.4,87.65
28.8,290.1,87.32
28.82,289.4,86.89
28.82,287.7,86.29
28.85,286.0,85.71
28.92,284.0,85.18
28.99,281.4,84.45
29.06,278.6,83.7
29.2,279.4,84.58
29.35,280.1,85.44
29.63,280.4,85.7
29.95,280.2,85.8
30.39,278.4,85.36
30.77,277.1,85.32
31.06,276.3,85.88
31.35,275.5,86.44
31.64,276.0,86.65
31.92,276.4,86.87
32.2,274.2,86.24
32.44,271.8,85.66
32.46,271.3,86.04
32.47,270.8,86.41
32.37,270.0,86.59
32.38,267.9,86.37
32.46,264.9,85.86
32.55,261.8,85.6
32.6,260.7,85.26
32.64,260.4,84.89
32.68,260.1,84.52
32.83,259.1,84.31
32.99,258.1,84.11
33.26,258.2,83.83
33.53,258.5,83.49
33.62,258.1,82.9
33.73,257.7,82.3
33.95,256.1,81.6
34.15,255.0,81.07
34.28,254.7,80.82
34.15,255.9,80.73
33.97,256.4,80.5
33.67,255.2,79.95
33.36,253.3,79.81
33.07,252.2,79.95
32.88,253.8,80.27
32.68,255.1,80.52
32.45,253.3,79.83
32.23,251.9,79.45
32.03,252.5,80.45
31.87,253.1,80.77
31.74,253.8,80.86
31.58,254.8,80.88
31.39,255.9,80.85
31.16,256.0,80.45
30.88,254.6,79.54
30.63,253.3,78.8
30.42,251.8,78.55
30.22,250.4,78.3
29.97,251.4,79.09
29.71,252.9,80.04
29.47,254.4,80.29
29.23,256.1,80.31
28.99,257.6,80.33
28.87,257.2,80.28
28.75,256.8,80.23
28.64,257.1,80.52
28.55,258.8,81.46
28.55,259.3,81.45
28.57,259.4,81.12
28.6,259.0,80.75
28.62,258.2,80.35
28.65,257.5,79.94
28.8,256.2,79.61
28.96,255.0,79.28
29.17,253.9,79.08
29.33,252.9,78.9
29.46,252.0,78.75
29.59,251.0,78.59
29.76,253.9,79.19
29.98,255.9,79.41
30.32,253.8,78.44
30.59,251.9,78.09
30.85,250.0,77.85
31.11,250.0,78.51
31.38,250.1,79.24
31.69,250.4,79.85
32.01,250.7,80.34
32.28,250.9,80.54
32.56,251.1,80.75
33.02,250.8,81.49
33.33,249.8,81.77
33.54,248.3,81.73
33.74,246.8,81.69
33.97,246.3,81.99
34.22,246.4,82.54
34.39,246.3,82.81
34.53,246.3,83.09
34.67,246.2,83.38
34.89,245.2,83.54
35.12,244.0,83.68
35.33,245.6,84.42
35.56,245.9,84.39
35.81,244.6,83.67
36.07,242.1,83.23
36.3,240.0,82.9
36.47,239.5,82.88
36.64,239.0,82.87
36.73,238.4,82.88
36.81,238.4,83.35
36.89,240.1,84.77
36.9,238.6,84.36
36.94,238.0,84.09
37.01,237.9,83.97
37.0,237.0,83.77
36.94,235.7,83.55
36.75,235.1,83.48
36.54,234.3,83.64
36.4,233.0,83.94
36.3,233.6,84.29
36.24,235.7,84.7
36.17,237.0,85.02
36.13,237.9,85.18
36.17,237.9,84.7
36.19,238.1,84.72
36.2,238.6,85.21
36.25,240.5,85.86
36.32,242.7,86.52
36.29,242.8,85.81
36.26,243.0,85.09
36.11,243.1,84.6
35.95,243.2,84.12
35.8,241.9,84.31
35.73,243.9,84.67
35.72,246.7,84.92
35.73,246.9,84.76
35.75,247.1,84.61
35.75,247.1,84.42
35.69,246.6,84.11
35.64,245.5,83.62
35.59,242.7,82.72
35.55,241.5,82.61
35.51,241.4,83.1
35.49,241.4,82.67
35.45,241.7,82.18
35.36,242.5,82.01
35.31,242.6,81.8
35.28,242.0,81.55
35.16,241.4,81.14
34.81,240.7,80.33
34.47,240.0,79.94
34.14,239.4,79.56
33.73,240.5,80.42
33.36,241.4,81.36
33.14,240.2,81.13
33.0,239.9,81.16
32.95,240.7,81.53
32.92,241.5,81.89
32.93,242.2,82.15
32.93,242.8,82.42
32.96,244.5,82.68
33.01,247.4,82.94
33.0,247.5,82.41
32.96,246.7,81.63
32.93,245.9,80.83
32.69,242.4,79.14
32.46,240.1,78.31
32.2,242.0,80.46
32.02,242.0,80.46
31.87,241.9,80.24
31.82,242.6,80.11
31.8,242.2,79.62
31.79,241.3,78.99
31.83,240.8,78.47
31.93,241.0,78.1
32.02,241.0,77.83
32.08,240.7,77.81
32.15,240.4,77.78
32.24,239.9,77.73
32.33,239.5,77.68
32.48,238.7,77.74
32.65,238.0,77.83
32.86,240.6,77.83
32.88,240.3,77.58
32.85,239.3,77.29
32.74,238.9,77.87
32.64,238.7,78.36
32.56,239.0,78.68
32.46,239.1,78.89
32.29,239.0,78.68
32.11,239.0,78.47
31.97,236.0,78.12
31.82,232.5,77.73
31.77,233.4,79.39
31.81,234.7,81.03
31.94,235.5,81.79
31.95,238.3,82.31
31.97,241.1,82.83
32.0,242.2,82.73
32.02,243.2,82.54
32.14,243.0,82.49
32.29,242.5,82.47
32.31,241.5,82.35
32.3,240.4,82.22
32.26,240.4,82.53
32.16,242.3,83.52
32.19,244.8,84.55
32.41,247.7,85.45
32.66,247.4,85.34
32.92,246.7,85.04
33.18,245.3,84.19
33.44,243.8,83.34
33.89,244.4,83.68
34.32,244.5,83.67
34.71,244.3,83.39
34.85,244.6,83.21
34.99,244.9,83.02
35.08,244.0,83.09
35.15,242.6,83.27
35.3,241.0,83.22
35.47,241.9,83.83
35.55,243.1,83.92
35.56,243.0,83.1
35.58,242.8,82.28
35.67,242.9,82.06
35.79,243.1,82.04
35.88,243.0,82.36
35.96,242.8,82.95
35.91,243.2,83.56
35.73,244.3,84.18
35.67,245.5,84.48
35.66,246.7,84.61
35.86,248.9,84.31
35.98,251.0,84.14
35.98,252.8,84.22
35.97,254.6,84.29
35.86,256.2,84.28
35.69,257.5,84.29
35.33,258.1,84.4
35.02,258.9,84.4
34.73,259.5,84.3
34.51,259.0,83.92
34.29,258.6,83.57
34.21,258.1,83.58
34.13,257.6,83.59
34.07,256.7,83.72
34.01,257.6,84.37
33.93,261.8,85.72
33.84,265.2,85.43
33.73,267.7,84.26
33.57,268.3,83.8
33.4,268.9,83.34
33.14,268.5,83.26
32.84,267.8,83.34
32.38,264.0,82.48
32.02,262.7,82.44
31.84,265.2,83.63
31.73,268.5,84.41
31.64,272.0,85.06
31.55,275.5,85.69
31.49,273.4,84.8
31.43,271.3,83.91
31.37,269.2,83.03
31.35,266.6,82.24
31.35,263.5,81.52
31.35,261.0,80.98
31.34,259.7,80.81
31.33,258.4,80.64
31.33,260.2,81.5
31.32,261.9,82.36
31.29,263.4,82.55
31.24,264.7,82.54
31.14,266.3,82.32
31.03,267.7,82.24
30.95,268.5,82.63
30.93,270.1,82.91
31.02,273.0,83.03
31.17,276.4,83.46
31.31,279.7,83.88
31.42,281.0,83.99
31.54,282.3,84.1
31.77,283.9,84.4
32.15,285.7,84.91
32.55,286.4,84.97
32.96,286.7,84.88
33.33,286.6,84.4
33.68,286.4,83.83
34.02,285.7,83.73
34.2,284.8,83.83
34.28,283.7,84.03
34.36,282.7,84.22
34.21,280.7,84.62
33.96,278.4,84.91
33.51,275.8,84.23
33.03,273.7,83.65
32.56,271.7,83.35
32.19,269.6,83.47
31.99,269.8,83.49
31.79,270.0,83.52
31.62,270.5,83.56
31.49,271.6,83.61
31.36,272.7,83.66
31.26,274.5,83.89
31.16,276.5,84.18
31.12,277.2,84.1
31.1,277.0,83.76
31.1,276.5,83.34
31.11,275.1,82.7
31.13,273.8,82.06
31.14,271.9,81.64
31.15,269.8,81.32
31.09,269.3,81.06
31.03,268.8,80.79
30.96,268.7,80.59
30.85,269.2,80.49
30.72,269.8,80.45
30.48,271.3,80.72
30.22,271.0,80.27
29.89,267.1,78.45
29.67,262.5,77.56
29.52,260.4,77.07
29.54,265.1,77.72
29.59,269.0,78.45
29.67,271.8,79.31
29.74,274.8,80.15
29.79,278.3,80.89
29.84,281.4,81.46
29.88,280.0,80.22
29.93,279.5,79.65
29.99,279.7,79.56
30.03,279.0,79.44
30.05,276.5,79.27
30.06,274.4,79.2
30.02,273.8,79.5
29.97,273.2,79.8
29.87,272.6,79.85
29.73,271.9,79.78
29.51,271.0,79.69
29.29,270.1,79.6
29.15,270.0,79.29
29.01,270.0,78.96
28.87,268.4,78.39
28.73,265.7,77.65
28.62,263.9,77.56
28.51,262.7,77.86
28.41,261.8,78.16
28.36,263.2,78.41
