time,watts,cadence,heartrate,distance,altitude,lat,lng,velocity_smooth,torque,PercentageinZ2
4149,308,81,138,36540.9,127.6,51.489662,-0.08404199,18.68,36,0.34449258
4150,304,81,139,36560.1,126.2,51.4897,-0.08377293,18.86,36,0.34449258
4151,304,80,140,36579.5,124.6,51.48975,-0.083503954,19.04,36,0.34449258
4152,304,78,139,36599.1,122.8,51.4898,-0.08323297,19.22,37,0.34449258
4153,307,77,139,36618.9,121.2,51.48985,-0.08295897,19.4,38,0.34449258
4154,314,80,139,36638.9,119.4,51.489906,-0.08268596,19.6,37,0.34449258
4155,311,85,140,36659.1,117.8,51.48998,-0.082419924,19.8,35,0.34449258
4156,304,84,139,36679.5,115.8,51.490078,-0.08217299,20.0,35,0.34449258
4157,304,82,139,36700.0,114.0,51.490208,-0.08196697,20.18,35,0.34449258
4158,307,82,138,36720.69,112.4,51.49038,-0.08184694,20.36,36,0.34449258
4159,309,82,139,36741.4,111.0,51.490562,-0.08183193,20.5,36,0.34449258
4160,307,84,138,36762.0,110.0,51.490746,-0.08186798,20.58,35,0.34449258
4161,310,84,138,36782.3,109.2,51.490925,-0.08192397,20.56,35,0.34449258
4162,300,84,138,36802.3,108.4,51.4911,-0.08198499,20.46,34,0.34462386
4163,300,84,138,36822.1,107.6,51.491276,-0.082044914,20.28,34,0.34475514
4164,306,80,138,36841.69,106.8,51.49145,-0.08208599,20.06,37,0.34475514
4165,308,79,139,36861.1,105.8,51.491623,-0.08209094,19.82,37,0.34475514
4166,310,79,139,36880.5,104.6,51.49179,-0.08200996,19.64,37,0.34475514
4167,310,81,139,36899.8,103.4,51.4919,-0.081804946,19.5,37,0.34475514
4168,305,84,139,36919.1,102.4,51.491955,-0.08153999,19.4,35,0.34475514
4169,303,84,139,36938.4,101.4,51.49197,-0.081263974,19.34,34,0.34488645
4170,309,82,139,36957.5,100.6,51.491974,-0.080988966,19.28,36,0.34488645
4171,303,84,139,36976.4,99.8,51.491978,-0.08071597,19.18,34,0.34501773
4172,307,82,139,36995.19,99.0,51.491978,-0.08044498,19.08,36,0.34501773
4173,305,81,138,37013.9,98.2,51.492,-0.08017693,18.96,36,0.34501773
4174,309,81,138,37032.5,97.2,51.492046,-0.07992095,18.82,36,0.34501773
4175,314,82,139,37051.1,96.2,51.492134,-0.07969497,18.72,37,0.34501773
4176,309,85,139,37069.6,95.4,51.49224,-0.07948995,18.64,35,0.34501773
4177,305,89,138,37088.0,94.8,51.492355,-0.07929993,18.56,33,0.34501773
4178,302,89,139,37106.19,94.0,51.492477,-0.079125,18.46,32,0.345149
4179,306,86,139,37124.3,93.4,51.492607,-0.07896893,18.36,34,0.345149
4180,306,84,138,37142.3,92.6,51.49275,-0.07883699,18.24,35,0.345149
4181,303,84,138,37160.19,91.8,51.492897,-0.07873893,18.12,34,0.3452803
4182,303,82,138,37178.0,90.8,51.493053,-0.07869098,18.0,35,0.34541157
4183,310,81,138,37196.0,89.6,51.493214,-0.07871798,17.96,37,0.34541157
4184,312,82,138,37214.1,88.4,51.49336,-0.07883699,17.96,36,0.34541157
4185,306,85,138,37232.4,87.4,51.493484,-0.07900798,18.02,34,0.34541157
4186,304,86,137,37250.8,86.2,51.493595,-0.079201944,18.12,34,0.34541157
4187,310,84,138,37269.19,85.2,51.493702,-0.07940596,18.24,35,0.34541157
4188,311,87,137,37287.69,84.2,51.4938,-0.07961593,18.34,34,0.34541157
4189,304,91,138,37306.1,83.2,51.4939,-0.07982899,18.4,32,0.34541157
4190,300,89,139,37324.6,82.0,51.494,-0.080041975,18.44,32,0.34554288
4191,301,86,138,37343.0,81.0,51.4941,-0.08025597,18.44,33,0.34567416
4192,307,81,140,37361.5,80.0,51.4942,-0.080465935,18.46,36,0.34567416
4193,311,81,139,37380.1,79.0,51.494316,-0.080664,18.48,37,0.34567416
4194,307,83,139,37398.6,77.8,51.494446,-0.08083298,18.5,35,0.34567416
4195,306,83,139,37417.3,76.4,51.494602,-0.08092292,18.54,35,0.34567416
4196,306,85,139,37436.1,75.4,51.494766,-0.080899954,18.62,34,0.34567416
4197,309,83,139,37454.8,74.8,51.494915,-0.08077397,18.66,36,0.34567416
4198,310,84,139,37473.19,74.0,51.495033,-0.08058999,18.62,35,0.34567416
4199,303,85,139,37491.6,73.2,51.495132,-0.080376,18.6,34,0.34580544
4200,311,85,139,37510.0,71.8,51.495205,-0.080139965,18.54,35,0.34580544
4201,310,87,138,37528.8,70.2,51.495243,-0.07987694,18.54,34,0.34580544
4202,309,89,138,37547.69,68.4,51.49525,-0.07960394,18.58,33,0.34580544
4203,304,90,139,37567.0,66.8,51.49524,-0.07932692,18.76,32,0.34580544
4204,305,89,138,37586.5,65.0,51.49523,-0.079046965,18.98,33,0.34580544
4205,296,88,138,37606.3,63.0,51.49522,-0.07876198,19.26,32,0.34593672
4206,281,88,138,37626.4,60.8,51.49522,-0.078471966,19.52,30,0.346068
4207,286,87,137,37647.0,58.6,51.495216,-0.07817692,19.86,31,0.3461993
4208,281,89,138,37667.9,56.0,51.495205,-0.07787593,20.18,30,0.34633058
4209,280,88,138,37689.19,53.6,51.49519,-0.07757099,20.54,30,0.34646186
4210,283,86,137,37710.9,51.0,51.495174,-0.07725994,20.92,31,0.34659314
4211,280,86,138,37732.9,48.2,51.495167,-0.076942936,21.3,31,0.34672442
4212,283,84,138,37755.19,45.6,51.495167,-0.076621994,21.64,32,0.34685573
4213,284,84,137,37777.69,43.2,51.49518,-0.07629795,21.96,32,0.346987
4214,281,84,137,37800.4,40.8,51.495213,-0.07597499,22.24,32,0.3471183
4215,283,83,137,37823.19,38.6,51.495262,-0.07565699,22.46,33,0.34724957
4216,280,83,137,37845.9,36.8,51.495323,-0.07534493,22.6,32,0.34738085
4217,284,82,137,37868.6,34.8,51.4954,-0.07504,22.68,33,0.34751216
4218,282,82,137,37891.1,33.2,51.49548,-0.07474294,22.68,33,0.34764344
4219,284,83,137,37913.5,31.6,51.49557,-0.07445595,22.62,33,0.3477747
4220,282,83,138,37935.69,30.2,51.495674,-0.07418093,22.5,32,0.347906
4221,285,83,138,37957.69,28.8,51.49579,-0.073921934,22.36,33,0.34803727
4222,286,84,138,37979.4,27.6,51.495914,-0.073684976,22.16,33,0.34816858
4223,282,86,139,38000.8,26.8,51.496056,-0.07347794,21.94,31,0.34829986
4224,281,85,139,38021.69,26.4,51.49621,-0.073301926,21.64,32,0.34843114
4225,285,85,138,38042.0,26.2,51.49637,-0.07315792,21.26,32,0.34856242
4226,279,86,139,38061.8,26.0,51.496532,-0.07304996,20.82,31,0.3486937
4227,279,83,139,38081.0,25.8,51.4967,-0.07298693,20.32,32,0.348825
4228,284,82,139,38099.9,25.2,51.496872,-0.072990954,19.82,33,0.3489563
4229,286,84,139,38118.5,24.6,51.49703,-0.07308097,19.36,33,0.34908757
4230,282,85,139,38136.9,24.0,51.49717,-0.073222965,18.98,32,0.34921885
4231,284,86,140,38155.1,23.2,51.49729,-0.07339094,18.66,32,0.34935012
4232,283,87,139,38173.1,22.6,51.49741,-0.07357299,18.42,31,0.34948143
4233,284,88,139,38191.0,22.0,51.497517,-0.07376695,18.22,31,0.3496127
4234,278,87,140,38208.8,21.2,51.497612,-0.07396996,18.06,31,0.349744
4235,281,84,140,38226.6,20.2,51.497684,-0.07419694,17.94,32,0.34987527
4236,283,84,139,38244.4,19.2,51.49772,-0.074446976,17.86,32,0.35000655
4237,285,85,139,38262.19,18.2,51.497726,-0.07470396,17.82,32,0.35013786
4238,286,85,139,38280.19,17.2,51.497734,-0.074962966,17.84,32,0.35026914
4239,279,88,139,38298.19,16.0,51.49777,-0.07521593,17.88,30,0.35040042
4240,277,88,140,38316.4,14.8,51.49782,-0.075462945,17.96,30,0.3505317
4241,285,85,139,38334.6,13.6,51.4979,-0.07569395,18.04,32,0.35066298
4242,286,84,139,38352.9,12.6,51.49801,-0.075889915,18.14,33,0.3507943
4243,281,87,139,38371.3,11.6,51.498146,-0.07603392,18.22,31,0.35092556
4244,278,88,138,38389.69,10.6,51.498306,-0.07602193,18.3,30,0.35105684
4245,282,86,138,38408.1,10.0,51.49844,-0.07586494,18.34,31,0.35118812
4246,287,83,138,38426.1,9.4,51.498547,-0.075673,18.3,33,0.3513194
4247,285,84,139,38444.0,8.8,51.49865,-0.07547292,18.22,32,0.3514507
4248,281,87,139,38461.8,7.8,51.49873,-0.07525298,18.1,31,0.351582
4249,284,88,138,38479.6,6.8,51.4988,-0.07502097,17.98,31,0.35171327
4250,282,88,138,38497.5,6.0,51.49887,-0.07478795,17.88,31,0.35184455
4251,279,89,138,38515.4,5.4,51.498917,-0.07454295,17.86,30,0.35197586
4252,281,88,138,38532.9,5.4,51.49892,-0.07429099,17.78,30,0.35210714
4253,283,85,139,38549.9,5.4,51.498886,-0.07405093,17.62,32,0.35223842
4254,285,84,139,38566.5,5.4,51.498844,-0.07382193,17.38,32,0.3523697
4255,280,85,139,38582.8,5.4,51.498802,-0.07359697,17.06,31,0.35250098
4256,282,85,139,38598.6,5.4,51.498806,-0.07337199,16.64,32,0.35263228
4257,281,84,138,38614.1,5.4,51.49891,-0.07322498,16.239,32,0.35276356
4258,284,84,138,38629.4,5.4,51.499043,-0.07317695,15.9,32,0.35289484
4259,288,84,138,38644.3,5.4,51.499172,-0.07314593,15.56,33,0.35302612
4260,282,87,138,38659.0,5.4,51.499306,-0.073114924,15.24,31,0.3531574
4261,280,89,138,38673.4,5.4,51.49943,-0.07307394,14.96,30,0.3532887
4262,281,89,138,38687.5,5.4,51.499557,-0.07303194,14.68,30,0.35342
4263,281,89,137,38701.69,4.8,51.499653,-0.07313797,14.46,30,0.35355127
4264,281,84,137,38715.9,4.6,51.499683,-0.07333696,14.32,32,0.35368255
4265,286,83,137,38729.9,4.6,51.499702,-0.07353695,14.18,33,0.35381383
4266,282,84,137,38743.69,4.6,51.499725,-0.07373292,14.06,32,0.35394514
4267,282,86,137,38757.3,4.6,51.499744,-0.07392596,13.96,31,0.35407642
4268,284,84,136,38770.69,4.6,51.499767,-0.07411598,13.8,32,0.3542077
4269,281,85,136,38783.9,4.6,51.499786,-0.07430297,13.6,32,0.35433897
4270,280,84,135,38796.9,4.6,51.499805,-0.07448796,13.4,32,0.35447025
4271,288,83,136,38809.69,4.6,51.49983,-0.074669935,13.2,33,0.35460156
4272,284,86,135,38822.4,4.6,51.499847,-0.07484897,13.02,32,0.35473284
4273,283,88,135,38834.9,4.6,51.499866,-0.075026914,12.84,31,0.35486412
4274,283,89,136,38847.3,4.6,51.49988,-0.07520394,12.68,30,0.3549954
4275,279,89,135,38859.5,4.6,51.499863,-0.07537493,12.52,30,0.35512668
4276,279,87,135,38871.6,4.6,51.4998,-0.075516924,12.38,31,0.355258
4277,284,85,135,38883.69,4.6,51.499718,-0.07562698,12.26,32,0.35538927
4278,284,85,135,38895.6,4.6,51.499626,-0.07572396,12.14,32,0.35552055
4279,280,86,135,38907.4,4.6,51.49954,-0.075818926,12.02,31,0.35565183
4280,281,84,135,38919.1,4.6,51.49946,-0.07592596,11.92,32,0.3557831
4281,283,83,135,38930.69,4.6,51.49939,-0.07605295,11.82,33,0.3559144
4282,287,85,135,38942.19,4.6,51.499332,-0.07619099,11.7,32,0.3560457
4283,284,86,134,38953.69,4.6,51.499283,-0.07633299,11.62,32,0.35617697
4284,280,88,135,38965.1,4.6,51.499237,-0.076480925,11.54,30,0.35630825
4285,281,86,134,38976.4,4.6,51.499203,-0.07663499,11.46,31,0.35643953
4286,286,85,134,38987.69,4.6,51.499184,-0.07679399,11.4,32,0.35657084
4287,283,86,134,38998.9,4.6,51.499184,-0.07695492,11.34,31,0.35670212
4288,280,86,135,39010.0,4.6,51.4992,-0.07711393,11.26,31,0.3568334
4289,280,84,135,39021.1,4.6,51.499226,-0.077268995,11.2,32,0.35696468
4290,281,82,137,39032.1,4.6,51.499256,-0.077418946,11.14,33,0.35709596
4291,284,81,136,39043.1,4.6,51.4993,-0.07756294,11.08,33,0.35722727
4292,287,81,136,39054.1,4.6,51.499348,-0.07769898,11.04,34,0.35735855
4293,286,85,136,39065.0,4.6,51.49941,-0.077819936,11.0,32,0.35748982
4294,281,87,137,39075.9,4.6,51.499485,-0.077916995,10.96,31,0.3576211
4295,280,86,136,39086.69,4.6,51.499573,-0.077989,10.92,31,0.35775238
4296,281,83,136,39097.5,4.6,51.499664,-0.078040965,10.88,32,0.3578837
4297,282,83,136,39108.3,4.6,51.49976,-0.07807894,10.84,32,0.35801497
4298,285,82,136,39119.0,4.6,51.49985,-0.07810593,10.8,33,0.35814625
4299,280,83,136,39129.8,4.6,51.49995,-0.078115985,10.78,32,0.35827753
4300,283,83,136,39140.4,4.6,51.500046,-0.07810299,10.74,33,0.3584088
4301,285,84,136,39151.1,4.6,51.500137,-0.078075,10.72,32,0.35854012
4302,279,85,136,39161.69,4.6,51.500233,-0.07803895,10.68,31,0.3586714
4303,282,83,136,39172.4,4.6,51.500324,-0.07799897,10.68,32,0.35880268
4304,287,83,136,39183.0,4.6,51.500412,-0.07794692,10.64,33,0.35893396
4305,283,86,136,39193.5,4.6,51.500504,-0.07789093,10.62,31,0.35906523
4306,277,85,136,39204.1,4.6,51.50059,-0.07783494,10.6,31,0.35919654
4307,282,82,135,39214.5,4.8,51.50068,-0.077779956,10.56,33,0.35932782
4308,285,81,135,39224.9,4.8,51.500763,-0.07772698,10.5,34,0.3594591
4309,283,82,135,39235.1,5.0,51.50085,-0.07767594,10.42,33,0.35959038
4310,283,83,135,39245.19,5.2,51.500935,-0.07762396,10.34,33,0.35972166
4311,283,83,135,39255.19,5.6,51.500996,-0.07752095,10.22,33,0.35985297
4312,286,86,136,39264.8,6.2,51.501003,-0.077383995,10.06,32,0.35998425
4313,283,87,135,39274.0,6.2,51.50098,-0.077254996,9.82,31,0.36011553
4314,279,86,134,39283.4,6.2,51.50095,-0.07712994,9.66,31,0.3602468
4315,281,84,134,39292.8,6.2,51.50092,-0.077001944,9.52,32,0.36037812
4316,283,84,134,39302.3,6.2,51.50094,-0.07687093,9.42,32,0.3605094
4317,282,84,134,39311.9,6.2,51.501007,-0.07678997,9.42,32,0.36064067
4318,284,82,134,39321.5,6.2,51.501087,-0.076745965,9.5,33,0.36077195
4319,286,83,134,39331.3,6.2,51.50117,-0.076710925,9.58,33,0.36090323
4320,281,84,134,39341.0,6.2,51.501255,-0.07666793,9.64,32,0.36103454
4321,281,84,134,39350.69,7.0,51.50134,-0.07661797,9.68,32,0.36116582
4322,284,82,134,39359.4,8.2,51.50141,-0.076569945,9.5,33,0.3612971
4323,284,82,133,39367.0,9.2,51.501472,-0.076529965,9.1,33,0.36142838
4324,280,82,134,39373.4,10.2,51.50153,-0.07649593,8.42,33,0.36155966
4325,279,82,134,39378.9,11.0,51.501575,-0.076468945,7.58,32,0.36169097
4326,278,80,134,39383.4,11.6,51.501614,-0.07644698,6.54,33,0.36182225
4327,280,77,135,39387.1,12.2,51.501644,-0.07642896,5.54,35,0.36195353
4328,282,76,135,39390.3,12.6,51.50167,-0.07641396,4.66,35,0.3620848
4329,286,74,134,39393.0,13.0,51.501694,-0.07640197,3.92,37,0.3622161
4330,288,75,134,39395.3,13.2,51.501717,-0.07639099,3.28,37,0.3623474
4331,286,78,134,39397.5,13.6,51.501736,-0.07638093,2.82,35,0.36247867
4332,285,82,134,39399.6,14.0,51.50175,-0.076370955,2.5,33,0.36260995
4333,281,85,134,39401.6,14.2,51.50177,-0.076360986,2.26,32,0.36274123
4334,281,85,134,39403.6,14.4,51.501785,-0.076351926,2.12,32,0.3628725
4335,280,85,134,39405.6,14.8,51.501804,-0.07634296,2.06,31,0.36300382
4336,283,84,134,39407.5,15.0,51.50182,-0.07633399,2.0,32,0.3631351
4337,283,83,135,39409.5,15.4,51.501835,-0.07632494,1.98,33,0.36326638
4338,281,83,135,39411.4,15.6,51.50185,-0.07631496,1.96,32,0.36339766
4339,283,83,135,39413.4,15.8,51.50187,-0.07630499,1.96,33,0.36352894
4340,283,83,135,39415.3,16.0,51.501884,-0.07629493,1.94,33,0.36366025
4341,284,82,136,39418.0,16.0,51.501907,-0.07628194,2.1,33,0.36379153
4342,283,82,136,39421.5,16.0,51.501938,-0.07626392,2.4,33,0.3639228
4343,282,84,136,39425.6,16.0,51.501972,-0.07624297,2.84,32,0.36405408
4344,279,82,135,39430.3,16.0,51.50201,-0.07621799,3.38,32,0.36418536
4345,279,81,135,39435.5,16.0,51.502052,-0.07619099,4.04,33,0.36431667
4346,285,81,135,39441.0,16.0,51.502098,-0.076161996,4.6,34,0.36444795
4347,282,83,135,39447.0,16.0,51.502148,-0.07612997,5.1,32,0.36457923
4348,283,84,135,39453.3,16.0,51.5022,-0.07609695,5.54,32,0.3647105
4349,287,84,135,39459.9,16.0,51.50226,-0.076062,5.92,33,0.3648418
4350,285,86,135,39466.8,16.0,51.502316,-0.076025955,6.26,32,0.3649731
4351,282,88,135,39473.9,16.0,51.502373,-0.07598799,6.58,31,0.36510438
4352,281,87,134,39481.3,16.0,51.502434,-0.075948924,6.86,31,0.36523566
4353,280,87,135,39488.9,16.0,51.502502,-0.07591892,7.12,31,0.36536694
4354,280,84,135,39496.69,16.0,51.502567,-0.07594298,7.36,32,0.36549821
4355,288,84,135,39504.69,16.0,51.5026,-0.076039955,7.58,33,0.36562952
4356,280,86,135,39512.9,16.0,51.502625,-0.07615395,7.8,31,0.3657608
4357,279,86,135,39521.19,16.0,51.502644,-0.07626895,7.98,31,0.36589208
4358,284,84,135,39529.69,16.0,51.50267,-0.07638194,8.16,32,0.36602336
4359,284,83,135,39538.3,16.0,51.502705,-0.07649392,8.32,33,0.36615464
4360,279,82,135,39547.1,16.0,51.50274,-0.07660699,8.48,32,0.36628595
4361,279,81,136,39555.9,16.0,51.50277,-0.07672593,8.6,33,0.36641723
4362,285,81,135,39564.9,16.0,51.502796,-0.07684797,8.74,34,0.3665485
4363,283,83,135,39574.0,16.0,51.502827,-0.076970935,8.86,33,0.3666798
4364,280,83,136,39583.3,16.0,51.50287,-0.07708392,9.0,32,0.36681107
4365,281,81,135,39592.6,16.0,51.502934,-0.07716799,9.1,33,0.36694238
4366,285,81,136,39601.9,16.0,51.503014,-0.077186935,9.2,34,0.36707366
4367,284,82,135,39611.4,16.0,51.503098,-0.07714595,9.3,33,0.36720493
4368,281,83,136,39620.9,16.0,51.50317,-0.07707998,9.38,32,0.3673362
4369,285,82,136,39630.6,16.0,51.503246,-0.07701393,9.46,33,0.3674675
4370,282,83,136,39640.3,16.0,51.503326,-0.07695392,9.54,32,0.3675988
4371,282,83,137,39650.0,16.0,51.503407,-0.076896,9.62,32,0.36773008
4372,284,81,137,39659.8,16.0,51.503487,-0.07683892,9.68,33,0.36786136
4373,289,83,138,39669.69,16.0,51.503567,-0.076781,9.76,33,0.36799264
4374,285,87,138,39679.6,16.0,51.503647,-0.07672098,9.8,31,0.36812392
4375,280,87,137,39689.6,16.0,51.50373,-0.07666097,9.86,31,0.36825523
4376,283,86,137,39699.6,16.0,51.50381,-0.07659995,9.92,31,0.3683865
4377,282,87,136,39709.6,16.0,51.503895,-0.07653893,9.96,31,0.3685178
4378,279,86,136,39719.69,16.0,51.503975,-0.076479,10.0,31,0.36864907
4379,280,83,137,39729.9,16.0,51.50406,-0.07641898,10.06,32,0.36878037
4380,283,82,137,39740.0,16.0,51.504143,-0.07635997,10.08,33,0.36891165
4381,283,82,136,39750.19,16.0,51.504227,-0.076299965,10.12,33,0.36904293
4382,281,82,137,39760.5,16.0,51.50431,-0.07624096,10.18,33,0.3691742
4383,284,82,136,39770.69,16.0,51.504395,-0.076180935,10.2,33,0.3693055
4384,284,81,136,39781.0,16.0,51.50448,-0.07612193,10.22,33,0.3694368
4385,286,83,136,39791.3,16.0,51.504562,-0.076062,10.26,33,0.36956808
4386,283,85,137,39801.6,16.0,51.50465,-0.07600199,10.28,32,0.36969936
4387,282,85,136,39812.0,16.0,51.504734,-0.07594197,10.3,32,0.36983064
4388,283,85,136,39822.4,16.0,51.504818,-0.07588196,10.34,32,0.36996192
4389,282,85,136,39832.69,16.0,51.504906,-0.07582194,10.34,32,0.37009323
4390,282,83,136,39843.19,16.0,51.50499,-0.07576193,10.38,32,0.3702245
4391,285,82,136,39853.6,16.0,51.505077,-0.07570099,10.4,33,0.37035578
4392,282,83,136,39864.1,16.0,51.50516,-0.07564098,10.42,32,0.37048706
4393,285,84,136,39874.5,16.0,51.50525,-0.075579956,10.42,32,0.37061834
4394,282,85,136,39885.0,16.0,51.505337,-0.07551994,10.46,32,0.37074965
4395,284,86,136,39895.4,16.0,51.50542,-0.07545892,10.44,32,0.37088093
4396,281,86,135,39906.0,16.0,51.50551,-0.07539798,10.48,31,0.3710122
4397,285,86,137,39916.5,16.0,51.505592,-0.07533696,10.48,32,0.3711435
4398,285,86,136,39927.1,16.0,51.50568,-0.07527594,10.52,32,0.37127477
4399,285,87,136,39937.6,16.0,51.505768,-0.07521492,10.52,31,0.37140608
4400,279,87,136,39948.3,16.0,51.505856,-0.07515298,10.58,31,0.37153736
4401,280,86,136,39959.0,16.0,51.505943,-0.07509096,10.6,31,0.37166864
4402,281,83,136,39969.69,16.0,51.50603,-0.07502399,10.64,32,0.37179992
4403,282,82,136,39980.4,16.0,51.50612,-0.07495894,10.66,33,0.3719312
4404,282,82,136,39991.19,16.0,51.506207,-0.07489893,10.72,33,0.3720625
4405,282,82,135,40001.9,16.0,51.506294,-0.07483992,10.72,33,0.37219378
4406,284,82,135,40012.69,16.0,51.506386,-0.07478099,10.74,33,0.37232506
4407,286,82,135,40023.4,16.0,51.506474,-0.07471897,10.74,33,0.37245634
4408,283,84,135,40034.3,16.0,51.50656,-0.07465694,10.78,32,0.37258762
4409,286,86,134,40045.1,16.0,51.506653,-0.07459399,10.78,32,0.37271893
4410,283,88,135,40056.0,16.0,51.50674,-0.074531965,10.82,31,0.3728502
4411,278,88,134,40066.8,16.0,51.506832,-0.07448,10.82,30,0.3729815
4412,281,86,135,40077.6,16.0,51.506927,-0.074446976,10.84,31,0.37311277
4413,281,84,135,40088.3,16.0,51.507023,-0.07441998,10.8,32,0.37324405
4414,282,83,135,40099.1,16.0,51.50712,-0.074393,10.8,32,0.37337536
4415,285,81,134,40109.8,16.0,51.507214,-0.07436693,10.76,34,0.37350664
4416,285,81,134,40120.6,16.0,51.50731,-0.07433994,10.76,34,0.3736379
4417,287,82,134,40131.3,16.0,51.507404,-0.07431395,10.74,33,0.3737692
4418,286,85,134,40142.1,16.0,51.5075,-0.07428898,10.76,32,0.37390047
4419,282,86,134,40152.8,16.0,51.507595,-0.07426794,10.74,31,0.37403178
4420,283,86,134,40163.5,16.0,51.50769,-0.074247986,10.74,31,0.37416306
4421,284,86,134,40174.3,16.0,51.507786,-0.07422796,10.74,32,0.37429434
4422,279,86,135,40185.0,16.0,51.50788,-0.074207924,10.74,31,0.37442562
4423,280,83,135,40195.8,16.0,51.507977,-0.07418797,10.74,32,0.3745569
4424,283,82,135,40206.5,16.0,51.50807,-0.07416794,10.74,33,0.3746882
4425,282,81,135,40217.3,16.0,51.508167,-0.07414799,10.76,33,0.3748195
4426,282,81,135,40228.0,16.0,51.508263,-0.07412796,10.74,33,0.37495077
4427,285,82,135,40238.69,16.0,51.50836,-0.07410793,10.74,33,0.37508205
4428,280,82,136,40249.5,16.0,51.508453,-0.074085966,10.74,33,0.37521333
4429,286,83,136,40260.19,16.0,51.50855,-0.07406392,10.74,33,0.37534463
4430,282,83,135,40271.0,16.0,51.508644,-0.07404196,10.74,32,0.3754759
4431,280,83,136,40281.69,16.0,51.50874,-0.07401899,10.74,32,0.3756072
4432,280,81,137,40292.4,16.0,51.508835,-0.07399595,10.74,33,0.37573847
4433,280,79,136,40303.19,16.0,51.50893,-0.07397197,10.74,34,0.37586975
4434,287,78,136,40313.9,16.0,51.509026,-0.07395596,10.74,35,0.37600106
4435,287,80,135,40324.69,16.0,51.509125,-0.073959984,10.74,34,0.37613234
4436,286,83,136,40335.4,16.0,51.509216,-0.073989995,10.74,33,0.37626362
4437,282,85,136,40346.0,16.4,51.509304,-0.07405496,10.72,32,0.3763949
4438,280,85,136,40356.1,17.2,51.509377,-0.07414598,10.58,31,0.37652618
4439,278,83,135,40365.69,17.4,51.509438,-0.07424296,10.36,32,0.3766575
4440,284,81,135,40375.1,17.6,51.509495,-0.07434094,10.08,33,0.37678877
4441,286,82,135,40384.5,17.8,51.509552,-0.07444195,9.82,33,0.37692004
4442,283,84,135,40393.8,17.8,51.5096,-0.07454898,9.56,32,0.37705132
4443,282,84,135,40403.1,18.0,51.509647,-0.07465795,9.4,32,0.37718263
4444,282,85,135,40412.19,18.4,51.509693,-0.07476699,9.3,32,0.3773139
4445,282,82,135,40421.1,18.6,51.50973,-0.07488199,9.2,33,0.3774452
4446,280,81,135,40430.0,18.6,51.509743,-0.07500697,9.1,33,0.37757647
4447,284,81,135,40439.0,18.6,51.50973,-0.07513396,9.04,33,0.37770775
4448,280,82,136,40448.1,18.4,51.5097,-0.075256,9.0,33,0.37783906
4449,280,82,136,40457.5,18.4,51.509663,-0.075377956,9.06,33,0.37797034
4450,281,79,135,40467.1,18.2,51.509624,-0.075500995,9.2,34,0.37810162
4451,283,79,135,40477.0,18.0,51.509583,-0.07562798,9.4,34,0.3782329
4452,288,79,135,40486.9,18.0,51.509552,-0.07576193,9.58,35,0.37836418
4453,288,82,135,40497.0,18.0,51.509525,-0.07589997,9.78,34,0.37849548
4454,280,83,135,40507.1,18.0,51.5095,-0.076039955,9.92,32,0.37862676
4455,284,80,135,40517.3,18.0,51.509476,-0.07617994,10.04,34,0.37875804
4456,285,79,135,40527.5,18.0,51.50945,-0.07632092,10.1,34,0.37888932
4457,284,80,134,40537.6,18.0,51.509426,-0.076461986,10.14,34,0.3790206
4458,283,81,134,40547.8,18.2,51.509407,-0.07660498,10.16,33,0.3791519
4459,286,81,134,40557.9,18.2,51.509388,-0.076747976,10.16,34,0.3792832
4460,283,84,135,40567.9,18.2,51.509377,-0.07689197,10.12,32,0.37941447
4461,281,84,134,40578.0,18.4,51.509373,-0.07703598,10.1,32,0.37954575
4462,281,83,134,40588.0,18.6,51.509373,-0.077179976,10.08,32,0.37967703
4463,285,85,134,40597.8,18.6,51.509377,-0.07732197,10.0,32,0.37980834
4464,279,87,134,40607.69,18.6,51.50938,-0.077463955,9.96,31,0.37993962
4465,283,87,134,40617.6,18.6,51.509384,-0.07760796,9.94,31,0.3800709
4466,283,85,134,40627.8,18.4,51.509384,-0.07775296,9.96,32,0.38020217
4467,278,86,134,40638.1,18.2,51.509388,-0.077902,10.02,31,0.38033345
4468,281,84,134,40648.6,18.0,51.509396,-0.07805295,10.16,32,0.38046476
4469,283,82,134,40659.19,18.0,51.509407,-0.07820399,10.3,33,0.38059604
4470,283,82,134,40669.8,18.0,51.50943,-0.07835294,10.44,33,0.38072732
4471,283,82,134,40680.3,18.4,51.50946,-0.07849392,10.5,33,0.3808586
4472,287,82,135,40690.4,18.8,51.509495,-0.07862896,10.46,33,0.38098988
4473,282,83,135,40700.3,19.0,51.50952,-0.078765914,10.34,32,0.3811212
4474,281,85,135,40710.0,19.2,51.509537,-0.078903966,10.16,32,0.38125247
4475,281,85,135,40719.69,19.2,51.509552,-0.079041936,9.98,32,0.38138375
4476,281,83,134,40729.4,19.4,51.509563,-0.07917999,9.82,32,0.38151503
4477,282,82,134,40739.1,19.4,51.50957,-0.07931795,9.74,33,0.3816463
4478,285,82,134,40748.6,19.6,51.509583,-0.079454996,9.66,33,0.3817776
4479,289,84,135,40758.1,19.8,51.50959,-0.07959195,9.62,33,0.3819089
4480,289,88,134,40767.5,20.0,51.509594,-0.07972699,9.56,31,0.38204017
