skin_temperature,HeatStrainIndex,hrv
31.0,0.0,448:456
31.0,0.0,453:451:448
31.0,0.0,453:451
31.05,0.0,446
31.0,0.0,903:448
31.05,0.0,448:451
31.0,0.0,449:448:444
31.0,0.0,451
31.05,0.0,448:448:448
31.05,0.0,446:442
31.0,0.0,442:441
31.0,0.0,446:446:442
31.0,0.0,441:439
31.05,0.0,444:442:441
31.0,0.0,439:437
31.05,0.0,442:441
31.05,0.0,439:437
31.05,0.0,437:442:439
31.0,0.0,439:437
31.05,0.0,437:442
31.05,0.0,439:441
31.05,0.0,439:437
31.0,0.0,437:444:439
31.05,0.0,437:437
31.05,0.0,439:435
31.05,0.0,442:439
31.05,0.0,437:437:439
31.0,0.0,439:439
31.05,0.0,437:437:439
31.05,0.0,437:437
31.05,0.0,432:432
31.0,0.0,437:870
31.05,0.0,432:433
31.0,0.0,435:435
31.0,0.0,433:433
31.05,0.0,432:435:432
31.05,0.0,432:435
31.05,0.0,433:432
31.0,0.0,430:428:437
31.05,0.0,866
31.05,0.0,860
31.05,0.0,437:435
31.05,0.0,432:430:433
31.05,0.0,435:437
31.05,0.0,435:433:430
31.05,0.0,437:437
31.05,0.0,437:433
31.05,0.0,435:430:437
31.05,0.0,437:437
31.05,0.0,435:435
31.05,0.0,435:437
31.05,0.0,437:867
31.05,0.0,439:437
31.05,0.0,873
31.05,0.0,437:435
31.05,0.0,442:439:439
31.05,0.0,439:437
31.05,0.0,444:442
31.05,0.0,441:437
31.05,0.0,446:446
31.05,0.0,444:444:449
31.05,0.0,451:449
31.05,0.0,444:446
31.0,0.0,453:451:449
31.05,0.0,446:444
31.05,0.0,453:451
31.05,0.0,449:448
31.05,0.0,448:456
31.05,0.0,453:451:449
31.05,0.0,446:456
31.0,0.0,453
31.05,0.0,451:901
31.05,0.0,453:449
31.05,0.0,446:448:451
31.05,0.0,446:441
31.05,0.0,449:442
31.05,0.0,449:446
31.05,0.0,446:444:437
31.05,0.0,444:441
31.05,0.0,437:439
31.05,0.0,437:444:439
31.05,0.0,441:439
31.05,0.0,433:439
31.05,0.0,439:437
31.05,0.0,432:439:414
31.05,0.0,439
31.05,0.0,899:416
31.05,0.0,442:442
31.05,0.0,441:437:444
31.05,0.0,441:437
31.05,0.0,439:442
31.05,0.0,446:444
31.05,0.0,437:439:472
31.05,0.0,446:449
31.05,0.0,449:448:446
31.05,0.0,449:455
31.05,0.0,453:449
31.05,0.0,449:444
31.05,0.0,449:458
31.05,0.0,449:444
31.05,0.0,453:455:453
31.05,0.0,449
31.05,0.0,448
31.05,0.0,907:453:449
31.05,0.0,451:451
31.05,0.0,451:455:453
31.05,0.0,448:448
31.05,0.0,448:453
31.05,0.0,456:453
31.05,0.0,449:446
31.05,0.0,458:458:456
31.05,0.0,906
31.05,0.0,449:458
31.05,0.0,460:462
31.05,0.0,458:456:456
31.05,0.0,458:462
31.05,0.0,462:456
31.05,0.0,455:460
31.05,0.0,460:458
31.05,0.0,458:456
31.05,0.0,453:449
31.05,0.0,456:456:458
31.05,0.0,456:451
31.05,0.0,451:456
31.05,0.0,456:456
31.05,0.0,453:453
31.05,0.0,458:460
31.05,0.0,458:455:456
31.05,0.0,456:469
31.05,0.0,456:455
31.05,0.0,460:462:462
31.05,0.0,462:460
31.05,0.0,458
31.05,0.0,460:460
31.05,0.0,458:912
31.05,0.0,453:453
31.05,0.0,458:462
31.05,0.0,462:917
31.05,0.0,458:458
31.05,0.0,462:463
31.05,0.0,460:456
31.05,0.0,456:462
31.05,0.0,463:462
31.05,0.0,455:458:460
31.05,0.0,458:453
31.05,0.0,453:453
31.05,0.0,456:456
31.05,0.0,456:453:451
31.05,0.0,458:458
31.05,0.0,458:453
31.05,0.0,451:455
31.05,0.0,458:455
31.05,0.0,455:449
31.05,0.0,449:446:458
31.05,0.0,458:456
31.05,0.0,451:458
31.05,0.0,458:458
31.05,0.0,456:453
31.05,0.0,460:456
31.05,0.0,458:453:456
31.05,0.0,458:456
31.05,0.0,458:453
31.05,0.0,451:449:458
31.05,0.0,460
31.05,0.0,462:458
31.05,0.0,456:467:467
31.05,0.0,933
31.05,0.0,465:469
31.05,0.0,469
31.05,0.0,930:469
31.05,0.0,460:462:460
31.05,0.0,465:460
31.05,0.0,462:460
31.05,0.0,456:453
31.05,0.0,453:458
31.05,0.0,460:462
31.05,0.0,456:455:465
31.05,0.0,467:470
31.05,0.0,465:465
31.05,0.0,462:469
31.05,0.0,469:467
31.05,0.0,463:462
31.05,0.0,469:472:472
31.05,0.0,469:467
31.05,0.0,463:472
31.05,0.0,472:472
31.05,0.0,467:467
31.05,0.0,469:472
31.05,0.0,472:467
31.05,0.0,469:465
31.05,0.0,462:463
31.1,0.0,467:467:460
31.05,0.0,455:467
31.05,0.0,467:465
31.05,0.2,463:462
31.05,0.2,469
31.05,0.2,936:465:462
31.05,0.2,467:463
31.05,0.2,465:462
31.05,0.2,462:458
31.1,0.2,465:467
31.05,0.2,465:463
31.05,0.2,460:470
31.05,0.2,469:467
31.1,0.2,465:462:469
31.05,0.2,469:467
31.05,0.2,462:465
31.1,0.2,465:467
31.1,0.2,465:469
31.05,0.2,465:462:456
31.1,0.2,467:465
31.05,0.2,462:460
31.05,0.2,456:467
31.05,0.2,465:462
31.1,0.2,460:460
31.1,0.2,460:465
31.05,0.2,465:460:463
31.05,0.2,458:458
31.1,0.2,460:455
31.1,0.2,462:456
31.1,0.2,458:456
31.1,0.2,460:460
31.05,0.2,458:453
31.1,0.2,462:460:458
31.1,0.2,455:453
31.05,0.2,460:458:456
31.1,0.2,455:453
31.05,0.2,460
31.1,0.2,458:455:462
31.1,0.2,462:460
31.1,0.2,458:462
31.1,0.2,465:463
31.1,0.2,458:462:458
31.1,0.2,469:465
31.1,0.2,465:462
31.1,0.2,465:462
31.05,0.2,462
31.1,0.2,917:462
31.1,0.2,458:453
31.1,0.2,451:451
31.1,0.2,456:453:446
31.1,0.2,448:442
31.1,0.2,453:449:448
31.1,0.2,444:444
31.1,0.2,449:441
31.1,0.2,442:437
31.1,0.2,449:444:442
31.1,0.2,441:439
31.1,0.2,442:444
31.1,0.2,441:439
31.1,0.2,437:435:442
31.1,0.2,439:437
31.1,0.2,437:439
31.1,0.2,880
31.1,0.3,437:444
31.1,0.3,442:439:444
31.1,0.3,444:441
31.1,0.3,439:448
31.1,0.3,446:444
31.1,0.3,439:448:444
31.1,0.3,437:446
31.1,0.3,444:437:435
31.1,0.3,442:439
31.1,0.3,439:432
31.1,0.3,433:435
31.1,0.3,437:437:435
31.15,0.3,432:430
31.1,0.3,437:433
31.1,0.3,432:432
31.15,0.3,428:435
31.1,0.3,432:430:426
31.15,0.3,426:432
31.1,0.3,430:428
31.15,0.3,428:425:432
31.15,0.3,428:423:425
31.1,0.3,428:426
31.1,0.3,428:425
31.1,0.3,419:430:426
31.15,0.3,425:419
31.1,0.3,418:430
31.15,0.3,425:423:421
31.1,0.3,421:425
31.1,0.3,425:419
31.1,0.3,421:425:425
31.1,0.3,423:418
31.1,0.3,428:425
31.1,0.3,421:421:425
31.1,0.3,426:425
31.1,0.3,423:419
31.1,0.3,428:426:423
31.1,0.3,851
31.1,0.3,847:426
31.1,0.3,425:425
31.1,0.3,419:423
31.15,0.3,426:430:425
31.1,0.3,425:421
31.15,0.3,418:428
31.1,0.3,425:423:419
31.1,0.3,425:425
31.1,0.3,425:423
31.1,0.3,421:423:423
31.1,0.3,423:416
31.15,0.3,428:423
31.1,0.3,421:418:425
31.15,0.3,423:421
31.1,0.3,418:419
31.1,0.3,426:423:423
31.1,0.3,419:421:421
31.1,0.3,418:423
31.15,0.3,421:418
31.1,0.3,425:421:418
31.1,0.3,423:421
31.1,0.3,421:418
31.15,0.3,423:423:421
31.1,0.3,418:423
31.1,0.3,425:421
31.15,0.3,418:428:423
31.1,0.3,423:421
31.1,0.3,419:425
31.1,0.3,425:421:416
31.1,0.3,428:423
31.1,0.3,421
31.15,0.3,842:842
31.1,0.3,418:416:421
31.15,0.3,421:416
31.15,0.3,418:418
31.15,0.3,418:418:416
31.15,0.3,412:421
31.15,0.3,416:412
31.1,0.3,412:418:416
31.15,0.3,414:412
31.15,0.3,416:416:414
31.15,0.3,409:412
31.15,0.3,416:416
31.1,0.3,416:412:409
31.15,0.3,418:416
31.15,0.3,414:414
31.15,0.3,412:416:416
31.15,0.3,416:407
31.15,0.3,421:416
31.1,0.3,414:414:409:419
31.1,0.3,416:416
31.1,0.3,414:411
31.1,0.3,418:418:416
31.1,0.3,411:412
31.1,0.3,414:418
31.15,0.3,418:418:412
31.1,0.3,414:412
31.1,0.3,416:416
31.15,0.3,414:409:418
31.15,0.3,418:414
31.1,0.3,411:418:416
31.15,0.3,414
31.1,0.3,833:416
31.1,0.3,414:418:418
31.1,0.3,416
31.15,0.3,833:416:416
31.15,0.3,414:419
31.1,0.3,416:414:414
31.1,0.3,414:419
31.1,0.3,418:416
31.15,0.3,412:407:418
31.1,0.3,418:412
31.1,0.3,416:416:416
31.1,0.3,407:421
31.1,0.3,416:411
31.15,0.3,414:412:421
31.15,0.3,416:414
31.1,0.3,416:405
31.1,0.3,421:416:407
31.1,0.3,412:414
31.1,0.3,416:416:414
31.15,0.3,412:412
31.15,0.3,416:412:411
31.15,0.4,414:414
31.15,0.4,414:412:407
31.1,0.4,416:414
31.15,0.4,412:409:412
31.1,0.4,412:414
31.1,0.4,414:412
31.1,0.4,405:418:411
31.15,0.4,411:412
31.15,0.4,409:409
31.15,0.4,830
31.15,0.4,411
31.15,0.4,824:416:414:412
31.15,0.4,411
31.15,0.4,832:411
31.15,0.4,414:414:412
31.15,0.4,409:414:412
31.15,0.4,409:409
31.15,0.4,416:414:412
31.15,0.4,412:411
31.15,0.4,416:412
31.15,0.4,409:828
31.1,0.4,411:409
31.15,0.4,416:414
31.15,0.4,412:411:411
31.15,0.4,412:414
31.15,0.4,409:820
31.15,0.4,416:412
31.15,0.4,409:411
31.15,0.4,409:416:414
31.15,0.4,818
31.15,0.4,414:414
31.15,0.4,412:407:416
31.15,0.4,412:411:412
31.15,0.4,409:416
31.15,0.4,412:411:409
31.15,0.4,412:412
31.15,0.4,411:405
31.15,0.4,416:412:411
31.15,0.4,405:416
31.15,0.4,412:409
31.15,0.4,411:414:414
31.15,0.4,414
31.15,0.4,819:418:414
31.15,0.4,412:407
31.15,0.4,416:416:414
31.15,0.4,409:418
31.15,0.4,416:412
31.15,0.4,409:416:416
31.15,0.4,414:411:414
31.15,0.4,418:414
31.15,0.4,412:411:414
31.15,0.4,416:414
31.15,0.4,411:414
31.15,0.4,414:414:407
31.15,0.4,412:421
31.15,0.4,388:432
31.15,0.4,418:830
31.15,0.4,411:411
31.15,0.4,416:830
31.15,0.4,412
31.15,0.4,412:414:414
31.15,0.4,409:409:416
31.15,0.4,412:412
31.15,0.4,412:407
31.15,0.4,414:414:409
31.15,0.4,407:414:414
31.15,0.4,411:411
31.15,0.4,409:412:411
31.15,0.4,405:412
31.15,0.4,412:412
31.15,0.4,412:407:407
31.15,0.4,412:409
31.15,0.4,409
31.15,0.4,813:414:409
31.15,0.4,407:405
31.15,0.4,820:405
31.15,0.4,405:407
31.15,0.4,411:409:407
31.15,0.4,400:409
31.15,0.4,409:405:404
31.15,0.4,409:409
31.15,0.4,407:402:412
31.15,0.4,409:407
31.15,0.4,402:414:412
31.15,0.4,409:402
31.15,0.4,418:411:405
31.15,0.4,407:407
31.15,0.4,414:418
31.15,0.4,412:411:409
31.15,0.4,
31.15,0.4,
31.15,0.4,412:2055:411
31.15,0.4,407:409
31.15,0.4,412:409:409
31.15,0.4,407:412
31.15,0.4,412:409:405
31.15,0.4,414:411
31.15,0.4,405:409:414
31.15,0.4,412:411
31.15,0.4,409:416:412
31.15,0.4,411:411
31.2,0.4,824
31.15,0.4,412:409:412
31.2,0.4,414
31.2,0.4,412:819
31.2,0.4,416:414:412
31.2,0.4,407:416
31.2,0.4,414:407:412
31.2,0.4,832
31.2,0.4,412:411:416
31.2,0.4,414:412
31.2,0.4,412:409
31.2,0.4,414:414:412
31.2,0.4,404:416
31.2,0.4,414:412:405
31.2,0.4,418:414:412
31.2,0.4,409:416
31.2,0.4,412:412
31.2,0.4,411:418:414
31.2,0.4,412:412
31.2,0.4,416:414
31.2,0.4,819:418
31.2,0.4,414:412
31.25,0.4,409:416:412
31.25,0.4,412
31.25,0.4,824:414
31.25,0.4,414:411:414
31.25,0.4,414:412
31.2,0.4,409:414:414
31.2,0.4,414:411
31.25,0.4,409:412:407
31.25,0.4,412:414
31.25,0.4,409:407:414
31.2,0.4,412:412
31.25,0.4,407:405
31.25,0.4,824
31.25,0.4,409:404:414
31.25,0.4,414:409:407
31.25,0.4,416:414
31.25,0.4,412:409
31.25,0.4,412:412:412
31.25,0.4,409:409
31.25,0.4,416:409:411
31.25,0.4,402:418
31.25,0.4,412:411
31.25,0.4,409:414:412
31.25,0.4,409:407:412
31.25,0.4,412:407
31.25,0.5,402:412:411
31.25,0.4,407:402
31.3,0.5,412:409
31.25,0.4,405:400:411
31.25,0.5,407:405
31.25,0.4,400:409:407
31.25,0.5,402:400
31.3,0.5,409:405:402
31.25,0.5,402:407
31.3,0.5,404:402:402
31.3,0.5,407:404
31.3,0.5,400:405
31.3,0.5,404:402:398
31.25,0.5,407:404
31.3,0.5,404:810
31.3,0.5,405:404:398
31.3,0.5,409:405
31.25,0.5,402:402:407
31.3,0.5,407
31.3,0.5,810:404
31.3,0.5,407:407:400
31.3,0.5,404:407
31.3,0.5,405:402:402
31.3,0.5,400:407
31.3,0.5,407:407:405
31.3,0.5,398:407
31.3,0.5,405:404
31.3,0.5,398:409:405
31.3,0.5,804
31.3,0.5,814:402
31.3,0.5,400:409
31.3,0.5,405:400:409
31.3,0.5,405:404:400
31.3,0.5,409:407
31.3,0.5,402:402:404
31.3,0.5,411:407
31.3,0.5,407:400
31.3,0.5,412:407:405
31.3,0.5,400:407
31.3,0.5,407:407:400
31.3,0.5,411:407
31.3,0.5,405:402
31.3,0.5,409:409
31.3,0.5,808:412
31.35,0.5,407:404:402
31.3,0.5,402:409
31.3,0.5,407:405:400
31.3,0.5,407
31.3,0.5,813:402:405
31.3,0.5,407:405
31.3,0.5,402:813
31.3,0.5,405:402
31.3,0.5,400:407:405
31.3,0.5,402:400
31.3,0.5,409:405:404
31.35,0.5,398:411
31.3,0.5,404:407
31.35,0.5,400:409:405
31.35,0.5,402:398
31.35,0.5,409:407:404
31.35,0.5,400:402
31.3,0.5,409:405:405
31.35,0.5,402:409
31.35,0.5,407:405:402
31.35,0.5,407:405
31.3,0.5,404:402:407
31.35,0.5,407:405
31.3,0.5,400:412:407
31.35,0.5,407:404
31.35,0.5,409:407:402
31.35,0.5,407:407
31.35,0.5,402:402:407
31.35,0.5,407:405
31.35,0.5,404:409
31.35,0.5,405:405:405
31.35,0.5,404:409
31.35,0.5,407:405:398
31.35,0.5,405:405
31.35,0.5,407:405:404
31.35,0.5,398:405
31.35,0.5,407:407:405
31.4,0.5,402
31.35,0.5,811:402:402
31.4,0.5,400:405
31.35,0.5,405:402:400
31.35,0.5,405:402
31.35,0.5,402:400:405
31.35,0.5,405:404
31.35,0.5,402:402:407
31.35,0.5,404:404
31.4,0.5,400:407
31.35,0.5,405:402:402
31.35,0.5,405:407
31.35,0.5,405:405:400
31.35,0.5,407:407
31.35,0.5,405:402
31.35,0.5,409:405:405:405
31.4,0.5,407:409
31.4,0.5,407:405
31.35,0.5,402:409:407
31.35,0.5,407:405
31.35,0.5,400:412:407
31.35,0.5,405:398
31.4,0.5,412:407:405
31.4,0.5,402:411
31.4,0.5,409:409
31.4,0.5,405:411:409
31.35,0.5,407:407
31.35,0.5,405:409:409
31.4,0.5,407:402
31.4,0.5,409:409
31.4,0.5,407:400:412
31.4,0.5,409:407
31.4,0.5,814:407
31.4,0.5,405:405:409
31.4,0.5,405:407
31.4,0.5,407:814
31.4,0.5,405:400
31.4,0.5,409:407
31.4,0.5,405:400:412
31.4,0.5,405:404
31.4,0.5,400:407:405
31.4,0.5,405
31.4,0.5,806:407
31.4,0.5,402:402:402
31.4,0.5,405:405
31.4,0.5,400:398:407
31.4,0.5,809
31.4,0.5,402:395:402
31.4,0.5,404:402:398
31.4,0.5,400:405
31.4,0.5,400:400:398
31.4,0.5,405:404
31.4,0.5,398:400:402
31.4,0.5,400:400
31.4,0.5,395:405
31.4,0.5,404:400:400
31.4,0.5,397:405
31.4,0.5,802:400
31.4,0.5,400:398
31.4,0.5,400:393:400
31.4,0.5,402:402
31.4,0.5,800:395
31.4,0.5,405:402
31.4,0.5,400:800
31.4,0.5,799
31.4,0.5,395:402:402
31.4,0.5,398:801
31.45,0.5,400:395
31.45,0.5,398:404
31.45,0.5,402:398:395
31.4,0.5,402:404
31.4,0.6,402:398:397
31.4,0.6,407:400
31.45,0.6,400:400:395
31.45,0.6,407:402
31.45,0.6,400:398:404
31.4,0.6,400:402
31.4,0.6,395:805
31.45,0.6,400:398
31.4,0.6,395:405:402
31.45,0.6,400:397
31.45,0.6,405:400:402
31.4,0.6,398:400:402
31.45,0.6,400:398
31.45,0.6,398:402
31.45,0.6,400:400:402
31.4,0.6,404:402
31.45,0.6,398:402:398
31.45,0.6,409:405
31.45,0.6,402:397:405
31.45,0.6,405:405
31.45,0.6,402:398:407
31.45,0.6,402:400
31.45,0.6,398:404:400
31.45,0.6,799
31.45,0.6,400:405
31.45,0.6,398:400:402
31.45,0.6,400:395:397
31.45,0.6,402:400
31.45,0.6,398:398:398
31.45,0.6,402:400
31.45,0.6,398:395:402
31.45,0.6,400:398
31.45,0.6,395:402:402
31.45,0.6,400:397
31.5,0.6,395:398:405
31.45,0.6,400:402
31.45,0.6,400:395:405
31.5,0.6,402:398
31.45,0.6,395:404:400
31.45,0.6,796
31.45,0.6,402:398
31.45,0.6,398:397:400
31.45,0.6,400:398:395
31.45,0.6,402:400
31.45,0.6,398:398:395
31.5,0.6,404:400
31.5,0.6,398:398:400
31.5,0.6,797
31.45,0.6,398:398:400
31.5,0.6,398:400
31.5,0.6,398:398:398
31.45,0.6,395:395
31.5,0.6,402:398:398
31.5,0.6,398:393
31.5,0.6,397:800
31.5,0.6,391:402
31.5,0.6,400:395
31.5,0.6,395:400:398
31.5,0.6,395:398
31.5,0.6,400:395:398:400
31.5,0.6,398:395
31.5,0.6,395:402
31.5,0.6,400:398:391
31.5,0.6,398:400
31.5,0.6,402:397:397
31.5,0.6,395:402
31.5,0.6,398:395:395
31.55,0.6,402:398
31.5,0.6,787:395
31.5,0.6,400:400
31.55,0.6,397:395:391
31.5,0.6,804
31.5,0.6,400:395:395
31.5,0.6,400:395
31.55,0.6,393:402:400
31.5,0.6,397:389:400
31.55,0.6,400:395
31.55,0.6,391:402:395
31.55,0.6,395:393
31.55,0.6,391:398:393
31.55,0.6,388:388
31.55,0.6,400:393:391
31.55,0.6,386:395
31.55,0.6,395:395
31.55,0.6,397:395:393
31.55,0.6,389:395
31.55,0.6,393:781
31.55,0.6,788:391
31.55,0.6,388:395
31.55,0.6,393:389:391
31.55,0.6,393:391
31.55,0.6,388:391:391
31.55,0.6,391:386:395
31.55,0.6,391:389
31.55,0.6,386:395:393
31.55,0.6,391:386:395
31.55,0.6,393:388
31.55,0.6,386:391:398
31.55,0.6,393:395
31.55,0.6,389:391:391
31.55,0.6,391:388
31.5,0.6,391:391
31.55,0.6,391:386:391
31.55,0.6,393:389:384
31.55,0.6,393:391
31.55,0.6,388:389
31.55,0.6,393:389:386
31.55,0.6,393:393:391
31.55,0.6,384:398:391
31.55,0.6,389:395:395
31.55,0.6,391:393
31.55,0.6,393:393
31.55,0.6,393:389:395
31.55,0.6,395:391:389
31.55,0.6,391:397
31.55,0.6,391:782
31.55,0.6,389:395
31.55,0.6,393:779
31.55,0.6,398
31.55,0.6,787
31.55,0.7,783:395:393
31.55,0.7,389:395:395
31.55,0.7,388:395
31.55,0.7,395:395:393
31.55,0.7,391:397:395
31.55,0.7,393:389
31.55,0.7,398:395:395
31.55,0.7,391:395
31.5,0.7,395:393:391
31.55,0.7,395:395
31.55,0.7,393:391:395
31.55,0.7,397:391
31.55,0.7,393:388:398
31.55,0.7,395:393
31.55,0.7,386:400
31.55,0.7,395:391:391
31.55,0.7,398:395:391
31.55,0.7,395:393
31.55,0.7,397:791
31.55,0.7,391:400
31.55,0.7,395:391:395
31.55,0.7,397:393:391
31.55,0.7,400:395
31.55,0.7,393:395:397
31.55,0.7,395:393
31.55,0.7,388:398:393
31.55,0.7,395:395
31.55,0.7,398:395:391
31.55,0.7,400
31.55,0.7,791:792
31.55,0.7,397:395
31.55,0.7,391:400:395
31.55,0.7,395:395
31.55,0.7,398:400:395
31.5,0.7,395:389
31.55,0.7,398:405:398
31.55,0.7,398:391
31.55,0.7,402:395:395
31.55,0.7,398:398:397
31.55,0.7,388:400
31.5,0.7,397:393:393
31.55,0.7,400:397
31.55,0.7,393:400:395
31.55,0.7,397:360
31.55,0.7,400:397:397
31.55,0.7,395:402
31.5,0.7,398:398:391
31.55,0.7,402:398
31.55,0.7,395:400
31.55,0.7,402:398:400
31.55,0.7,398:402
31.55,0.7,402:400:400
31.55,0.7,398:405
31.55,0.7,405:407:405
31.55,0.7,404:407:409
31.55,0.7,407:400
31.55,0.7,412:411
31.55,0.7,407:405:414
31.55,0.7,407:405
31.55,0.7,409:407
31.55,0.7,414:414:412
31.55,0.7,412:421:418
31.55,0.7,414:414
31.55,0.7,418:418
31.55,0.7,416:414:425
31.55,0.7,421:414
31.55,0.7,421:425
31.55,0.7,423:416
31.55,0.7,428:423:425
31.55,0.7,419:430
31.55,0.7,428:425:421
31.55,0.7,430:430
31.55,0.7,425:425:423
31.55,0.7,435:432
31.6,0.7,430:430
31.55,0.7,423:430:437
31.6,0.7,432:432
31.55,0.7,425:435
31.55,0.7,433:432
31.6,0.7,426:439:437
31.6,0.7,435:428
31.6,0.7,441:437
31.55,0.7,439:430
31.55,0.7,444:441:435
31.6,0.7,437:444
31.6,0.7,444:441
31.6,0.7,439:435:448
31.6,0.7,446:446
31.55,0.7,439:446
31.55,0.7,446:444:439
31.6,0.7,446
31.6,0.7,889:432
31.6,0.7,449:446
31.6,0.7,442:437
31.6,0.7,449:448
31.6,0.7,444:439:451
31.6,0.7,449:449
31.6,0.7,448:453
31.6,0.7,449:451
31.55,0.7,451:451
31.6,0.7,449:456:455
31.6,0.7,448:453
31.6,0.7,456:453
31.6,0.7,449:453:458
31.6,0.7,455:453
31.6,0.7,448:451
31.6,0.7,458:456
31.6,0.7,453:451:446
31.6,0.7,458:456
31.6,0.7,453:455
31.6,0.7,458:458
31.6,0.7,456:462
31.6,0.7,460:456
31.6,0.7,463:460
31.6,0.7,455:463:467
31.6,0.7,456
31.6,0.7,467:463:460
31.6,0.7,460:465
31.6,0.7,465:460
31.6,0.7,451:467:465
31.6,0.8,460:458
31.6,0.8,458:467
31.6,0.8,930
31.6,0.8,467:467
31.6,0.7,465:465
31.6,0.8,469:467:465
31.6,0.8,467:465
31.6,0.8,469:469
31.6,0.8,460:472
31.6,0.8,469:463
31.6,0.8,472:470
31.6,0.8,463:474
31.6,0.8,472:465
31.6,0.8,474:474
31.6,0.8,470:463
31.6,0.8,474:472
31.6,0.8,469:462:474
31.6,0.8,472:467
31.6,0.8,467:465
31.6,0.8,467:465
31.6,0.8,463:456
31.6,0.8,467:467:465
31.6,0.8,462:469
31.6,0.8,469:462
31.6,0.7,465:476
31.65,0.8,462:474
31.6,0.8,472:470
31.6,0.8,463:474
31.6,0.7,476:472
31.6,0.7,467:476
31.6,0.8,476:476:469
31.6,0.8,470:474
31.6,0.7,474:467
31.6,0.7,469:477
31.6,0.8,469:470
31.6,0.8,472:465
31.55,0.7,935:465
31.6,0.7,456:467
31.55,0.7,467:472
31.6,0.7,465:458
31.55,0.7,465:462
31.6,0.8,462:462
31.6,0.7,451:458
31.6,0.8,465:465
31.6,0.8,458:458:458
31.55,0.7,448:458
31.6,0.7,462:460
31.6,0.7,458:455
31.6,0.7,462:458:453
31.6,0.7,460:460
31.6,0.7,453:458
31.55,0.7,451:467
31.6,0.7,462:463
31.6,0.7,460:453:469
31.55,0.7,465:467
31.6,0.7,458:465
31.55,0.7,465:463
31.55,0.7,462:465
31.6,0.7,449:460
31.55,0.7,465:462
31.55,0.8,458:462
31.55,0.8,465:453:458
31.55,0.8,465:463
31.55,0.8,453:453
31.55,0.8,460
31.55,0.8,926:460:456
31.55,0.8,458:465
31.55,0.8,451:465
31.55,0.8,458:465
31.55,0.8,448:462
31.55,0.8,462:467
31.55,0.8,453:460:467
31.55,0.8,462:451
31.55,0.8,463:467
31.55,0.8,462:455
31.55,0.8,456:463
31.55,0.8,465:462
31.55,0.8,449:460
31.5,0.8,462:467
31.55,0.8,460:456
31.55,0.8,919:460
31.55,0.8,460:456
31.55,0.8,456:453:460
31.5,0.8,460:460
31.5,0.8,462:460
31.5,0.8,458:460
31.5,0.8,462:462
31.5,0.8,458:458
31.5,0.8,453:462
31.5,0.8,460:460:456
31.55,0.8,456:460
31.5,0.8,458:460
31.5,0.8,456:453
31.5,0.8,456:458
31.5,0.8,458:456
31.5,0.8,456:460:462
31.5,0.8,922
31.5,0.8,458:458
31.5,0.8,462:462
31.5,0.8,460:456:458
31.5,0.8,458:462
31.5,0.8,462:460
31.5,0.8,460:456
31.5,0.8,463:458
31.5,0.8,460:456
31.5,0.8,456:460
31.5,0.8,458:456:456
31.45,0.7,456:456
31.45,0.7,462:462
31.5,0.8,460:458
31.45,0.8,465:465
31.45,0.7,462:462
31.45,0.7,458:467
31.45,0.7,467:462
31.45,0.7,462:463:462
31.45,0.7,467:463
31.45,0.7,462:456
31.45,0.7,467:463
31.45,0.7,462:460:460
31.4,0.7,462:462
31.45,0.8,463:460
31.45,0.8,458:462
31.4,0.8,465:463
31.4,0.8,462:460
31.4,0.8,465:465:465
31.45,0.8,460:460
31.45,0.8,467:467
31.4,0.8,927
31.4,0.8,467
31.4,0.8,925:462
31.4,0.8,460:460:462
31.4,0.8,460
31.4,0.8,460:462:463
31.4,0.8,463:462
31.4,0.8,462:458
31.4,0.8,467:467
31.4,0.8,465:462:458
31.4,0.8,467:467
31.4,0.8,465:465
31.4,0.8,460:465
31.4,0.8,465:465
31.4,0.8,463:462
31.4,0.8,458:463
31.4,0.8,463:460
31.35,0.8,460:456:467
31.35,0.8,463:467
31.4,0.8,460:460
31.35,0.8,463:463
31.35,0.8,462:460:460
31.4,0.8,460:462
31.4,0.8,462:460
31.35,0.8,460:456
31.4,0.8,460:462
31.35,0.8,462:458
31.35,0.8,456:462
31.35,0.8,462:460:458
31.35,0.8,458
31.35,0.8,462:462:460
31.35,0.8,
31.35,0.8,916:462:460
31.35,0.8,458:458
31.35,0.8,453:462
31.35,0.8,460:458
31.3,0.7,458:456:462
31.35,0.8,462:463
31.35,0.8,460:460:462
31.35,0.8,462:462
31.3,0.7,462:456
31.35,0.8,462:462
31.35,0.8,462:458
31.35,0.8,456:460
31.3,0.7,460:460
31.35,0.8,456:453
31.3,0.7,462:460:458
31.3,0.7,500:469
31.3,0.7,469:469
31.3,0.7,469:368
31.3,0.7,910
31.3,0.7,453:451
31.3,0.7,455:455:455
31.3,0.8,453:451
31.3,0.8,460:456
31.3,0.8,458:455:455
31.3,0.8,460:458
31.3,0.8,456:451
31.3,0.8,456:456
31.3,0.8,456:453
31.3,0.8,453:449
31.25,0.8,458:906
31.3,0.8,449
31.3,0.8,456:455
31.3,0.8,455:455:448
31.3,0.8,453:455
31.3,0.8,449:449:446
31.3,0.8,451:451
31.3,0.8,451:453
31.25,0.8,453:449:456
31.25,0.8,453
31.3,0.8,453:451:449
31.25,0.8,456:456
31.25,0.8,451:451
31.3,0.8,456:455
