skin_temperature,HeatStrainIndex,hrv
31.3,0.0,479:477
31.3,0.0,476:472
31.3,0.0,470:477:476
31.3,0.0,476:476
31.3,0.0,470:476
31.3,0.0,474:470
31.3,0.0,474:474
31.3,0.0,469:469
31.3,0.0,469:474
31.3,0.0,474:472
31.3,0.0,469:474
31.3,0.0,472:469:476
31.3,0.0,943
31.3,0.0,469:470
31.3,0.0,474:477
31.3,0.0,477:476
31.3,0.0,472:479
31.3,0.0,477:474
31.3,0.0,472:479
31.3,0.0,479:477:476
31.3,0.0,472:479
31.3,0.0,479:479
31.3,0.0,477:481
31.3,0.0,479
31.3,0.0,477:474:476
31.3,0.0,481:483
31.3,0.0,483:481
31.25,0.0,479
31.3,0.0,479:483:476:479
31.25,0.0,481
31.25,0.0,479:479:479
31.25,0.0,481:479
31.25,0.0,479
31.25,0.0,479:479:481
31.25,0.0,477
31.25,0.0,483:479:477
31.25,0.0,481:479
31.3,0.0,474:483
31.25,0.0,479
31.25,0.0,950:479
31.25,0.0,479:474
31.25,0.0,474:467
31.25,0.0,476
31.25,0.0,472:939
31.25,0.0,467:467:465
31.25,0.0,462:460
31.25,0.0,456:463
31.25,0.0,463:462:458
31.3,0.0,460:462
31.3,0.0,463
31.25,0.0,463:921
31.25,0.0,456:462
31.25,0.0,460:456
31.25,0.0,453:456
31.25,0.0,460:460
31.25,0.0,460:462:458
31.25,0.0,462:462
31.25,0.0,460:462
31.25,0.0,460:456
31.3,0.0,458:462:460
31.25,0.0,460:460
31.3,0.0,458:456
31.25,0.0,460:458
31.25,0.0,458
31.3,0.0,913:458:456
31.25,0.0,455:453
31.25,0.0,460:460
31.3,0.0,460:455
31.25,0.0,456
31.25,0.0,922:458
31.3,0.0,455:456
31.3,0.0,462:462
31.3,0.0,462:458:460
31.3,0.0,465
31.25,0.0,925
31.25,0.0,458:465:467:465
31.3,0.0,460:462
31.3,0.0,462:465
31.3,0.0,
31.3,0.0,
31.3,0.0,465:2296
31.3,0.0,462:460
31.3,0.0,460:456:455
31.25,0.0,460:460
31.25,0.0,456:453
31.25,0.0,451:460
31.3,0.0,456:456
31.25,0.0,453:455
31.3,0.0,444:906
31.3,0.0,453:449
31.3,0.0,896
31.3,0.0,451:453:451
31.3,0.0,446:446
31.3,0.0,451
31.25,0.0,902:448
31.3,0.0,448:451
31.3,0.0,451:449:446
31.25,0.0,444:451
31.25,0.0,451:453
31.25,0.0,451:446
31.25,0.0,446:442
31.3,0.0,453:449:451
31.25,0.0,446
31.25,0.0,446:902
31.25,0.0,453:453
31.25,0.0,898
31.25,0.0,453:456:453
31.25,0.0,449:446
31.3,0.0,455:453
31.3,0.0,451:449:446
31.25,0.0,456:453
31.25,0.0,451:446
31.25,0.0,449:456
31.25,0.0,455:456
31.25,0.0,451:448
31.25,0.0,455:456:456
31.25,0.0,453:449
31.25,0.0,453:439
31.25,0.0,451:451
31.25,0.0,449:446
31.3,0.0,448:446:455
31.25,0.0,455:456
31.25,0.0,451
31.25,0.0,453:916
31.25,0.0,453:451:449
31.25,0.0,456:455
31.25,0.0,453:453
31.25,0.0,451:446
31.25,0.0,448:448
31.25,0.0,451:453:449
31.25,0.0,446:444
31.25,0.0,453:453
31.25,0.0,449
31.25,0.0,894:449
31.25,0.0,451:451:446
31.25,0.0,444:446
31.25,0.0,
31.25,0.0,899:451
31.25,0.0,898:444
31.3,0.0,442:449:449
31.3,0.0,449
31.3,0.0,446:442:442
31.25,0.0,449:448
31.25,0.3,448:444:444
31.3,0.3,444:448
31.25,0.3,449:444
31.25,0.3,444:444:449
31.25,0.3,446:449
31.25,0.3,442:441
31.25,0.3,441:448
31.25,0.3,449:446
31.3,0.3,444:446:446
31.25,0.3,449:449
31.3,0.3,446:449
31.25,0.3,446:444
31.25,0.3,439
31.3,0.3,888:448
31.25,0.3,446:444:444
31.25,0.3,444:902
31.3,0.3,448:442
31.25,0.3,444:446
31.25,0.3,449:451
31.3,0.3,448:446
31.3,0.3,449:453:451
31.25,0.3,451:444
31.25,0.3,456:458
31.3,0.3,453:451
31.3,0.3,455:458
31.25,0.3,907
31.25,0.3,456:453:460
31.25,0.3,460:456
31.3,0.3,451:453
31.25,0.3,449:458
31.3,0.3,912:453
31.25,0.3,456
31.3,0.3,912:451
31.3,0.3,446:455
31.25,0.3,453:453:444
31.3,0.3,456
31.3,0.3,456:453:449
31.3,0.3,458:458
31.3,0.3,455:451
31.25,0.3,460:458
31.3,0.3,456:453
31.3,0.3,453:458:456
31.3,0.3,453:449
31.25,0.3,460
31.25,0.3,460:458:453
31.25,0.3,462:462
31.3,0.3,458:455
31.3,0.3,462:462
31.3,0.3,919:456
31.3,0.3,453:462
31.3,0.3,460:453:451
31.25,0.3,460
31.25,0.3,462:456:453
31.3,0.3,460:460
31.3,0.3,456:455
31.3,0.3,462:458
31.3,0.3,453:460
31.3,0.3,462:460
31.3,0.3,456:462:463
31.3,0.3,460:458
31.25,0.3,456:458
31.3,0.3,462:460
31.25,0.3,456:453
31.25,0.3,460:460:456
31.3,0.3,458:453
31.3,0.3,462:462
31.3,0.3,456:456
31.3,0.3,465:465:460
31.3,0.3,458:467
31.3,0.3,462
31.3,0.3,460:456:467
31.3,0.3,467:463
31.3,0.3,460:469
31.3,0.3,465:460
31.3,0.3,460:463
31.25,0.3,935:462
31.3,0.3,458:467
31.3,0.3,465:460
31.3,0.3,458
31.3,0.3,916:463
31.3,0.3,925:456
31.3,0.3,462:458
31.3,0.3,916
31.3,0.3,462:458
31.3,0.3,458:456
31.3,0.3,458:463
31.3,0.3,462:460:455
31.3,0.3,460
31.3,0.3,916:453
31.3,0.3,925
31.3,0.3,460:462
31.3,0.3,465:462
31.3,0.3,462:465:462
31.3,0.3,465:465
31.3,0.3,463:456
31.3,0.3,467
31.3,0.3,467:465:462:469
31.3,0.3,465:462
31.3,0.3,462:469
31.3,0.3,469:465
31.3,0.3,462:470
31.3,0.3,467:463
31.3,0.3,462:465
31.3,0.3,467:467
31.3,0.3,465:458
31.3,0.3,469:469
31.3,0.3,462:465:467
31.3,0.3,465:465
31.3,0.3,467
31.3,0.3,465:463:462
31.3,0.3,469:470
31.3,0.3,467:467
31.3,0.3,469:469
31.3,0.3,467:462:469
31.3,0.3,469:465
31.3,0.3,465:463
31.3,0.3,467:469
31.3,0.3,463:463
31.3,0.3,465
31.3,0.3,469:935
31.3,0.4,467:469:462
31.3,0.4,462:460
31.3,0.4,469:469
31.3,0.4,930
31.3,0.4,467:469
31.3,0.4,467:463
31.3,0.4,460:467
31.3,0.4,469:467:465
31.3,0.4,467:467
31.3,0.4,463:465
31.3,0.4,469:469
31.3,0.4,467:463
31.3,0.4,469:467:462
31.3,0.4,465:463
31.3,0.4,456:455
31.3,0.4,458:455
31.3,0.4,462:462
31.3,0.4,460:458
31.3,0.4,458:453
31.3,0.4,458:455:451
31.3,0.4,458:456
31.3,0.4,455:455
31.3,0.4,460:455
31.3,0.4,455:458
31.3,0.4,462:458
31.3,0.4,451:462:458
31.3,0.4,456:456
31.3,0.4,462:462
31.3,0.4,458:462:460
31.3,0.4,456:465
31.3,0.4,919
31.3,0.4,453:463
31.3,0.4,462:460
31.3,0.4,458:463
31.3,0.4,460:460
31.3,0.4,462:462
31.3,0.4,462:463:465
31.3,0.4,463:460
31.3,0.4,465:465
31.3,0.4,463:458
31.3,0.4,467:467
31.3,0.4,462:463:462
31.3,0.4,469
31.3,0.4,469:463:470
31.3,0.4,469:465
31.3,0.4,470:467
31.3,0.4,462:469
31.3,0.4,469:465
31.3,0.4,462:470:472
31.3,0.4,469:470
31.3,0.4,472
31.3,0.4,939:469
31.3,0.4,465:463
31.3,0.4,938
31.3,0.4,467:462
31.3,0.4,472:469
31.3,0.4,465:465
31.3,0.4,462:467
31.3,0.4,469:467:467
31.3,0.4,469:467
31.3,0.4,465:467
31.3,0.4,931
31.3,0.4,935:463
31.3,0.4,467:465
31.3,0.4,465
31.3,0.4,458:460:467
31.3,0.4,469:467
31.3,0.4,465:462
31.3,0.4,460:469
31.3,0.4,469:467
31.3,0.4,463:469:469
31.3,0.4,465:465
31.3,0.4,465
31.3,0.4,470:472:469
31.35,0.4,465:470
31.3,0.4,939
31.3,0.4,467:462:470
31.3,0.4,469:463
31.3,0.4,469:467
31.3,0.4,462:462
31.3,0.4,465:460
31.35,0.4,463:463
31.3,0.4,456:460
31.3,0.4,456:465:463
31.3,0.4,456:460
31.3,0.4,458:463
31.35,0.4,462:462
31.3,0.4,460:458
31.35,0.4,451:463
31.3,0.4,458:458
31.35,0.4,456:916
31.3,0.4,453:456
31.3,0.4,462:465
31.3,0.4,462:460
31.35,0.4,467:460
31.35,0.4,469:460:467
31.35,0.4,467:465
31.35,0.4,472:472
31.35,0.4,469:469
31.3,0.4,474:474
31.35,0.4,470:479
31.35,0.4,477:472
31.35,0.4,472:479
31.35,0.4,477:476
31.3,0.4,470:476
31.3,0.4,477:472
31.35,0.4,470:469:476
31.35,0.4,476:476
31.35,0.4,472:474
31.35,0.4,470:469
31.35,0.4,469:469
31.3,0.4,469:463:470
31.3,0.4,467:462
31.3,0.4,467:465
31.35,0.4,460
31.35,0.4,465:462:460
31.3,0.4,462:458
31.35,0.4,455:456
31.35,0.4,462:462
31.35,0.4,460:455
31.3,0.4,460:460:460
31.3,0.4,463:462
31.35,0.4,458:458
31.35,0.4,458
31.3,0.4,910
31.35,0.4,912:458:458
31.3,0.4,458:460
31.35,0.4,465:462
31.35,0.4,458:467
31.3,0.4,462:460:469
31.35,0.4,467:465
31.3,0.4,463:472
31.35,0.4,474:469
31.35,0.4,467:476
31.35,0.4,476:472
31.35,0.4,474:476
31.3,0.4,472:472
31.35,0.4,474:474
31.35,0.4,470:469
31.35,0.4,469:476
31.35,0.4,955:476
31.35,0.4,953
31.35,0.4,479:474
31.35,0.4,479:476
31.35,0.4,472:476
31.35,0.4,477:474
31.35,0.4,472:470
31.35,0.4,477:479:474
31.35,0.4,479:476
31.35,0.4,474:476
31.35,0.4,476:474
31.35,0.4,472
31.35,0.4,465:476:472
31.35,0.4,470:467
31.3,0.4,463:467
31.35,0.4,469
31.35,0.4,467:465:463
31.35,0.4,465:465:465
31.35,0.4,462:462
31.35,0.4,467:467
31.35,0.4,467:467
31.35,0.4,463:469:467
31.35,0.4,463:469
31.35,0.4,469
31.3,0.4,469:467:469
31.35,0.4,469:470
31.35,0.4,467:469
31.35,0.4,472:470
31.35,0.4,469:474
31.35,0.4,474:470
31.35,0.4,470:467
31.3,0.4,476:474
31.35,0.4,472:474:474
31.35,0.4,472
31.35,0.4,943:472
31.35,0.4,470:474
31.35,0.4,470:467
31.35,0.4,465:467:476
31.35,0.4,472
31.35,0.4,474:472:474
31.35,0.5,476:472
31.35,0.5,469:465
31.35,0.5,474
31.35,0.5,474:472:469
31.35,0.5,465:474
31.35,0.5,474:472
31.35,0.5,469
31.35,0.5,472:474:472
31.35,0.5,469:474
31.35,0.5,474:472:467
31.35,0.5,472:472
31.35,0.5,469:467
31.35,0.5,467:472
31.35,0.5,472:469
31.35,0.5,467:472:469
31.35,0.5,467:469
31.35,0.5,467
31.35,0.5,
31.35,0.5,1871:472
31.3,0.5,472:467
31.3,0.5,476:474
31.3,0.5,474:474
31.35,0.5,476:476
31.35,0.5,474:477
31.35,0.5,948
31.35,0.5,469:479:476
31.35,0.5,472:469
31.35,0.5,949
31.35,0.5,945
31.35,0.5,476:472
31.35,0.5,469:465
31.3,0.5,472:472:469
31.3,0.5,467:463
31.35,0.5,472
31.35,0.5,469:469:462
31.35,0.5,472
31.35,0.5,936:462
31.35,0.5,472:472
31.35,0.5,934
31.35,0.5,474:467
31.3,0.5,462:472
31.3,0.5,472:469:469
31.35,0.5,474:465
31.3,0.5,469:469
31.3,0.5,950
31.35,0.5,469:469
31.35,0.5,469:476
31.35,0.5,952:472
31.35,0.5,472:472
31.35,0.5,476:472
31.35,0.5,469:474
31.35,0.5,474:470
31.35,0.5,467:472
31.35,0.5,
31.35,0.5,1399:463
31.35,0.5,469:465
31.3,0.5,462:460
31.35,0.5,458:458:463
31.35,0.5,921
31.35,0.5,456:460:460
31.35,0.5,460:455
31.35,0.5,453:460
31.35,0.5,460:460
31.35,0.5,456:451
31.35,0.5,462
31.35,0.5,912:453
31.35,0.5,458:458
31.35,0.5,456:455:453
31.35,0.5,460:460
31.35,0.5,915
31.35,0.5,453:462
31.35,0.5,462:458
31.35,0.5,458:463:460
31.35,0.5,456:463
31.35,0.5,465:458
31.35,0.5,462:463
31.35,0.5,462:460:458
31.35,0.5,462:465
31.35,0.5,465:462
31.35,0.5,460:465
31.35,0.5,465:462
31.35,0.5,460:465
31.35,0.5,465:460
31.35,0.5,460:462
31.35,0.5,467:467:465
31.35,0.5,462:467
31.35,0.5,465:463
31.4,0.5,458:467
31.35,0.5,465:462
31.35,0.5,462:469
31.35,0.5,469:465
31.35,0.5,465:467:469
31.35,0.5,467:467
31.4,0.5,460:469
31.35,0.5,465:463
31.35,0.5,465:467
31.35,0.5,462:920
31.35,0.5,467:467
31.35,0.5,465:465
31.35,0.5,462:467
31.35,0.5,463
31.35,0.5,929:462
31.35,0.5,462:456
31.35,0.5,469:467
31.4,0.5,465:462
31.35,0.5,460:469:465
31.35,0.5,463:462
31.35,0.5,460:467
31.35,0.5,465:460:462
31.35,0.5,465:465
31.4,0.5,460:458
31.35,0.5,469:467
31.35,0.5,467:463
31.35,0.5,470:469
31.35,0.5,469:467
31.35,0.5,470:472
31.35,0.5,469:467
31.35,0.5,472:472
31.35,0.5,470:465
31.4,0.5,943:465
31.35,0.5,472:472
31.35,0.5,465:467
31.35,0.5,463:469
31.35,0.5,469
31.35,0.5,930:467
31.35,0.5,470:463:462
31.35,0.5,462:469
31.35,0.5,469:467
31.35,0.5,463:472
31.35,0.5,472:467
31.4,0.5,472:474
31.35,0.5,469:472
31.35,0.5,474:470
31.35,0.5,940:476
31.35,0.5,472
31.35,0.5,470:469:476
31.35,0.5,474:469
31.35,0.5,
31.35,0.5,949:467:472
31.35,0.5,470:467
31.35,0.5,463:472:472
31.35,0.5,469:467
31.35,0.5,470
31.35,0.5,476:476
31.35,0.5,472:474:477
31.35,0.5,474:469
31.35,0.5,477:476
31.35,0.5,470:479
31.35,0.5,476:472
31.35,0.5,469:477
31.35,0.5,479:477
31.35,0.5,476:479
31.35,0.5,481:479:476
31.35,0.5,477:483
31.35,0.5,479:481
31.4,0.5,477:481
31.35,0.5,479:479
31.35,0.5,479:477
31.35,0.5,476:472:479
31.35,0.5,479
31.35,0.5,479:476:479
31.35,0.5,477
31.35,0.5,474:479
31.35,0.5,476:949
31.35,0.5,479:472
31.35,0.5,479:479
31.35,0.5,474:470
31.35,0.5,469:472
31.35,0.5,472:474
31.35,0.5,472:467
31.35,0.5,472:469
31.35,0.5,463:470:467
31.35,0.5,460:469
31.35,0.5,467:463
31.35,0.5,460:458
31.35,0.5,467:467:462
31.35,0.5,460:455
31.35,0.5,465
31.35,0.5,463:462
31.35,0.5,922:462
31.4,0.5,458:462
31.35,0.5,460:458
31.4,0.5,456:916
31.35,0.5,453:453
31.35,0.5,456:456
31.35,0.5,455:456
31.35,0.5,456:453
31.4,0.5,451:453
31.35,0.5,453:446:446
31.35,0.5,456:453
31.35,0.5,451:449
31.35,0.5,456:455:453
31.35,0.5,451:456
31.35,0.5,455:449
31.35,0.5,462
31.35,0.5,908
31.35,0.5,915:458
31.35,0.5,456:453:453
31.35,0.5,446:456
31.35,0.5,455:451
31.35,0.5,451:446
31.35,0.5,456:455
31.35,0.5,449:451
31.35,0.5,453:456:453
31.35,0.5,451:456
31.35,0.5,453:451
31.4,0.5,460:456:455
31.35,0.5,460:456
31.35,0.5,456:460
31.35,0.5,458:453
31.35,0.5,460:462
31.35,0.5,458:460
31.35,0.5,462:465:462
31.35,0.5,465:467
31.35,0.5,462:469
31.35,0.5,469:465
31.35,0.5,462:469
31.35,0.5,469:465
31.35,0.5,467
31.35,0.5,934:467
31.35,0.5,469:467
31.35,0.5,465:462:472
31.35,0.5,469:467
31.35,0.5,472:465
31.35,0.5,467:465
31.4,0.5,469
31.4,0.5,469:467:469
31.35,0.5,465:462:469
31.35,0.5,469:465
31.35,0.5,469:467
31.35,0.5,467:462
31.35,0.5,467:467
31.35,0.5,925
31.35,0.5,467:467
31.35,0.5,462:469
31.35,0.5,467:462
31.35,0.5,467:462:470
31.35,0.5,469:469
31.35,0.5,465:474
31.35,0.5,470:469
31.35,0.5,465:472:474
31.35,0.5,472:469
31.35,0.5,474:472
31.35,0.5,472:472
31.35,0.5,472
31.35,0.5,465:469:465
31.35,0.5,462:458
31.35,0.5,460:462
31.35,0.5,462:462
31.35,0.5,458:453:462
31.35,0.5,460:453
31.35,0.5,451:458
31.35,0.5,912
31.35,0.5,451:453
31.35,0.5,456:903
31.35,0.5,456:456
31.35,0.5,453:451
31.35,0.5,913
31.35,0.5,453:449
31.35,0.5,458:458:455
31.35,0.5,460:460
31.35,0.5,456:462
31.35,0.5,458:455
31.35,0.5,465:465
31.35,0.5,460:465
31.35,0.5,467:463:465
31.35,0.5,467
31.35,0.5,460:467:467
31.35,0.5,463:462
31.35,0.5,469:469
31.35,0.5,463:472
31.35,0.5,469:467
31.35,0.5,462:470:470
31.35,0.5,467
31.3,0.5,939:469
31.35,0.5,465:470
31.35,0.5,472:470
31.35,0.5,467:467
31.35,0.5,472:470:465
31.35,0.5,472:472
31.35,0.5,467:472
31.35,0.5,469:467
31.35,0.5,467:472
31.35,0.5,469:467
31.35,0.5,469:469
31.35,0.5,463:469
31.35,0.5,935
31.35,0.5,465:463
31.35,0.5,467:934
31.35,0.5,467:469
31.35,0.5,465:467
31.3,0.5,467:463
31.35,0.5,463:462
31.35,0.5,470:469:467
31.35,0.5,462:467
31.35,0.5,465:462
31.35,0.5,467:465
31.35,0.5,460:467
31.35,0.5,467:458
31.35,0.5,467:462
31.35,0.6,460:458
31.35,0.6,465:463:462
31.35,0.6,462:460
31.35,0.6,453:462
31.35,0.6,460:453
31.35,0.6,462:460:458
31.35,0.6,456
31.35,0.6,920:455
31.35,0.6,460
31.35,0.6,919:460
31.35,0.6,453:462
31.35,0.6,462:458:463
31.35,0.6,460:460
31.35,0.6,460:458
31.35,0.6,455:465
31.35,0.6,465:463
31.35,0.6,467:463
31.35,0.6,460:462
31.35,0.6,465:465
31.35,0.6,462:467
31.35,0.6,930
31.35,0.6,467:467:460
31.35,0.6,467:465
31.35,0.6,460:467:467
31.35,0.6,465:463
31.35,0.6,460:469
31.35,0.6,467:465
31.35,0.6,467:467
31.35,0.6,462:465
31.35,0.6,462:460
31.35,0.6,465:463
31.35,0.6,462:458:463
31.35,0.6,465:462
31.35,0.6,458:460
31.35,0.6,462:451
31.35,0.6,451:456
31.35,0.6,451
31.35,0.6,920:458
31.35,0.6,455:458:460
31.35,0.6,460:458
31.35,0.6,460:456:460
31.4,0.6,458
31.35,0.6,456:463:462
31.35,0.6,458:465
31.35,0.6,927
31.35,0.6,462:462
31.35,0.6,465:467
31.35,0.6,465:467
31.35,0.6,465:462
31.35,0.6,469:467
31.35,0.6,465:469:467
31.35,0.6,938
31.35,0.6,935
31.35,0.6,462:469
31.35,0.6,470:469
31.35,0.6,469:463:465
31.35,0.6,462:465
31.35,0.6,462:456
31.35,0.6,926
31.35,0.6,456:453
31.35,0.6,455:462
31.35,0.6,460:460:460
31.35,0.6,
31.35,0.6,913:456:453
31.35,0.6,456:446
31.35,0.6,458:455
31.35,0.6,455:453
31.35,0.6,456:903
31.35,0.6,456:453
31.4,0.6,449:448
31.35,0.6,456:456
31.35,0.6,453:453:449
31.35,0.6,456:453
31.35,0.6,451:446
31.35,0.6,455
31.4,0.6,908:449:456
31.35,0.6,451:449
31.35,0.6,449:458
31.35,0.6,456:453
31.35,0.6,451:463
31.35,0.6,463:460
31.35,0.6,916
31.35,0.6,465
31.4,0.6,463:924
31.35,0.6,456:467
31.35,0.6,465:465:460
31.35,0.6,465:467
31.35,0.6,929:462
31.4,0.6,467:467
31.35,0.6,467:460
31.4,0.6,462:458
31.35,0.6,465:462
31.35,0.6,460:456
31.35,0.6,458
31.35,0.6,
31.35,0.6,465:1376:910
31.35,0.6,453:451
31.35,0.6,451:456
31.35,0.6,453:451
31.35,0.6,446:456
31.35,0.6,456:451:458
31.35,0.6,456
31.35,0.6,455:460:458
31.35,0.6,460:460:456
31.35,0.6,456:462
31.35,0.6,462:458
31.35,0.6,462:460
31.4,0.6,455:465
31.35,0.6,462:460
31.35,0.6,458:463
31.35,0.6,465:463:462
31.35,0.6,460:467
31.35,0.6,469:462
31.35,0.6,472:469
31.35,0.6,939
31.35,0.6,470:467
31.35,0.6,939
31.35,0.6,472:470
31.35,0.6,467:472
31.35,0.6,474:474:474
31.35,0.6,476:472
31.35,0.6,469:476
31.35,0.6,476:469
31.35,0.6,474:472
31.35,0.6,474:474
31.35,0.6,467:474
31.35,0.6,472:469:470
31.35,0.6,467
31.35,0.6,474:474
31.35,0.6,470:476
31.35,0.6,472:465:474
31.35,0.6,472:467
31.35,0.6,472:470
31.35,0.6,469:467
31.35,0.6,465:470
31.35,0.6,470:467
31.35,0.6,938:469
31.35,0.6,472:469
31.35,0.6,465:472
31.35,0.6,474:469
31.35,0.6,470:472
31.35,0.6,470:472
31.35,0.6,469:465:467
31.35,0.6,465:469
31.35,0.6,469
31.35,0.6,463:469
31.35,0.6,463:470:467
31.35,0.6,462:462
31.35,0.6,467:469
31.35,0.6,469:462
31.35,0.6,469:469:463
31.4,0.6,465:469
31.35,0.6,469:467
31.35,0.6,462:472
31.35,0.6,470:469
31.3,0.6,469:460:472
31.3,0.6,472:469
31.3,0.6,465
31.3,0.6,469:470:467
31.3,0.6,465:469
31.3,0.6,469:469
31.3,0.6,465:465
31.35,0.6,467:467
31.35,0.6,462:460
31.3,0.6,467:469:465
31.35,0.6,462:463
31.3,0.6,462:462
31.3,0.6,460:460
31.3,0.6,460:456
31.35,0.6,458:456:460
31.35,0.6,458:456
31.3,0.6,453:460
31.35,0.6,460:458
31.35,0.6,456:463
31.3,0.6,460:458:462
31.35,0.6,458:455
31.3,0.6,927
31.3,0.6,460:465
31.3,0.6,463:462
31.3,0.6,458:465
31.3,0.6,465:460
31.3,0.6,465:462:460
31.3,0.6,462:465
31.3,0.6,462:460
31.3,0.6,462:469
31.3,0.6,460:463:463
31.3,0.6,458:462
31.35,0.6,460:456
31.3,0.6,456:458
31.3,0.6,460:463
31.3,0.6,462:462
31.35,0.6,925
31.3,0.6,458:453:463
31.3,0.6,462:462
31.3,0.6,
31.3,0.6,927:463:462
31.3,0.6,463:469
31.35,0.6,469:465
31.3,0.6,467:465
31.3,0.6,470:467
31.3,0.6,463:465
31.3,0.6,467:465:463
31.3,0.6,462:467
31.3,0.6,467:462
31.3,0.6,467:470
31.3,0.6,467:939
31.3,0.6,934
31.3,0.6,470
31.3,0.6,470:467:470
31.3,0.6,472:469
31.3,0.6,470:472
31.3,0.6,469:472
31.3,0.6,470:470
31.3,0.6,472:472
31.3,0.6,469:470
31.3,0.6,465:472
31.3,0.6,467:467:465
31.3,0.6,465:465
31.3,0.6,465:462
31.3,0.6,465:465
31.3,0.6,462
31.3,0.6,929:465:465
31.3,0.6,460:467
31.3,0.6,467
31.3,0.6,460:933
31.3,0.6,460:462
31.3,0.6,462:462
31.3,0.6,462:455
31.3,0.6,462:458:455
31.3,0.6,
31.3,0.6,920:455:453
31.3,0.6,458:460
31.3,0.6,458:456
31.3,0.6,458:458
31.3,0.6,456:458:462
31.3,0.6,462:458
31.3,0.6,463:460
31.3,0.6,462:462
31.3,0.6,456:467
31.3,0.6,925
31.3,0.6,920:467
31.3,0.6,465:460
31.3,0.6,460:465
31.25,0.6,465:465
31.3,0.6,924
31.3,0.6,467:462
31.3,0.6,467:465:463
31.3,0.6,467
31.3,0.6,463:463:460
31.3,0.6,465:465
31.25,0.6,462:465
31.25,0.6,465:460:460
31.3,0.6,467:463
31.3,0.6,925
31.3,0.6,465:463
31.25,0.6,462:465
31.25,0.6,467:460
31.25,0.6,467:467
31.25,0.6,460:465:458
31.25,0.6,
31.25,0.6,938:931
31.25,0.6,470:470
31.25,0.6,465:469
31.25,0.6,465:462
31.25,0.6,469:469
31.25,0.6,465:463
31.25,0.6,467:469
31.25,0.6,467:469:469
31.25,0.6,467:469
31.25,0.6,467
31.25,0.6,462:925
31.25,0.6,938
31.25,0.6,462:470:470
31.25,0.6,465
31.25,0.6,470:467:467
31.25,0.6,462:469
31.25,0.6,467:463
31.25,0.6,934
31.2,0.6,462:462
31.25,0.6,458:469
31.25,0.6,469:469:465
31.25,0.6,458
31.25,0.6,472:469:469
31.2,0.6,467:467
31.25,0.6,935:462
31.25,0.6,463
31.25,0.6,465:465:465
31.25,0.6,458:463
31.25,0.6,467:469
31.2,0.6,465:460
31.25,0.6,467:469
31.2,0.6,467:462
31.25,0.6,467:930
31.25,0.6,463:467
31.25,0.6,462:456
31.25,0.6,465:463
31.25,0.6,458:453
31.2,0.6,462:462
31.2,0.6,456:458:458
31.2,0.6,453:456
31.25,0.6,458:456
31.25,0.6,451
31.25,0.6,915:451
31.25,0.6,458:456:453
31.2,0.6,456
31.2,0.6,467:460:458
31.25,0.6,463:462
31.25,0.6,458:462
31.25,0.6,462:460
31.25,0.6,458:917
31.25,0.6,463:458
31.2,0.6,456:463
31.2,0.6,460:456
31.25,0.6,458:460
31.25,0.6,912
31.2,0.6,455:453:456
31.25,0.6,449:455
31.2,0.6,455:455
31.2,0.6,453:453
31.25,0.6,458:911
31.25,0.6,460:460
31.2,0.6,455:462
31.2,0.6,460:458
31.2,0.6,462:456
31.2,0.6,462:455
31.2,0.6,462:458
31.2,0.6,453:449:463
31.2,0.6,460
31.2,0.6,458:455:458
31.2,0.6,460:456
31.2,0.6,456:455
31.2,0.6,460:458:458
31.2,0.6,456:456
31.2,0.6,910
31.15,0.6,456:449
31.2,0.6,449:455:453
31.15,0.6,451:449
31.15,0.6,449:456
31.2,0.6,455:453
31.15,0.6,453:451
31.15,0.6,460:453
31.2,0.6,451:458:458
31.2,0.6,455:453
31.2,0.6,458:456
31.15,0.6,451:458
31.15,0.6,455:449
31.2,0.6,460:458
31.15,0.6,455:456:453
31.15,0.6,463:462
31.15,0.6,458:465
31.15,0.6,463:462:458
31.2,0.6,463:462
31.15,0.6,456:463
31.2,0.6,460:455
31.2,0.6,453:462
31.15,0.6,462:462
31.15,0.6,456:453
31.15,0.6,463:460:458
31.15,0.6,455
31.15,0.6,455:462:458
31.15,0.6,456:456
31.15,0.6,456:455
31.2,0.6,453:458
31.15,0.6,458:453
31.15,0.6,460:456
31.15,0.6,458:451:462
31.15,0.6,460:460
31.15,0.6,920
31.2,0.6,921:465
31.15,0.6,465:460
31.15,0.6,470:467
31.15,0.6,467:474
31.15,0.6,470
31.15,0.6,934:474
31.15,0.6,472
31.15,0.6,939:472
31.15,0.6,467:467
31.15,0.6,474:474:472
31.15,0.6,467:474
31.15,0.6,472:469
31.15,0.6,469:472
31.15,0.6,472:469
31.15,0.6,467
31.15,0.6,944:472
31.15,0.6,470:472:470
31.15,0.6,474:474
31.15,0.6,469:467
31.15,0.6,474:474
31.15,0.6,474
31.15,0.6,938:470
31.15,0.6,472:476
31.15,0.6,474:469
31.15,0.6,474:476
31.15,0.6,474:469
31.15,0.6,467:949
31.15,0.6,941
31.15,0.6,948
31.15,0.6,470:474
31.15,0.6,474:470
31.15,0.6,476:474:469
31.15,0.6,474:467
31.15,0.6,465
31.15,0.6,465:469:470
31.15,0.6,469:467
31.15,0.6,472:469
31.15,0.6,465:463
31.15,0.6,469:469
31.15,0.6,465:467
31.15,0.6,467:467:469
31.15,0.6,933
31.1,0.6,472:470
31.15,0.6,465:474
