skin_temperature,HeatStrainIndex,hrv
31.55,0.9,462
31.55,0.9,462:456
31.55,0.9,465:925
31.55,0.9,925
31.55,0.9,938
31.55,0.9,462:470
31.55,0.9,470:469:467
31.55,0.9,469:469
31.55,0.9,467:470
31.55,0.9,469:460
31.55,0.9,472:469
31.6,0.9,467:462
31.55,0.9,465:465
31.55,0.9,469:927
31.55,0.9,467:460
31.55,0.9,465:465
31.55,0.9,458:469
31.6,0.9,467:460
31.6,0.9,469:469
31.6,0.9,465:467:472
31.55,0.9,470:463
31.6,0.9,944
31.6,0.9,462:474
31.6,0.9,474:472
31.55,0.9,472:476
31.6,0.9,470:476
31.55,0.9,476:474
31.6,0.9,467:477
31.55,0.9,476:474
31.55,0.9,474:476:474
31.55,0.9,472:476
31.55,0.9,474:472
31.55,0.9,479:476
31.55,0.9,467
31.55,0.9,952:470
31.55,0.9,474:474
31.6,0.9,472:470
31.55,0.9,474:477
31.55,0.9,944:474
31.55,0.9,472
31.55,0.9,467:469:472
31.6,0.9,469:462
31.55,0.9,472:472
31.6,0.9,470:470
31.6,0.9,943
31.55,0.9,474:467
31.55,0.9,476:474:465
31.6,0.9,474:472
31.55,0.9,472:467
31.6,0.9,474:472
31.6,0.9,467:476
31.55,0.9,474:469
31.55,0.9,476:474
31.6,0.9,469:467
31.6,0.9,474:476
31.6,0.9,476:472
31.6,0.9,476:472:472
31.6,0.9,474:472
31.6,0.9,469:472
31.6,0.9,477:469
31.6,0.9,474:474
31.6,0.9,939
31.6,0.9,460:474:472
31.6,0.9,470
31.6,0.9,469:463
31.6,0.9,947:467
31.65,0.9,465:460
31.6,0.9,474:472
31.6,0.9,472:465
31.65,0.9,470:472
31.6,0.9,469:936
31.6,0.9,930
31.6,0.9,472
31.65,0.9,469:465:470
31.65,0.9,472:470
31.65,0.9,470:472
31.65,0.9,470:467
31.65,0.9,472:470
31.65,0.9,469:472:465
31.65,0.9,469:462
31.6,0.9,467:463
31.6,0.9,462:458
31.65,0.9,456:467
31.65,0.9,465:462
31.65,0.9,458:467:462
31.65,0.9,460:456
31.65,0.9,463:463
31.65,0.9,460:453
31.65,0.9,465
31.65,0.9,922:462
31.65,0.9,460:460:458
31.65,0.9,449:463
31.65,0.9,465:462
31.65,0.9,458:467
31.65,0.9,465:458
31.65,0.9,455:467
31.65,0.9,465:462
31.65,0.9,456:467:465
31.65,0.9,462:467
31.65,0.9,462:462
31.65,0.9,453:463
31.65,0.9,465:460
31.65,0.9,463:458:455
31.65,0.9,456
31.65,0.9,906:458
31.65,0.9,456:456
31.65,0.9,449:448
31.65,0.9,451:451
31.65,0.9,449:890
31.65,0.9,455:451
31.65,0.9,446:444
31.65,0.9,451:451:446
31.65,0.9,444
31.65,0.9,899:451
31.65,0.9,446:453
31.65,0.9,449:448
31.65,0.9,449:444:448
31.65,0.9,449:446
31.65,0.9,446:446
31.65,0.9,441:446
31.65,0.9,444:439:446
31.65,0.9,446:441
31.65,0.9,444:442
31.65,0.9,439:444
31.65,0.9,446:444
31.65,0.9,441:442:446
31.65,0.9,446:451
31.65,0.9,446
31.65,0.9,444:446
31.65,0.9,897:442:442
31.65,0.9,439:449
31.7,0.9,449:449:444
31.65,0.9,442
31.65,0.9,453:894
31.7,0.9,444:451
31.7,0.9,446:444
31.65,0.9,441:899
31.65,0.9,444:448
31.65,0.9,442:451
31.65,0.9,449:446
31.65,0.9,441:453
31.65,0.9,451:446:448
31.65,0.9,439:456
31.65,0.9,901
31.7,0.9,449:446:446
31.7,0.9,451:448
31.65,0.9,444:442
31.7,0.9,449:451
31.7,0.9,449:448
31.7,0.9,448:441:449
31.7,0.9,446:444
31.7,0.9,437:451
31.7,0.9,451
31.65,0.9,897
31.65,0.9,893:451
31.65,0.9,446:446:442
31.65,0.9,451:453
31.65,0.9,448:444
31.65,0.9,446:451
31.65,0.9,453:897
31.7,0.9,896
31.7,0.9,451:446:446
31.65,0.9,441:453
31.65,0.9,451:449
31.7,0.9,444:451
31.65,0.9,453:448
31.65,0.9,444:453:453
31.65,0.9,449:446
31.65,0.9,
31.65,0.9,1348:448
31.7,0.9,451:449
31.65,0.9,446:444:439
31.65,0.9,451:446
31.65,0.9,444:444
31.65,0.9,442:449
31.65,0.9,448:444
31.7,0.9,439:451
31.7,0.9,449:444:446
31.65,0.9,439:444:456
31.65,0.9,444:444
31.65,0.9,449:449
31.7,0.9,446:442
31.7,0.9,439:451
31.65,0.9,449
31.65,0.9,894:444:442
31.65,0.9,448:444
31.65,0.9,880
31.65,0.9,451:448
31.7,0.9,446:442:448
31.65,0.9,451:451
31.65,0.9,446
31.65,0.9,896:453
31.65,0.9,893
31.65,0.9,444:453:453
31.7,0.9,453:448
31.7,0.9,446:453
31.7,0.9,449
31.7,0.9,1350:446
31.7,0.9,889
31.7,0.9,453:449
31.7,0.9,446:446:455
31.7,0.9,453
31.7,0.9,448:442
31.7,0.9,451:455:449
31.7,0.9,442
31.7,0.9,904:449
31.7,0.9,889:451
31.7,0.9,451:448
31.7,0.9,444:446
31.7,0.9,446:453
31.7,0.9,451:448:446
31.7,0.9,456:453
31.7,0.9,449
31.7,0.9,899:458:453
31.7,0.9,448:460
31.75,0.9,460:453
31.75,0.9,912
31.75,0.9,460:458
31.7,0.9,449
31.7,0.9,921:456
31.7,0.9,456:451:463
31.7,0.9,463
31.7,0.9,917
31.7,0.9,449:462:465
31.7,0.9,916
31.7,0.9,449:462
31.7,0.9,462:458:449
31.7,0.9,462:460
31.7,0.9,455:449
31.7,0.9,460:458
31.7,0.9,458:453:451
31.7,0.9,442
31.7,0.9,913
31.7,0.9,898:458
31.75,0.9,458:455
31.75,0.9,448:458
31.75,0.9,458:453:453
31.75,0.9,448
31.75,0.9,456:460:455
31.75,0.9,449:458
31.7,0.9,456:455
31.75,0.9,453:449
31.75,0.9,444:458:453
31.75,0.9,451:444
31.75,0.9,458:460:456
31.75,0.9,449:458
31.75,0.9,458:453
31.75,0.9,448:456
31.75,0.9,458:455
31.75,0.9,446:455
31.75,0.9,456:456:451
31.75,0.9,449:451
31.75,0.9,453
31.75,0.9,1366
31.75,0.9,453:451
31.8,0.9,458:458
31.75,0.9,455:444
31.75,0.9,916:453
31.75,0.9,449:455
31.75,0.9,451:455:456
31.75,0.9,446:449
31.75,0.9,446:453
31.75,0.9,453:449
31.75,0.9,446
31.8,0.9,897:451:449
31.8,0.9,446:444
31.8,0.9,449:451
31.8,0.9,451:449
31.8,0.9,446
31.8,0.9,892:446:444
31.8,0.9,442:446
31.8,0.9,451:451
31.8,0.9,444:444
31.8,0.9,449:455
31.8,0.9,449:441:453
31.8,0.9,453:446
31.8,0.9,451:444
31.8,0.9,446:442:453
31.8,0.9,449:444
31.8,0.9,442:446
31.8,0.9,449:446
31.8,0.9,439:446:449
31.8,0.9,448:444
31.8,0.9,439:435
31.8,0.9,449:446
31.8,0.9,441:437
31.85,0.9,441:446:442
31.8,0.9,442:437
31.8,0.9,878
31.8,0.9,442:439
31.8,0.9,435:435:441
31.8,0.9,442:442
31.8,0.9,871:444
31.8,0.9,444:437
31.8,0.9,876
31.8,0.9,442:442
31.8,0.9,437:437
31.8,0.9,875:442
31.8,0.9,439:474
31.8,0.9,402:444
31.8,0.9,444:875
31.8,0.9,884
31.8,0.9,442:439
31.8,0.9,430:444
31.85,0.9,435:442:442
31.8,0.9,442:439
31.85,0.9,432:442
31.85,0.9,442:439
31.85,0.9,437:437:442
31.8,0.9,442:437
31.8,0.9,442:437
31.8,0.9,435:430:442
31.85,0.9,441:439
31.85,0.9,437:430
31.85,0.9,444:444
31.85,0.9,441:439
31.85,0.9,437:888
31.85,0.9,439:435
31.85,0.9,444:442
31.85,0.9,435:444:446
31.85,0.9,441
31.85,0.9,439:879
31.85,0.9,444:444
31.85,0.9,441:879
31.85,0.9,444:439
31.85,0.9,439:437:449
31.85,0.9,451:449
31.85,0.9,439:453
31.85,0.9,453:448
31.85,0.9,449:448
31.85,0.9,451:448
31.85,0.9,1330
31.85,0.9,446
31.85,0.9,890:444
31.85,0.9,448:449
31.85,0.9,451:444:444
31.85,0.9,453:451
31.85,0.9,449:446
31.85,0.9,449:451
31.85,0.9,449:449
31.85,0.9,449
31.85,0.9,893:451
31.9,0.9,1332:444
31.9,0.9,449:448
31.85,0.9,444:442
31.85,0.9,444:446
31.85,0.9,437:439
31.85,0.9,
31.85,0.9,1342:437:449
31.85,0.9,448:442
31.9,0.9,448:449
31.85,0.9,449:442
31.9,0.9,453:901
31.9,0.9,444
31.9,0.9,913:455
31.9,0.9,456:460
31.9,0.9,456:456
31.85,0.9,446:462
31.85,0.9,460:453:451
31.85,0.9,460:460
31.85,0.9,460:456
31.9,0.9,453:916
31.9,0.9,456:456
31.9,0.9,456:462
31.9,0.9,462:460
31.9,0.9,458:458
31.9,0.9,465
31.9,0.9,926:465
31.9,0.9,467:462
31.9,0.9,465
31.9,0.9,929:462:460
31.9,0.9,467:463
31.9,0.9,458:462
31.9,0.9,465:462
31.9,0.9,462:463
31.9,0.9,921:458
31.9,0.9,467:465
31.9,0.9,460:456
31.9,0.9,463:463
31.9,0.9,
31.9,0.9,1376:467:465
31.9,0.9,458:456
31.9,0.9,458:462
31.9,0.9,460:458
31.9,0.9,455:451
31.9,0.9,460:458
31.9,0.9,455:453:449
31.9,0.9,458:460
31.9,0.9,456
31.9,0.9,504:469:467
31.9,0.9,469
31.9,0.9,467:356:458:458
31.9,0.9,456:451
31.9,0.9,458:456
31.9,0.9,453:453
31.9,0.9,448:915
31.9,0.9,
31.85,0.9,1363:456
31.85,0.9,449:458
31.9,0.9,456:451
31.85,0.9,456:456
31.85,0.9,453:449
31.85,0.9,458:458:453
31.9,0.9,460:460
31.85,0.9,458:455
31.9,0.9,460:456
31.85,0.9,455:451
31.9,0.9,1381
31.9,0.9,458:453
31.85,0.9,451
31.85,0.9,913:453
31.9,0.9,449:458:456
31.9,0.9,453:456
31.9,0.9,451:458
31.85,0.9,456:451
31.9,0.9,455:458
31.85,0.9,449:458:456
31.85,0.9,451
31.85,0.9,446:456
31.85,0.9,1348
31.9,0.9,451:451
31.85,0.9,446:442
31.85,0.9,451:451:449
31.85,0.9,449:441
31.85,0.9,453:451:449
31.9,0.9,442:453
31.9,0.9,449:451
31.9,0.9,451:451
31.9,0.9,446:449
31.85,0.9,446:444
31.85,0.9,446:449
31.9,0.9,446:439:453
31.9,0.9,897
31.9,0.9,897
31.9,0.9,453:453
31.9,0.9,444:458:453
31.85,0.9,453:456
31.85,0.9,449
31.85,0.9,899:462
31.9,0.9,915
31.9,0.9,448:458
31.85,0.9,912:444
31.85,0.9,463:460
31.85,0.9,460
31.85,0.9,920:460:458
31.85,0.9,456:463
31.85,0.9,465:462
31.85,0.9,453:467
31.85,0.9,465:462
31.85,0.9,458:469
31.85,0.9,462:460
31.85,0.9,453:467
31.85,0.9,467:460:465
31.85,0.9,467:463
31.9,0.9,458:469
31.85,0.9,467
31.85,0.9,921:462
31.85,0.9,465:465:456
31.85,0.9,463:465
31.85,0.9,921
31.85,0.9,453:467
31.9,0.9,465:460
31.9,0.9,460:460
31.9,0.9,465:462:462
31.9,0.9,456:463
31.9,0.9,460:453
31.9,0.9,465:465
31.9,0.9,462:456
31.85,0.9,467:469
31.85,0.9,467:460
31.9,0.9,469:469:460
31.85,0.9,
31.85,0.9,469:930
31.85,0.9,465:469:462
31.85,0.9,458:930
31.85,0.9,936
31.85,0.9,463:458
31.9,0.9,467:458
31.85,0.9,460:458
31.85,0.9,462:456
31.85,0.9,458:458
31.85,0.9,456:453
31.85,0.9,460:460:456
31.85,0.9,912
31.85,0.9,460
31.9,0.9,460:453:460
31.85,0.9,462
31.85,0.9,916:462
31.9,0.9,463:456
31.9,0.9,1381
31.9,0.9,460:458
31.9,0.9,460:458
31.85,0.9,456:446:462
31.9,0.9,462
31.9,0.9,921:453
31.85,0.9,463:462
31.9,0.9,458:460
31.9,0.9,462:456
31.9,0.9,458:463
31.9,0.9,460:460:462
31.85,0.9,462:456
31.9,0.9,467:465
31.9,0.9,463:458
31.85,0.9,935
31.9,0.9,934
31.85,0.9,933
31.9,0.9,469:462:469
31.85,0.9,467:465
31.9,0.9,460:465
31.9,0.9,476:467
31.85,0.9,465:469
31.85,0.9,472:469
31.9,0.9,939:469
31.9,0.9,463:470
31.9,0.9,469:465
31.9,0.9,469
31.85,0.9,467:462:469
31.85,0.9,469:469
31.85,0.9,462:469
31.85,0.9,467:462
31.85,0.9,456:465
31.9,0.9,465:920
31.9,0.9,463:458
31.9,0.9,458:460
31.9,0.9,462:463
31.9,0.9,456:465
31.9,0.9,925:465
31.9,0.9,460:462
31.9,0.9,462:455
31.9,0.9,462:460
31.9,0.9,453:462
31.9,0.9,456:460:458
31.9,0.9,456:460
31.9,0.9,455:442
31.9,0.9,462
31.9,0.9,916:456
31.9,0.9,460:453
31.9,0.9,458:451
31.9,0.9,458:456:451
31.9,0.9,906
31.9,0.9,456:453:449
31.9,0.9,455:455
31.9,0.9,449:453
31.85,0.9,898
31.9,0.9,444:453
31.9,0.9,449:448
31.9,0.9,448:442:453
31.9,0.9,451:449
31.9,0.9,442:453
31.85,0.9,451:449
31.9,0.9,448:451
31.9,0.9,449:444
31.85,0.9,897:449
31.85,0.9,449:444
31.85,0.9,453:448
31.85,0.9,451:451
31.85,0.9,897:453
31.9,0.9,453:448
31.85,0.9,453:453
31.85,0.9,451:449
31.85,0.9,456:456:456
31.85,0.9,453:456
31.9,0.9,451:451
31.9,0.9,448:458
31.9,0.9,458:458:451
31.85,0.9,460:458
31.85,0.9,907
31.85,0.9,462:462
31.85,0.9,456:458
31.85,0.9,462:462
31.85,0.9,456:463
31.85,0.9,465:462
31.85,0.9,925:465
31.85,0.9,460:458
31.85,0.9,463:467
31.85,0.9,467:465
31.85,0.9,458:467:462
31.85,0.9,916
31.9,0.9,462:456
31.9,0.9,912
31.85,0.9,460:456
31.85,0.9,451:456
31.85,0.9,456:458
31.85,0.9,456:453:455
31.85,0.9,453
31.85,0.9,449:458:456
31.85,0.9,451:456
31.85,0.9,458:458
31.85,0.9,453:456:460
31.85,0.9,460:453
31.85,0.9,462:463
31.85,0.9,456:465
31.85,0.9,462:456:465
31.85,0.9,465:460
31.85,0.9,458:456
31.85,0.9,465:465
31.85,0.9,465
31.85,0.9,921
31.85,0.9,921:460
31.85,0.9,451:921
31.85,0.9,455:448
31.85,0.9,460
31.85,0.9,458:456:451
31.85,0.9,460:458
31.85,0.9,456:456:455
31.85,0.9,451:460
31.85,0.9,460
31.85,0.9,1376
31.85,0.9,458:455:463
31.85,0.9,458:456
31.85,0.9,458:463
31.85,0.9,462
31.85,0.9,916:462
31.85,0.9,460:456
31.85,0.9,462:460
31.85,0.9,455:458
31.85,0.9,911
31.85,0.9,912
31.85,0.9,462:462:456
31.85,0.9,463:463
31.85,0.9,
31.85,0.9,
31.85,0.9,2755:460
31.8,0.9,451:462
31.8,0.9,458:456
31.85,0.9,456:453:463
31.85,0.9,462:462
31.85,0.9,456:463
31.85,0.9,460
31.85,0.9,451:925
31.85,0.9,460:451
31.85,0.9,462:458
31.85,0.9,453:460
31.85,0.9,458:449:460
31.85,0.9,458:453
31.85,0.9,458:460
31.85,0.9,460:455
31.85,0.9,462:463:462
31.85,0.9,921
31.85,0.9,465:462
31.85,0.9,453:467
31.85,0.9,467:465
31.85,0.9,460:462
31.85,0.9,465:465:458
31.85,0.9,
31.85,0.9,1378:463
31.85,0.9,453
31.85,0.9,1389
31.85,0.9,460:462
31.85,0.9,460:453
31.85,0.9,465:462:456
31.85,0.9,465:462
31.85,0.9,456:467
31.85,0.9,465
31.85,0.9,460:467:469:463
31.85,0.9,467:469
31.85,0.9,467:465
31.85,0.9,469:467
31.85,0.9,465:462
31.85,0.9,462:469
31.85,0.9,472
31.9,0.9,941:472
31.85,0.9,463:474
31.85,0.9,470:469:465
31.85,0.9,462:472
31.85,0.9,474
31.85,0.9,469:472:472
31.85,0.9,467:472
31.85,0.9,469:465
31.85,0.9,474:472
31.85,0.9,465:474:470
31.85,0.9,463:472
31.9,0.9,474:470
31.85,0.9,465:472
31.85,0.9,934
31.85,0.9,476:469
31.85,0.9,469:462
31.85,0.9,476:472
31.85,0.9,467:462
31.9,0.9,469:467:467
31.85,0.9,465
31.9,0.9,460:465:465
31.9,0.9,460:462
31.85,0.9,458:467
31.9,0.9,467:465
31.9,0.9,460:467
31.9,0.9,463:455
31.9,0.9,463:460:455
31.9,0.9,460:460
31.9,0.9,451:460
31.9,0.9,456:449:462
31.9,0.9,456
31.9,0.9,899
31.9,0.9,913:453
31.9,0.9,446:456
31.9,0.9,453:449:453
31.9,0.9,448:446
31.9,0.9,442:446
31.9,0.9,451:446
31.9,0.9,444:439
31.9,0.9,446:442
31.9,0.9,439:437
31.9,0.9,437:444:442
31.9,0.9,439:433:444
31.9,0.9,882
31.9,0.9,439:444
31.9,0.9,441:439:435
31.9,0.9,432:442
31.9,0.9,439:437
31.9,0.9,437:432
31.9,0.9,437:437:433
31.9,0.9,437:439
31.9,0.9,871
31.9,0.9,435:439
31.9,0.9,439:439:437
31.9,0.9,442:442
31.9,0.9,439:437
31.9,0.9,442:444
31.9,0.9,442:441:441
31.9,0.9,446:442
31.9,0.9,442:437:441
31.9,0.9,449:446
31.9,0.9,444:437
31.9,0.9,893
31.9,0.9,439:448
31.9,0.9,446:446:444
31.9,0.9,446:451
31.9,0.9,451:446
31.9,0.9,446:451
31.9,0.9,446:446
31.9,0.9,892:449
31.9,0.9,444
31.9,0.9,439:451:449
31.9,0.9,446:441
31.9,0.9,446:448
31.9,0.9,439:451
31.9,0.9,446:442:449
31.9,0.9,444:444
31.9,0.9,448:441:448
31.9,0.9,446:444
31.9,0.9,439:449
31.9,0.9,448:442
31.9,0.9,896:453
31.9,0.9,453:448
31.9,0.9,456:456
31.9,0.9,907
31.9,0.9,453:446
31.9,0.9,460:460:456
31.9,0.9,456:460
31.9,0.9,460:449
31.9,0.9,460:460
31.9,0.9,456:453
31.9,0.9,462:462:460
31.9,0.9,456:460
31.9,0.9,465
31.9,0.9,
31.9,0.9,1838:462
31.9,0.9,456:455
31.85,0.9,463:462:460
31.85,0.9,453:460
31.9,0.9,460:455
31.9,0.9,460
31.85,0.9,912:462
31.9,0.9,458:455
31.9,0.9,462:462
31.9,0.9,456:465:460
31.9,0.9,456:465
31.9,0.9,462:456
31.9,0.9,465
31.9,0.9,462:453:467
31.9,0.9,463:460
31.85,0.9,456:463:463
31.9,0.9,458:463
31.9,0.9,462
31.9,0.9,916:465
31.9,0.9,453:467:453
31.9,0.9,467:460
31.9,0.9,
31.9,0.9,1381:449
31.85,0.9,925
31.85,0.9,451:462
31.85,0.9,451:460
31.85,0.9,455:456
31.85,0.9,908:458
31.85,0.9,455:444
31.9,0.9,458
31.85,0.9,1350:458
31.85,0.9,456:449
31.85,0.9,456:451
31.85,0.9,451:455
31.85,0.9,451:446
31.9,0.9,453:449:453
31.85,0.9,453:442
31.85,0.9,456:453
31.85,0.9,449:451
31.85,0.9,451:446
31.85,0.9,442:451:451
31.85,0.9,444:444
31.85,0.9,444:439
31.85,0.9,449:441
31.85,0.9,441:439:442
31.8,0.9,442:437
31.8,0.9,439:442:446
31.85,0.9,444:437
31.85,0.9,449
31.85,0.9,896:442
31.8,0.9,449:449
31.8,0.9,441:898
31.8,0.9,446:446
31.8,0.9,449
31.85,0.9,449:446:448
31.8,0.9,449:451
31.8,0.9,451:449
31.8,0.9,442:455
31.8,0.9,1353
31.8,0.9,455:451
31.8,0.9,449:455
31.8,0.9,903
31.8,0.9,458:451:458
31.8,0.9,458:456
31.8,0.9,451:462
31.8,0.9,458:456
31.8,0.9,455:462:462
31.75,0.9,458:456
31.8,0.9,465:462
31.8,0.9,460:463
31.8,0.9,460:455
31.75,0.9,465:463
31.75,0.9,458:460:465
31.8,0.9,463:455
31.75,0.9,467
31.75,0.9,467:463:462
31.8,0.9,467:465
31.8,0.9,462:456
31.8,0.9,467:465:467
31.75,0.9,463:467
31.8,0.9,462:455
31.8,0.9,467:465
31.75,0.9,460:462
31.75,0.9,465:465
31.75,0.9,456:467:465
31.75,0.9,465:458
31.75,0.9,451:453
31.75,0.9,463:458
31.75,0.9,458:456
31.75,0.9,449:460
31.75,0.9,913
31.75,0.9,458:460
31.75,0.9,458:456
31.8,0.9,453:451:456
31.75,0.9,460:460:458
31.75,0.9,453:458
31.75,0.9,458
31.75,0.9,455:451:458
31.75,0.9,458:451
31.75,0.9,460:458
31.75,0.9,451:916
31.75,0.9,453:458
31.75,0.9,456:458
31.75,0.9,449:458
31.8,0.9,458:451
31.8,0.9,453:456
31.75,0.9,458:907
31.75,0.9,916
31.75,0.9,453:449
31.75,0.9,458:456
31.8,0.9,446:456
31.75,0.9,456:451:456
31.75,0.9,458:451
31.75,0.9,458:458
31.75,0.9,455:458
31.75,0.9,458:451:458
31.75,0.9,456:449
31.75,0.9,458:458
31.75,0.9,456:456
31.75,0.9,449:462
31.75,0.9,463:462
31.75,0.9,455:462
31.75,0.9,462:456
31.75,0.9,463:463
31.75,0.9,456:465:463
31.75,0.9,458:458
31.75,0.9,465:460
31.75,0.9,456:462:463
31.75,0.9,465:458
31.75,0.9,460:467
31.7,0.9,463:458
31.7,0.9,465:462
31.75,0.9,456:458
31.75,0.9,465:462:460
31.7,0.9,465:456
31.75,0.9,462:456
31.75,0.9,460:462
31.75,0.9,455:453
31.7,0.9,460:460
31.75,0.9,453:462:460
31.75,0.9,453:462
31.7,0.9,460:456
31.75,0.9,453:456
31.7,0.9,465:456
31.7,0.9,465:460:458
31.7,0.9,456:462
31.7,0.9,460
31.75,0.9,915:460
31.75,0.9,458:451
31.75,0.9,462:462
31.7,0.9,916:462
31.7,0.9,462:455
31.7,0.9,467
31.7,0.9,930:456
31.7,0.9,470:469
31.7,0.9,463:472
31.7,0.9,470:462
31.7,0.9,470:470
31.7,0.9,462:472:470
31.7,0.9,463:469
31.7,0.9,465:469
31.7,0.9,470:465
31.7,0.9,463:465
31.7,0.9,469:467
31.7,0.9,467:467:465
31.7,0.9,458
31.7,0.9,467:467:465
31.7,0.9,465:469
31.7,0.9,926
31.7,0.9,467:465
31.7,0.9,458:463
31.7,0.9,460:453:465
31.7,0.9,462:460
31.7,0.9,460:465
31.7,0.9,463
31.7,0.9,921:463
31.7,0.9,460:456
31.7,0.9,462:460
31.7,0.9,1373
31.7,0.9,458:458
31.7,0.9,455:451
31.7,0.9,458:458:456
31.7,0.9,910
31.7,0.9,458:456
31.7,0.9,449:460
31.7,0.9,458
31.7,0.9,916:458
31.7,0.9,455:460
31.7,0.9,460:456:456
31.7,0.9,451:460
31.7,0.9,462:456
31.7,0.9,462:460
31.7,0.9,458:463
31.7,0.9,455:462:460
31.7,0.9,456:458
31.7,0.9,462:462
31.7,0.9,456:460
31.7,0.9,463:458
31.7,0.9,460:462:451
31.7,0.9,463:462
31.7,0.9,456:453
31.7,0.9,925
31.7,0.9,462:460
31.7,0.9,462:463
31.7,0.9,460:465
31.7,0.9,921:463
31.7,0.9,460:460
31.65,0.9,455:465
31.7,0.9,465:463
31.65,0.9,458:463:456
31.65,0.9,462:456
31.7,0.9,458:458
31.65,0.9,463:465
31.65,0.9,460:462
31.65,0.9,463:462
31.65,0.9,460:463
31.65,0.9,462
31.65,0.9,924:463:460
31.65,0.9,467:463
31.65,0.9,460:465
31.65,0.9,465:460
31.65,0.9,465:460
31.65,0.9,462:455
31.65,0.9,465:465
31.65,0.9,460:463:460
31.65,0.9,453:463
31.65,0.9,462:453
31.65,0.9,462:460:453
31.65,0.9,462:460
31.65,0.9,455:456
31.65,0.9,460:458
31.65,0.9,453:460
31.65,0.9,458
31.65,0.9,912:448:458
31.65,0.9,456:453
31.65,0.9,460:458
31.65,0.9,455:455
31.65,0.9,455:458
31.65,0.9,458:455
31.65,0.9,458:453
31.65,0.9,458:455:451
31.65,0.9,458:460
31.65,0.9,456:448
31.65,0.9,460:458:453
31.65,0.9,451:458
31.65,0.9,460:458
31.65,0.9,916
31.65,0.9,458:458
31.65,0.9,915
31.65,0.9,463:458:460
31.65,0.9,460
31.65,0.9,455:462:460
31.6,0.9,456:465
31.6,0.9,462:458
31.6,0.9,465:465
31.6,0.9,462:465
31.6,0.9,467:462
31.6,0.9,467:467:460
31.6,0.9,467:465
31.6,0.9,458:467
31.6,0.9,462:467
31.6,0.9,465:462:467
31.6,0.9,465:463
31.6,0.9,463
31.6,0.9,458:465:465
31.6,0.9,458:467
31.6,0.9,462:460
31.6,0.9,465:465
31.6,0.9,462:458
31.6,0.9,926:458
31.6,0.9,460:456
31.6,0.9,456:460
31.6,0.9,458:451
31.6,0.9,462:460
31.6,0.9,458:453
31.6,0.9,460:460:456
31.6,0.9,449:453
31.6,0.9,460:458
31.6,0.9,458:451:456
31.6,0.9,453
31.6,0.9,451:453:451
31.6,0.9,449:455
31.6,0.9,451:444
31.6,0.9,456:449
31.6,0.9,446:451:451
31.6,0.9,448:444
31.6,0.9,453:455
31.6,0.9,448:458
31.6,0.9,451:449
31.6,0.9,456:456
31.6,0.9,908:458
31.6,0.9,449:458
31.6,0.9,456:456
31.6,0.9,453:458:453
31.6,0.9,460:458
31.6,0.9,453:462
31.6,0.9,460:455
31.6,0.9,462:462
31.6,0.9,456:462
31.6,0.9,462:456:465
31.6,0.9,462:458
31.6,0.9,463:458
31.6,0.9,462:458
31.6,0.9,453:463
31.55,0.9,462:456
31.55,0.9,460:462
31.6,0.9,453:462:455
31.6,0.9,463
31.6,0.9,458:458:462
31.6,0.9,458:449
31.6,0.9,462:916
31.55,0.9,
31.6,0.9,903:463
31.6,0.9,911:458
31.6,0.9,453:456
31.6,0.9,451:453
31.6,0.9,456:449:453
31.55,0.9,455
31.6,0.9,451:898
31.55,0.9,458:455
31.55,0.9,451:444
31.55,0.9,456:453
31.55,0.9,449:446
31.55,0.9,453:451:446
31.6,0.9,453:446:453
31.55,0.9,449:446
31.55,0.9,442:451
31.55,0.9,449:446
31.55,0.9,444:894
31.55,0.9,444
31.55,0.9,444:441:446
31.55,0.9,449:446
31.55,0.9,442
31.55,0.9,898:449:446
31.55,0.9,446
31.55,0.9,442:444:439
31.55,0.9,446:446
31.55,0.9,446:444
31.55,0.9,439:896
31.5,0.9,444:444
31.5,0.9,449:893
31.5,0.9,448
31.55,0.9,898
31.55,0.9,444:448:449
31.55,0.9,449:444
31.5,0.9,453:451:444
31.5,0.9,456:453
31.5,0.9,446:456
31.5,0.9,456:453
31.5,0.9,449:460
31.5,0.9,456:453
31.5,0.9,455:458
31.5,0.9,456:455:458
31.5,0.9,451:460
31.5,0.9,460:456
31.5,0.9,455:453
31.5,0.9,451:462
31.5,0.9,460:460:453
31.5,0.9,463
31.5,0.9,917:462
31.5,0.9,462:456
31.5,0.9,460:463:458
31.5,0.9,463:462
31.5,0.9,462:463
31.5,0.9,462:463
31.5,0.9,467:462
31.5,0.9,462:467
31.5,0.9,465:460
31.5,0.9,467:465
31.5,0.9,462:465:462
31.5,0.9,467:467
31.45,0.9,458:469
31.5,0.9,467:462
31.45,0.9,462:904
31.45,0.9,476
31.45,0.9,462:456:465
31.45,0.9,462
31.5,0.9,458:463:462
31.5,0.9,916
31.45,0.9,456:462
31.5,0.9,460:458
31.45,0.9,458:456:460
31.5,0.9,456:449
31.45,0.9,460:456
31.5,0.9,451:456
31.45,0.9,451:451
31.45,0.9,906
31.5,0.9,902:446
31.45,0.9,455:455
31.45,0.9,451:456
31.45,0.9,455:448:458
31.45,0.9,458
31.45,0.9,451:458:460
31.5,0.9,456:455
31.5,0.9,
31.5,0.9,1370:462:458
31.5,0.9,458:451
31.5,0.9,460:460
31.45,0.9,456:453
31.45,0.9,458:460
31.45,0.9,458:456
