skin_temperature,HeatStrainIndex,hrv
32.6,0.5,474:479:477
32.6,0.5,479:469
32.6,0.5,479
32.6,0.5,479:474:476
32.6,0.5,479:479
32.6,0.5,
32.6,0.5,1901
32.6,0.6,476:470
32.6,0.6,469:469
32.6,0.6,472
32.6,0.6,
32.6,0.6,470:1888:474
32.6,0.6,472:469
32.65,0.6,472:472
32.65,0.6,470:469
32.65,0.6,935
32.6,0.6,467:467
32.6,0.6,465:465:469
32.6,0.6,467:469
32.6,0.6,467:465
32.65,0.6,472:469
32.65,0.6,472:469
32.6,0.6,472:470
32.65,0.6,474:470
32.65,0.6,
32.65,0.6,1406:472
32.65,0.6,470:470
32.6,0.6,462:469:469
32.6,0.6,463:465
32.6,0.6,925
32.6,0.6,460:462
32.65,0.6,456:453:462
32.6,0.6,456:460
32.6,0.6,460:458
32.65,0.6,453:453
32.65,0.6,456
32.65,0.6,907
32.65,0.6,1819
32.65,0.6,456:455
32.65,0.6,453:462
32.65,0.6,462:458
32.65,0.6,908
32.65,0.6,463:462
32.65,0.6,458:921
32.65,0.6,462:460
32.6,0.6,467:467
32.6,0.6,465:469
32.65,0.6,469:467
32.6,0.6,938:472
32.6,0.6,933
32.65,0.6,462:474
32.65,0.6,472:469
32.65,0.6,470:465
32.65,0.6,470
32.65,0.6,936
32.65,0.6,1391
32.65,0.6,463:467
32.65,0.6,463:462:463
32.65,0.6,460:465
32.65,0.6,462
32.65,0.6,
32.65,0.6,1832:462:458
32.65,0.6,456:456
32.65,0.6,451:456
32.65,0.6,453:451
32.65,0.6,446:453
32.65,0.6,453:898
32.65,0.6,448:449
32.65,0.6,455:453
32.65,0.6,451:449
32.65,0.6,449:451
32.65,0.6,453:453
32.65,0.6,451
32.65,0.6,
32.65,0.6,1797:451:451
32.65,0.6,448:446
32.65,0.6,453:448
32.65,0.6,449:451
32.65,0.6,890:444
32.65,0.6,446:446:444
32.65,0.6,439
32.65,0.6,442:887
32.65,0.6,444:442
32.65,0.6,439:437
32.65,0.6,444:444:441
32.65,0.6,437:437
32.65,0.6,444:442
32.65,0.6,441:437
32.65,0.6,439:442:441
32.65,0.6,442:437
32.65,0.6,437:437
32.65,0.6,442:442
32.65,0.6,439:435:437
32.6,0.6,439:444
32.65,0.6,442:439
32.65,0.6,
32.65,0.6,
32.65,0.6,
32.65,0.6,
32.65,0.6,4431:439:439
32.65,0.6,444:441
32.65,0.6,876
32.65,0.6,437
32.65,0.6,875:439:435
32.65,0.6,871
32.65,0.6,439:439
32.65,0.6,435:432:444
32.65,0.6,
32.65,0.6,879:437:433
32.65,0.6,446:441
32.65,0.6,437:439:437
32.65,0.6,446:442
32.65,0.6,439:437
32.65,0.6,437:444:444
32.65,0.6,442
32.65,0.6,882:439
32.65,0.6,437:446
32.65,0.6,442:439:439
32.65,0.6,441:448
32.65,0.6,448:444
32.65,0.6,444:444
32.65,0.6,453:449
32.65,0.6,446:444:451
32.65,0.6,453:448
32.65,0.6,446:442
32.65,0.6,444:444
32.65,0.6,451
32.65,0.6,1340:444
32.65,0.6,451:449
32.65,0.7,893
32.65,0.7,439:453:449
32.65,0.7,893
32.65,0.7,442:451
32.65,0.7,449:444
32.65,0.7,449:448:442
32.65,0.7,439
32.6,0.7,442:890
32.65,0.7,
32.65,0.7,1327:449:446
32.65,0.7,442:442
32.65,0.7,446:446
32.65,0.7,449:444
32.65,0.7,439:449:444
32.65,0.7,442:441
32.65,0.7,437:448
32.65,0.7,446:444:441
32.6,0.7,442:449
32.6,0.7,451:449
32.65,0.7,449:444
32.6,0.7,451:449
32.6,0.7,893
32.6,0.7,442:453:449
32.65,0.7,444:446
32.65,0.7,442:446
32.6,0.7,449:449
32.6,0.7,890:444
32.6,0.7,437
32.6,0.7,451:448:446
32.6,0.7,444:444
32.6,0.7,446:449:442
32.65,0.7,446:439
32.65,0.7,453:451
32.65,0.7,446:448:442
32.6,0.7,456:453
32.6,0.7,451:449
32.65,0.7,442:456
32.65,0.7,451:451
32.65,0.7,
32.65,0.7,1345:455:451
32.6,0.7,449:449
32.65,0.7,449:458
32.6,0.7,455:451
32.6,0.7,449:456
32.6,0.7,453:446
32.6,0.7,458:458
32.6,0.7,451:451:462
32.6,0.7,460:456:455
32.6,0.7,451:455
32.6,0.7,469:460
32.6,0.7,456:451
32.6,0.7,465:462
32.6,0.7,460:458
32.6,0.7,455:463
32.6,0.7,463:456:462
32.6,0.7,453:469
32.6,0.7,467:463
32.6,0.7,463:460
32.6,0.7,458:462
32.6,0.7,462:460
32.65,0.7,460:462
32.65,0.7,467:467
32.6,0.7,463:463:469
32.6,0.7,470:469
32.6,0.7,465:470
32.6,0.7,472:472
32.6,0.7,469:469
32.6,0.7,474:474:469
32.6,0.7,469:470
32.6,0.7,474
32.6,0.7,938:472
32.6,0.7,947
32.6,0.7,
32.6,0.7,1406:474
32.6,0.7,472:465
32.6,0.7,472
32.65,0.7,941:470
32.6,0.7,467:469
32.65,0.7,469:470
32.65,0.7,462:472:472
32.65,0.7,469:469
32.65,0.7,467:472
32.65,0.7,474:472
32.65,0.7,467:474
32.65,0.7,474:476:469
32.65,0.7,474:477
32.65,0.7,470
32.65,0.7,474:469:474
32.65,0.7,476:472
32.65,0.7,469:472
32.65,0.7,472:474
32.65,0.7,469:465
32.65,0.7,472:474
32.65,0.7,472:472:465
32.65,0.7,472:469
32.65,0.7,467
32.65,0.7,933:460
32.65,0.7,467:465
32.65,0.7,460:465
32.65,0.7,467:467:465
32.65,0.7,462
32.65,0.7,465:465
32.65,0.7,467:462:465
32.65,0.7,469:467
32.65,0.7,465:465
32.65,0.7,462:458
32.65,0.7,467:465
32.65,0.7,456:469:463
32.65,0.7,458:451
32.65,0.7,463:462
32.65,0.7,460:458
32.65,0.7,916
32.7,0.7,453:458:456
32.7,0.7,465:463
32.65,0.7,460:458
32.7,0.7,467:465
32.65,0.8,463
32.7,0.8,921:469:469
32.65,0.8,462:462
32.7,0.8,465:467
32.7,0.8,469:463
32.7,0.8,463:467
32.7,0.8,472:469
32.7,0.8,469:465
32.7,0.8,460:472
32.7,0.8,467:470
32.7,0.8,933:465
32.7,0.8,472:469
32.7,0.8,469:465
32.7,0.8,474:465
32.7,0.8,472:469:467
32.7,0.8,465
32.7,0.8,467:935
32.7,0.8,462:463
32.7,0.8,470:467
32.7,0.8,935
32.7,0.8,465:469
32.7,0.8,469:465
32.7,0.8,462:472
32.7,0.8,467:470
32.7,0.8,469:469
32.7,0.8,467:465:472
32.7,0.8,469:469
32.7,0.8,469:467
32.7,0.8,472:472
32.7,0.8,472:469:474
32.7,0.8,474:470
32.7,0.8,
32.7,0.8,1411:472
32.7,0.8,469:467
32.7,0.8,470:472
32.7,0.8,465:467
32.7,0.8,465:476
32.7,0.8,472:469
32.7,0.8,470:472
32.7,0.8,465:933
32.7,0.8,939
32.7,0.8,465:462
32.7,0.8,472:469
32.7,0.8,467:465
32.7,0.8,460:469
32.7,0.8,467:465
32.7,0.8,462:460:469
32.7,0.8,467
32.7,0.8,929:465
32.7,0.8,465:462
32.7,0.8,460:465
32.7,0.8,
32.7,0.8,1848:462
32.7,0.8,472:462
32.7,0.8,458:465
32.7,0.8,
32.7,0.8,1388:465
32.7,0.8,465:460
32.7,0.8,458:467
32.7,0.8,465:465
32.7,0.8,460:467
32.75,0.8,462:453:465
32.75,0.8,458:462
32.75,0.8,460:455
32.7,0.8,449:460:458
32.7,0.8,453:453
32.7,0.8,460
32.7,0.8,921
32.7,0.8,919:460
32.7,0.8,456:458
32.75,0.8,884:462
32.75,0.8,463:453
32.75,0.8,460:458
32.75,0.8,453:451
32.75,0.8,458:455
32.75,0.8,456:451
32.75,0.8,451:458:458
32.75,0.8,460:456
32.75,0.8,
32.75,0.8,1835
32.7,0.8,456:458:458
32.75,0.8,460
32.7,0.8,455:458:456
32.7,0.8,463:465
32.7,0.8,462:458
32.7,0.8,455:463
32.75,0.8,462:460:458
32.75,0.8,458:458
32.75,0.8,458:465
32.75,0.8,460:462
32.75,0.8,458:460
32.75,0.8,465:462
32.75,0.8,460:458
32.7,0.8,456:463:460
32.7,0.8,460:458
32.75,0.8,456:463
32.75,0.8,927:462
32.75,0.8,465
32.75,0.8,467:463:463
32.75,0.8,462
32.75,0.8,467:467:465
32.75,0.8,469:469
32.75,0.8,465:463
32.75,0.8,474:472
32.75,0.8,939
32.7,0.8,470:943
32.7,0.8,467
32.75,0.8,472:469:472
32.75,0.8,467:463
32.75,0.8,470:467
32.75,0.8,469
32.75,0.8,934:467
32.75,0.8,465:463:465
32.75,0.8,465:467
32.75,0.8,467:465
32.75,0.8,469:470
32.75,0.8,462:469
32.75,0.8,472:467
32.7,0.8,465:470
32.75,0.8,469:472
32.75,0.8,469:467
32.75,0.8,469:469:470
32.75,0.8,463:472
32.75,0.8,474:465
32.75,0.8,472:470
32.75,0.8,469:467
32.75,0.8,470:469
32.75,0.8,474:465
32.75,0.8,472:474
32.75,0.8,469:467:472
32.75,0.8,474:465
32.75,0.8,944
32.75,0.8,472:465
32.75,0.8,472:474
32.75,0.8,470:465
32.75,0.8,476
32.75,0.8,1884
32.75,0.8,469:469
32.75,0.8,469:469
32.75,0.8,467
32.75,0.8,469:462:462
32.7,0.8,469:469
32.75,0.8,467:463
32.75,0.8,467:467
32.7,0.8,467:463
32.7,0.8,469:469:467
32.7,0.8,
32.75,0.8,1401:469
32.75,0.8,469:472
32.75,0.8,472:470
32.75,0.8,470:470:472
32.75,0.8,472:465
32.75,0.8,472:472
32.75,0.8,469
32.75,0.8,469:941
32.75,0.8,940
32.75,0.8,469:470
32.7,0.8,472:470
32.7,0.8,469:474
32.7,0.8,949
32.75,0.8,472:479
32.75,0.8,481:476:479
32.75,0.8,479:476
32.75,0.8,479:474
32.7,0.8,474:474
32.75,0.8,465:474
32.75,0.8,476:467
32.75,0.8,939:474
32.7,0.8,936
32.7,0.8,938
32.75,0.8,469:467
32.75,0.8,469
32.75,0.8,930
32.75,0.8,939:444
32.75,0.8,467:465
32.75,0.8,
32.75,0.8,1860
32.7,0.8,465:465:465
32.75,0.8,467:467
32.75,0.8,469:465
32.75,0.9,467:467
32.75,0.9,467:469
32.75,0.9,465:470
32.75,0.9,469:470:469
32.75,0.9,941
32.75,0.9,470:472
32.75,0.9,465:474
32.75,0.9,472:472
32.75,0.9,470:467
32.75,0.9,472
32.75,0.9,943:467
32.75,0.9,470:474:469
32.75,0.9,469:469
32.7,0.9,472:467
32.75,0.9,472:472
32.75,0.9,472
32.75,0.9,1421:472
32.7,0.9,472:474
32.7,0.9,941
32.7,0.9,472:467
32.7,0.9,472:470
32.7,0.9,472:470
32.7,0.9,470
32.7,0.9,939:472
32.7,0.9,470
32.7,0.9,934:470
32.7,0.9,469:470
32.7,0.9,465:469
32.7,0.9,469:469:472
32.7,0.9,467:469
32.7,0.9,470:474
32.7,0.9,467
32.7,0.9,939:472:469
32.7,0.9,467:470
32.7,0.9,469:470
32.7,0.9,465
32.7,0.9,939:472
32.7,0.9,465:472
32.7,0.9,470:469
32.7,0.9,472
32.7,0.9,936
32.7,0.9,940:469
32.7,0.9,469:470
32.7,0.9,465:472:472
32.7,0.9,469:470
32.7,0.9,469
32.7,0.9,470:469:469
32.7,0.9,470:944
32.65,0.8,469:474
32.7,0.9,472:474
32.7,0.9,467:472
32.7,0.9,472:474
32.7,0.9,469:470
32.7,0.9,939
32.7,0.9,470:472
32.7,0.9,467
32.7,0.9,470:938
32.7,0.9,472:465
32.7,0.9,472:472
32.65,0.8,1409
32.7,0.9,472
32.7,0.9,1411
32.7,0.9,474:472
32.65,0.9,472:472
32.7,0.9,943:472
32.7,0.9,472:469
32.65,0.9,470:470
32.65,0.9,470:465
32.7,0.9,472
32.7,0.9,1406
32.7,0.9,462
32.65,0.9,939:469
32.65,0.9,469:462
32.65,0.9,474:472:467
32.65,0.9,474:476
32.65,0.9,472:467
32.65,0.9,
32.65,0.9,949:469:465
32.65,0.9,476:472:472
32.65,0.9,469:472
32.65,0.9,474:472
32.65,0.9,474
32.65,0.9,941:472
32.65,0.9,479:476
32.65,0.9,472:476
32.65,0.9,479:476
32.65,0.9,474:477
32.65,0.9,479
32.65,0.9,953:481
32.65,0.9,953
32.7,0.9,474:477
32.65,0.9,479:476
32.65,0.9,476:479
32.65,0.9,479:479
32.65,0.9,953
32.65,0.9,959:472
32.65,0.9,479:481
32.65,0.9,476:469
32.65,0.9,476:479
32.65,0.9,477:472
32.65,0.9,476:479
32.65,0.9,474:469:476
32.65,0.9,944
32.65,0.9,
32.65,0.9,936:469:467
32.65,0.9,463:465
32.65,0.9,465:465
32.65,0.9,465:463
32.65,0.9,462:467
32.65,0.9,465:458
32.65,0.9,467:467:467
32.65,0.9,460:469
32.65,0.9,469:465
32.65,0.9,467:469
32.65,0.9,467:460:469
32.65,0.9,469:465
32.65,0.9,467:469
32.65,0.9,
32.65,0.9,1399
32.65,0.9,467:930
32.65,0.9,469:469
32.65,0.9,463:462
32.6,0.9,934
32.65,0.9,467:462:467
32.6,0.9,469:465
32.65,0.9,465:465
32.65,0.9,467:467
32.6,0.9,1394
32.65,0.9,467:462
32.6,0.9,462:465
32.6,0.9,465:460
32.6,0.9,460:465
32.6,0.9,465:462
32.6,0.9,922
32.65,0.9,460:462
32.65,0.9,919:451
32.65,0.9,463:460
32.6,0.9,458:458
32.6,0.9,463
32.6,0.9,925
32.6,0.9,921:465
32.6,0.9,460:465
32.6,0.9,467:460:462
32.6,0.9,463:465
32.6,0.9,465
32.6,0.9,925:465
32.6,0.9,462:462:460
32.6,0.9,463:467
32.6,0.9,462:463
32.6,0.9,463:465
32.6,0.9,921
32.6,0.9,929
32.6,0.9,463:463
32.6,0.9,458:465
32.6,0.9,465:463:462
32.6,0.9,460:467
32.6,0.9,465:467
32.6,0.9,463:465
32.6,0.9,467:465
32.6,0.9,460:467:467
32.6,0.9,469
32.6,0.9,935:469
32.6,0.9,467:469
32.6,0.9,462:469
32.6,0.9,472:469
32.6,0.9,472
32.6,0.9,933:469
32.6,0.9,469:470
32.6,0.9,931:469
32.6,0.9,465:467
32.6,0.9,465:463
32.6,0.9,463:460
32.6,0.9,449:465
32.6,0.9,462:463
32.6,0.9,462:460
32.6,0.9,465:462
32.6,0.9,465:921
32.6,0.9,463:460
32.6,0.9,460:456
32.6,0.9,467:463:460
32.6,0.9,460:455
32.6,0.9,
32.6,0.9,930:462:460
32.6,0.9,458:465
32.6,0.9,463:462
32.6,0.9,462:463
32.6,0.9,463:463
32.6,0.9,462:462:460
32.6,0.9,453:467
32.6,0.9,
32.6,0.9,1378
32.6,0.9,1378
32.6,0.9,446:460:458
32.6,0.9,453:458
32.6,0.9,456:451
32.6,0.9,456
32.6,0.9,916:460
32.6,0.9,458:456:458
32.6,0.9,460:456
32.6,0.9,458:460
32.6,0.9,458:456
32.6,0.9,453:451
32.55,0.9,458:455:456
32.55,0.9,448:451
32.55,0.9,453
32.55,0.9,1358
32.55,0.9,451:453
32.55,0.9,451:444
32.55,0.9,455:453:449
32.55,0.9,444:451
32.55,0.9,449:446
32.55,0.9,444:446
32.55,0.9,893
32.55,0.9,897:446
32.6,0.9,444:448
32.6,0.9,446:446
32.6,0.9,446:451:449
32.6,0.9,449:446
32.6,0.9,455:453
32.6,0.9,453:451
32.6,0.9,448:460
32.6,0.9,458:458:453
32.6,0.9,462
32.6,0.9,920
32.55,0.9,458:458:463
32.6,0.9,465:460:458
32.6,0.9,467:467
32.6,0.9,460:469
32.6,0.9,469
32.6,0.9,925:467
32.6,0.9,467:463
32.55,0.9,465:467
32.55,0.9,462:463
32.6,0.9,465:465
32.6,0.9,467
32.55,0.9,1396:462
32.6,0.9,469:465
32.55,0.9,467:458
32.6,0.9,463:460
32.55,0.9,462:458
32.6,0.9,456
32.6,0.9,916:922
32.6,1.0,458:456
32.6,1.0,462:462
32.6,0.9,913
32.55,0.9,460:460:456
32.55,0.9,460
32.55,0.9,
32.55,0.9,1838:462
32.55,0.9,458:462
32.55,0.9,463:460
32.55,0.9,460:462:465
32.6,0.9,462:458
32.6,0.9,465:465
32.55,0.9,458:467
32.55,0.9,465:460
32.55,0.9,467
32.55,0.9,930:460
32.55,0.9,467:465:460
32.55,0.9,467:465
32.55,0.9,463:460
32.55,0.9,465:465
32.55,0.9,469:463
32.55,0.9,488:907
32.55,0.9,462:460
32.55,0.9,462:460
32.55,0.9,462
32.55,0.9,
32.55,0.9,2308
32.55,0.9,460:460
32.55,0.9,460:462
32.55,0.9,458:460:458
32.55,0.9,465:465
32.55,0.9,465
32.55,0.9,930:469
32.55,0.9,467:469
32.55,0.9,469:470:463
32.55,0.9,470:469
32.55,0.9,469:465
32.55,0.9,940
32.55,0.9,934
32.55,0.9,469:469
32.55,0.9,467:465
32.55,0.9,469:469
32.55,0.9,470:467:467
32.55,0.9,463:469
32.55,0.9,469
32.55,0.9,465:465:469
32.55,0.9,467:467
32.55,0.9,467:462
32.55,0.9,469:467
32.55,0.9,469:467
32.55,0.9,1396
32.55,0.9,470:465
32.55,0.9,467:469
32.55,0.9,463:465
32.55,0.9,460:465
32.55,0.9,929:458
32.55,0.9,
32.55,0.9,1383:463
32.55,1.0,462:463
32.55,1.0,460:465
32.55,1.0,465:462
32.55,1.0,465:465
32.55,1.0,930
32.55,1.0,467:469
32.55,1.0,467:465
32.55,1.0,469:472:469
32.55,1.0,469:465
32.55,1.0,470:470
32.55,1.0,474:469
32.55,1.0,474:476:472
32.55,1.0,474:476
32.55,1.0,472:476
32.55,1.0,476
32.55,1.0,469
32.55,1.0,
32.55,1.0,2368:472
32.55,1.0,474
32.55,1.0,943
32.55,1.0,1419
32.55,1.0,476:477
32.55,1.0,474:479
32.55,1.0,474:479:477
32.5,1.0,479:474
32.55,1.0,476:477
32.55,1.0,476:472
32.55,1.0,474
32.55,1.0,948:472
32.55,1.0,472:465:472
32.55,1.0,474
32.55,1.0,467:474:474
32.55,1.0,472
32.55,1.0,941:474
32.55,1.0,467
32.55,1.0,945:474
32.55,1.0,469:474
32.55,1.0,472:469
32.55,1.0,472:472
32.5,1.0,938
32.5,1.0,470:465:467
32.55,1.0,470:472
32.5,1.0,472
32.55,1.0,
32.5,1.0,472
32.5,1.0,2823
32.55,1.0,944:470
32.55,1.0,474:469
32.55,1.0,474:472
32.55,1.0,
32.5,1.0,943:472:470
32.5,1.0,470:470
32.55,1.0,474:467
32.5,1.0,469:469
32.5,1.0,469:469
32.55,1.0,469:467
32.5,1.0,469:462:463
32.55,1.0,460:467
32.5,1.0,465:469
32.5,1.0,467:462
32.55,1.0,472:467
32.55,1.0,467:467
32.55,1.0,472:467:467
32.55,1.0,469:472
32.55,1.0,465:467
32.5,1.0,469:467
32.5,1.0,469:469
32.55,1.0,469:469
32.5,1.0,472:469
32.5,1.0,470
32.5,1.0,941
32.5,1.0,939:472:474
32.5,1.0,472:474
32.5,1.0,476:470
32.5,1.0,476:477
32.5,1.0,474:476
32.5,1.0,474:476
32.5,1.0,472:476:476
32.55,1.0,476
32.55,1.0,941
32.5,1.0,947:472
32.55,1.0,469:476
32.5,1.0,474:474
32.55,1.0,474:479
32.5,1.0,476:476
32.5,1.0,472:467
32.55,1.0,474:472
32.55,1.0,474:472
32.55,1.0,1414
32.55,1.0,469:474
32.55,1.0,474:470
32.5,1.0,472:472
32.5,1.0,474:469
32.5,1.0,470:469
32.5,1.0,470:470
32.5,1.0,470:470:467
32.5,1.0,469:467
32.5,1.0,469:469
32.5,1.0,472:467
32.5,1.0,469:470
32.5,1.0,
32.5,1.0,939:469:469
32.55,1.0,465:469
32.5,1.0,470:469
32.55,1.0,465:467:467
32.55,1.0,467:465
32.55,1.0,469
32.55,1.0,933:467
32.55,1.0,467:935
32.55,1.0,933
32.5,1.0,467:465
32.55,1.0,469:465
32.55,1.0,465
32.55,1.0,467:465:463
32.55,1.0,462:467
32.55,1.0,465:469
32.55,1.0,467:469
32.55,1.0,472:465
32.55,1.0,465:938
32.5,1.0,467:469
32.55,1.0,462:469
32.55,1.0,469:469
32.55,1.0,460:469
32.55,1.0,469:469
32.55,1.0,467
32.55,1.0,1858
32.5,1.0,463:462
32.55,1.0,462:465
32.5,1.0,460:462
32.5,1.0,465:462
32.55,1.0,465:465
32.55,1.0,460
32.55,1.0,935:465:467
32.5,1.0,467:465
32.55,1.0,467:462
32.55,1.0,465:462
32.55,1.0,462:458:460
32.55,1.0,462
32.55,1.0,929
32.55,1.0,926:469
32.55,1.0,467:463
32.55,1.0,467:469
32.5,1.0,465:467
32.5,1.0,465:472:467
32.5,1.0,469:472
32.5,1.0,460
32.5,1.0,470:469:469
32.5,1.0,467:467
32.5,1.0,938
32.5,1.0,465:467
32.55,1.0,467:463
32.55,1.0,469:467
32.55,1.0,465:930
32.5,1.0,463:460
32.55,1.0,453:462
32.5,1.0,460:460
32.5,1.0,458:460:462
32.5,1.0,916
32.5,1.0,460
32.5,1.0,462:458:465
32.5,1.0,465:460
32.5,1.0,463:463
32.5,1.0,465
32.5,1.0,460:463:465
32.5,1.0,458:462
32.5,1.0,925:462
32.5,1.0,929
32.5,1.0,463:467
32.5,1.0,467:469
32.5,1.0,467:938
32.5,1.0,467:469
32.5,1.0,467:465
32.5,1.0,469:467
32.5,1.0,469:462
32.5,1.0,467:465
32.5,1.0,933
32.5,1.0,460:465:465
32.5,1.0,460:465
32.5,1.0,465:467
32.5,1.0,469:469
32.5,1.0,463:467
32.5,1.0,
32.5,1.0,1865
32.5,1.0,467:462
32.5,1.0,462:465
32.5,1.0,463:465:458
32.5,1.0,467:465
32.5,1.0,921
32.45,1.0,465:462:462
32.45,1.0,463:467
32.5,1.0,463:462
32.5,1.0,463
32.5,1.0,1394
32.5,1.0,460
32.45,1.0,925:465
32.5,1.0,463:463
32.45,1.0,465:456:462
32.5,1.0,460:460
32.5,1.0,460
32.5,1.0,919:462
32.5,1.0,460:456
32.5,1.0,460:460:455
32.45,1.0,462:458
32.5,1.0,467:462
32.5,1.0,455:462
32.45,1.0,926
32.45,1.0,455:462:462
32.5,1.0,456:460
32.5,1.0,458:460
32.5,1.0,460:460
32.45,1.0,456:458
32.45,1.0,460:456
32.45,1.0,458:460
32.5,1.0,460:460
32.45,1.0,458:463:462
32.45,1.0,460:458
32.45,1.0,456
32.45,1.0,463:462
32.45,1.0,921:456:462
32.45,1.0,462:462
32.45,1.0,460:460
32.45,1.0,453:462
32.45,1.0,460:465
32.45,1.0,460
32.45,1.0,927:465
32.45,1.0,921
32.45,1.0,463:463:458
32.45,1.0,465:462
32.45,1.0,463:462
32.45,1.0,936
32.45,1.0,465:467
32.45,1.0,469:467
32.45,1.0,467:467
32.45,1.0,467:469
32.45,1.0,470:465:469
32.45,1.0,467:470
32.45,1.0,465:467
32.45,1.0,469:467
32.45,1.0,469:465:462
32.45,1.0,467:465
32.45,1.0,469
32.45,1.0,462:465:467
32.45,1.1,469:460
32.5,1.1,467:469
32.45,1.1,462:465
32.45,1.1,469:467
32.45,1.1,460:935
32.45,1.1,460
32.45,1.1,925
32.45,1.1,467:465
32.45,1.1,469:463:463:465
32.45,1.1,467:465
32.45,1.1,460
32.45,1.1,1393
32.45,1.1,460:463
32.45,1.1,458:460
32.45,1.1,906
32.45,1.1,460:458
32.45,1.1,924
32.45,1.1,1383
32.45,1.1,467:465
32.45,1.1,458:467
32.45,1.1,467:467
32.45,1.1,460:467
32.45,1.1,467
32.45,1.1,926:462:467
32.45,1.1,930
32.45,1.1,465:462
32.45,1.1,463:462
32.45,1.1,462:467
32.45,1.1,465
32.45,1.1,1386
32.45,1.1,467:458:462
32.45,1.1,465:463
32.45,1.1,465:467
32.4,1.1,467:467
32.45,1.1,467:470
32.45,1.1,465:467
32.45,1.1,469:462
32.45,1.1,467:469:462
32.45,1.1,467:469
32.45,1.1,463:467
32.45,1.1,469
32.45,1.1,935:469:465
32.45,1.1,467:469
32.45,1.1,469:462
32.45,1.1,469:469
32.4,1.1,469
32.45,1.1,938
32.45,1.1,941:465
32.45,1.1,472:470
32.4,1.1,469:465
32.45,1.1,467:467:467
32.45,1.1,467:469
32.45,1.1,472
32.45,1.1,931
32.45,1.1,941:469
32.45,1.1,465:469
32.45,1.1,472:470
32.45,1.1,462:470
32.45,1.1,472:469:467
32.45,1.1,939
32.4,1.1,467:458
32.45,1.1,467:465
32.45,1.1,467:465
32.4,1.1,456:467
32.4,1.1,935
32.4,1.1,1406
32.4,1.1,460:467
32.45,1.1,469:467
32.4,1.1,463:469
32.45,1.1,469:467
32.45,1.1,462
32.45,1.1,935
32.45,1.1,929:465
32.45,1.1,467:463:465
32.4,1.1,467:465
32.45,1.1,462:465
32.45,1.1,465
32.45,1.1,460
32.45,1.1,1389:463:465
32.4,1.1,462:462
32.4,1.1,465:463
32.4,1.1,465:463
32.4,1.1,463:462
32.4,1.1,458:465
32.4,1.1,463:462:462
32.4,1.1,458:465
32.4,1.1,462:460
32.4,1.1,463
32.4,1.1,465:460:463
32.4,1.1,465:460
32.4,1.1,929
32.4,1.1,462:465:458
32.4,1.1,465:463
32.4,1.1,465:456
32.4,1.1,463:465
32.4,1.1,463:460
32.4,1.1,456:463:462
32.4,1.1,465:458
32.4,1.1,462:465
32.4,1.1,462:458
32.4,1.1,462:467
32.4,1.1,463:462
32.4,1.1,934
32.45,1.1,467:462
32.4,1.1,467:469:462
32.4,1.1,465:469
32.4,1.1,467
32.4,1.1,930:467
32.4,1.1,933
32.4,1.1,465:469:465
32.4,1.1,465:465
32.4,1.1,467
32.4,1.1,462:467:465
32.4,1.1,460:467
32.4,1.1,465:465
32.45,1.1,465:465
32.4,1.1,467:467
32.4,1.1,462:469:467
32.4,1.1,467
32.4,1.1,1401
32.4,1.1,469
32.4,1.1,467:458:469
32.4,1.1,467:467
32.4,1.1,460:467
32.4,1.1,465:465:467
32.4,1.1,469
32.4,1.1,925:469
32.4,1.1,465:467
32.4,1.1,460:458
32.4,1.1,462:462:462
32.4,1.1,458:462
32.4,1.1,458:462
32.4,1.1,455:463
32.4,1.1,460
32.4,1.1,924:463
32.4,1.1,465:460
32.4,1.1,462:462
32.4,1.1,462:453:462
32.4,1.1,460:460
32.4,1.1,451
32.4,1.1,458:456:458:451
32.4,1.1,449:458
32.4,1.1,456:456
32.4,1.1,455:448
32.4,1.1,458:456
32.4,1.1,449:453
32.4,1.1,453:451:444
32.4,1.1,456:449
32.4,1.1,449:446
32.4,1.1,442:456
32.4,1.1,451:449
32.4,1.1,449:444:451
32.4,1.1,455:451
32.4,1.1,451
32.4,1.1,1353
32.4,1.1,449:449
32.4,1.1,444:453
32.4,1.1,902:444
32.4,1.1,455:451
32.4,1.1,446:449:451
32.4,1.1,451:449
32.4,1.1,449:451
32.4,1.1,456:453
32.45,1.1,451:456
32.45,1.1,456:453
32.4,1.1,920:453
32.4,1.1,460:458
32.4,1.1,462:453
32.4,1.1,462:460
32.4,1.1,458:462
32.4,1.1,462
32.4,1.1,460:460:465
32.4,1.1,456:465:462
32.45,1.1,465:463
32.45,1.1,460:465
32.45,1.1,463:919
32.45,1.1,912
32.4,1.1,460:458
32.45,1.1,458
32.4,1.1,913:463
32.4,1.1,460:462
32.4,1.1,458:463
32.45,1.1,460:460:460
32.45,1.1,462:456
32.45,1.1,465:460
32.4,1.1,465:460
32.4,1.1,462
32.4,1.1,930:462
32.4,1.1,930
32.45,1.1,462:469:467
32.45,1.1,467:463
32.45,1.1,467:467
32.45,1.1,465:463
32.45,1.1,462
32.45,1.1,930:465
32.45,1.1,467:463
32.4,1.1,465:465
32.4,1.1,927
32.45,1.1,467:462
32.4,1.1,465:462:463
32.4,1.1,465:463
32.45,1.1,462:467
32.45,1.1,467
32.45,1.1,931:462:465
32.4,1.1,467:465
32.4,1.1,462
32.45,1.1,1402
32.45,1.1,465:467:463
