second,Timestamp (seconds passed),Lap/Event,Unnamed: 2,SmO2,HBDiff,Muscle state,Muscle trend,SmO2 unfiltered,O2HB unfiltered,HHb unfiltered,THb unfiltered,HBDiff unfiltered,samples_per_second
85,85.50333333333333,0.0,,60.34777777777778,5.174444444444445,0.5555555555555556,0.4444444444444444,60.44777777777777,-5.38,0.00555555555555556,63.46555555555555,5.414444444444444,9.0
86,86.451,0.0,,60.376,5.269,0.0,1.0,59.98100000000001,-5.487,0.4029999999999999,63.75599999999999,4.91,10.0
87,87.50181818181817,0.0,,60.24454545454545,5.201818181818182,0.0,1.0,59.73090909090909,-5.451818181818182,0.5745454545454546,63.96272727272728,4.773636363636364,11.0
88,88.50333333333333,0.0,,60.04,5.056666666666667,0.1111111111111111,0.8888888888888888,58.91777777777778,-5.882222222222222,0.52,63.47777777777779,4.397777777777779,9.0
89,89.451,0.0,,59.687,4.819,1.0,0.0,59.602999999999994,-5.546,0.6839999999999999,63.977999999999994,4.57,10.0
90,90.465,0.0,,59.492000000000004,4.62,1.0,0.0,59.77299999999999,-5.673,0.46799999999999997,63.63499999999999,4.659000000000001,10.0
91,91.46399999999998,0.0,,59.391000000000005,4.4799999999999995,1.0,0.0,58.766,-5.742,0.9559999999999998,64.054,4.102,10.0
92,92.463,0.0,,59.17100000000001,4.296,1.0,0.0,58.423,-5.803999999999999,1.3329999999999997,64.369,3.6630000000000003,10.0
93,93.465,0.0,,58.867000000000004,4.082,1.0,0.0,58.214999999999996,-6.085,1.025,63.78000000000001,3.69,10.0
94,94.46399999999998,0.0,,58.55800000000001,3.8890000000000002,1.1,-0.1,58.358000000000004,-5.694,1.2890000000000001,64.435,3.817,10.0
95,95.46600000000001,0.0,,58.37600000000001,3.757,2.0,-1.0,58.522000000000006,-5.641,1.293,64.492,3.8659999999999997,10.0
96,96.465,0.0,,58.29299999999999,3.694,2.0,-1.0,58.28099999999999,-5.481999999999999,1.5579999999999998,64.916,3.7600000000000002,10.0
97,97.46399999999998,0.0,,58.221000000000004,3.659,1.9,-0.9,57.944,-5.471,1.8399999999999999,65.209,3.489,10.0
98,98.464,0.0,,58.14399999999999,3.6430000000000007,1.8,-0.5,58.411,-5.295,1.768,65.313,3.7369999999999997,10.0
99,99.47399999999999,0.0,,58.266,3.7540000000000004,2.0,-1.0,58.60300000000001,-4.664,1.9340000000000004,66.10999999999999,4.202,10.0
100,100.471,0.0,,58.455,3.928,2.0,-1.0,58.503,-4.929,1.9189999999999998,65.83000000000001,3.9519999999999995,10.0
101,101.46799999999999,0.0,,58.577999999999996,4.016,2.0,-1.0,58.995999999999995,-4.984,1.4860000000000002,65.342,4.33,10.0
