time,watts,cadence,heartrate,distance,altitude,lat,lng,velocity_smooth,torque,PercentageinZ2,TymeBreathRate,tidal_volume,TymeVentilation,skin_temperature,HeatStrainIndex,hrv
1426.0,367.0,83.0,146.0,13948.6,310.8,47.270687,11.387306,4.22,42.0,0.20332718,31.35,328.9,105.9,32.5,0.7,407:414:411
1427.0,371.0,81.0,146.0,13952.8,311.2,47.270714,11.387266,4.22,44.0,0.20332718,31.29,329.4,105.9,32.5,0.7,412:409
1428.0,373.0,79.0,146.0,13957.1,311.6,47.27074,11.387224,4.24,45.0,0.20332718,31.2,329.7,106.1,32.5,0.7,409:407:412
1429.0,371.0,80.0,146.0,13961.3,311.8,47.270763,11.387183,4.24,44.0,0.20332718,31.11,329.9,106.2,32.5,0.7,409:409
1430.0,365.0,80.0,146.0,13965.6,312.2,47.27079,11.387141,4.24,44.0,0.20332718,31.07,330.0,106.2,32.5,0.7,411:412:411
1431.0,372.0,80.0,146.0,13969.8,312.6,47.270817,11.387099,4.24,44.0,0.20332718,31.04,330.1,106.2,32.5,0.7,407:407
1432.0,372.0,77.0,147.0,13974.1,312.8,47.270844,11.387057,4.26,46.0,0.20332718,31.01,331.2,106.5,32.5,0.7,412:411
1433.0,372.0,78.0,146.0,13978.3,313.2,47.270866,11.387015,4.24,46.0,0.20332718,31.01,332.1,106.7,32.5,0.7,409:404:416
1434.0,373.0,78.0,146.0,13982.6,313.6,47.270893,11.386974,4.26,46.0,0.20332718,31.05,332.8,106.6,32.5,0.7,412:411
1435.0,375.0,78.0,146.0,13986.9,313.8,47.270924,11.386933,4.26,46.0,0.20332718,31.15,332.7,106.2,32.5,0.7,407:414:412
1436.0,372.0,80.0,146.0,13991.3,314.2,47.27095,11.386892,4.3,44.0,0.20332718,31.31,332.0,105.7,32.5,0.7,409:409
1437.0,370.0,81.0,146.0,13995.7,314.4,47.270977,11.38685,4.32,44.0,0.20332718,31.48,332.3,105.8,32.5,0.7,412:414
1438.0,372.0,81.0,146.0,14000.1,314.8,47.271004,11.386809,4.36,44.0,0.20332718,31.67,332.8,106.1,32.5,0.7,409:411:414
1439.0,370.0,81.0,146.0,14004.5,315.2,47.271034,11.3867655,4.38,44.0,0.20332718,31.84,334.3,106.3,32.5,0.7,416:411
1440.0,371.0,81.0,146.0,14009.0,315.4,47.27106,11.3867235,4.42,44.0,0.20332718,32.0,336.1,106.5,32.5,0.7,412:407:416
1441.0,372.0,79.0,146.0,14013.6,315.8,47.27109,11.386679,4.46,45.0,0.20332718,32.18,335.4,105.7,32.5,0.7,412:409
1442.0,373.0,79.0,146.0,14018.3,316.0,47.27112,11.386632,4.52,45.0,0.20332718,32.36,333.6,104.5,32.5,0.7,409:404
1443.0,371.0,80.0,146.0,14023.1,316.2,47.27115,11.386586,4.6,44.0,0.20332718,32.52,332.2,104.4,32.5,0.7,418:414:412
1444.0,370.0,79.0,146.0,14028.0,316.6,47.27118,11.386541,4.7,45.0,0.20332718,32.67,330.9,104.4,32.5,0.7,409:412
1445.0,367.0,78.0,146.0,14033.0,316.8,47.271214,11.386497,4.8,45.0,0.20332718,32.76,329.3,104.0,32.5,0.7,414:412:412
1446.0,371.0,78.0,146.0,14038.3,317.0,47.27125,11.386456,4.94,45.0,0.20332718,32.85,328.1,104.0,32.5,0.7,407:416
1447.0,373.0,77.0,146.0,14043.9,317.2,47.271297,11.386426,5.12,46.0,0.20332718,32.93,327.4,104.5,32.5,0.7,825
1448.0,373.0,77.0,146.0,14049.7,317.0,47.271347,11.386436,5.32,46.0,0.20332718,32.98,327.1,104.8,32.5,0.7,409:414:414
1449.0,372.0,78.0,145.0,14056.4,316.6,47.27138,11.386507,5.68,46.0,0.20332718,33.0,326.7,105.1,32.5,0.7,412:407:412
1450.0,374.0,79.0,146.0,14064.3,315.8,47.2714,11.386608,6.26,45.0,0.20332718,32.98,326.1,104.9,32.5,0.7,416:414
1451.0,373.0,82.0,145.0,14073.6,314.8,47.271385,11.386728,7.06,43.0,0.20332718,32.95,325.4,104.7,32.5,0.7,412:414
1452.0,368.0,82.0,146.0,14084.0,313.6,47.271362,11.386862,8.02,43.0,0.20332718,32.94,324.6,104.3,32.5,0.7,824:416
1453.0,370.0,81.0,146.0,14095.4,312.6,47.271343,11.387011,9.14,44.0,0.20332718,32.92,323.9,104.1,32.5,0.7,412:412
1454.0,371.0,79.0,145.0,14107.8,311.4,47.271336,11.387176,10.28,45.0,0.20332718,32.88,323.3,104.0,32.5,0.7,416:416:414
1455.0,372.0,80.0,145.0,14121.1,310.0,47.27133,11.387352,11.36,44.0,0.20332718,32.82,322.8,104.1,32.5,0.7,411:414
1456.0,371.0,81.0,146.0,14135.1,308.8,47.27135,11.387536,12.3,44.0,0.20332718,32.72,322.6,104.3,32.5,0.7,409:419
1457.0,368.0,79.0,145.0,14149.8,307.8,47.27138,11.387726,13.16,44.0,0.20332718,32.64,323.2,104.6,32.5,0.7,416:414:414
1458.0,373.0,78.0,145.0,14165.0,306.6,47.27141,11.387923,13.92,46.0,0.20332718,32.57,324.5,105.1,32.5,0.7,411
1459.0,373.0,79.0,145.0,14180.6,305.4,47.271442,11.388127,14.56,45.0,0.20332718,32.55,324.3,104.9,32.5,0.7,837:416:414
1460.0,371.0,80.0,146.0,14196.7,304.2,47.271473,11.388336,15.12,44.0,0.20332718,32.55,323.4,104.5,32.5,0.7,416:418
1461.0,368.0,81.0,145.0,14213.2,303.0,47.271507,11.388549,15.62,43.0,0.20332718,32.56,321.5,103.9,32.5,0.7,414:412:416
1462.0,372.0,79.0,145.0,14230.0,301.8,47.271553,11.388763,16.04,45.0,0.20332718,32.56,319.6,103.2,32.5,0.7,416:414
1463.0,370.0,78.0,144.0,14247.2,300.6,47.27161,11.388975,16.44,45.0,0.20332718,32.61,319.0,103.3,32.55,0.7,412:416:416
1464.0,369.0,77.0,145.0,14264.7,299.4,47.271687,11.389177,16.82,46.0,0.20332718,32.67,318.7,103.6,32.5,0.7,412:412
1465.0,375.0,77.0,145.0,14282.4,298.2,47.271793,11.389351,17.14,47.0,0.20332718,32.72,317.3,103.5,32.5,0.7,412:416
1466.0,372.0,79.0,145.0,14300.2,297.2,47.271935,11.389471,17.4,45.0,0.20332718,32.76,315.8,103.3,32.5,0.7,414:412:409
1467.0,369.0,78.0,144.0,14318.2,296.2,47.272087,11.389547,17.64,45.0,0.20332718,32.74,316.3,103.6,32.55,0.7,414:412
1468.0,371.0,77.0,145.0,14336.3,295.4,47.272243,11.389599,17.82,46.0,0.20332718,32.73,316.8,104.0,32.55,0.7,411:412
1469.0,373.0,77.0,144.0,14354.3,294.6,47.272404,11.389645,17.92,46.0,0.20332718,32.69,316.7,104.1,32.55,0.7,405:414:411
1470.0,372.0,79.0,144.0,14372.2,294.0,47.27256,11.3897,17.96,45.0,0.20332718,32.64,316.2,104.1,32.55,0.7,409:409
1471.0,372.0,80.0,145.0,14390.0,293.4,47.27271,11.389789,17.96,44.0,0.20332718,32.58,316.0,103.9,32.55,0.7,405:412:411
1472.0,370.0,80.0,144.0,14407.8,293.0,47.27284,11.389921,17.92,44.0,0.20332718,32.52,315.9,103.5,32.5,0.7,407:409
1473.0,368.0,79.0,145.0,14425.4,292.6,47.272957,11.390078,17.82,44.0,0.20332718,32.46,316.5,103.5,32.5,0.7,414:412
1474.0,375.0,78.0,145.0,14442.9,292.4,47.273067,11.390248,17.72,46.0,0.20332718,32.41,317.1,103.6,32.55,0.7,414:409:405
1475.0,374.0,78.0,145.0,14460.3,292.4,47.27317,11.390422,17.62,46.0,0.20332718,32.34,317.0,103.5,32.55,0.7,414:412
1476.0,371.0,80.0,145.0,14477.3,292.4,47.273266,11.3906,17.46,44.0,0.20332718,32.32,317.4,103.7,32.55,0.7,409:407:409
1477.0,370.0,81.0,145.0,14494.0,292.4,47.273354,11.390777,17.24,44.0,0.20332718,32.31,318.0,104.2,32.5,0.7,414:414:411
1478.0,371.0,80.0,146.0,14510.3,292.6,47.273445,11.39095,16.98,44.0,0.20332718,32.31,317.4,104.0,32.55,0.7,409
1479.0,373.0,78.0,146.0,14526.2,292.8,47.273537,11.391111,16.66,46.0,0.20332718,32.33,316.4,103.7,32.55,0.7,416:414:414
1480.0,372.0,79.0,146.0,14541.6,293.2,47.27363,11.391268,16.26,45.0,0.20332718,32.36,315.8,103.6,32.55,0.7,405:414:412
1481.0,369.0,80.0,146.0,14556.4,294.0,47.27371,11.391425,15.82,44.0,0.20332718,32.4,315.2,103.5,32.55,0.7,411:402
1482.0,370.0,80.0,146.0,14570.4,294.8,47.273796,11.3915615,15.28,44.0,0.20332718,32.5,313.7,103.2,32.55,0.7,416:412:409
1483.0,371.0,79.0,146.0,14583.8,295.6,47.27389,11.391672,14.7,45.0,0.20332718,32.6,312.1,102.9,32.55,0.7,405:414
1484.0,370.0,78.0,146.0,14596.6,296.4,47.273987,11.391765,14.08,45.0,0.20332718,32.78,311.9,103.0,32.55,0.7,409:407
1485.0,371.0,78.0,146.0,14608.7,297.0,47.274082,11.391839,13.42,45.0,0.20332718,32.97,311.9,103.2,32.55,0.7,407:412:411
1486.0,375.0,77.0,146.0,14620.2,297.6,47.274178,11.391895,12.76,47.0,0.20332718,33.13,312.9,103.5,32.55,0.7,412:405
1487.0,371.0,79.0,145.0,14631.5,297.8,47.274277,11.3919325,12.22,45.0,0.20332718,33.28,313.8,103.8,32.55,0.7,407:409:409
1488.0,368.0,80.0,146.0,14642.6,297.8,47.274376,11.391945,11.76,44.0,0.20332718,33.34,314.3,103.9,32.55,0.7,411:407
1489.0,374.0,79.0,145.0,14653.8,298.0,47.274475,11.391939,11.44,45.0,0.20332718,33.39,314.9,104.0,32.55,0.7,405:412
1490.0,372.0,79.0,145.0,14664.9,298.0,47.27458,11.391925,11.24,45.0,0.20332718,33.4,316.2,104.4,32.55,0.7,409:409:405
1491.0,368.0,80.0,146.0,14676.1,298.0,47.274677,11.391909,11.18,44.0,0.20332718,33.36,317.3,104.7,32.55,0.7,414:412
1492.0,367.0,79.0,146.0,14687.4,297.8,47.274776,11.391898,11.18,44.0,0.20332718,33.27,318.1,104.9,32.55,0.7,412:404:416
1493.0,375.0,77.0,146.0,14698.8,297.4,47.27488,11.391909,11.24,47.0,0.20332718,33.22,318.0,104.8,32.55,0.7,414:412:405
1494.0,376.0,78.0,147.0,14710.7,296.6,47.274963,11.391995,11.38,46.0,0.20332718,33.18,317.6,104.8,32.55,0.7,416:414
1495.0,372.0,81.0,147.0,14723.3,295.6,47.27498,11.392159,11.68,44.0,0.20332718,33.2,316.2,104.7,32.55,0.7,409:412
1496.0,368.0,82.0,146.0,14736.7,294.6,47.274956,11.392334,12.12,43.0,0.20332718,33.26,315.7,104.9,32.6,0.7,414:416:416
1497.0,369.0,81.0,147.0,14750.7,293.4,47.274918,11.392512,12.66,44.0,0.20332718,33.37,316.3,105.4,32.55,0.7,412:407
1498.0,374.0,79.0,147.0,14765.3,292.4,47.27487,11.3926935,13.3,45.0,0.20332718,33.47,316.5,105.4,32.55,0.7,418:414:412
1499.0,369.0,79.0,147.0,14780.5,291.2,47.27482,11.3928795,13.96,45.0,0.20332718,33.58,316.6,105.2,32.55,0.7,409:416
1500.0,367.0,78.0,147.0,14796.4,290.0,47.274754,11.39307,14.62,45.0,0.20332718,33.68,317.0,105.2,32.55,0.7,414:412
1501.0,370.0,76.0,146.0,14813.1,288.4,47.27466,11.393237,15.28,46.0,0.20332718,33.79,317.7,105.3,32.55,0.7,412:414:416
1502.0,375.0,76.0,146.0,14830.3,286.8,47.274517,11.393335,15.92,47.0,0.20332718,33.89,317.5,104.9,32.55,0.7,416:412
1503.0,377.0,77.0,145.0,14847.9,285.4,47.274387,11.393461,16.52,47.0,0.20332718,33.97,317.0,104.5,32.55,0.7,409:418
1504.0,374.0,79.0,145.0,14865.8,284.0,47.274265,11.393619,17.06,45.0,0.20332718,34.01,316.6,104.4,32.55,0.7,414:412:412
1505.0,367.0,80.0,145.0,14884.1,282.6,47.27414,11.393779,17.54,44.0,0.20332718,34.02,316.2,104.3,32.55,0.7,411:416
1506.0,371.0,80.0,145.0,14902.7,281.2,47.274033,11.393964,17.92,44.0,0.20332718,34.01,315.7,104.3,32.55,0.7,414:414:414
1507.0,369.0,80.0,145.0,14921.5,280.0,47.273983,11.3942,18.24,44.0,0.20332718,33.95,315.8,104.5,32.6,0.8,412:414
1508.0,368.0,78.0,145.0,14940.2,279.6,47.27403,11.394439,18.46,45.0,0.20332718,33.89,315.9,104.7,32.6,0.8,414:412:407
1509.0,372.0,77.0,145.0,14958.5,279.6,47.274113,11.394647,18.54,46.0,0.20332718,33.78,315.7,104.9,32.6,0.8,416:414
1510.0,375.0,77.0,145.0,14976.3,279.8,47.274216,11.394828,18.44,47.0,0.20332718,33.65,315.7,105.1,32.6,0.8,820
1511.0,369.0,78.0,145.0,14993.5,280.0,47.27433,11.394988,18.16,45.0,0.20332718,33.51,316.6,105.5,32.55,0.8,822:412
1512.0,371.0,78.0,144.0,15010.3,280.2,47.274445,11.39513,17.76,45.0,0.20332718,33.39,316.5,105.4,32.55,0.8,409:409
1513.0,376.0,77.0,145.0,15026.6,280.4,47.274563,11.395259,17.28,47.0,0.20332718,33.28,315.5,105.0,32.55,0.8,824:411
1514.0,374.0,79.0,145.0,15042.5,280.4,47.274685,11.395375,16.8,45.0,0.20332718,33.21,316.3,105.2,32.6,0.8,409:404
1515.0,370.0,80.0,145.0,15058.2,280.4,47.274803,11.39548,16.379,44.0,0.20332718,33.15,318.0,105.8,32.6,0.8,412:411:407
1516.0,375.0,81.0,145.0,15073.5,280.4,47.27493,11.395573,16.0,44.0,0.20332718,33.1,320.6,106.7,32.55,0.7,405:414
1517.0,371.0,82.0,145.0,15088.6,280.4,47.27505,11.39566,15.66,43.0,0.20332718,33.04,323.6,107.7,32.55,0.7,409:407:409
1518.0,369.0,82.0,145.0,15103.4,280.4,47.275173,11.395741,15.36,43.0,0.20332718,32.99,324.5,107.7,32.6,0.8,405:412
1519.0,370.0,81.0,145.0,15118.1,280.4,47.27529,11.395822,15.12,44.0,0.20332718,32.95,323.9,107.0,32.55,0.8,409:407
1520.0,378.0,82.0,146.0,15132.5,280.4,47.27541,11.3959,14.86,44.0,0.20332718,32.9,324.4,106.9,32.55,0.8,405:414:412
1521.0,370.0,83.0,146.0,15146.9,280.4,47.275528,11.395978,14.68,43.0,0.20332718,32.86,325.2,106.9,32.55,0.8,409:407
1522.0,365.0,83.0,146.0,15161.2,280.4,47.275646,11.396051,14.52,42.0,0.20332718,32.83,325.5,106.8,32.6,0.8,414:412:411
1523.0,373.0,80.0,146.0,15175.4,280.4,47.275764,11.396124,14.4,45.0,0.20332718,32.79,325.7,106.6,32.6,0.8,411:411
1524.0,375.0,82.0,146.0,15189.7,280.4,47.275887,11.396197,14.32,44.0,0.20332718,32.73,326.4,106.3,32.6,0.8,414:414
1525.0,370.0,84.0,146.0,15204.0,280.4,47.276,11.396274,14.3,42.0,0.20332718,32.68,327.2,105.9,32.6,0.8,412:405:418
1526.0,368.0,82.0,147.0,15218.1,280.6,47.27612,11.396348,14.24,43.0,0.20332718,32.64,326.6,105.9,32.6,0.8,414:409:414
1527.0,369.0,81.0,147.0,15232.1,280.6,47.276234,11.396419,14.18,44.0,0.20332718,32.61,326.3,105.9,32.55,0.8,412:414
1528.0,372.0,79.0,147.0,15245.8,280.6,47.27635,11.39649,14.08,45.0,0.20332718,32.58,326.6,106.0,32.6,0.8,414:411
1529.0,371.0,79.0,147.0,15259.4,280.6,47.276463,11.396562,13.94,45.0,0.20332718,32.55,327.1,106.1,32.55,0.8,409:416:414
1530.0,370.0,79.0,147.0,15272.8,280.8,47.27657,11.39664,13.76,45.0,0.20332718,32.54,327.7,106.2,32.6,0.8,824
1531.0,374.0,79.0,146.0,15286.0,281.0,47.276676,11.396717,13.58,45.0,0.20332718,32.55,327.5,105.8,32.6,0.8,407:416
1532.0,372.0,79.0,146.0,15299.0,281.0,47.276783,11.396793,13.38,45.0,0.20332718,32.56,326.8,105.3,32.6,0.8,414:411:407
1533.0,371.0,80.0,146.0,15311.8,281.2,47.276886,11.396867,13.2,44.0,0.20332718,32.58,327.5,105.5,32.6,0.8,416:412
1534.0,372.0,80.0,145.0,15324.4,281.4,47.27699,11.396939,13.0,44.0,0.20332718,32.6,328.2,105.7,32.6,0.8,412:412:407
1535.0,371.0,81.0,145.0,15336.8,281.8,47.27709,11.39701,12.8,44.0,0.20332718,32.61,328.1,105.4,32.6,0.8,414:414
1536.0,370.0,80.0,145.0,15348.9,282.0,47.277184,11.397084,12.58,44.0,0.20332718,32.62,328.4,105.3,32.6,0.8,409:409:414
1537.0,371.0,80.0,145.0,15360.9,282.2,47.27728,11.397162,12.38,44.0,0.20332718,32.65,329.4,105.5,32.6,0.8,416:412
1538.0,373.0,80.0,145.0,15372.7,282.4,47.27737,11.397242,12.18,45.0,0.20332718,32.67,329.8,105.5,32.6,0.8,412:407
1539.0,373.0,80.0,145.0,15384.3,282.6,47.27746,11.3973255,11.98,45.0,0.20332718,32.7,329.5,105.3,32.6,0.8,416:412:412
1540.0,370.0,80.0,145.0,15395.8,282.6,47.277542,11.397414,11.8,44.0,0.20332718,32.69,328.9,105.0,32.6,0.8,407:411
1541.0,368.0,80.0,145.0,15407.2,282.8,47.277622,11.397507,11.66,44.0,0.20332718,32.67,328.1,104.7,32.6,0.8,407:416
1542.0,373.0,79.0,145.0,15418.5,283.0,47.277702,11.397606,11.52,45.0,0.20332718,32.63,326.9,104.5,32.6,0.8,414:412:409:409
1543.0,372.0,80.0,146.0,15429.8,283.0,47.277775,11.397712,11.42,44.0,0.20332718,32.59,325.4,104.3,32.6,0.8,412:414
1544.0,369.0,79.0,146.0,15441.1,283.0,47.27784,11.397824,11.36,45.0,0.20332718,32.56,323.5,104.2,32.6,0.8,409:409
1545.0,370.0,78.0,146.0,15452.4,283.0,47.277905,11.397941,11.32,45.0,0.20332718,32.53,321.7,104.0,32.65,0.8,416:412:411
1546.0,376.0,78.0,146.0,15463.8,283.0,47.277966,11.398062,11.32,46.0,0.20332718,32.5,320.4,104.0,32.6,0.8,407:414
1547.0,369.0,79.0,145.0,15475.1,283.0,47.278027,11.398185,11.32,45.0,0.20332718,32.47,319.3,104.1,32.6,0.8,412:411:411
1548.0,370.0,81.0,145.0,15486.5,283.0,47.278084,11.39831,11.34,44.0,0.20332718,32.45,319.0,104.5,32.6,0.8,819
1549.0,370.0,79.0,145.0,15498.0,283.0,47.278145,11.398435,11.38,45.0,0.20332718,32.43,318.8,104.7,32.6,0.8,411:409
1550.0,371.0,78.0,146.0,15509.4,283.0,47.278202,11.39856,11.4,45.0,0.20332718,32.4,319.3,104.4,32.6,0.8,405:414:412
1551.0,373.0,78.0,146.0,15520.9,283.0,47.278263,11.398683,11.42,46.0,0.20332718,32.37,319.8,104.2,32.6,0.8,409:409
1552.0,376.0,79.0,145.0,15532.3,283.0,47.278328,11.398802,11.44,45.0,0.20332718,32.34,320.2,104.5,32.6,0.8,407:414:411
1553.0,372.0,81.0,146.0,15543.8,283.2,47.278397,11.398916,11.46,44.0,0.20332718,32.31,320.6,104.8,32.6,0.8,409:409
1554.0,366.0,81.0,145.0,15555.2,283.2,47.278465,11.399026,11.44,43.0,0.20332718,32.27,320.9,104.9,32.65,0.8,405:414
1555.0,369.0,80.0,146.0,15566.5,283.4,47.278538,11.399133,11.42,44.0,0.20332718,32.21,321.3,104.9,32.6,0.8,411:407:407
1556.0,370.0,78.0,146.0,15577.8,283.6,47.27861,11.399239,11.38,45.0,0.20332718,32.15,319.5,104.3,32.6,0.8,409:409
1557.0,372.0,78.0,146.0,15589.0,283.6,47.278683,11.399344,11.34,46.0,0.20332718,32.1,317.4,103.7,32.6,0.8,409:407:405
1558.0,370.0,79.0,146.0,15600.2,283.8,47.278755,11.399448,11.28,45.0,0.20332718,32.07,316.1,103.6,32.65,0.8,411:409
1559.0,374.0,78.0,146.0,15611.3,284.0,47.278824,11.399551,11.22,46.0,0.20332718,32.06,315.0,103.7,32.6,0.8,407:405:411
1560.0,368.0,78.0,146.0,15622.4,284.0,47.278896,11.399655,11.18,45.0,0.20332718,32.11,314.5,104.1,32.6,0.8,412:409
1561.0,371.0,77.0,145.0,15633.5,284.2,47.27897,11.39976,11.14,46.0,0.20332718,32.2,314.2,104.4,32.65,0.8,405:412:412
1562.0,378.0,77.0,146.0,15644.5,284.4,47.279037,11.399866,11.1,47.0,0.20332718,32.32,314.2,104.7,32.65,0.8,409:409
1563.0,372.0,80.0,146.0,15655.5,284.4,47.279102,11.399971,11.06,44.0,0.20332718,32.49,313.9,104.8,32.65,0.8,414:412
1564.0,367.0,81.0,147.0,15666.4,284.6,47.27917,11.400078,11.02,43.0,0.20332718,32.68,313.6,104.7,32.6,0.8,407:414
1565.0,373.0,80.0,146.0,15677.3,284.6,47.279236,11.40019,10.98,45.0,0.20332718,32.88,313.1,104.6,32.6,0.8,824:411
1566.0,376.0,81.0,147.0,15688.2,284.8,47.279293,11.400306,10.94,44.0,0.20332718,33.09,312.5,104.5,32.65,0.8,407:414:416
1567.0,373.0,84.0,147.0,15699.1,284.8,47.27935,11.400424,10.92,42.0,0.20332718,33.29,311.8,104.2,32.6,0.8,412:414
1568.0,365.0,84.0,147.0,15710.1,284.8,47.279404,11.400545,10.92,41.0,0.20332718,33.48,311.1,103.8,32.65,0.8,409:416
1569.0,368.0,80.0,147.0,15721.0,284.8,47.279457,11.400667,10.92,44.0,0.20332718,33.63,311.2,104.1,32.65,0.8,412:414:409
1570.0,373.0,79.0,146.0,15732.0,285.0,47.27951,11.400791,10.94,45.0,0.20332718,33.77,311.1,104.3,32.65,0.8,405:416
1571.0,369.0,78.0,146.0,15743.0,285.0,47.279564,11.400916,10.96,45.0,0.20332718,33.87,309.0,103.6,32.65,0.8,412:412:409
1572.0,367.0,77.0,146.0,15754.0,285.0,47.279613,11.401042,10.98,46.0,0.20332718,33.96,308.5,103.4,32.6,0.8,416
1573.0,375.0,77.0,146.0,15765.0,285.0,47.279663,11.401169,10.98,47.0,0.20332718,34.04,309.6,103.8,32.65,0.8,824:407
1574.0,374.0,78.0,145.0,15776.2,285.0,47.279713,11.401297,11.04,46.0,0.20332718,34.25,308.4,103.4,32.65,0.8,414:414:404
1575.0,371.0,79.0,146.0,15787.3,285.0,47.279762,11.401425,11.06,45.0,0.20332718,34.5,307.6,103.3,32.6,0.8,418:414:412
1576.0,373.0,79.0,145.0,15798.5,285.0,47.279816,11.401554,11.1,45.0,0.20332718,34.76,307.8,103.6,32.65,0.8,414:416
1577.0,376.0,82.0,145.0,15809.7,285.0,47.279865,11.401684,11.14,44.0,0.20332718,34.93,307.7,103.9,32.65,0.8,416:414
1578.0,367.0,84.0,145.0,15821.0,285.0,47.279915,11.4018135,11.2,42.0,0.20332718,35.09,307.5,104.1,32.65,0.8,414:416:414
1579.0,367.0,80.0,145.0,15832.4,285.0,47.27997,11.401944,11.24,44.0,0.20332718,35.28,306.7,104.3,32.65,0.8,412:412
1580.0,370.0,80.0,146.0,15843.8,284.8,47.28002,11.402074,11.3,44.0,0.20332718,35.54,304.8,104.5,32.65,0.8,418:414
1581.0,373.0,79.0,146.0,15855.2,284.8,47.280075,11.402203,11.34,45.0,0.20332718,35.75,303.5,104.7,32.65,0.8,412:414:412
1582.0,369.0,78.0,146.0,15866.7,284.8,47.28013,11.402334,11.4,45.0,0.20332718,35.92,302.9,105.0,32.65,0.8,416:414
1583.0,370.0,78.0,145.0,15878.3,284.8,47.280186,11.402465,11.46,45.0,0.20332718,36.06,302.5,105.4,32.65,0.8,412:409:414
1584.0,368.0,79.0,145.0,15890.0,284.6,47.28024,11.402597,11.52,44.0,0.20332718,36.18,302.2,105.9,32.65,0.8,827
1585.0,373.0,77.0,145.0,15901.7,284.6,47.280296,11.40273,11.58,46.0,0.20332718,36.29,301.6,106.0,32.65,0.8,412:411:412
1586.0,374.0,76.0,145.0,15913.4,284.6,47.28035,11.402863,11.64,47.0,0.20332718,36.3,302.8,106.7,32.65,0.8,412:407
1587.0,373.0,78.0,145.0,15925.3,284.4,47.280407,11.402998,11.72,46.0,0.20332718,36.24,304.0,107.2,32.65,0.8,412:414
1588.0,378.0,79.0,145.0,15937.2,284.4,47.28046,11.403136,11.78,46.0,0.20332718,36.1,303.1,106.6,32.65,0.8,412:407:411
1589.0,373.0,81.0,145.0,15949.2,284.2,47.280514,11.4032755,11.84,44.0,0.20332718,35.94,302.5,106.5,32.65,0.8,409:412
1590.0,366.0,83.0,145.0,15961.3,284.0,47.280563,11.403418,11.92,42.0,0.20332718,35.78,301.9,106.5,32.65,0.8,411:407:412
1591.0,370.0,82.0,145.0,15973.5,283.8,47.280613,11.403563,12.02,43.0,0.20332718,35.61,301.0,106.5,32.65,0.8,412:409:407
1592.0,372.0,80.0,145.0,15985.9,283.6,47.280663,11.403712,12.12,44.0,0.20332718,35.47,300.3,106.6,32.65,0.8,414:412
1593.0,372.0,80.0,145.0,15998.4,283.4,47.280704,11.403865,12.24,44.0,0.20332718,35.4,300.4,106.8,32.65,0.8,411:409
1594.0,369.0,82.0,145.0,16011.1,283.0,47.280746,11.404022,12.38,43.0,0.20332718,35.37,300.7,107.1,32.7,0.8,414:824
1595.0,373.0,81.0,146.0,16024.0,282.6,47.28079,11.404183,12.54,44.0,0.20332718,35.43,301.5,107.6,32.65,0.8,405:414
1596.0,369.0,81.0,145.0,16037.2,282.0,47.280827,11.40435,12.74,44.0,0.20332718,35.55,302.4,107.9,32.65,0.8,412:407:412
1597.0,368.0,80.0,146.0,16050.7,281.6,47.280857,11.404522,12.96,44.0,0.20332718,35.73,303.4,108.1,32.65,0.8,412
1598.0,373.0,79.0,146.0,16064.3,281.0,47.280888,11.4047,13.18,45.0,0.20332718,35.93,304.9,108.5,32.65,0.8,818:416
1599.0,367.0,80.0,146.0,16078.2,280.6,47.2809,11.404883,13.42,44.0,0.20332718,36.13,306.7,109.0,32.65,0.8,414:409:409
1600.0,369.0,78.0,146.0,16092.2,280.2,47.280865,11.405059,13.64,45.0,0.20332718,36.19,308.5,109.1,32.7,0.8,416:412
1601.0,378.0,76.0,146.0,16106.3,280.2,47.28075,11.405134,13.82,47.0,0.20332718,36.22,310.4,109.3,32.7,0.8,411:412
1602.0,374.0,77.0,146.0,16120.2,280.4,47.280632,11.40509,13.9,46.0,0.20332718,36.18,309.4,108.3,32.7,0.8,407:830
1603.0,371.0,79.0,146.0,16133.7,280.8,47.28052,11.405016,13.88,45.0,0.20332718,36.1,308.1,107.6,32.65,0.8,409
1604.0,364.0,80.0,146.0,16146.8,281.0,47.280415,11.404937,13.72,43.0,0.20332718,35.92,307.1,108.1,32.65,0.8,412:416:414
1605.0,371.0,77.0,145.0,16159.7,281.2,47.28031,11.4048605,13.5,46.0,0.20332718,35.73,305.5,107.8,32.65,0.8,414:411:412
1606.0,373.0,75.0,145.0,16172.4,281.2,47.28021,11.40479,13.22,47.0,0.20332718,35.55,303.9,107.5,32.7,0.8,414:412:409
1607.0,377.0,77.0,145.0,16185.2,281.0,47.2801,11.404721,13.0,47.0,0.20332718,35.45,302.1,107.4,32.7,0.8,412:412
1608.0,374.0,79.0,146.0,16198.0,280.8,47.28,11.404648,12.86,45.0,0.20332718,35.4,302.7,108.1,32.7,0.8,409:412
1609.0,367.0,81.0,146.0,16211.0,280.6,47.279896,11.40457,12.84,43.0,0.20332718,35.4,304.6,109.1,32.7,0.8,412:414:411
1610.0,368.0,78.0,146.0,16223.9,280.4,47.279793,11.404488,12.84,45.0,0.20332718,35.46,306.7,109.7,32.7,0.8,412:405
1611.0,375.0,77.0,146.0,16237.0,280.2,47.27969,11.4044,12.92,47.0,0.20332718,35.54,309.3,110.3,32.7,0.8,412:412:407
