time,watts,cadence,heartrate,distance,altitude,lat,lng,velocity_smooth,torque,PercentageinZ2,TymeBreathRate,tidal_volume,TymeVentilation,skin_temperature,HeatStrainIndex,hrv
1712.0,368.0,82.0,148.0,18506.2,74.2,40.766365,-73.97673,12.16,43.0,0.14822929,36.76,314.4,113.7,31.3,0.5,400:409
1713.0,371.0,81.0,148.0,18518.3,74.2,40.76645,-73.97682,12.14,44.0,0.14822929,36.82,314.5,113.8,31.3,0.5,405:400:409
1714.0,372.0,80.0,148.0,18530.3,74.2,40.766537,-73.976906,12.1,44.0,0.14822929,36.84,315.2,114.2,31.3,0.5,405:404:400
1715.0,375.0,81.0,149.0,18542.4,74.2,40.766632,-73.97697,12.1,44.0,0.14822929,36.87,316.0,114.5,31.3,0.5,409:407
1716.0,376.0,82.0,148.0,18554.4,74.2,40.766735,-73.97702,12.06,44.0,0.14822929,36.91,315.9,114.3,31.3,0.5,402:402:404
1717.0,368.0,84.0,148.0,18566.4,74.2,40.766838,-73.977066,12.04,42.0,0.14822929,36.95,314.6,113.6,31.3,0.5,411:407
1718.0,371.0,84.0,148.0,18578.4,74.2,40.766937,-73.97711,12.02,42.0,0.14822929,36.98,311.6,112.3,31.3,0.5,407:400
1719.0,368.0,82.0,148.0,18590.4,74.2,40.76704,-73.977165,12.02,43.0,0.14822929,36.97,308.4,111.1,31.3,0.5,412:407:405
1720.0,374.0,81.0,148.0,18602.3,74.2,40.767136,-73.977234,11.98,44.0,0.14822929,36.94,305.2,109.9,31.3,0.5,400:407
1721.0,380.0,81.0,148.0,18614.3,74.2,40.767216,-73.97732,11.98,45.0,0.14822929,36.88,305.5,109.9,31.3,0.5,407:407:400
1722.0,368.0,83.0,148.0,18626.3,74.2,40.76727,-73.97744,11.98,42.0,0.14822929,36.84,305.3,109.8,31.3,0.5,411:407
1723.0,372.0,84.0,148.0,18638.2,74.2,40.76731,-73.97758,11.96,42.0,0.14822929,36.79,305.1,109.6,31.3,0.5,405:402
1724.0,368.0,83.0,148.0,18650.2,74.2,40.76735,-73.97771,11.96,42.0,0.14822929,36.75,306.2,109.9,31.3,0.5,409:409
1725.0,372.0,82.0,148.0,18662.09,74.2,40.767395,-73.97784,11.96,43.0,0.14822929,36.72,306.7,109.8,31.3,0.5,808:412
1726.0,371.0,81.0,147.0,18674.0,74.2,40.767445,-73.97796,11.94,44.0,0.14822929,36.7,306.7,109.4,31.35,0.5,407:404:402
1727.0,372.0,80.0,147.0,18685.9,74.2,40.76749,-73.97809,11.92,44.0,0.14822929,36.7,307.0,109.3,31.3,0.5,402:409
1728.0,374.0,81.0,147.0,18697.8,74.2,40.76754,-73.97821,11.92,44.0,0.14822929,36.73,307.6,109.5,31.3,0.5,407:405:400
1729.0,379.0,83.0,147.0,18709.7,74.4,40.767593,-73.97833,11.9,44.0,0.14822929,36.76,308.9,110.0,31.3,0.5,407
1730.0,370.0,87.0,147.0,18721.59,74.4,40.767647,-73.978455,11.9,41.0,0.14822929,36.77,309.8,110.3,31.3,0.5,813:402:405
1731.0,373.0,87.0,148.0,18733.5,74.4,40.7677,-73.97858,11.9,41.0,0.14822929,36.74,310.1,110.3,31.3,0.5,407:405
1732.0,370.0,86.0,147.0,18745.3,74.6,40.767757,-73.9787,11.88,41.0,0.14822929,36.75,309.3,110.0,31.3,0.5,402:813
1733.0,370.0,87.0,148.0,18757.0,74.6,40.767822,-73.978806,11.84,41.0,0.14822929,36.75,308.1,109.6,31.3,0.5,405:402
1734.0,372.0,86.0,148.0,18768.7,74.8,40.767895,-73.978905,11.8,41.0,0.14822929,36.72,306.7,109.3,31.3,0.5,400:407:405
1735.0,368.0,86.0,148.0,18780.3,75.0,40.767982,-73.97898,11.74,41.0,0.14822929,36.67,305.9,109.3,31.3,0.5,402:400
1736.0,365.0,85.0,148.0,18791.7,75.2,40.76808,-73.97902,11.64,41.0,0.14822929,36.61,306.6,109.8,31.3,0.5,409:405:404
1737.0,374.0,82.0,148.0,18803.09,74.8,40.768185,-73.97902,11.56,44.0,0.14822929,36.54,306.7,110.2,31.35,0.5,398:411
1738.0,370.0,83.0,148.0,18815.0,74.2,40.768284,-73.978966,11.6,43.0,0.14822929,36.43,305.5,110.0,31.3,0.5,404:407
1739.0,371.0,84.0,148.0,18827.4,73.6,40.768375,-73.97889,11.74,42.0,0.14822929,36.35,304.4,110.2,31.35,0.5,400:409:405
1740.0,371.0,84.0,148.0,18840.09,73.2,40.76847,-73.978806,11.96,42.0,0.14822929,36.28,303.4,110.6,31.35,0.5,402:398
1741.0,367.0,83.0,148.0,18853.0,73.0,40.768555,-73.9787,12.26,42.0,0.14822929,36.18,303.6,110.5,31.35,0.5,409:407:404
1742.0,371.0,81.0,148.0,18865.9,73.0,40.76864,-73.97859,12.56,44.0,0.14822929,36.11,304.2,110.3,31.35,0.5,400:402
1743.0,372.0,81.0,148.0,18878.8,73.2,40.768726,-73.97849,12.76,44.0,0.14822929,36.06,305.2,109.9,31.3,0.5,409:405:405
1744.0,371.0,81.0,148.0,18891.3,73.4,40.768814,-73.9784,12.78,44.0,0.14822929,36.03,306.1,109.5,31.35,0.5,402:409
1745.0,372.0,81.0,148.0,18903.4,74.0,40.768898,-73.97831,12.66,44.0,0.14822929,36.02,306.8,109.1,31.35,0.5,407:405:402
1746.0,373.0,81.0,149.0,18915.2,74.4,40.76898,-73.97822,12.44,44.0,0.14822929,36.05,308.4,109.6,31.35,0.5,407:405
1747.0,373.0,81.0,148.0,18926.5,75.0,40.769054,-73.97813,12.12,44.0,0.14822929,36.09,309.5,109.7,31.3,0.5,404:402:407
1748.0,372.0,83.0,149.0,18937.4,75.6,40.769135,-73.97805,11.72,43.0,0.14822929,36.13,308.7,108.8,31.35,0.5,407:405
1749.0,371.0,83.0,148.0,18947.9,76.0,40.76921,-73.977974,11.32,43.0,0.14822929,36.2,308.1,108.2,31.3,0.5,400:412:407
1750.0,369.0,83.0,148.0,18958.09,76.6,40.769283,-73.977905,10.94,42.0,0.14822929,36.3,307.5,107.8,31.35,0.5,407:404
1751.0,372.0,82.0,148.0,18967.9,77.0,40.769356,-73.97783,10.54,43.0,0.14822929,36.41,307.1,107.8,31.35,0.5,409:407:402
1752.0,375.0,81.0,148.0,18977.5,77.4,40.769424,-73.97776,10.2,44.0,0.14822929,36.52,306.8,107.9,31.35,0.5,407:407
1753.0,370.0,83.0,148.0,18986.7,78.2,40.769493,-73.97771,9.86,43.0,0.14822929,36.65,306.8,107.9,31.35,0.5,402:402:407
1754.0,369.0,83.0,148.0,18995.3,78.8,40.76956,-73.97765,9.48,42.0,0.14822929,36.76,307.3,108.0,31.35,0.5,407:405
1755.0,366.0,81.0,148.0,19003.59,79.4,40.769627,-73.9776,9.1,43.0,0.14822929,36.83,308.4,108.2,31.35,0.5,404:409
1756.0,368.0,79.0,148.0,19011.4,80.0,40.769688,-73.977554,8.7,44.0,0.14822929,36.87,308.4,107.9,31.35,0.5,405:405:405
1757.0,370.0,78.0,147.0,19018.9,80.6,40.769745,-73.97751,8.28,45.0,0.14822929,36.86,308.0,107.5,31.35,0.5,404:409
1758.0,376.0,77.0,147.0,19026.0,81.2,40.7698,-73.97747,7.86,47.0,0.14822929,36.68,307.7,107.3,31.35,0.5,407:405:398
1759.0,378.0,79.0,148.0,19032.9,81.6,40.76985,-73.977425,7.52,46.0,0.14822929,36.47,307.0,107.0,31.35,0.5,405:405
1760.0,372.0,82.0,148.0,19039.5,82.2,40.769905,-73.97739,7.18,43.0,0.14822929,36.26,305.9,106.5,31.35,0.5,407:405:404
1761.0,370.0,83.0,148.0,19045.9,82.6,40.769955,-73.97735,6.9,43.0,0.14822929,36.02,303.9,106.1,31.35,0.5,398:405
1762.0,370.0,81.0,148.0,19052.09,83.0,40.77,-73.97731,6.64,44.0,0.14822929,35.83,303.6,105.9,31.35,0.5,407:407:405
1763.0,371.0,82.0,148.0,19058.09,83.4,40.77005,-73.97727,6.42,43.0,0.14822929,35.67,303.9,105.7,31.4,0.5,402
1764.0,374.0,82.0,147.0,19064.0,84.0,40.770096,-73.977234,6.22,44.0,0.14822929,35.6,303.3,105.4,31.35,0.5,811:402:402
1765.0,372.0,83.0,148.0,19069.7,84.4,40.770138,-73.9772,6.04,43.0,0.14822929,35.54,303.0,105.2,31.4,0.5,400:405
1766.0,370.0,83.0,148.0,19075.3,84.8,40.770184,-73.977165,5.88,43.0,0.14822929,35.51,303.4,105.4,31.35,0.5,405:402:400
1767.0,371.0,81.0,148.0,19080.9,85.2,40.770226,-73.977135,5.76,44.0,0.14822929,35.47,303.8,105.5,31.35,0.5,405:402
1768.0,372.0,83.0,148.0,19086.4,85.6,40.770267,-73.9771,5.66,43.0,0.14822929,35.42,304.1,105.6,31.35,0.5,402:400:405
1769.0,368.0,82.0,148.0,19091.9,85.8,40.770306,-73.97706,5.58,43.0,0.14822929,35.37,304.4,105.7,31.35,0.5,405:404
1770.0,374.0,81.0,148.0,19097.3,86.2,40.770348,-73.97703,5.52,44.0,0.14822929,35.3,305.1,105.9,31.35,0.5,402:402:407
1771.0,375.0,81.0,149.0,19102.7,86.6,40.77039,-73.97699,5.48,44.0,0.14822929,35.22,305.8,106.1,31.35,0.5,404:404
1772.0,374.0,81.0,149.0,19108.0,87.0,40.770428,-73.97696,5.42,44.0,0.14822929,35.1,306.0,106.1,31.4,0.5,400:407
1773.0,380.0,83.0,149.0,19113.4,87.4,40.77047,-73.97692,5.4,44.0,0.14822929,34.97,306.1,106.0,31.35,0.5,405:402:402
1774.0,369.0,88.0,149.0,19118.7,87.8,40.770508,-73.97688,5.36,40.0,0.14822929,34.85,306.3,106.0,31.35,0.5,405:407
1775.0,367.0,90.0,148.0,19124.0,88.2,40.770546,-73.976845,5.34,39.0,0.14822929,34.7,305.7,105.8,31.35,0.5,405:405:400
1776.0,368.0,87.0,149.0,19129.3,88.4,40.770584,-73.97681,5.32,40.0,0.14822929,34.51,303.8,105.1,31.35,0.5,407:407
1777.0,370.0,85.0,149.0,19134.59,88.8,40.770622,-73.97677,5.32,42.0,0.14822929,34.3,302.9,105.0,31.35,0.5,405:402
1778.0,371.0,83.0,148.0,19139.9,89.2,40.77066,-73.97673,5.3,43.0,0.14822929,34.1,302.6,105.2,31.35,0.5,409:405:405:405
1779.0,373.0,83.0,148.0,19145.2,89.6,40.7707,-73.97669,5.3,43.0,0.14822929,33.89,301.8,105.0,31.4,0.5,407:409
1780.0,368.0,83.0,148.0,19150.4,90.0,40.770733,-73.976654,5.28,42.0,0.14822929,33.7,300.9,104.8,31.4,0.5,407:405
1781.0,373.0,81.0,148.0,19155.59,90.4,40.770767,-73.97661,5.26,44.0,0.14822929,33.56,300.2,104.6,31.35,0.5,402:409:407
1782.0,372.0,80.0,147.0,19160.7,90.6,40.7708,-73.97657,5.22,44.0,0.14822929,33.45,299.8,104.3,31.35,0.5,407:405
1783.0,372.0,80.0,148.0,19165.8,91.0,40.770832,-73.976524,5.18,44.0,0.14822929,33.38,299.6,104.1,31.35,0.5,400:412:407
1784.0,371.0,81.0,148.0,19170.9,91.4,40.770863,-73.97648,5.14,44.0,0.14822929,33.41,299.9,104.1,31.35,0.5,405:398
1785.0,372.0,82.0,148.0,19176.0,91.6,40.770893,-73.97643,5.12,43.0,0.14822929,33.52,300.5,104.2,31.4,0.5,412:407:405
1786.0,375.0,83.0,147.0,19181.2,91.8,40.77092,-73.97639,5.12,43.0,0.14822929,33.63,301.8,104.3,31.4,0.5,402:411
1787.0,370.0,84.0,148.0,19186.5,92.2,40.77095,-73.97633,5.16,42.0,0.14822929,33.74,302.9,104.5,31.4,0.5,409:409
1788.0,371.0,84.0,147.0,19191.9,92.4,40.770973,-73.97628,5.22,42.0,0.14822929,33.86,302.9,104.2,31.4,0.5,405:411:409
1789.0,373.0,83.0,147.0,19197.5,92.6,40.771004,-73.97622,5.32,43.0,0.14822929,33.98,302.9,104.0,31.35,0.5,407:407
1790.0,374.0,83.0,147.0,19203.2,92.8,40.771027,-73.976166,5.44,43.0,0.14822929,34.08,302.5,103.8,31.35,0.5,405:409:409
1791.0,373.0,85.0,147.0,19209.09,93.0,40.771053,-73.976105,5.58,42.0,0.14822929,34.17,302.3,103.6,31.4,0.5,407:402
1792.0,368.0,85.0,147.0,19215.09,93.2,40.771076,-73.976036,5.72,41.0,0.14822929,34.23,302.6,103.5,31.4,0.5,409:409
1793.0,370.0,84.0,146.0,19221.3,93.4,40.7711,-73.975975,5.88,42.0,0.14822929,34.28,302.9,103.4,31.4,0.5,407:400:412
1794.0,373.0,84.0,147.0,19227.7,93.6,40.77112,-73.9759,6.04,42.0,0.14822929,34.33,303.0,103.1,31.4,0.5,409:407
1795.0,370.0,84.0,147.0,19234.4,93.6,40.771126,-73.97582,6.24,42.0,0.14822929,34.4,302.8,103.6,31.4,0.5,814:407
1796.0,370.0,84.0,147.0,19241.5,93.6,40.771133,-73.97574,6.48,42.0,0.14822929,34.47,302.6,104.1,31.4,0.5,405:405:409
1797.0,366.0,84.0,147.0,19249.0,93.4,40.77113,-73.975655,6.78,42.0,0.14822929,34.58,301.5,104.4,31.4,0.5,405:407
1798.0,371.0,81.0,147.0,19256.9,93.4,40.771114,-73.975555,7.12,44.0,0.14822929,34.68,301.0,104.5,31.4,0.5,407:814
1799.0,368.0,81.0,147.0,19265.2,93.4,40.771084,-73.97547,7.5,43.0,0.14822929,34.76,301.3,104.5,31.4,0.5,405:400
1800.0,368.0,79.0,147.0,19273.8,93.2,40.771027,-73.9754,7.88,44.0,0.14822929,34.83,300.9,104.3,31.4,0.5,409:407
1801.0,372.0,78.0,147.0,19282.59,93.4,40.77095,-73.97538,8.22,46.0,0.14822929,34.89,300.1,104.1,31.4,0.5,405:400:412
1802.0,376.0,79.0,147.0,19291.59,93.4,40.770866,-73.97537,8.52,45.0,0.14822929,34.97,299.4,103.7,31.4,0.5,405:404
1803.0,379.0,81.0,147.0,19300.7,93.4,40.770786,-73.975395,8.76,45.0,0.14822929,35.05,298.9,103.5,31.4,0.5,400:407:405
1804.0,377.0,86.0,147.0,19310.0,93.6,40.770702,-73.97542,8.96,42.0,0.14822929,35.15,298.9,103.8,31.4,0.5,405
1805.0,369.0,88.0,147.0,19319.3,93.8,40.770622,-73.97544,9.1,40.0,0.14822929,35.24,299.5,103.5,31.4,0.5,806:407
1806.0,370.0,87.0,147.0,19328.3,94.4,40.770542,-73.97546,9.14,41.0,0.14822929,35.32,300.1,103.1,31.4,0.5,402:402:402
1807.0,367.0,86.0,147.0,19336.8,95.0,40.770466,-73.97547,9.04,41.0,0.14822929,35.34,299.8,103.2,31.4,0.5,405:405
1808.0,370.0,83.0,148.0,19344.9,95.8,40.770393,-73.97549,8.84,43.0,0.14822929,35.38,300.1,103.5,31.4,0.5,400:398:407
1809.0,368.0,82.0,148.0,19352.3,96.6,40.77033,-73.9755,8.46,43.0,0.14822929,35.42,301.0,104.0,31.4,0.5,809
1810.0,372.0,82.0,148.0,19358.9,97.6,40.770267,-73.97552,7.92,43.0,0.14822929,35.43,301.1,104.2,31.4,0.5,402:395:402
1811.0,371.0,82.0,148.0,19364.7,98.4,40.770218,-73.97553,7.28,43.0,0.14822929,35.43,300.9,104.3,31.4,0.5,404:402:398
1812.0,371.0,82.0,149.0,19369.5,99.2,40.770176,-73.97555,6.54,43.0,0.14822929,35.44,300.1,104.2,31.4,0.5,400:405
1813.0,372.0,81.0,148.0,19373.59,99.8,40.77014,-73.97556,5.74,44.0,0.14822929,35.45,299.4,104.1,31.4,0.5,400:400:398
1814.0,371.0,82.0,148.0,19377.09,100.4,40.770107,-73.97557,4.96,43.0,0.14822929,35.47,298.8,104.2,31.4,0.5,405:404
1815.0,374.0,83.0,148.0,19380.2,101.0,40.77008,-73.97558,4.26,43.0,0.14822929,35.49,298.6,104.4,31.4,0.5,398:400:402
1816.0,381.0,86.0,149.0,19383.0,101.4,40.770058,-73.975586,3.66,42.0,0.14822929,35.51,298.5,104.6,31.4,0.5,400:400
1817.0,368.0,89.0,149.0,19385.7,101.8,40.770035,-73.97559,3.24,39.0,0.14822929,35.51,299.2,104.8,31.4,0.5,395:405
1818.0,365.0,86.0,149.0,19388.3,102.2,40.770008,-73.97559,2.94,41.0,0.14822929,35.5,299.9,104.9,31.4,0.5,404:400:400
1819.0,370.0,84.0,149.0,19390.9,102.4,40.769985,-73.97559,2.76,42.0,0.14822929,35.43,299.5,104.4,31.4,0.5,397:405
1820.0,370.0,83.0,150.0,19393.5,102.8,40.769962,-73.97559,2.66,43.0,0.14822929,35.36,299.0,103.9,31.4,0.5,802:400
1821.0,371.0,83.0,149.0,19396.2,103.2,40.76994,-73.97559,2.64,43.0,0.14822929,35.28,297.7,103.5,31.4,0.5,400:398
1822.0,373.0,83.0,149.0,19398.9,103.6,40.769913,-73.97559,2.64,43.0,0.14822929,35.19,296.9,103.3,31.4,0.5,400:393:400
1823.0,372.0,83.0,150.0,19401.8,103.8,40.76989,-73.975586,2.7,43.0,0.14822929,35.11,296.8,103.4,31.4,0.5,402:402
1824.0,370.0,84.0,150.0,19404.8,104.2,40.769863,-73.97558,2.78,42.0,0.14822929,35.1,297.0,103.5,31.4,0.5,800:395
1825.0,371.0,84.0,150.0,19407.9,104.4,40.769836,-73.97557,2.88,42.0,0.14822929,35.11,297.3,103.5,31.4,0.5,405:402
1826.0,371.0,83.0,149.0,19411.09,104.8,40.769806,-73.97556,2.98,43.0,0.14822929,35.14,297.5,103.6,31.4,0.5,400:800
1827.0,371.0,83.0,150.0,19414.5,105.0,40.76978,-73.97555,3.12,43.0,0.14822929,35.18,297.8,103.7,31.4,0.5,799
1828.0,377.0,83.0,150.0,19418.09,105.4,40.76975,-73.97553,3.26,43.0,0.14822929,35.24,297.9,103.6,31.4,0.5,395:402:402
1829.0,372.0,84.0,149.0,19421.9,105.6,40.76972,-73.97551,3.42,42.0,0.14822929,35.3,298.0,103.6,31.4,0.5,398:801
1830.0,369.0,87.0,149.0,19425.9,105.8,40.769684,-73.975494,3.6,41.0,0.14822929,35.37,298.1,103.7,31.45,0.5,400:395
1831.0,369.0,86.0,150.0,19430.09,106.0,40.769653,-73.975464,3.8,41.0,0.14822929,35.38,299.4,104.1,31.45,0.5,398:404
1832.0,372.0,84.0,150.0,19434.5,106.4,40.76962,-73.97544,4.0,42.0,0.14822929,35.4,300.6,104.6,31.45,0.5,402:398:395
1833.0,365.0,84.0,150.0,19439.09,106.6,40.769585,-73.97541,4.2,41.0,0.14822929,35.42,302.1,104.8,31.4,0.5,402:404
1834.0,367.0,82.0,149.0,19443.9,106.8,40.769547,-73.97538,4.4,43.0,0.14822929,35.44,303.8,104.7,31.4,0.6,402:398:397
1835.0,374.0,79.0,149.0,19448.9,107.0,40.76951,-73.97535,4.6,45.0,0.14822929,35.42,302.1,104.0,31.4,0.6,407:400
1836.0,380.0,78.0,150.0,19454.0,107.2,40.769474,-73.97531,4.78,47.0,0.14822929,35.39,300.4,103.4,31.45,0.6,400:400:395
1837.0,379.0,81.0,150.0,19459.3,107.4,40.769432,-73.97527,4.96,45.0,0.14822929,35.37,300.4,103.3,31.45,0.6,407:402
1838.0,373.0,85.0,150.0,19464.9,107.6,40.769394,-73.975235,5.16,42.0,0.14822929,35.33,299.6,103.1,31.45,0.6,400:398:404
1839.0,372.0,87.0,150.0,19470.5,108.0,40.769352,-73.9752,5.32,41.0,0.14822929,35.29,298.2,102.8,31.4,0.6,400:402
1840.0,365.0,88.0,150.0,19476.3,108.2,40.76931,-73.97516,5.48,40.0,0.14822929,35.23,297.7,102.7,31.4,0.6,395:805
1841.0,366.0,86.0,150.0,19482.2,108.4,40.769268,-73.97511,5.64,41.0,0.14822929,35.19,297.6,102.8,31.45,0.6,400:398
1842.0,372.0,83.0,150.0,19488.09,108.6,40.769222,-73.975075,5.76,43.0,0.14822929,35.17,298.5,103.3,31.4,0.6,395:405:402
1843.0,367.0,82.0,150.0,19494.2,109.0,40.76918,-73.97503,5.86,43.0,0.14822929,35.17,299.0,103.5,31.45,0.6,400:397
1844.0,370.0,81.0,149.0,19500.2,109.2,40.769135,-73.97499,5.94,44.0,0.14822929,35.17,299.0,103.6,31.45,0.6,405:400:402
1845.0,371.0,81.0,149.0,19506.3,109.6,40.76909,-73.97495,6.0,44.0,0.14822929,35.2,298.4,103.6,31.4,0.6,398:400:402
1846.0,378.0,81.0,149.0,19512.3,109.8,40.76904,-73.974915,6.02,45.0,0.14822929,35.25,297.6,103.5,31.45,0.6,400:398
1847.0,373.0,83.0,150.0,19518.2,110.2,40.768993,-73.974884,6.02,43.0,0.14822929,35.29,297.7,103.6,31.45,0.6,398:402
1848.0,369.0,83.0,150.0,19524.0,110.8,40.768948,-73.97485,5.96,42.0,0.14822929,35.33,298.4,103.9,31.45,0.6,400:400:402
1849.0,372.0,81.0,150.0,19529.59,111.2,40.768898,-73.97484,5.88,44.0,0.14822929,35.31,299.2,104.0,31.4,0.6,404:402
1850.0,369.0,81.0,150.0,19534.7,111.8,40.768852,-73.97482,5.68,44.0,0.14822929,35.28,299.5,103.7,31.45,0.6,398:402:398
1851.0,371.0,80.0,149.0,19539.4,112.4,40.76881,-73.974815,5.42,44.0,0.14822929,35.2,299.2,103.0,31.45,0.6,409:405
1852.0,372.0,79.0,149.0,19543.7,113.0,40.768772,-73.974815,5.1,45.0,0.14822929,35.12,299.5,102.7,31.45,0.6,402:397:405
1853.0,370.0,79.0,149.0,19547.59,113.4,40.768738,-73.974815,4.72,45.0,0.14822929,35.04,300.3,103.0,31.45,0.6,405:405
1854.0,371.0,78.0,150.0,19551.09,114.0,40.768703,-73.974815,4.3,45.0,0.14822929,34.95,300.9,103.4,31.45,0.6,402:398:407
1855.0,373.0,80.0,149.0,19554.4,114.4,40.768677,-73.974815,3.94,45.0,0.14822929,34.87,301.5,103.7,31.45,0.6,402:400
1856.0,374.0,81.0,149.0,19557.5,114.8,40.768646,-73.97482,3.62,44.0,0.14822929,34.87,301.4,103.4,31.45,0.6,398:404:400
1857.0,376.0,84.0,149.0,19560.5,115.2,40.76862,-73.97483,3.36,43.0,0.14822929,34.89,301.7,103.9,31.45,0.6,799
1858.0,367.0,86.0,149.0,19563.4,115.6,40.768597,-73.97483,3.16,41.0,0.14822929,34.93,302.5,105.0,31.45,0.6,400:405
1859.0,369.0,85.0,148.0,19566.3,115.8,40.76857,-73.97483,3.04,41.0,0.14822929,34.98,303.4,105.4,31.45,0.6,398:400:402
1860.0,373.0,84.0,149.0,19569.2,116.2,40.768543,-73.97483,2.96,42.0,0.14822929,35.04,304.3,105.8,31.45,0.6,400:395:397
1861.0,369.0,84.0,149.0,19572.09,116.6,40.768517,-73.97483,2.92,42.0,0.14822929,35.09,303.9,105.6,31.45,0.6,402:400
1862.0,370.0,83.0,149.0,19575.2,116.8,40.76849,-73.97483,2.94,43.0,0.14822929,35.15,303.1,105.1,31.45,0.6,398:398:398
1863.0,368.0,82.0,150.0,19578.3,117.2,40.76846,-73.97482,2.98,43.0,0.14822929,35.16,304.1,105.3,31.45,0.6,402:400
1864.0,374.0,80.0,150.0,19581.7,117.4,40.768433,-73.97481,3.08,45.0,0.14822929,35.17,305.4,105.6,31.45,0.6,398:395:402
1865.0,376.0,82.0,150.0,19585.2,117.8,40.768402,-73.97479,3.2,44.0,0.14822929,35.17,307.0,106.1,31.45,0.6,400:398
1866.0,374.0,85.0,150.0,19589.0,118.0,40.76837,-73.97477,3.38,42.0,0.14822929,35.16,308.2,106.4,31.45,0.6,395:402:402
1867.0,373.0,86.0,150.0,19593.09,118.2,40.76834,-73.97475,3.58,41.0,0.14822929,35.14,309.0,106.6,31.45,0.6,400:397
1868.0,369.0,86.0,150.0,19597.5,118.4,40.76831,-73.97472,3.84,41.0,0.14822929,35.12,309.1,106.6,31.5,0.6,395:398:405
1869.0,368.0,84.0,150.0,19602.3,118.4,40.768276,-73.97468,4.12,42.0,0.14822929,35.08,308.8,106.5,31.45,0.6,400:402
1870.0,370.0,82.0,150.0,19607.5,118.6,40.76824,-73.97464,4.46,43.0,0.14822929,35.02,308.0,106.1,31.45,0.6,400:395:405
1871.0,372.0,82.0,150.0,19613.2,118.6,40.768208,-73.97459,4.84,43.0,0.14822929,34.99,307.4,106.2,31.5,0.6,402:398
1872.0,370.0,82.0,151.0,19619.3,118.6,40.768173,-73.97453,5.24,43.0,0.14822929,34.96,306.9,106.6,31.45,0.6,395:404:400
1873.0,372.0,82.0,150.0,19625.8,118.6,40.76814,-73.97447,5.66,43.0,0.14822929,34.96,307.0,106.9,31.45,0.6,796
1874.0,373.0,83.0,151.0,19632.8,118.6,40.7681,-73.9744,6.1,43.0,0.14822929,34.97,306.9,107.1,31.45,0.6,402:398
1875.0,368.0,83.0,150.0,19640.2,118.4,40.768055,-73.97434,6.54,42.0,0.14822929,35.0,305.9,106.8,31.45,0.6,398:397:400
1876.0,375.0,82.0,150.0,19648.0,118.4,40.767994,-73.9743,6.96,44.0,0.14822929,35.02,305.1,106.7,31.45,0.6,400:398:395
1877.0,373.0,83.0,150.0,19656.2,118.4,40.76792,-73.97428,7.38,43.0,0.14822929,35.04,305.0,106.9,31.45,0.6,402:400
1878.0,364.0,82.0,150.0,19664.8,118.2,40.767845,-73.974304,7.8,42.0,0.14822929,35.06,304.9,107.0,31.45,0.6,398:398:395
1879.0,370.0,82.0,150.0,19673.7,118.2,40.767776,-73.97436,8.18,43.0,0.14822929,35.09,307.3,108.2,31.5,0.6,404:400
1880.0,372.0,80.0,150.0,19682.9,118.2,40.767704,-73.97441,8.54,44.0,0.14822929,35.12,310.2,109.5,31.5,0.6,398:398:400
1881.0,374.0,80.0,150.0,19692.3,118.0,40.767635,-73.97447,8.86,45.0,0.14822929,35.13,313.0,110.1,31.5,0.6,797
1882.0,381.0,81.0,150.0,19701.9,118.0,40.767563,-73.97454,9.14,45.0,0.14822929,35.09,315.4,110.6,31.45,0.6,398:398:400
1883.0,373.0,85.0,150.0,19711.8,118.0,40.767494,-73.97461,9.4,42.0,0.14822929,34.99,317.3,111.0,31.5,0.6,398:400
1884.0,365.0,89.0,150.0,19721.7,118.0,40.767426,-73.974686,9.6,39.0,0.14822929,34.88,318.5,111.1,31.5,0.6,398:398:398
1885.0,369.0,88.0,150.0,19731.8,118.0,40.767372,-73.974785,9.78,40.0,0.14822929,34.77,319.5,111.2,31.45,0.6,395:395
1886.0,369.0,86.0,150.0,19742.0,118.0,40.76733,-73.97489,9.94,41.0,0.14822929,34.71,320.6,111.6,31.5,0.6,402:398:398
1887.0,370.0,85.0,150.0,19752.3,118.0,40.767315,-73.97501,10.08,42.0,0.14822929,34.7,322.8,112.3,31.5,0.6,398:393
1888.0,372.0,84.0,150.0,19762.7,118.0,40.767323,-73.975136,10.18,42.0,0.14822929,34.73,325.9,113.1,31.5,0.6,397:800
1889.0,376.0,83.0,150.0,19773.4,117.8,40.76734,-73.97526,10.34,43.0,0.14822929,34.83,326.6,113.4,31.5,0.6,391:402
1890.0,374.0,85.0,150.0,19784.2,118.0,40.76738,-73.97537,10.48,42.0,0.14822929,34.96,326.5,113.5,31.5,0.6,400:395
1891.0,365.0,87.0,151.0,19794.9,118.4,40.767426,-73.97549,10.58,40.0,0.14822929,35.17,326.2,113.5,31.5,0.6,395:400:398
1892.0,367.0,86.0,151.0,19805.09,119.0,40.76747,-73.97559,10.56,41.0,0.14822929,35.38,326.2,113.6,31.5,0.6,395:398
1893.0,369.0,83.0,150.0,19814.8,119.6,40.767517,-73.97569,10.42,42.0,0.14822929,35.6,326.9,113.9,31.5,0.6,400:395:398:400
1894.0,375.0,82.0,151.0,19824.09,120.2,40.767567,-73.97578,10.14,44.0,0.14822929,35.78,327.5,114.0,31.5,0.6,398:395
