time,watts,cadence,heartrate,distance,altitude,lat,lng,velocity_smooth,torque,PercentageinZ2,smo2,THb,TymeBreathRate,tidal_volume,TymeVentilation,skin_temperature,HeatStrainIndex,hrv
3863.0,268.0,82.0,137.0,39091.3,25.8,51.506847,-0.12749797,9.28,31.0,0.58226126,59.45399999999999,71.061,33.56,218.5,71.2,31.3,0.8,439:441:439
3864.0,267.0,82.0,136.0,39101.0,25.8,51.506935,-0.12752396,9.42,31.0,0.5824126,59.62399999999999,69.82199999999999,33.53,218.0,71.53,31.3,0.8,437:435
3865.0,269.0,82.0,135.0,39110.69,25.8,51.50702,-0.12754792,9.54,31.0,0.58256394,59.722,71.276,33.5,217.2,71.29,31.3,0.8,444:439
3866.0,267.0,81.0,136.0,39120.6,25.8,51.507107,-0.12753393,9.66,31.0,0.5827153,59.690999999999995,71.847,33.49,216.5,70.93,31.3,0.8,430:444
3867.0,266.0,81.0,136.0,39130.69,25.4,51.50719,-0.12747592,9.8,31.0,0.58286667,59.65,70.067,33.51,216.1,70.66,31.3,0.8,442:437
3868.0,269.0,80.0,136.0,39141.19,25.2,51.50727,-0.12739998,9.98,32.0,0.583018,59.599,70.38200000000002,33.54,215.7,70.55,31.3,0.8,432:444:444
3869.0,267.0,81.0,136.0,39151.9,24.8,51.507355,-0.12732194,10.18,31.0,0.58316934,59.548,71.074,33.58,215.1,70.82,31.3,0.8,439:432
3870.0,267.0,82.0,136.0,39163.1,24.4,51.507446,-0.12725195,10.48,31.0,0.58332074,59.46099999999999,70.134,33.62,214.8,71.06,31.3,0.8,444:444
3871.0,267.0,81.0,137.0,39174.4,24.4,51.507545,-0.12721197,10.76,31.0,0.5834721,59.372,70.983,33.65,215.5,71.16,31.3,0.8,441:432:446
3872.0,267.0,81.0,136.0,39185.69,24.2,51.507645,-0.12717593,11.0,31.0,0.5836234,59.33,71.434,33.69,216.2,71.34,31.3,0.8,444:437
3873.0,268.0,80.0,136.0,39197.0,24.2,51.507725,-0.12708399,11.16,32.0,0.5837748,59.274,69.48899999999999,33.71,217.2,71.74,31.3,0.8,437:446
3874.0,269.0,81.0,136.0,39208.3,24.4,51.50779,-0.12695892,11.28,32.0,0.58392614,59.23,71.283,33.7,217.2,71.76,31.3,0.8,441:437:432
3875.0,267.0,83.0,136.0,39219.5,24.4,51.50785,-0.12683094,11.28,31.0,0.5840775,59.315,70.215,33.68,216.5,71.49,31.3,0.8,444:442
3876.0,268.0,82.0,135.0,39230.8,24.2,51.507915,-0.12670496,11.28,31.0,0.5842289,59.456,69.44800000000001,33.6,212.6,70.2,31.3,0.8,442:439
3877.0,270.0,82.0,135.0,39242.0,24.2,51.50798,-0.12658098,11.26,31.0,0.5843802,59.573,71.18499999999999,33.55,208.8,68.88,31.3,0.8,432:446
3878.0,270.0,84.0,134.0,39253.3,24.2,51.508045,-0.12645693,11.26,31.0,0.58453155,59.654,70.28999999999999,33.57,204.9,67.5,31.3,0.8,442:875
3879.0,266.0,85.0,134.0,39264.6,24.2,51.50811,-0.12633196,11.26,30.0,0.58468294,59.662,70.86999999999999,33.57,203.7,66.88,31.3,0.8,449:446
3880.0,265.0,85.0,134.0,39275.9,24.2,51.508175,-0.12620598,11.28,30.0,0.5848343,59.556999999999995,70.963,33.55,205.0,67.04,31.3,0.8,446:444
3881.0,266.0,82.0,135.0,39287.3,24.2,51.50824,-0.126079,11.3,31.0,0.5849856,59.522000000000006,69.80600000000001,33.47,206.6,67.3,31.3,0.8,437:449
3882.0,269.0,81.0,135.0,39298.69,24.2,51.508305,-0.12595193,11.34,32.0,0.58513695,59.50899999999999,71.553,33.38,208.3,67.59,31.3,0.8,449:442
3883.0,265.0,81.0,135.0,39310.1,24.2,51.50837,-0.125821,11.36,31.0,0.58528835,59.559000000000005,70.60800000000002,33.4,210.0,67.87,31.3,0.8,449:446
3884.0,267.0,80.0,135.0,39321.6,24.2,51.50843,-0.125691,11.4,32.0,0.5854397,59.634,70.47,33.41,211.7,68.16,31.3,0.8,442:432:449
3885.0,270.0,82.0,135.0,39333.0,24.2,51.508495,-0.12556292,11.42,31.0,0.585591,59.66299999999999,71.687,33.47,212.4,68.02,31.3,0.8,446:442
3886.0,266.0,82.0,135.0,39344.4,24.2,51.50856,-0.12543494,11.42,31.0,0.5857424,59.67999999999999,70.76399999999998,33.53,212.7,67.76,31.3,0.8,437:444
3887.0,268.0,81.0,135.0,39355.8,24.2,51.508625,-0.12530895,11.42,32.0,0.58589375,59.665,70.668,33.54,212.7,67.73,31.3,0.8,444:446:444
3888.0,268.0,81.0,134.0,39367.3,24.2,51.508694,-0.12518397,11.44,32.0,0.5860451,59.649,71.816,33.55,212.6,67.68,31.3,0.8,442:437
3889.0,267.0,82.0,134.0,39378.69,24.2,51.508755,-0.12505397,11.42,31.0,0.5861965,59.61900000000001,70.71799999999999,33.57,211.9,67.51,31.3,0.8,444:444
3890.0,268.0,82.0,133.0,39390.1,24.2,51.508812,-0.124916926,11.42,31.0,0.5863478,59.56099999999999,72.011,33.6,211.3,67.34,31.3,0.8,442:442:444
3891.0,268.0,82.0,133.0,39401.69,24.4,51.508873,-0.12478299,11.46,31.0,0.58649915,59.510000000000005,70.893,33.67,207.5,66.51,31.3,0.8,449:448
3892.0,267.0,83.0,133.0,39413.19,24.4,51.508938,-0.12465298,11.48,31.0,0.58665055,59.529,69.94199999999998,33.7,206.6,66.43,31.3,0.8,439:451
3893.0,266.0,82.0,133.0,39424.8,24.4,51.509007,-0.12452499,11.5,31.0,0.5868019,59.596,73.46799999999999,33.73,206.7,66.59,31.3,0.8,453:449
3894.0,266.0,81.0,134.0,39436.4,24.4,51.50907,-0.124396,11.54,31.0,0.5869532,59.598,71.50399999999999,33.69,206.6,66.77,31.3,0.8,441:455:453
3895.0,267.0,81.0,134.0,39448.0,24.4,51.509136,-0.12426599,11.58,31.0,0.58710456,59.71600000000001,72.08,33.64,206.4,66.94,31.3,0.8,442:453
3896.0,267.0,79.0,134.0,39459.6,24.4,51.509197,-0.12413096,11.58,32.0,0.58725595,59.86899999999999,71.52000000000001,33.58,206.3,67.17,31.3,0.8,449:442
3897.0,271.0,80.0,134.0,39471.19,24.6,51.509262,-0.12400095,11.6,32.0,0.5874073,59.92999999999999,70.956,33.4,206.1,68.28,31.3,0.8,451:446
3898.0,269.0,82.0,134.0,39482.69,24.6,51.50933,-0.12387498,11.58,31.0,0.5875586,59.931999999999995,73.044,33.19,205.9,69.12,31.3,0.8,444:439
3899.0,267.0,83.0,134.0,39494.1,24.6,51.509396,-0.123748995,11.54,31.0,0.58771,59.876,71.951,32.89,205.7,69.17,31.3,0.8,451:446
3900.0,267.0,83.0,135.0,39505.3,24.6,51.50946,-0.12362293,11.46,31.0,0.58786136,59.876,71.883,32.58,206.3,69.45,31.3,0.8,442:449:449
3901.0,269.0,81.0,135.0,39516.5,24.6,51.50952,-0.123495944,11.38,32.0,0.5880127,59.937,73.223,32.26,207.6,69.96,31.3,0.8,446:442
3902.0,267.0,82.0,134.0,39527.6,24.6,51.509583,-0.12336996,11.28,31.0,0.5881641,60.056,71.57,32.08,209.0,71.31,31.3,0.8,446:444
3903.0,266.0,82.0,134.0,39538.6,24.6,51.509644,-0.123242974,11.18,31.0,0.5883154,60.15499999999999,71.849,31.94,210.2,72.63,31.3,0.8,451:444:439
3904.0,265.0,81.0,135.0,39549.69,24.6,51.5097,-0.12311499,11.12,31.0,0.58846676,60.17599999999999,72.295,31.93,208.4,72.32,31.3,0.8,444:451
3905.0,267.0,80.0,135.0,39560.6,24.6,51.509758,-0.122986995,11.06,32.0,0.58861816,60.23,71.32900000000001,31.93,206.7,72.01,31.3,0.8,446:446
3906.0,270.0,80.0,134.0,39571.5,24.6,51.509815,-0.12285892,11.0,32.0,0.5887695,60.31300000000001,72.77399999999999,31.95,205.0,71.67,31.3,0.8,442:444:446
3907.0,271.0,80.0,134.0,39582.5,24.6,51.509872,-0.122730926,10.98,32.0,0.58892083,60.343,71.527,31.98,203.3,71.32,31.3,0.8,444:444
3908.0,265.0,81.0,134.0,39593.4,24.6,51.50993,-0.12260294,10.96,31.0,0.58907217,60.36900000000001,71.834,32.0,204.2,72.38,31.3,0.8,442:446
3909.0,267.0,81.0,133.0,39604.3,24.6,51.509987,-0.122474946,10.92,31.0,0.58922356,60.386,73.047,32.09,205.3,73.24,31.3,0.8,448:444
3910.0,271.0,80.0,133.0,39615.19,24.6,51.510044,-0.12234695,10.92,32.0,0.5893749,60.36999999999999,72.51500000000001,32.26,204.9,73.04,31.3,0.8,439:451:449
3911.0,270.0,81.0,133.0,39626.1,24.6,51.5101,-0.12221896,10.92,32.0,0.58952624,60.27,75.557,32.45,204.9,73.0,31.3,0.8,442:449
3912.0,266.0,83.0,133.0,39637.0,24.6,51.51016,-0.12208997,10.9,31.0,0.58967763,60.004,74.311,32.69,205.6,73.32,31.3,0.8,451:451
3913.0,265.0,83.0,134.0,39647.8,24.6,51.510212,-0.12195996,10.88,30.0,0.58982897,59.876,71.465,32.93,206.2,73.63,31.3,0.8,444:455
3914.0,267.0,81.0,133.0,39658.6,24.6,51.51026,-0.121827945,10.86,31.0,0.5899803,59.912,72.612,33.21,206.5,73.55,31.3,0.8,449:446
3915.0,270.0,80.0,133.0,39669.4,24.6,51.51031,-0.12169392,10.84,32.0,0.5901317,60.05100000000001,72.63300000000001,33.5,206.6,73.29,31.3,0.8,451:441:451
3916.0,268.0,81.0,133.0,39680.19,24.6,51.510357,-0.121557966,10.82,32.0,0.59028304,60.145,71.80199999999999,33.78,206.1,72.56,31.3,0.8,893
3917.0,269.0,83.0,134.0,39690.9,24.6,51.510403,-0.12141899,10.78,31.0,0.5904344,60.203,73.64299999999999,34.07,205.4,71.72,31.3,0.8,439:455
3918.0,267.0,84.0,134.0,39701.6,24.6,51.510445,-0.12128094,10.76,30.0,0.59058577,60.28499999999999,71.321,34.44,203.6,71.41,31.3,0.8,451:449
3919.0,264.0,85.0,134.0,39712.4,24.6,51.51049,-0.121147,10.76,30.0,0.5907371,60.336,71.16900000000001,34.84,202.4,71.21,31.3,0.8,451:451
3920.0,267.0,83.0,134.0,39723.1,24.6,51.51057,-0.12106494,10.74,31.0,0.59088844,60.423,73.43799999999999,35.32,203.2,71.43,31.3,0.8,448:448:453
3921.0,266.0,83.0,135.0,39733.8,24.6,51.510628,-0.12116493,10.72,31.0,0.5910398,60.512,71.65599999999999,35.88,204.2,71.75,31.3,0.8,893
3922.0,269.0,81.0,136.0,39744.4,24.6,51.510605,-0.121311955,10.7,32.0,0.5911912,60.572,72.004,36.61,205.2,72.31,31.3,0.8,444:446
3923.0,267.0,82.0,135.0,39755.1,24.6,51.510563,-0.121447995,10.7,31.0,0.5913425,60.634,72.498,37.66,205.8,73.31,31.35,0.8,446:442:446
3924.0,267.0,82.0,136.0,39765.69,24.6,51.510513,-0.12158093,10.66,31.0,0.59149384,60.625,71.086,38.86,204.4,72.92,31.3,0.8,444:439
3925.0,269.0,82.0,136.0,39776.19,24.6,51.510468,-0.12171395,10.62,31.0,0.59164524,60.609,73.281,39.55,204.2,72.95,31.35,0.8,432:446
3926.0,264.0,83.0,137.0,39786.8,24.6,51.51042,-0.12184597,10.6,30.0,0.5917966,60.54600000000001,73.604,40.1,204.3,73.1,31.3,0.8,446:442
3927.0,268.0,82.0,135.0,39797.3,24.6,51.510372,-0.121977985,10.58,31.0,0.5919479,60.40100000000001,72.222,40.54,204.9,73.36,31.3,0.8,439:884
3928.0,265.0,81.0,135.0,39808.0,24.6,51.510323,-0.12210798,10.58,31.0,0.5920993,60.23699999999999,75.114,40.93,205.9,73.69,31.3,0.8,442:437
3929.0,268.0,80.0,135.0,39818.6,24.6,51.51027,-0.122235976,10.58,32.0,0.59225065,59.94500000000001,72.348,40.96,211.9,74.81,31.3,0.8,435:446
3930.0,268.0,79.0,135.0,39829.3,24.6,51.510216,-0.12236196,10.62,32.0,0.592402,59.84,70.42099999999999,40.89,216.1,76.21,31.3,0.8,446:444
3931.0,265.0,80.0,135.0,39839.9,24.6,51.51016,-0.122486934,10.62,32.0,0.5925534,59.923000000000016,69.68700000000001,40.79,220.8,78.52,31.35,0.8,439:442
3932.0,266.0,78.0,135.0,39850.5,24.6,51.510105,-0.122611985,10.64,33.0,0.5927047,60.00999999999999,69.507,40.74,222.9,79.86,31.3,0.8,446:442:446
3933.0,272.0,78.0,135.0,39861.19,24.6,51.510048,-0.12273696,10.64,33.0,0.59285605,60.071000000000005,71.359,40.7,224.3,80.22,31.3,0.8,449:444
3934.0,270.0,81.0,136.0,39871.8,24.6,51.509995,-0.12286093,10.64,32.0,0.59300745,60.129999999999995,70.98,40.66,225.4,80.25,31.35,0.8,442:441
3935.0,266.0,84.0,135.0,39882.5,24.6,51.509937,-0.12298498,10.64,30.0,0.5931588,60.236,73.325,40.5,224.8,80.37,31.3,0.8,448:442
3936.0,268.0,84.0,135.0,39893.1,24.6,51.50988,-0.12310996,10.64,30.0,0.5933101,59.93800000000001,74.324,40.28,223.0,80.53,31.3,0.8,437:446
3937.0,266.0,83.0,135.0,39903.8,24.6,51.509827,-0.12323594,10.66,31.0,0.59346145,59.557,72.323,40.09,221.2,80.22,31.3,0.8,885:435
3938.0,266.0,82.0,134.0,39914.4,24.6,51.50977,-0.123361915,10.64,31.0,0.59361285,59.467000000000006,73.761,39.92,219.4,79.77,31.3,0.8,448:446
3939.0,270.0,81.0,134.0,39925.1,24.6,51.509716,-0.12348697,10.66,32.0,0.5937642,59.571000000000005,71.597,39.78,218.4,79.6,31.35,0.8,442:437
3940.0,268.0,82.0,134.0,39935.69,24.6,51.50966,-0.12361094,10.64,31.0,0.5939155,59.764,70.83899999999998,39.67,218.0,79.6,31.35,0.8,453:444:437
3941.0,265.0,82.0,134.0,39946.3,24.6,51.5096,-0.123732984,10.64,31.0,0.5940669,59.897000000000006,72.464,39.56,217.6,79.6,31.3,0.8,451:451
3942.0,269.0,81.0,134.0,39957.0,24.6,51.50954,-0.12385293,10.64,32.0,0.59421825,60.027,70.811,39.35,217.4,79.77,31.3,0.8,449:442
3943.0,268.0,81.0,135.0,39967.6,24.6,51.50948,-0.123971954,10.64,32.0,0.5943696,60.06299999999999,71.30999999999999,39.03,217.5,80.13,31.35,0.8,453:893
3944.0,264.0,81.0,134.0,39978.3,24.6,51.50942,-0.12409098,10.64,31.0,0.594521,60.01800000000001,71.94200000000001,38.54,217.6,80.33,31.35,0.8,442:451
3945.0,267.0,79.0,133.0,39989.1,24.4,51.509357,-0.12421,10.68,32.0,0.5946723,59.96,70.665,38.0,217.8,80.52,31.3,0.8,449
3946.0,268.0,79.0,132.0,39999.8,24.4,51.509296,-0.12432894,10.7,32.0,0.59482366,59.919999999999995,70.911,37.53,218.4,80.94,31.3,0.8,444:444:446
3947.0,266.0,78.0,132.0,40010.6,24.4,51.509235,-0.12444796,10.72,33.0,0.59497505,59.87700000000001,73.75199999999998,36.94,219.0,81.06,31.3,0.8,449:453
3948.0,272.0,79.0,132.0,40021.3,24.4,51.50917,-0.12456699,10.74,33.0,0.5951264,59.803999999999995,70.155,36.19,219.8,80.82,31.3,0.8,453:444:456
3949.0,268.0,81.0,131.0,40032.0,24.4,51.509113,-0.12468793,10.74,32.0,0.5952777,59.86,71.35,35.45,220.6,80.08,31.35,0.8,907
3950.0,265.0,82.0,133.0,40042.8,24.4,51.509052,-0.12481098,10.74,31.0,0.59542906,59.876,71.14999999999999,34.73,221.5,79.34,31.35,0.8,456:456
3951.0,267.0,82.0,132.0,40053.5,24.4,51.508995,-0.12493495,10.74,31.0,0.59558046,59.802,71.172,34.37,222.6,79.41,31.3,0.8,453:444
3952.0,271.0,81.0,132.0,40064.3,24.4,51.508938,-0.125058,10.74,32.0,0.5957318,59.639,74.474,34.24,222.3,79.08,31.3,0.8,462:458:453
3953.0,271.0,83.0,132.0,40075.0,24.4,51.508877,-0.12518196,10.74,31.0,0.59588313,59.303999999999995,73.479,34.28,221.3,78.48,31.3,0.8,444:451
3954.0,265.0,84.0,133.0,40085.69,24.4,51.50882,-0.12530492,10.74,30.0,0.5960345,59.05,73.208,34.44,220.5,77.5,31.3,0.8,458:456
3955.0,268.0,82.0,133.0,40096.4,24.4,51.508762,-0.12542798,10.72,31.0,0.59618586,58.914,73.843,34.64,219.9,76.36,31.3,0.8,456:449
3956.0,268.0,83.0,133.0,40107.0,24.4,51.5087,-0.12554792,10.7,31.0,0.5963372,58.85555555555556,73.19777777777777,34.89,220.0,75.46,31.35,0.8,455:453
3957.0,268.0,82.0,133.0,40117.69,24.4,51.508644,-0.12566794,10.68,31.0,0.5964886,58.81363636363635,72.88636363636364,35.27,222.4,75.32,31.3,0.8,449:446:451
3958.0,267.0,82.0,133.0,40128.4,24.2,51.508587,-0.12579292,10.68,31.0,0.59663993,58.794,72.793,35.67,226.4,76.28,31.3,0.8,451:446
3959.0,265.0,81.0,133.0,40139.19,24.2,51.508556,-0.12594095,10.7,31.0,0.59679127,58.778,73.49,36.04,230.1,77.26,31.3,0.8,453:449
3960.0,271.0,81.0,133.0,40150.0,24.2,51.508553,-0.12609592,10.72,32.0,0.59694266,58.737,74.52900000000001,36.3,230.7,76.53,31.3,0.8,444:451
3961.0,267.0,83.0,133.0,40160.8,24.2,51.508556,-0.126251,10.76,31.0,0.597094,58.734,73.503,36.5,230.9,76.07,31.3,0.8,451:446
3962.0,267.0,83.0,133.0,40171.4,24.2,51.50856,-0.12640396,10.74,31.0,0.59724534,58.771,73.878,36.62,230.6,75.93,31.3,0.8,451:463
3963.0,265.0,82.0,133.0,40182.0,24.4,51.508568,-0.12655693,10.72,31.0,0.5973967,58.71100000000001,73.888,36.74,230.3,75.79,31.3,0.8,437:449:449
3964.0,268.0,81.0,134.0,40192.6,24.4,51.50857,-0.12670898,10.68,32.0,0.59754807,58.73,72.29777777777778,36.85,228.5,75.73,31.3,0.8,449:439
3965.0,268.0,80.0,134.0,40203.1,24.4,51.50857,-0.12686095,10.62,32.0,0.5976994,58.88181818181818,71.63454545454546,36.87,226.8,75.86,31.3,0.8,453:449
3966.0,269.0,82.0,134.0,40213.69,24.4,51.508575,-0.127013,10.58,31.0,0.59785074,58.98,73.351,36.79,225.6,76.2,31.3,0.8,451:449
3967.0,266.0,81.0,134.0,40224.19,24.6,51.508564,-0.12716295,10.56,31.0,0.59800214,58.944,71.02900000000001,36.55,225.7,77.51,31.3,0.8,442:451
3968.0,264.0,80.0,135.0,40234.69,24.6,51.508526,-0.12729898,10.54,32.0,0.5981535,58.94500000000001,72.171,36.27,225.2,78.02,31.3,0.8,446:444:444
3969.0,270.0,78.0,135.0,40245.19,24.4,51.50844,-0.12735096,10.52,33.0,0.5983048,58.984,71.4,35.99,223.8,77.46,31.3,0.8,444:446
3970.0,271.0,79.0,135.0,40255.69,24.4,51.508347,-0.12733695,10.52,33.0,0.5984562,59.044,70.98899999999999,35.74,221.6,76.61,31.3,0.8,893:439
3971.0,265.0,82.0,134.0,40266.4,24.4,51.50825,-0.12730393,10.54,31.0,0.59860754,58.967,74.126,35.46,220.6,76.25,31.3,0.8,444:446
3972.0,265.0,79.0,136.0,40277.0,24.4,51.50816,-0.12726495,10.56,32.0,0.5987589,58.846,70.99000000000001,35.17,221.2,76.57,31.3,0.8,446:444
3973.0,270.0,78.0,136.0,40287.8,24.4,51.508064,-0.12722397,10.62,33.0,0.5989103,58.742,72.00399999999999,34.98,220.1,76.05,31.3,0.8,435:449
3974.0,268.0,80.0,136.0,40298.6,24.2,51.507973,-0.127187,10.68,32.0,0.5990616,58.657999999999994,72.46000000000001,34.83,219.0,75.63,31.3,0.8,448:879
3975.0,265.0,80.0,136.0,40309.4,24.2,51.507874,-0.127171,10.74,32.0,0.59921294,58.67099999999999,71.167,34.81,218.0,75.49,31.3,0.8,439
3976.0,267.0,81.0,136.0,40320.3,24.4,51.50778,-0.12719898,10.78,31.0,0.59936434,58.68499999999999,71.924,34.77,217.2,75.36,31.3,0.8,446:442
3977.0,265.0,79.0,136.0,40331.0,24.4,51.5077,-0.12728298,10.8,32.0,0.5995157,58.696000000000005,70.807,34.68,216.7,75.33,31.3,0.8,880:444
3978.0,267.0,78.0,136.0,40341.69,24.4,51.50764,-0.12740594,10.78,33.0,0.599667,58.597,71.348,34.58,216.3,75.3,31.3,0.8,442:437
3979.0,270.0,77.0,135.0,40352.3,24.4,51.507607,-0.12754792,10.74,33.0,0.59981835,58.35200000000001,71.58200000000001,34.55,215.9,74.78,31.35,0.8,442:437:444
3980.0,269.0,78.0,135.0,40363.0,24.4,51.50758,-0.12769595,10.72,33.0,0.59996974,58.30799999999999,70.149,34.51,215.5,74.23,31.3,0.8,442:442
3981.0,266.0,79.0,135.0,40373.69,24.4,51.507538,-0.12783399,10.68,32.0,0.6001211,58.31,69.899,34.49,213.9,74.1,31.3,0.8,437:444
3982.0,268.0,77.0,135.0,40384.3,24.6,51.507477,-0.12794992,10.66,33.0,0.6002724,58.32900000000001,71.05199999999999,34.47,212.2,74.03,31.3,0.8,444:442
3983.0,269.0,78.0,134.0,40394.8,24.8,51.50739,-0.12800792,10.62,33.0,0.6004238,58.31999999999999,71.422,34.43,212.0,74.01,31.3,0.8,442:446
3984.0,266.0,78.0,134.0,40405.1,24.8,51.507298,-0.12800792,10.56,33.0,0.60057515,58.248000000000005,71.507,34.4,211.7,73.98,31.3,0.8,442:446:448
3985.0,267.0,78.0,133.0,40415.5,24.8,51.507206,-0.12802394,10.5,33.0,0.6007265,58.21300000000001,71.645,34.38,212.5,74.22,31.3,0.8,444:444
3986.0,271.0,77.0,132.0,40425.9,24.6,51.50712,-0.12807497,10.44,34.0,0.6008779,58.226,70.285,34.39,214.1,74.71,31.3,0.8,
3987.0,270.0,78.0,132.0,40436.5,24.4,51.507034,-0.12814295,10.44,33.0,0.6010292,58.318000000000005,69.999,34.34,213.5,74.21,31.3,0.8,1348:437:456
3988.0,266.0,80.0,133.0,40447.3,24.4,51.50695,-0.12822492,10.5,32.0,0.60118055,58.35222222222223,72.07555555555557,34.29,212.6,73.59,31.3,0.8,453:446
3989.0,271.0,81.0,133.0,40458.1,24.4,51.506874,-0.12832493,10.6,32.0,0.60133195,58.31090909090908,70.71272727272728,34.17,210.2,72.98,31.3,0.8,453:453
3990.0,270.0,82.0,134.0,40468.9,24.4,51.50681,-0.128437,10.68,31.0,0.6014833,58.302,70.98700000000001,34.03,207.3,72.38,31.3,0.8,451:444
3991.0,265.0,84.0,133.0,40479.8,24.4,51.50675,-0.12855895,10.78,30.0,0.6016346,58.297,71.983,33.95,207.2,72.38,31.3,0.8,456:451:451
3992.0,264.0,85.0,133.0,40490.6,24.4,51.506695,-0.12869197,10.82,30.0,0.60178596,58.26400000000001,72.581,34.06,208.5,72.71,31.3,0.8,449:444
3993.0,269.0,82.0,133.0,40501.5,24.4,51.506645,-0.12882793,10.84,31.0,0.60193735,58.166999999999994,71.94,34.3,209.7,72.96,31.3,0.8,455:444
3994.0,264.0,81.0,134.0,40512.5,24.4,51.5066,-0.12896396,10.88,31.0,0.6020887,58.063999999999986,73.087,34.59,209.3,72.57,31.3,0.8,456:451
3995.0,268.0,80.0,133.0,40523.5,24.2,51.506546,-0.12910092,10.92,32.0,0.60224,58.053999999999995,71.986,34.83,209.8,72.08,31.3,0.8,444:451
3996.0,268.0,79.0,133.0,40534.6,24.2,51.506493,-0.12923495,10.96,32.0,0.6023914,58.019000000000005,72.157,35.04,210.7,71.55,31.3,0.8,453:449:446
3997.0,270.0,81.0,132.0,40545.6,24.2,51.50644,-0.12936696,11.0,32.0,0.60254276,58.015,74.05199999999999,35.38,212.2,71.57,31.3,0.8,444:453
3998.0,265.0,81.0,132.0,40556.69,24.0,51.506382,-0.12950099,11.04,31.0,0.6026941,58.03499999999999,72.63199999999999,35.72,214.1,71.65,31.3,0.8,456:451
3999.0,267.0,80.0,132.0,40567.9,24.0,51.50633,-0.12963694,11.08,32.0,0.6028455,58.04899999999999,72.31099999999999,36.0,216.4,71.37,31.3,0.8,449:451
4000.0,271.0,80.0,132.0,40579.3,23.8,51.50627,-0.12977399,11.16,32.0,0.6029968,58.023,74.115,36.18,218.0,71.62,31.3,0.8,455:455
4001.0,266.0,82.0,133.0,40590.8,23.4,51.506218,-0.12991296,11.24,31.0,0.60314816,57.997,73.35499999999999,36.31,219.3,72.17,31.3,0.8,449:455
4002.0,268.0,85.0,132.0,40602.5,23.0,51.506157,-0.13005194,11.38,30.0,0.60329956,57.958000000000006,72.27,36.44,218.2,71.94,31.3,0.8,907:449
4003.0,267.0,84.0,133.0,40614.5,22.8,51.506096,-0.13019292,11.56,30.0,0.6034509,58.035,73.78400000000002,36.54,216.0,71.33,31.3,0.8,456:455
4004.0,265.0,84.0,132.0,40626.6,22.4,51.506035,-0.130336,11.74,30.0,0.60360223,57.86400000000001,73.804,36.6,213.0,70.5,31.3,0.8,449:444:455
4005.0,264.0,83.0,132.0,40638.9,22.0,51.505974,-0.13048595,11.92,30.0,0.60375357,57.879,73.796,36.54,212.2,70.42,31.3,0.8,453:453
4006.0,268.0,81.0,133.0,40651.4,21.8,51.505913,-0.13063891,12.12,32.0,0.60390496,58.075,75.961,36.46,211.7,70.45,31.3,0.8,451:442
4007.0,271.0,81.0,133.0,40664.0,21.6,51.50585,-0.13078795,12.3,32.0,0.6040563,58.136,73.749,36.34,211.2,70.49,31.3,0.8,456:455
4008.0,266.0,83.0,133.0,40676.8,21.4,51.505783,-0.13093698,12.46,31.0,0.60420763,58.29600000000001,76.04499999999999,36.12,210.9,70.56,31.3,0.8,897
4009.0,265.0,83.0,133.0,40689.6,21.2,51.505714,-0.13108793,12.6,30.0,0.60435903,58.428,75.85999999999999,35.87,212.0,71.61,31.3,0.8,458:451:451
4010.0,270.0,82.0,133.0,40702.6,21.0,51.50565,-0.13124292,12.74,31.0,0.60451037,58.470000000000006,75.371,35.62,213.1,72.54,31.3,0.8,444:455
4011.0,270.0,82.0,134.0,40715.8,20.8,51.505585,-0.13140091,12.88,31.0,0.6046617,58.55800000000001,76.3,35.31,213.0,71.92,31.3,0.8,449:444
4012.0,266.0,85.0,133.0,40729.1,20.6,51.50552,-0.13156092,13.02,30.0,0.6048131,58.571000000000005,75.47299999999998,35.02,211.8,71.51,31.3,0.8,451:451
4013.0,265.0,83.0,133.0,40742.5,20.4,51.50545,-0.13172093,13.14,30.0,0.60496444,58.607000000000006,74.862,34.75,209.9,71.25,31.3,0.8,451:451
4014.0,269.0,82.0,132.0,40755.9,20.2,51.505386,-0.13188095,13.26,31.0,0.6051158,58.657,75.94099999999999,34.5,208.5,71.13,31.3,0.8,446:448:442
4015.0,268.0,81.0,133.0,40769.4,20.0,51.505318,-0.13204297,13.36,32.0,0.60526717,58.699,74.063,34.27,208.3,71.37,31.3,0.8,456:453
4016.0,269.0,83.0,133.0,40783.0,19.8,51.505253,-0.13220692,13.44,31.0,0.6054185,58.747,75.11,34.02,208.1,71.48,31.3,0.8,451:446
4017.0,266.0,84.0,133.0,40796.69,19.6,51.505184,-0.13237397,13.52,30.0,0.60556984,58.794999999999995,74.152,33.6,207.3,71.05,31.3,0.8,453:456
4018.0,268.0,83.0,134.0,40810.3,19.4,51.50512,-0.13254094,13.56,31.0,0.6057212,58.81700000000001,74.168,33.26,206.9,70.69,31.3,0.8,451:446:453
4019.0,267.0,83.0,133.0,40824.0,19.2,51.50505,-0.13270296,13.62,31.0,0.6058726,58.827,76.24099999999999,32.94,206.5,70.36,31.3,0.8,451:451
4020.0,267.0,83.0,134.0,40837.69,19.0,51.50498,-0.13286297,13.66,31.0,0.6060239,58.71,77.98500000000001,32.76,205.2,69.75,31.3,0.8,448:448
