time,watts,cadence,heartrate,distance,altitude,lat,lng,velocity_smooth,torque,PercentageinZ2,TymeBreathRate,tidal_volume,TymeVentilation,skin_temperature,HeatStrainIndex,hrv
3981.0,282.0,79.0,134.0,38954.1,14.6,-11.64716,167.0013,12.86,34.0,0.52723396,37.69,199.4,71.17,32.6,1.3,893:442
3982.0,280.0,78.0,135.0,38967.4,14.4,-11.647223,167.00119,13.0,34.0,0.5273672,37.84,199.1,70.54,32.6,1.3,446:446
3983.0,282.0,79.0,135.0,38980.69,14.2,-11.647291,167.00108,13.12,34.0,0.52750033,37.97,197.8,70.2,32.6,1.3,444:444
3984.0,281.0,77.0,134.0,38994.19,14.0,-11.647361,167.00099,13.24,35.0,0.5276335,38.08,196.1,69.96,32.6,1.3,446:444:441
3985.0,285.0,77.0,135.0,39007.69,13.8,-11.647435,167.00089,13.34,35.0,0.5277667,38.18,195.4,70.06,32.55,1.3,446:446
3986.0,287.0,77.0,135.0,39021.4,13.6,-11.647514,167.0008,13.46,36.0,0.52789986,38.24,197.0,70.86,32.6,1.3,446:442
3987.0,289.0,80.0,135.0,39035.1,13.4,-11.647603,167.0007,13.54,34.0,0.528033,38.29,198.6,71.66,32.6,1.3,444:884
3988.0,280.0,83.0,135.0,39048.9,13.2,-11.647707,167.00064,13.64,32.0,0.5281662,38.25,197.3,71.92,32.6,1.3,446:446
3989.0,280.0,83.0,135.0,39062.69,13.2,-11.647824,167.0006,13.7,32.0,0.5282994,38.2,194.2,71.5,32.55,1.3,442
3990.0,288.0,81.0,134.0,39076.6,13.2,-11.647948,167.0006,13.78,34.0,0.52843255,38.17,190.4,70.58,32.6,1.3,888:444
3991.0,286.0,84.0,135.0,39090.3,13.2,-11.648063,167.00064,13.78,33.0,0.5285657,38.2,190.5,70.96,32.6,1.3,449:442
3992.0,281.0,86.0,135.0,39104.0,13.2,-11.648161,167.00072,13.78,31.0,0.5286989,38.16,190.1,71.09,32.6,1.3,446:446
3993.0,280.0,85.0,135.0,39117.6,13.4,-11.64825,167.00081,13.74,31.0,0.5288321,38.06,189.3,71.0,32.6,1.3,444:441:444
3994.0,285.0,83.0,135.0,39131.0,13.4,-11.648337,167.00089,13.66,33.0,0.52896523,37.94,188.8,71.14,32.55,1.3,444
3995.0,283.0,84.0,135.0,39144.4,13.4,-11.6484,167.00099,13.56,32.0,0.5290984,37.79,189.6,72.17,32.55,1.3,888:444
3996.0,282.0,85.0,135.0,39157.69,13.6,-11.648443,167.00111,13.48,32.0,0.5292316,37.63,190.3,72.78,32.6,1.3,444:444
3997.0,280.0,84.0,135.0,39170.9,13.6,-11.648474,167.00122,13.38,32.0,0.52936476,37.48,191.0,73.0,32.6,1.3,888:437
3998.0,284.0,83.0,135.0,39184.0,13.6,-11.648502,167.00134,13.28,33.0,0.5294979,37.39,191.0,72.84,32.6,1.3,444:444
3999.0,282.0,82.0,135.0,39197.1,13.8,-11.648532,167.00145,13.22,33.0,0.52963114,37.34,191.7,73.14,32.6,1.3,444
4000.0,279.0,82.0,135.0,39210.0,13.8,-11.648575,167.00157,13.12,32.0,0.5297643,37.3,192.7,73.61,32.6,1.3,1330:442
4001.0,279.0,80.0,135.0,39222.9,13.8,-11.648619,167.00168,13.04,33.0,0.52989745,37.37,191.4,72.5,32.6,1.3,442:444
4002.0,287.0,79.0,135.0,39235.69,14.0,-11.6486635,167.00179,12.96,35.0,0.5300306,37.38,190.0,71.59,32.55,1.3,884
4003.0,280.0,82.0,135.0,39248.5,14.0,-11.648716,167.00189,12.9,33.0,0.5301638,37.33,188.5,71.04,32.55,1.3,444:439:444
4004.0,279.0,81.0,135.0,39261.1,14.0,-11.648788,167.00198,12.8,33.0,0.530297,37.4,189.9,71.3,32.55,1.3,444:442
4005.0,282.0,79.0,135.0,39273.69,14.0,-11.648891,167.00201,12.74,34.0,0.53043014,37.5,191.6,71.69,32.55,1.3,437:446
4006.0,286.0,79.0,134.0,39286.3,14.0,-11.649005,167.00201,12.68,35.0,0.5305633,37.78,192.6,71.77,32.55,1.3,444:446
4007.0,287.0,81.0,135.0,39298.9,14.0,-11.649115,167.00198,12.64,34.0,0.5306965,38.06,192.9,71.64,32.6,1.3,439:446
4008.0,282.0,83.0,135.0,39311.5,13.8,-11.649222,167.00194,12.6,32.0,0.53082967,38.28,192.3,71.21,32.6,1.3,446:442:446
4009.0,285.0,83.0,134.0,39324.1,13.8,-11.649325,167.00189,12.6,33.0,0.5309628,38.49,191.3,70.74,32.6,1.3,444:444
4010.0,286.0,84.0,134.0,39336.69,13.8,-11.649424,167.00183,12.6,33.0,0.53109604,38.7,189.7,70.3,32.55,1.3,437:446
4011.0,281.0,85.0,135.0,39349.19,13.8,-11.649516,167.00177,12.58,32.0,0.5312292,38.93,187.6,70.3,32.55,1.3,446:446
4012.0,280.0,83.0,135.0,39361.69,13.6,-11.649598,167.0017,12.56,32.0,0.53136235,39.18,187.6,70.14,32.55,1.3,439:448
4013.0,278.0,82.0,135.0,39374.0,13.8,-11.649664,167.0016,12.5,32.0,0.5314955,39.4,187.7,69.85,32.6,1.3,446:444
4014.0,284.0,80.0,135.0,39386.3,13.8,-11.649713,167.0015,12.44,34.0,0.5316287,39.38,186.0,68.86,32.55,1.3,439:446:446
4015.0,282.0,79.0,135.0,39398.4,13.8,-11.649746,167.00139,12.34,34.0,0.5317619,39.28,183.7,67.77,32.55,1.3,442:442:444
4016.0,281.0,80.0,135.0,39410.4,13.8,-11.64976,167.00128,12.24,34.0,0.53189504,38.94,179.8,66.41,32.55,1.3,444:444
4017.0,283.0,79.0,135.0,39422.4,13.8,-11.649754,167.00117,12.14,34.0,0.53202826,38.74,177.4,66.63,32.55,1.3,444:439
4018.0,285.0,80.0,135.0,39434.19,13.8,-11.649738,167.00107,12.04,34.0,0.5321614,38.54,177.1,67.08,32.55,1.3,444:446
4019.0,284.0,80.0,135.0,39446.0,13.8,-11.649722,167.00096,11.94,34.0,0.5322946,38.38,178.0,67.56,32.55,1.3,437:444:446
4020.0,285.0,81.0,135.0,39457.8,13.8,-11.649707,167.00085,11.88,34.0,0.5324277,38.26,179.3,68.0,32.6,1.3,444:444
4021.0,282.0,83.0,134.0,39469.4,13.8,-11.649697,167.00075,11.8,32.0,0.53256094,38.14,179.8,67.98,32.6,1.3,442:449
4022.0,281.0,82.0,134.0,39481.0,13.8,-11.649696,167.00064,11.72,33.0,0.5326941,38.01,179.6,67.43,32.6,1.3,444:444
4023.0,278.0,80.0,133.0,39492.5,13.8,-11.649713,167.00053,11.66,33.0,0.53282726,37.87,178.2,66.96,32.6,1.3,446:449
4024.0,278.0,78.0,133.0,39504.0,13.8,-11.6497555,167.00044,11.6,34.0,0.5329605,37.69,177.8,67.05,32.6,1.3,449:451:441
4025.0,284.0,77.0,133.0,39515.4,13.8,-11.649825,167.00037,11.52,35.0,0.53309363,37.49,178.1,67.43,32.6,1.3,451:451
4026.0,285.0,78.0,133.0,39526.9,13.8,-11.649909,167.0003,11.5,35.0,0.5332268,37.32,178.4,67.37,32.6,1.3,444:451
4027.0,283.0,79.0,133.0,39538.3,13.6,-11.649998,167.00026,11.46,34.0,0.53335994,37.16,178.8,66.96,32.6,1.3,451:446
4028.0,282.0,81.0,133.0,39549.69,13.6,-11.65009,167.00021,11.44,33.0,0.53349316,36.98,177.7,66.62,32.55,1.3,449:451
4029.0,283.0,80.0,133.0,39561.0,13.6,-11.650181,167.00017,11.4,34.0,0.5336263,36.8,176.5,66.3,32.55,1.3,439
4030.0,280.0,80.0,133.0,39572.4,13.6,-11.650274,167.00012,11.4,33.0,0.5337595,36.65,176.3,66.35,32.55,1.3,906:448
4031.0,285.0,79.0,133.0,39583.8,13.6,-11.650365,167.00006,11.38,34.0,0.5338927,36.5,176.0,66.4,32.6,1.3,446:451:451:449
4032.0,285.0,79.0,133.0,39595.3,13.6,-11.650446,167.0,11.4,34.0,0.53402585,36.35,176.4,66.15,32.55,1.3,449:451
4033.0,285.0,81.0,133.0,39606.9,13.6,-11.650504,166.99991,11.44,34.0,0.534159,36.22,177.3,66.13,32.6,1.3,453:449
4034.0,284.0,83.0,133.0,39618.4,13.6,-11.650544,166.99982,11.48,33.0,0.53429216,36.18,180.3,67.0,32.55,1.3,449:451
4035.0,280.0,84.0,133.0,39629.9,13.6,-11.650562,166.99971,11.5,32.0,0.5344254,36.14,181.5,66.62,32.6,1.3,448:451
4036.0,279.0,84.0,133.0,39641.4,13.6,-11.650559,166.9996,11.52,32.0,0.53455853,36.09,182.1,65.82,32.6,1.3,451:444
4037.0,284.0,81.0,133.0,39652.8,13.6,-11.650533,166.99951,11.5,33.0,0.5346917,35.97,182.0,65.5,32.6,1.3,451:902
4038.0,285.0,81.0,134.0,39664.4,13.6,-11.650484,166.99942,11.5,34.0,0.53482485,35.84,181.9,65.17,32.55,1.3,453:449
4039.0,281.0,84.0,134.0,39676.0,13.6,-11.650412,166.99934,11.52,32.0,0.53495806,35.8,181.2,64.89,32.55,1.3,441:453
4040.0,283.0,84.0,134.0,39687.6,13.6,-11.650319,166.99928,11.54,32.0,0.5350912,35.78,180.4,64.6,32.55,1.3,449:444
4041.0,282.0,83.0,135.0,39699.4,13.4,-11.650219,166.99925,11.6,32.0,0.5352244,35.84,177.7,63.45,32.55,1.3,449:449
4042.0,283.0,83.0,135.0,39711.3,13.4,-11.650117,166.99922,11.7,33.0,0.5353576,35.82,178.5,64.17,32.55,1.3,444
4043.0,287.0,83.0,135.0,39723.19,13.4,-11.650015,166.99918,11.76,33.0,0.53549075,35.88,178.5,64.15,32.55,1.3,1327
4044.0,284.0,85.0,135.0,39735.19,13.4,-11.649916,166.99913,11.84,32.0,0.5356239,36.0,177.5,63.4,32.6,1.3,446:444:444
4045.0,279.0,88.0,136.0,39747.3,13.2,-11.649822,166.99908,11.94,30.0,0.53575706,36.05,179.4,63.47,32.6,1.3,437:446
4046.0,279.0,87.0,136.0,39759.4,13.2,-11.649737,166.99901,12.0,31.0,0.5358903,36.07,180.9,63.57,32.55,1.3,444:442
4047.0,277.0,83.0,136.0,39771.6,13.2,-11.64967,166.99892,12.06,32.0,0.53602344,36.01,181.1,63.66,32.55,1.3,441:441:433
4048.0,280.0,80.0,136.0,39783.8,13.2,-11.649623,166.99883,12.12,33.0,0.5361566,35.9,180.0,63.14,32.6,1.3,442:439:439
4049.0,285.0,78.0,136.0,39795.9,13.2,-11.649594,166.99872,12.14,35.0,0.5362898,35.75,177.9,62.09,32.6,1.3,441:432
4050.0,283.0,77.0,136.0,39807.9,13.2,-11.649573,166.99861,12.12,35.0,0.53642297,35.56,180.4,63.9,32.6,1.3,442:439
4051.0,285.0,78.0,136.0,39819.9,13.0,-11.649561,166.9985,12.1,35.0,0.5365561,35.39,182.3,64.7,32.6,1.3,441:439
4052.0,284.0,79.0,136.0,39831.8,13.0,-11.649555,166.99838,12.04,34.0,0.5366893,35.24,183.9,65.1,32.6,1.3,441:441
4053.0,285.0,80.0,136.0,39843.6,13.0,-11.649551,166.99828,11.96,34.0,0.5368225,35.09,184.5,65.24,32.6,1.3,439:442:441
4054.0,283.0,83.0,136.0,39855.4,13.0,-11.649551,166.99817,11.9,33.0,0.53695565,34.93,183.5,65.02,32.6,1.3,437
4055.0,283.0,82.0,136.0,39867.19,13.0,-11.649553,166.99806,11.86,33.0,0.5370888,34.81,182.0,64.79,32.6,1.3,441
4056.0,283.0,83.0,136.0,39879.0,13.0,-11.649558,166.99796,11.82,33.0,0.537222,34.72,180.6,64.66,32.6,1.3,1764
4057.0,283.0,84.0,135.0,39890.9,13.2,-11.649563,166.99785,11.82,32.0,0.5373552,34.73,180.7,64.92,32.6,1.3,442:439:441
4058.0,284.0,84.0,135.0,39902.6,13.2,-11.649569,166.99774,11.8,32.0,0.53748834,34.73,180.8,65.18,32.6,1.3,432:446
4059.0,286.0,87.0,135.0,39914.3,13.2,-11.649574,166.99763,11.78,31.0,0.5376215,34.71,181.2,65.6,32.6,1.3,442:442
4060.0,281.0,87.0,135.0,39925.9,13.2,-11.649579,166.99753,11.74,31.0,0.5377547,34.66,181.9,66.19,32.6,1.3,439:444
4061.0,281.0,86.0,136.0,39937.5,13.2,-11.649585,166.99742,11.7,31.0,0.5378879,34.62,182.5,66.69,32.6,1.3,444
4062.0,285.0,86.0,136.0,39949.1,13.2,-11.649589,166.99731,11.64,32.0,0.538021,34.6,182.7,66.85,32.6,1.3,1327
4063.0,280.0,86.0,136.0,39960.6,13.2,-11.649593,166.99721,11.6,31.0,0.53815424,34.59,183.0,67.0,32.55,1.3,439:441:442
4064.0,279.0,86.0,136.0,39972.1,13.2,-11.649595,166.9971,11.56,31.0,0.5382874,34.62,182.2,66.95,32.6,1.3,437:439:437
4065.0,279.0,82.0,135.0,39983.5,13.2,-11.649594,166.99701,11.52,32.0,0.53842056,34.66,181.5,66.9,32.6,1.3,442:441
4066.0,282.0,79.0,136.0,39994.9,13.2,-11.649591,166.9969,11.48,34.0,0.5385537,34.7,181.6,67.14,32.6,1.3,441:442
4067.0,284.0,78.0,136.0,40006.19,13.2,-11.649588,166.9968,11.42,35.0,0.53868693,34.73,182.0,67.4,32.6,1.3,444:441:439
4068.0,284.0,79.0,135.0,40017.5,13.2,-11.649584,166.99669,11.38,34.0,0.5388201,34.74,182.6,67.54,32.6,1.3,444:442
4069.0,285.0,81.0,135.0,40028.8,13.2,-11.649576,166.9966,11.34,34.0,0.53895324,34.98,179.8,65.98,32.6,1.3,442:444
4070.0,284.0,81.0,135.0,40040.0,13.2,-11.649565,166.99649,11.3,33.0,0.5390864,35.13,179.4,66.05,32.55,1.3,442:444
4071.0,283.0,82.0,134.0,40051.19,13.2,-11.64955,166.99638,11.26,33.0,0.5392196,35.27,179.5,66.41,32.6,1.3,446:444
4072.0,282.0,82.0,135.0,40062.3,13.2,-11.649537,166.99629,11.22,33.0,0.5393528,35.44,179.7,66.5,32.6,1.3,439:446
4073.0,284.0,83.0,135.0,40073.5,13.2,-11.649524,166.99619,11.2,33.0,0.53948593,35.61,179.9,66.58,32.6,1.3,446:446:442
4074.0,283.0,84.0,135.0,40084.8,13.2,-11.649509,166.99608,11.2,32.0,0.53961915,35.88,181.1,66.82,32.6,1.3,893
4075.0,281.0,83.0,135.0,40096.0,13.2,-11.649493,166.99599,11.2,32.0,0.5397523,36.3,184.0,67.3,32.6,1.3,439:446
4076.0,283.0,81.0,136.0,40107.4,13.2,-11.649474,166.99588,11.24,33.0,0.53988546,36.76,184.6,67.39,32.6,1.3,444:437
4077.0,282.0,81.0,137.0,40118.8,13.2,-11.649457,166.99577,11.3,33.0,0.5400186,37.3,184.4,66.58,32.6,1.3,444:442:439
4078.0,279.0,80.0,137.0,40130.19,13.2,-11.64944,166.99567,11.34,33.0,0.54015183,37.88,183.3,65.13,32.6,1.3,437:441
4079.0,282.0,80.0,137.0,40141.69,13.2,-11.649424,166.99557,11.38,34.0,0.540285,38.27,182.3,64.85,32.6,1.3,876
4080.0,284.0,79.0,138.0,40153.19,13.2,-11.649407,166.99547,11.44,34.0,0.54041815,38.67,181.5,64.6,32.6,1.3,437:435
4081.0,287.0,80.0,138.0,40164.69,13.2,-11.64939,166.99536,11.46,34.0,0.54055136,39.08,182.1,64.55,32.6,1.3,437:430:437
4082.0,283.0,83.0,138.0,40176.3,13.2,-11.649373,166.99525,11.5,33.0,0.5406845,39.32,183.3,63.97,32.6,1.3,
4083.0,282.0,83.0,138.0,40187.8,13.2,-11.649358,166.99515,11.52,32.0,0.5408177,39.49,184.7,63.3,32.6,1.3,1297:435:435
4084.0,280.0,84.0,138.0,40199.3,13.2,-11.649342,166.99504,11.52,32.0,0.54095083,39.59,187.2,64.21,32.55,1.3,432:432
4085.0,284.0,82.0,138.0,40210.69,13.2,-11.649326,166.99495,11.5,33.0,0.54108405,39.7,188.4,64.09,32.6,1.3,437:435
4086.0,285.0,83.0,138.0,40222.19,13.2,-11.649309,166.99484,11.5,33.0,0.5412172,39.73,189.9,64.49,32.6,1.3,435:433:437
4087.0,281.0,84.0,138.0,40233.69,13.2,-11.649292,166.99474,11.48,32.0,0.54135036,39.73,191.5,65.22,32.6,1.3,430:435
4088.0,282.0,83.0,138.0,40245.19,13.2,-11.649276,166.99463,11.48,32.0,0.5414836,39.64,191.3,65.31,32.6,1.3,435:437
4089.0,281.0,83.0,138.0,40256.8,13.2,-11.649258,166.99452,11.5,32.0,0.54161674,39.48,191.5,65.6,32.6,1.3,432:433
4090.0,280.0,81.0,137.0,40268.3,13.2,-11.6492405,166.99443,11.52,33.0,0.5417499,39.19,192.6,66.37,32.6,1.3,437:437:437
4091.0,281.0,79.0,136.0,40279.8,13.2,-11.649226,166.99432,11.52,34.0,0.54188305,38.86,193.8,66.76,32.6,1.3,439:435
4092.0,281.0,78.0,136.0,40291.4,13.2,-11.649213,166.99422,11.54,34.0,0.54201627,38.46,194.6,66.75,32.6,1.3,435
4093.0,282.0,77.0,135.0,40303.0,13.2,-11.6491995,166.99411,11.56,35.0,0.5421494,38.0,194.9,66.36,32.6,1.3,441:880
4094.0,280.0,77.0,135.0,40314.69,13.2,-11.649189,166.994,11.58,35.0,0.5422826,37.13,195.6,66.3,32.6,1.3,884:437
4095.0,282.0,75.0,136.0,40326.3,13.2,-11.649178,166.9939,11.6,36.0,0.54241574,36.5,194.1,66.19,32.6,1.3,442:444
4096.0,281.0,75.0,136.0,40337.9,13.2,-11.649168,166.99379,11.62,36.0,0.54254895,35.93,192.1,66.06,32.6,1.3,444:441
4097.0,281.0,74.0,136.0,40349.5,13.2,-11.649158,166.99368,11.62,36.0,0.5426821,35.52,192.1,65.9,32.55,1.3,439:437:439
4098.0,283.0,73.0,136.0,40361.3,13.0,-11.649151,166.99358,11.66,37.0,0.54281527,35.11,192.0,65.73,32.6,1.3,449:442
4099.0,284.0,73.0,137.0,40373.0,13.0,-11.649159,166.99347,11.66,37.0,0.5429485,34.63,193.1,65.87,32.6,1.3,441:437
4100.0,289.0,75.0,136.0,40384.69,13.0,-11.649193,166.99338,11.68,37.0,0.54308164,34.12,194.5,66.09,32.6,1.3,442:442:437
4101.0,285.0,76.0,137.0,40396.4,13.0,-11.649243,166.99327,11.7,36.0,0.5432148,33.77,193.4,65.25,32.6,1.3,437:433
4102.0,283.0,79.0,137.0,40408.1,13.2,-11.649296,166.99318,11.72,34.0,0.54334795,33.43,192.1,64.34,32.6,1.3,
4103.0,283.0,80.0,137.0,40419.8,13.2,-11.649356,166.9931,11.7,34.0,0.5434812,33.09,191.1,63.79,32.6,1.3,1322:437
4104.0,284.0,80.0,137.0,40431.6,13.2,-11.649423,166.99301,11.72,34.0,0.5436143,32.76,191.0,64.07,32.6,1.3,441:437:437
4105.0,282.0,81.0,137.0,40443.3,13.2,-11.649494,166.99294,11.72,33.0,0.5437475,32.43,190.8,64.36,32.6,1.3,437:439
4106.0,284.0,80.0,137.0,40454.9,13.2,-11.649567,166.99286,11.7,34.0,0.5438807,32.16,191.7,64.57,32.6,1.3,437:435
4107.0,285.0,81.0,138.0,40466.5,13.2,-11.649641,166.99278,11.68,34.0,0.54401386,31.91,192.8,64.77,32.6,1.3,439:437
4108.0,283.0,81.0,138.0,40478.1,13.4,-11.649716,166.9927,11.66,33.0,0.544147,31.82,193.6,64.86,32.6,1.3,437:433:437
4109.0,282.0,81.0,138.0,40489.69,13.4,-11.649791,166.99263,11.62,33.0,0.5442802,31.76,194.5,64.93,32.6,1.3,433:432
4110.0,287.0,81.0,138.0,40501.3,13.4,-11.649867,166.99257,11.6,34.0,0.5444134,31.7,195.3,65.0,32.6,1.3,871
4111.0,285.0,82.0,139.0,40512.9,13.4,-11.6499405,166.9925,11.6,33.0,0.54454654,31.63,196.5,65.06,32.6,1.3,433:432
4112.0,281.0,84.0,139.0,40524.4,13.4,-11.650012,166.99242,11.58,32.0,0.5446797,31.54,198.3,65.12,32.6,1.3,435:433:432
4113.0,284.0,84.0,139.0,40535.9,13.4,-11.65008,166.99232,11.56,32.0,0.5448129,31.45,199.8,65.04,32.6,1.3,432:426
4114.0,279.0,83.0,139.0,40547.5,13.6,-11.650143,166.99225,11.56,32.0,0.5449461,31.37,200.6,64.49,32.6,1.3,435:432:433
4115.0,284.0,83.0,139.0,40559.1,13.6,-11.650194,166.99216,11.56,33.0,0.54507923,31.27,201.1,64.01,32.55,1.3,861
4116.0,283.0,82.0,139.0,40570.69,13.6,-11.650224,166.99205,11.56,33.0,0.5452124,31.16,200.8,63.88,32.6,1.3,432:430
4117.0,282.0,82.0,139.0,40582.4,13.4,-11.650236,166.99194,11.6,33.0,0.5453456,31.04,200.5,63.75,32.55,1.3,433:425:435
4118.0,283.0,82.0,139.0,40594.1,13.4,-11.650246,166.99184,11.64,33.0,0.54547876,30.92,202.2,64.61,32.6,1.3,430:430
4119.0,284.0,81.0,140.0,40605.9,13.4,-11.650299,166.99174,11.68,33.0,0.5456119,30.83,204.3,65.5,32.6,1.3,426:432
4120.0,285.0,83.0,139.0,40617.6,13.4,-11.650392,166.9917,11.7,33.0,0.54574513,30.82,206.9,66.12,32.6,1.3,430:428
4121.0,282.0,83.0,139.0,40629.3,13.4,-11.650496,166.99168,11.72,32.0,0.5458783,30.94,208.4,66.22,32.6,1.3,425:432:430
4122.0,284.0,84.0,138.0,40641.1,13.2,-11.650602,166.99167,11.74,32.0,0.54601145,31.1,209.7,66.22,32.6,1.3,864
4123.0,280.0,83.0,139.0,40653.0,13.2,-11.65071,166.99168,11.78,32.0,0.5461446,31.33,210.6,66.42,32.6,1.3,428:432
4124.0,280.0,82.0,138.0,40664.9,13.2,-11.650817,166.99168,11.8,33.0,0.5462778,31.54,211.2,66.43,32.6,1.3,433:864
4125.0,286.0,82.0,138.0,40676.69,13.2,-11.650924,166.99168,11.82,33.0,0.546411,31.75,211.6,66.37,32.6,1.3,432:435
4126.0,280.0,82.0,138.0,40688.5,13.2,-11.651029,166.99167,11.84,33.0,0.54654413,31.96,210.7,66.05,32.6,1.3,435:435
4127.0,279.0,80.0,138.0,40700.3,13.2,-11.65113,166.99162,11.84,33.0,0.5466773,32.15,209.6,65.86,32.6,1.3,435:432:435
4128.0,282.0,77.0,138.0,40712.1,13.2,-11.651227,166.99158,11.82,35.0,0.5468105,32.22,208.6,66.29,32.6,1.3,435:433
4129.0,286.0,77.0,138.0,40724.0,13.2,-11.651324,166.99153,11.82,35.0,0.54694366,32.29,207.5,66.73,32.6,1.3,425:437
4130.0,282.0,79.0,138.0,40735.8,13.2,-11.651425,166.9915,11.82,34.0,0.5470768,32.37,209.4,67.25,32.6,1.3,435:430:437
4131.0,286.0,79.0,138.0,40747.5,13.2,-11.65153,166.99149,11.8,35.0,0.54721004,32.45,211.3,67.77,32.6,1.3,433:433
4132.0,285.0,80.0,138.0,40759.1,13.2,-11.651635,166.99149,11.76,34.0,0.5473432,32.6,211.8,68.18,32.6,1.3,435:428
4133.0,286.0,83.0,138.0,40770.8,13.2,-11.651739,166.9915,11.74,33.0,0.54747635,32.75,212.6,68.66,32.6,1.3,437:435:435
4134.0,283.0,84.0,138.0,40782.4,13.2,-11.651842,166.99153,11.68,32.0,0.5476095,32.92,214.3,69.42,32.6,1.3,435:433
4135.0,281.0,85.0,138.0,40793.9,13.2,-11.651942,166.99155,11.62,32.0,0.5477427,32.98,215.6,69.73,32.6,1.3,435:437
4136.0,281.0,83.0,137.0,40805.5,13.2,-11.6520405,166.9916,11.6,32.0,0.5478759,33.0,216.9,69.89,32.55,1.3,433:433
4137.0,279.0,81.0,137.0,40817.0,13.2,-11.652139,166.99162,11.58,33.0,0.54800904,32.96,217.3,70.59,32.55,1.3,437:437:432
4138.0,283.0,79.0,137.0,40828.5,13.2,-11.652237,166.99165,11.54,34.0,0.54814225,32.91,217.5,71.5,32.6,1.3,439:437
4139.0,287.0,79.0,138.0,40840.0,13.2,-11.652335,166.9917,11.52,35.0,0.5482754,32.86,216.9,71.82,32.55,1.3,433:437
4140.0,283.0,81.0,138.0,40851.6,13.2,-11.6524315,166.99173,11.54,33.0,0.54840857,32.81,215.9,71.81,32.55,1.3,437:435
4141.0,281.0,81.0,138.0,40863.19,13.2,-11.652529,166.99178,11.54,33.0,0.5485417,32.76,215.1,71.83,32.55,1.3,875:433
4142.0,280.0,80.0,137.0,40874.9,13.2,-11.652626,166.99182,11.58,33.0,0.54867494,32.68,215.0,71.98,32.55,1.3,437:428
4143.0,282.0,79.0,137.0,40886.5,13.2,-11.652724,166.99185,11.6,34.0,0.5488081,32.64,215.0,72.06,32.55,1.3,439:437
4144.0,283.0,78.0,138.0,40898.1,13.2,-11.652821,166.9919,11.62,35.0,0.54894125,32.79,215.2,71.85,32.55,1.3,437:869
4145.0,283.0,80.0,138.0,40909.69,13.2,-11.652919,166.99193,11.62,34.0,0.5490745,33.03,214.2,71.43,32.55,1.3,437:435
4146.0,282.0,79.0,139.0,40921.4,13.2,-11.653016,166.99197,11.64,34.0,0.5492076,33.28,213.3,71.14,32.55,1.3,430:867
4147.0,282.0,79.0,139.0,40933.1,13.2,-11.653115,166.99202,11.64,34.0,0.5493408,33.46,213.5,71.28,32.55,1.3,433:430
4148.0,285.0,80.0,139.0,40944.8,13.2,-11.6532135,166.99205,11.66,34.0,0.54947394,33.62,213.9,71.48,32.55,1.3,426:430
4149.0,283.0,80.0,140.0,40956.4,13.2,-11.653313,166.99208,11.66,34.0,0.54960716,33.7,215.1,71.99,32.55,1.3,432:432
4150.0,284.0,81.0,141.0,40968.0,13.2,-11.653413,166.99213,11.66,33.0,0.5497403,33.76,216.3,72.43,32.55,1.3,430:428:428
4151.0,288.0,82.0,140.0,40979.69,13.2,-11.653514,166.99216,11.66,34.0,0.5498735,33.75,216.9,72.43,32.55,1.3,428:425
4152.0,281.0,84.0,141.0,40991.4,13.2,-11.653613,166.99219,11.66,32.0,0.5500067,33.73,216.9,72.24,32.55,1.3,428:425
4153.0,280.0,82.0,141.0,41003.19,13.2,-11.653713,166.99222,11.68,33.0,0.55013984,33.73,216.8,71.98,32.55,1.3,428:426:426
4154.0,281.0,80.0,141.0,41014.9,13.2,-11.653815,166.99225,11.7,34.0,0.550273,33.8,218.8,72.17,32.55,1.3,418:430
4155.0,287.0,81.0,140.0,41026.69,13.2,-11.65392,166.99228,11.74,34.0,0.55040616,33.94,220.1,72.98,32.55,1.3,426
4156.0,284.0,83.0,140.0,41038.5,13.2,-11.654026,166.99228,11.76,33.0,0.5505394,34.04,221.4,73.98,32.55,1.3,425:848
4157.0,280.0,82.0,140.0,41050.4,13.2,-11.654128,166.99225,11.8,33.0,0.55067253,34.05,223.2,74.85,32.55,1.3,421:430:428
4158.0,284.0,82.0,140.0,41062.3,13.2,-11.654222,166.99219,11.82,33.0,0.5508057,34.06,225.0,75.69,32.55,1.3,428:428
4159.0,278.0,81.0,140.0,41074.19,13.2,-11.654308,166.99213,11.86,33.0,0.55093884,34.1,227.3,76.3,32.55,1.3,423:432:428
4160.0,277.0,79.0,139.0,41086.1,13.2,-11.654379,166.99203,11.88,33.0,0.55107206,34.11,228.2,76.45,32.55,1.3,425:432
4161.0,282.0,76.0,139.0,41098.1,13.2,-11.654434,166.99194,11.92,35.0,0.5512052,34.1,226.5,75.68,32.55,1.3,430:425
4162.0,284.0,75.0,139.0,41110.1,13.2,-11.654476,166.99185,11.94,36.0,0.5513384,34.09,225.5,75.4,32.5,1.3,430:430:430
4163.0,285.0,77.0,139.0,41122.1,13.2,-11.65451,166.99174,11.96,35.0,0.5514716,34.11,225.2,75.69,32.5,1.3,430:432
4164.0,286.0,79.0,138.0,41134.1,13.2,-11.654537,166.99164,11.98,35.0,0.55160475,34.12,225.0,75.98,32.5,1.3,435:865
