time,watts,cadence,heartrate,distance,velocity_smooth,torque,PercentageinZ2,VerticalOscillation,smo2,THb,TymeBreathRate,tidal_volume,TymeVentilation,hrv
855.0,443.0,85.0,136.0,3058.29,3.583,50.0,0.0,85.7,50.03454545454545,74.42727272727272,41.5,315.8,115.5,739:365
856.0,452.0,85.0,136.0,3061.88,3.592,51.0,0.0,88.7,49.82900000000001,76.559,41.65,314.2,115.3,363:370:372
857.0,458.0,85.0,136.0,3065.48,3.602,51.0,0.0,90.7,49.837,76.071,41.69,310.1,113.6,365:368
858.0,454.0,85.0,136.0,3069.06,3.583,51.0,0.0,90.7,50.2,76.207,41.65,310.7,114.1,365:365:367
859.0,455.0,85.0,136.0,3072.65,3.583,51.0,0.0,90.7,50.786,76.338,41.61,311.2,114.5,741
860.0,452.0,85.0,135.0,3076.2,3.555,51.0,0.0,90.7,51.582222222222214,75.08666666666666,41.54,311.3,114.5,365:372
861.0,447.0,85.0,135.0,3079.76,3.555,50.0,0.0,87.7,52.345000000000006,76.598,41.35,311.2,114.4,732:736
862.0,448.0,85.0,136.0,3083.31,3.546,50.0,0.0,91.7,52.798,75.47099999999999,40.87,310.5,113.9,365:368:363
863.0,451.0,85.0,136.0,3086.83,3.527,51.0,0.0,90.7,52.63,75.35000000000001,40.37,307.4,112.8,370:367
864.0,446.0,85.0,136.0,3090.35,3.518,50.0,0.0,88.7,52.04600000000001,75.685,39.85,303.7,111.6,358:365
865.0,443.0,85.0,136.0,3093.87,3.527,50.0,0.0,88.7,51.34222222222222,75.94333333333333,39.12,297.5,111.0,365:368:372
866.0,447.0,85.0,137.0,3097.4,3.527,50.0,0.0,88.7,50.8,76.47363636363637,38.66,295.5,111.5,370:742
867.0,448.0,85.0,137.0,3100.93,3.527,50.0,0.0,87.7,50.45222222222222,74.56777777777778,38.38,296.3,112.5,370:365:363
868.0,442.0,85.0,137.0,3104.45,3.518,50.0,0.0,88.7,50.166,76.946,38.1,297.2,113.6,367:372
869.0,449.0,85.0,137.0,3107.99,3.546,50.0,0.0,91.7,49.879,76.24600000000001,37.82,302.3,115.9,368:370
870.0,453.0,85.0,137.0,3111.55,3.555,51.0,0.0,92.7,49.67090909090909,76.34636363636363,37.53,309.3,117.9,1110:368
871.0,449.0,85.0,137.0,3115.09,3.536,50.0,0.0,91.7,49.55222222222223,76.53666666666666,37.22,317.3,118.7,365:368:368
872.0,449.0,85.0,138.0,3118.62,3.536,50.0,0.0,91.7,49.343,74.85400000000001,37.22,316.2,116.0,363:361
873.0,443.0,85.0,137.0,3122.17,3.546,50.0,0.0,88.7,49.159000000000006,77.105,37.32,316.5,114.1,370:370:367
874.0,448.0,85.0,137.0,3125.72,3.555,50.0,0.0,88.7,49.03636363636363,75.1190909090909,37.55,319.3,113.2,368:367:368
875.0,447.0,85.0,137.0,3129.28,3.555,50.0,0.0,87.7,49.059999999999995,77.0911111111111,37.5,319.6,112.4,361:377:360
876.0,453.0,85.0,137.0,3132.83,3.555,51.0,0.0,88.7,49.186,75.944,37.45,319.9,111.5,363:360
877.0,449.0,85.0,138.0,3136.41,3.583,50.0,0.0,88.7,49.39636363636364,75.24545454545455,37.4,319.2,110.3,370:367:365
878.0,456.0,85.0,136.0,3140.0,3.583,51.0,0.0,90.7,49.646666666666675,76.3888888888889,37.38,315.1,108.0,368:365:361:361
879.0,452.0,85.0,137.0,3143.58,3.583,51.0,0.0,89.7,49.952727272727266,75.75818181818182,37.36,310.0,106.4,365:368:361
880.0,453.0,85.0,137.0,3147.16,3.583,51.0,0.0,89.7,50.14333333333334,76.30888888888889,37.42,306.1,105.6,363:361
881.0,450.0,85.0,137.0,3150.73,3.574,51.0,0.0,88.7,50.25454545454545,74.82545454545453,37.7,306.8,105.3,365:365:367
882.0,447.0,85.0,137.0,3154.3,3.564,50.0,0.0,87.7,50.38333333333333,77.00777777777779,37.98,309.4,103.9,363:360:367
883.0,445.0,85.0,137.0,3157.84,3.536,50.0,0.0,87.7,50.471,76.03300000000002,38.26,311.6,102.1,365:368:365
884.0,441.0,85.0,137.0,3161.35,3.518,50.0,0.0,86.7,50.619,75.34799999999998,38.51,311.1,100.6,368:368
885.0,444.0,85.0,137.0,3164.88,3.527,50.0,0.0,86.7,50.78636363636363,75.28636363636363,38.56,309.1,99.61,363:361
886.0,439.0,85.0,138.0,3168.41,3.527,49.0,0.0,83.7,50.812000000000005,74.941,38.46,306.0,99.05,375:726
887.0,443.0,85.0,138.0,3171.94,3.527,50.0,0.0,84.7,50.67400000000001,76.786,38.36,303.0,98.49,356:368:368
888.0,464.0,85.0,138.0,3175.49,3.555,52.0,0.0,92.7,50.397,74.62300000000002,37.91,302.3,98.18,361:365:365
889.0,457.0,85.0,136.0,3179.06,3.574,51.0,0.0,89.7,50.116,77.029,37.33,300.6,97.61,365:367:363
890.0,459.0,85.0,138.0,3182.66,3.592,52.0,0.0,88.7,49.842222222222226,77.28555555555555,36.63,297.5,96.69,363:365:363
891.0,461.0,85.0,137.0,3186.26,3.602,52.0,0.0,87.7,49.657,75.89699999999999,35.98,291.7,94.29,365:365
892.0,458.0,83.0,137.0,3189.85,3.592,53.0,0.0,87.7,49.80909090909092,76.4718181818182,35.23,282.3,91.64,363:365:363
893.0,454.0,79.0,137.0,3193.44,3.583,55.0,0.0,86.7,50.14333333333334,74.94555555555556,34.56,273.7,89.43,1095
894.0,453.0,75.0,137.0,3197.02,3.583,58.0,0.0,86.7,50.50545454545455,77.17000000000002,34.07,269.9,87.9,365:361:361
895.0,448.0,71.0,138.0,3200.6,3.583,60.0,0.0,85.7,50.592,73.31,33.81,271.5,87.76,368:360
896.0,443.0,67.0,138.0,3204.16,3.555,63.0,0.0,85.7,50.49,76.15444444444444,33.56,273.2,87.65,368:361
897.0,443.0,63.0,138.0,3207.7,3.546,67.0,0.0,88.7,50.313636363636355,74.82818181818182,33.3,274.7,87.5,727:365:363
898.0,442.0,59.0,138.0,3211.25,3.546,72.0,0.0,88.7,50.22777777777779,76.41666666666667,33.02,275.0,87.13,365:361:363
899.0,442.0,54.0,137.0,3214.85,3.602,78.0,0.0,87.7,50.23,76.39454545454545,32.74,275.3,86.76,365:368:363
900.0,453.0,46.0,137.0,3218.53,3.686,94.0,0.0,85.7,50.30777777777777,75.89666666666666,32.46,275.7,86.4,367:739
901.0,456.0,39.0,137.0,3222.25,3.714,112.0,0.0,84.7,50.41272727272727,77.59545454545454,31.97,270.7,83.95,746
902.0,462.0,31.0,137.0,3225.96,3.714,142.0,0.0,85.7,50.39666666666667,75.46999999999998,31.53,265.8,81.79,368:372
903.0,457.0,24.0,137.0,3225.96,0.0,182.0,0.0,85.7,50.21000000000001,77.286,31.35,263.6,81.43,365:370:375
904.0,0.0,17.0,136.0,3225.96,0.0,0.0,0.0,85.7,49.818,76.401,31.18,261.3,81.07,370:372:372
905.0,0.0,9.0,136.0,3225.96,0.0,0.0,0.0,85.7,49.49454545454545,76.30454545454546,31.02,261.1,80.95,365:377
906.0,0.0,6.0,135.0,3225.96,0.0,0.0,0.0,85.7,49.18599999999999,76.018,30.88,262.7,81.03,372:372:368
907.0,0.0,6.0,135.0,3225.96,0.0,0.0,0.0,85.7,48.887,76.309,30.85,262.1,80.45,375:375
908.0,0.0,6.0,135.0,3225.96,0.0,0.0,0.0,85.7,48.60111111111112,76.38888888888889,30.88,259.9,79.4,370:377
909.0,0.0,6.0,135.0,3225.96,0.0,0.0,0.0,85.7,48.194,78.44500000000001,30.88,258.4,78.61,750:375
910.0,0.0,6.0,135.0,3225.96,0.0,0.0,0.0,85.7,47.26,84.18727272727273,30.85,257.5,78.04,377:375:377
911.0,0.0,6.0,135.0,3225.96,0.0,0.0,0.0,85.7,46.48222222222223,87.23111111111112,30.82,256.6,77.48,381:377:379
912.0,0.0,6.0,135.0,3225.96,0.0,0.0,0.0,85.7,46.00181818181818,88.85272727272726,30.76,255.6,76.98,381:377:379
913.0,0.0,6.0,135.0,3225.96,0.0,0.0,0.0,85.7,45.404,89.773,30.64,254.5,76.59,379:763
914.0,0.0,6.0,136.0,3225.96,0.0,0.0,0.0,92.7,44.396,91.6,30.52,253.4,76.21,382:381:381
915.0,0.0,6.0,137.0,3225.96,0.0,0.0,0.0,92.7,42.67,92.572,30.39,252.3,75.82,379
916.0,0.0,6.0,137.0,3225.96,0.0,0.0,0.0,92.7,40.46,94.14333333333332,30.1,251.0,75.35,769:379:384
917.0,0.0,6.0,137.0,3225.96,0.0,0.0,0.0,92.7,37.93272727272727,95.02272727272728,29.81,249.6,74.88,384:388
918.0,0.0,6.0,137.0,3225.96,0.0,0.0,0.0,92.7,35.29222222222222,96.25333333333332,29.44,243.6,73.77,386:386:388
919.0,0.0,6.0,137.0,3225.96,0.0,0.0,0.0,92.7,33.10799999999999,96.755,29.25,239.9,72.75,389:391
920.0,0.0,6.0,136.0,3225.96,0.0,0.0,0.0,92.7,31.839090909090903,97.94272727272728,29.18,238.4,71.9,384:388:391
921.0,0.0,6.0,136.0,3225.96,0.0,0.0,0.0,92.7,30.958,99.28099999999998,29.3,237.0,70.34,391:391
922.0,0.0,6.0,137.0,3225.96,0.0,0.0,0.0,92.7,29.853333333333335,98.6377777777778,29.43,236.0,68.8,1177
923.0,0.0,6.0,137.0,3225.96,0.0,0.0,0.0,92.7,28.726363636363637,97.91363636363636,29.53,236.6,67.76,397:393:402
924.0,0.0,6.0,136.0,3225.96,0.0,0.0,0.0,92.7,27.85,99.3988888888889,29.67,236.3,65.76,402:407
925.0,0.0,6.0,136.0,3225.96,0.0,0.0,0.0,92.7,27.064545454545453,99.52454545454545,29.83,235.6,63.61,404:402:405
926.0,0.0,6.0,136.0,3225.96,0.0,0.0,0.0,92.7,26.447999999999997,100.058,29.92,232.3,61.51,405:407
927.0,0.0,6.0,136.0,3225.96,0.0,0.0,0.0,92.7,26.02111111111111,100.14777777777778,30.02,228.9,59.42,407:407:407
928.0,0.0,6.0,136.0,3225.96,0.0,0.0,0.0,92.7,25.754545454545458,100.91727272727272,30.17,225.5,58.26,405:400:407
929.0,0.0,6.0,136.0,3225.96,0.0,0.0,0.0,92.7,25.439,101.437,30.35,222.1,57.44,402:400:402
930.0,0.0,6.0,135.0,3225.96,0.0,0.0,0.0,92.7,25.067777777777778,101.60555555555555,30.52,218.6,56.62,405:405
931.0,0.0,6.0,137.0,3225.96,0.0,0.0,0.0,92.7,24.860999999999997,102.165,30.77,218.2,56.91,407:819
932.0,0.0,6.0,137.0,3225.96,0.0,0.0,0.0,92.7,24.865999999999996,102.058,31.03,217.9,57.22,414:416:409
933.0,0.0,6.0,137.0,3225.96,0.0,0.0,0.0,92.7,24.957272727272724,102.0118181818182,31.34,219.0,58.29,411:407:407
934.0,0.0,6.0,137.0,3225.96,0.0,0.0,0.0,92.7,25.14333333333333,102.10777777777778,31.72,221.5,59.97,402:402
935.0,0.0,6.0,135.0,3225.96,0.0,0.0,0.0,92.7,25.551,101.779,31.96,224.2,60.61,1253:418
936.0,0.0,6.0,135.0,3225.96,0.0,0.0,0.0,92.7,26.157000000000004,101.942,32.11,227.1,60.45,418
937.0,0.0,6.0,133.0,3225.96,0.0,0.0,0.0,92.7,27.288181818181815,103.38909090909092,32.1,227.5,60.32,847:421
938.0,0.0,6.0,132.0,3225.96,0.0,0.0,0.0,92.7,29.64444444444444,105.69333333333331,32.08,227.5,60.19,433:425
939.0,0.0,6.0,130.0,3225.96,0.0,0.0,0.0,92.7,32.96000000000001,107.17272727272729,32.05,227.6,60.06,425:425
940.0,0.0,6.0,130.0,3225.96,0.0,0.0,0.0,92.7,35.77666666666667,106.8,31.56,225.6,60.01,419:421:421
941.0,0.0,6.0,129.0,3225.96,0.0,0.0,0.0,92.7,37.98454545454545,106.84454545454544,30.95,223.7,60.19,419:418
942.0,0.0,6.0,129.0,3225.96,0.0,0.0,0.0,92.7,39.61,107.22444444444444,30.33,222.5,60.68,418:412:412
943.0,0.0,6.0,128.0,3225.96,0.0,0.0,0.0,92.7,40.595454545454544,106.78,29.59,219.4,61.01,423:419:412
944.0,0.0,6.0,128.0,3225.96,0.0,0.0,0.0,92.7,41.25333333333333,107.15444444444444,28.56,211.7,61.0,414:412
945.0,29.0,6.0,128.0,3226.9,0.942,46.0,0.0,9.7,41.81181818181818,107.17454545454548,27.94,211.4,63.6,411:414
946.0,45.0,6.0,128.0,3228.23,1.325,72.0,0.0,8.7,42.36500000000001,106.88899999999998,27.42,212.1,66.02,819:407
947.0,54.0,6.0,128.0,3229.55,1.325,86.0,0.0,8.7,42.64666666666666,101.50222222222224,27.12,214.8,68.1,822:414:405
948.0,16.0,6.0,127.0,3229.55,0.0,25.0,0.0,8.7,42.15599999999999,102.18,26.88,216.9,69.68,409:395:407
949.0,0.0,6.0,126.0,3229.55,0.0,0.0,0.0,8.7,41.49,102.981,26.8,217.0,69.72,398:405
950.0,0.0,6.0,126.0,3229.55,0.0,0.0,0.0,8.7,41.720000000000006,104.673,26.72,217.1,69.77,398:400:400
951.0,0.0,6.0,126.0,3229.55,0.0,0.0,0.0,8.7,42.82,104.7690909090909,26.65,218.1,70.24,395:397:404
952.0,0.0,6.0,125.0,3229.55,0.0,0.0,0.0,8.7,44.3,105.701,26.6,220.5,71.36,402:395
953.0,0.0,6.0,124.0,3229.55,0.0,0.0,0.0,8.7,45.261,105.507,26.55,222.9,72.48,395:395:402
954.0,0.0,6.0,124.0,3229.55,0.0,0.0,0.0,8.7,45.531000000000006,105.339,26.51,225.2,73.6,395:395:393
955.0,0.0,11.0,124.0,3229.55,0.0,0.0,0.0,8.7,45.46555555555556,105.53333333333332,26.46,227.6,74.71,389:391:388
956.0,0.0,21.0,123.0,3229.55,0.0,0.0,0.0,8.7,45.11727272727273,104.87454545454544,26.43,230.3,75.93,388:386:388
957.0,0.0,31.0,120.0,3229.55,0.0,0.0,0.0,8.7,44.628888888888895,105.74444444444444,26.41,233.5,77.26,384:384
958.0,31.0,41.0,119.0,3230.35,0.793,7.0,0.0,8.7,44.211000000000006,105.118,26.39,236.7,78.58,381:382:381
959.0,112.0,51.0,118.0,3231.35,1.008,21.0,0.0,29.2,43.703,104.945,26.38,239.2,79.56,384:381:384
960.0,314.0,61.0,119.0,3233.49,2.137,49.0,0.0,76.0,42.901,105.848,26.38,240.6,79.91,379:375
961.0,456.0,71.0,120.0,3237.03,3.536,61.0,0.0,74.0,42.0390909090909,105.53272727272726,26.38,242.0,80.26,386:384:379
962.0,509.0,77.0,121.0,3240.99,3.956,63.0,0.0,73.0,41.23777777777778,105.46555555555555,26.37,243.3,80.61,384:379
963.0,530.0,79.0,122.0,3245.24,4.255,64.0,0.0,73.0,40.39727272727273,105.77545454545456,26.39,244.9,81.18,377:377:379
964.0,555.0,81.0,122.0,3249.66,4.423,65.0,0.0,73.0,39.647777777777776,102.95444444444443,26.5,247.5,82.66,379:379:377
965.0,600.0,82.0,123.0,3254.14,4.479,70.0,0.0,86.7,39.053,98.762,26.6,250.0,84.14,372:384:386
966.0,586.0,84.0,122.0,3258.58,4.441,67.0,0.0,83.0,38.873000000000005,94.45,26.86,248.3,84.85,375:379:381
967.0,551.0,86.0,122.0,3262.97,4.409,61.0,0.0,81.5,39.73222222222222,92.72777777777776,27.66,246.0,86.02,377:375:375
968.0,516.0,87.0,122.0,3267.35,4.376,57.0,0.0,80.0,41.766,85.14099999999999,28.51,246.4,87.32,755:379
969.0,512.0,88.0,122.0,3271.75,4.395,56.0,0.0,80.0,44.99181818181818,85.01090909090908,28.89,247.1,87.97,375:377:379
970.0,516.0,88.0,122.0,3276.12,4.376,56.0,0.0,80.0,48.117999999999995,82.816,29.27,247.8,88.62,379:372:372
971.0,511.0,88.0,123.0,3280.48,4.357,55.0,0.0,80.0,50.815999999999995,79.997,29.67,249.2,89.54,372:375:372
972.0,513.0,88.0,123.0,3284.84,4.357,56.0,0.0,81.0,53.276,80.833,30.12,251.6,90.84,377:370
973.0,517.0,88.0,124.0,3289.19,4.357,56.0,0.0,83.0,55.213,77.212,30.57,254.0,92.13,375:370:374
974.0,522.0,88.0,124.0,3293.55,4.357,57.0,0.0,83.7,56.592,78.773,31.03,256.4,93.43,363:381
975.0,520.0,88.0,125.0,3297.9,4.348,56.0,0.0,83.7,57.634,76.136,32.19,261.1,94.93,370:372
976.0,517.0,88.0,126.0,3302.25,4.348,56.0,0.0,83.0,58.379999999999995,78.10222222222222,33.3,264.1,95.95,375:370:368
977.0,520.0,88.0,127.0,3306.58,4.329,56.0,0.0,84.7,58.79181818181819,75.73454545454545,34.67,266.7,97.58,367:370:365
978.0,524.0,88.0,127.0,3310.9,4.32,57.0,0.0,85.7,58.633,77.22,36.23,270.4,100.1,363:379:363
979.0,532.0,88.0,128.0,3315.22,4.32,58.0,0.0,86.7,57.94699999999999,74.34400000000001,37.71,273.5,101.8,377:368
980.0,537.0,88.0,129.0,3319.55,4.329,58.0,0.0,86.7,57.05111111111111,75.78555555555555,39.14,273.8,102.1,370:365
981.0,533.0,88.0,130.0,3323.86,4.311,58.0,0.0,86.7,56.1,72.385,39.77,275.5,102.6,363:367:360
982.0,535.0,88.0,130.0,3328.16,4.301,58.0,0.0,86.7,55.41,74.63363636363636,40.39,277.3,103.1,731:363
983.0,536.0,88.0,131.0,3332.46,4.301,58.0,0.0,87.7,54.86888888888889,72.48666666666666,41.44,279.4,104.1,367:365:363
984.0,533.0,88.0,131.0,3336.74,4.273,58.0,0.0,86.7,54.58363636363637,74.9009090909091,42.62,282.9,106.2,363:368:363
985.0,524.0,88.0,131.0,3340.99,4.255,57.0,0.0,83.7,54.565999999999995,73.619,43.61,286.7,108.7,728:365
986.0,521.0,88.0,132.0,3345.25,4.255,57.0,0.0,83.0,54.83444444444444,74.86,43.99,287.0,109.2,726:363
987.0,520.0,88.0,132.0,3349.5,4.255,56.0,0.0,83.0,55.11545454545455,72.7,44.38,287.4,109.8,370:372:361
988.0,548.0,88.0,132.0,3353.78,4.283,59.0,0.0,93.7,55.236,72.38,44.76,287.7,110.3,363:375:363
989.0,541.0,88.0,133.0,3358.09,4.301,59.0,0.0,89.7,54.93222222222222,71.09000000000002,45.38,289.0,112.0,363:360
990.0,526.0,88.0,132.0,3362.39,4.301,57.0,0.0,84.7,54.2309090909091,71.67181818181818,46.02,293.4,114.3,370:370:361
991.0,526.0,88.0,133.0,3366.68,4.292,57.0,0.0,84.7,53.482000000000006,71.812,46.48,300.2,116.7,360:377:360:361
992.0,522.0,88.0,135.0,3370.96,4.283,57.0,0.0,84.7,52.72777777777778,72.74555555555554,46.66,301.9,118.0,365:368
993.0,525.0,88.0,135.0,3375.24,4.283,57.0,0.0,85.7,52.14200000000001,70.955,46.26,304.1,119.4,1093:361
994.0,528.0,88.0,136.0,3379.53,4.283,57.0,0.0,86.7,52.051818181818184,71.84454545454545,45.65,303.6,119.4,363:367:368
995.0,530.0,88.0,136.0,3383.83,4.301,58.0,0.0,86.7,52.18111111111111,71.22,44.92,300.4,118.4,361:363:361
996.0,530.0,88.0,136.0,3388.13,4.301,58.0,0.0,85.7,52.23199999999999,71.79400000000001,44.17,300.0,120.3,360:363
997.0,526.0,88.0,136.0,3392.45,4.32,57.0,0.0,84.7,52.161,70.73599999999999,43.7,301.6,121.4,365:363:360
998.0,527.0,88.0,136.0,3396.77,4.32,57.0,0.0,83.7,52.223636363636366,71.89727272727272,43.31,303.8,122.4,367:365
999.0,528.0,88.0,138.0,3401.1,4.329,57.0,0.0,83.7,52.271,71.591,42.87,306.2,123.2,358:370:363
1000.0,532.0,88.0,138.0,3405.44,4.339,58.0,0.0,87.7,52.249,71.14,42.29,309.6,123.9,361:358:368
1001.0,550.0,88.0,138.0,3409.77,4.339,60.0,0.0,91.7,52.17111111111111,71.18666666666667,41.85,312.8,123.8,365:361
1002.0,540.0,88.0,137.0,3414.13,4.348,59.0,0.0,88.7,51.96727272727273,70.82818181818182,41.52,318.4,125.1,365:365:361
1003.0,540.0,88.0,138.0,3418.47,4.348,59.0,0.0,87.7,51.539,71.905,41.2,321.1,124.7,363
1004.0,536.0,88.0,139.0,3422.81,4.339,58.0,0.0,86.7,51.003,71.08399999999999,40.88,320.7,122.6,1080:370:360
1005.0,532.0,88.0,139.0,3427.15,4.339,58.0,0.0,86.7,50.55222222222222,72.28777777777776,40.65,320.9,120.9,728
1006.0,536.0,88.0,139.0,3431.47,4.32,58.0,0.0,87.7,50.459090909090904,71.73181818181818,40.41,321.1,119.2,365:358:352
1007.0,535.0,88.0,141.0,3435.77,4.301,58.0,0.0,87.7,50.723000000000006,72.36800000000001,40.03,323.5,119.9,365:363:361
1008.0,528.0,88.0,141.0,3440.07,4.301,57.0,0.0,86.7,51.053,69.955,39.61,324.6,120.0,361:354
1009.0,522.0,88.0,141.0,3444.38,4.301,57.0,0.0,84.7,51.478888888888896,71.96222222222224,39.09,322.4,118.4,360:363
1010.0,517.0,88.0,141.0,3448.64,4.264,56.0,0.0,84.7,51.573,70.60999999999999,38.66,319.9,116.8,728:365:363
1011.0,515.0,88.0,142.0,3452.88,4.245,56.0,0.0,84.7,51.3290909090909,70.73636363636363,38.26,318.2,115.7,368:360
1012.0,511.0,88.0,142.0,3457.13,4.245,55.0,0.0,83.7,50.944,70.355,37.94,322.0,117.1,717:734
1013.0,512.0,88.0,142.0,3461.38,4.255,56.0,0.0,83.0,50.68666666666666,71.21333333333332,37.63,324.6,117.8,727
1014.0,514.0,88.0,143.0,3465.65,4.264,56.0,0.0,83.7,50.726,70.60900000000001,37.33,325.1,117.2,361:367:363
1015.0,525.0,88.0,143.0,3469.95,4.301,57.0,0.0,84.7,50.791999999999994,70.677,37.01,325.7,116.7,361:358:361
1016.0,532.0,88.0,143.0,3474.25,4.301,58.0,0.0,85.7,50.67399999999999,70.30100000000002,36.56,326.8,116.4,1095:363:363
1017.0,528.0,88.0,143.0,3478.54,4.292,57.0,0.0,84.7,50.251,70.97900000000001,36.17,330.2,117.2,361:360
1018.0,529.0,88.0,143.0,3482.84,4.292,57.0,0.0,85.7,49.676,70.15,35.82,334.8,118.4,358:375:352
1019.0,528.0,88.0,143.0,3487.12,4.283,57.0,0.0,85.7,49.273,71.227,35.54,336.2,118.2,365:361:365
1020.0,527.0,88.0,143.0,3491.39,4.273,57.0,0.0,85.7,49.017,70.905,35.27,337.3,117.8,365:361
1021.0,525.0,88.0,144.0,3495.63,4.245,57.0,0.0,86.7,48.912,71.565,35.01,335.2,116.1,363:361:361:363
1022.0,523.0,88.0,144.0,3499.87,4.236,57.0,0.0,86.7,48.86454545454546,70.39727272727272,34.83,333.6,115.3,361:361:361
1023.0,523.0,88.0,145.0,3504.12,4.245,57.0,0.0,86.7,48.88111111111111,71.87444444444445,34.76,332.7,115.6,365:358
1024.0,523.0,88.0,145.0,3508.38,4.255,57.0,0.0,85.7,49.059,70.66,34.69,333.8,116.1,360:358:363
1025.0,525.0,88.0,145.0,3512.63,4.264,57.0,0.0,85.7,49.33454545454546,71.79272727272728,34.63,338.3,116.9,356:358:365
1026.0,525.0,88.0,146.0,3516.91,4.273,57.0,0.0,84.7,49.535555555555554,69.72888888888889,34.59,341.3,117.2,360:363:358
1027.0,532.0,88.0,146.0,3521.19,4.283,58.0,0.0,86.7,49.441,71.231,34.55,343.7,117.3,363:727
1028.0,527.0,88.0,146.0,3525.46,4.273,57.0,0.0,87.7,49.0709090909091,69.62,34.5,344.9,116.9,361:361
1029.0,519.0,88.0,146.0,3529.72,4.255,56.0,0.0,85.7,48.76444444444444,71.77222222222223,34.45,345.3,116.5,363:365
1030.0,517.0,88.0,146.0,3533.97,4.255,56.0,0.0,85.7,48.51454545454546,70.01181818181819,34.36,345.0,116.1,1087:358
1031.0,517.0,88.0,147.0,3538.23,4.255,56.0,0.0,84.7,48.258,72.226,34.28,344.9,116.1,367:356
1032.0,517.0,88.0,146.0,3542.48,4.245,56.0,0.0,85.7,47.92444444444445,69.82,34.19,345.6,116.5,363:356:361
1033.0,513.0,88.0,146.0,3546.72,4.245,56.0,0.0,84.7,47.527,72.05799999999999,34.1,346.3,117.0,365:358:365
1034.0,524.0,88.0,147.0,3550.96,4.236,57.0,0.0,87.7,46.873636363636365,70.25636363636364,33.99,347.3,117.6,361:358
1035.0,524.0,88.0,147.0,3555.17,4.217,57.0,0.0,88.7,46.232,73.041,33.91,347.9,118.0,365:358:358
1036.0,528.0,88.0,147.0,3559.4,4.227,57.0,0.0,88.7,45.88875,71.015,33.84,348.3,118.3,356:361:363
1037.0,528.0,88.0,147.0,3563.66,4.255,57.0,0.0,89.7,46.02083333333332,72.07333333333332,33.82,350.6,119.3,722:358
1038.0,529.0,88.0,147.0,3567.92,4.264,57.0,0.0,89.7,46.347,70.763,33.81,352.2,119.9,356:356:363:363
1039.0,538.0,88.0,147.0,3572.22,4.301,58.0,0.0,90.7,46.852999999999994,72.83500000000001,33.77,351.5,119.4,365:367
1040.0,539.0,88.0,148.0,3576.53,4.311,58.0,0.0,89.7,47.25222222222222,70.89777777777778,33.75,349.8,118.9,365:365:367
1041.0,536.0,88.0,148.0,3580.82,4.292,58.0,0.0,88.7,47.633,72.401,33.73,346.7,118.1,361:372:367
1042.0,525.0,88.0,147.0,3585.11,4.283,57.0,0.0,87.7,47.79272727272728,71.2309090909091,33.72,345.0,117.7,363:370
1043.0,522.0,88.0,147.0,3589.39,4.283,57.0,0.0,87.7,47.768,74.05,33.72,346.4,117.7,370:368:368
1044.0,524.0,88.0,148.0,3593.68,4.292,57.0,0.0,87.7,47.592222222222226,71.4211111111111,33.75,348.4,117.7,368:365:370
1045.0,524.0,88.0,148.0,3597.97,4.283,57.0,0.0,87.7,47.39300000000001,72.52900000000001,33.78,350.5,117.7,368:370:370
1046.0,524.0,88.0,148.0,3602.24,4.273,57.0,0.0,87.7,46.88727272727272,70.24181818181819,33.83,350.6,117.6,367:363
1047.0,521.0,88.0,148.0,3606.48,4.245,57.0,0.0,86.7,46.291,72.83099999999999,33.88,350.7,117.4,370:739
1048.0,523.0,88.0,148.0,3610.72,4.236,57.0,0.0,88.7,45.906,70.624,33.99,349.2,117.0,370:367
1049.0,522.0,88.0,148.0,3614.95,4.227,57.0,0.0,87.7,45.88333333333333,73.56222222222223,34.09,347.9,116.7,372:368:372
1050.0,516.0,88.0,148.0,3619.2,4.245,56.0,0.0,86.7,46.10909090909092,72.08272727272727,34.18,347.3,116.9,1485:372
1051.0,515.0,88.0,148.0,3623.46,4.264,56.0,0.0,85.7,46.558888888888895,74.09777777777778,34.26,347.2,117.1,375:368
1052.0,520.0,88.0,148.0,3627.72,4.264,56.0,0.0,85.7,46.953,72.47,34.35,347.5,117.2,372:372:375
1053.0,520.0,88.0,149.0,3631.97,4.245,56.0,0.0,85.7,46.963636363636354,73.32363636363635,34.44,348.1,117.5,370:365
1054.0,516.0,88.0,149.0,3636.23,4.264,56.0,0.0,85.7,46.422,71.646,34.58,350.1,118.5,374:374:372
1055.0,519.0,88.0,149.0,3640.5,4.264,56.0,0.0,85.7,45.66888888888889,73.30555555555556,34.67,351.2,118.8,377:375:374
1056.0,526.0,88.0,149.0,3644.77,4.273,57.0,0.0,87.7,44.94090909090909,72.3890909090909,34.74,351.6,118.7,377:370:375
1057.0,519.0,88.0,149.0,3649.04,4.264,56.0,0.0,86.7,44.440000000000005,73.28333333333333,34.73,353.7,119.3,375:379:374
1058.0,523.0,88.0,149.0,3653.31,4.283,57.0,0.0,87.7,44.254999999999995,72.77799999999999,34.69,356.0,120.0,379:375:377
1059.0,525.0,88.0,149.0,3657.61,4.292,57.0,0.0,88.7,44.27363636363636,73.34454545454545,34.54,357.3,120.5,379:377:377
1060.0,523.0,88.0,149.0,3661.87,4.264,57.0,0.0,89.7,44.472,72.18499999999999,34.43,358.6,120.7,381:382
