time,watts,cadence,heartrate,distance,velocity_smooth,torque,PercentageinZ2,VerticalOscillation,smo2,THb,TymeBreathRate,tidal_volume,TymeVentilation
1250.0,463.0,86.0,136.0,4634.94,3.76,51.0,0.00040617384,82.0,56.71666666666667,83.54444444444445,39.55,284.7,100.8
1251.0,457.0,86.0,136.0,4638.69,3.751,51.0,0.00040617384,81.0,56.88099999999999,84.96600000000001,40.4,285.8,102.5
1252.0,455.0,86.0,135.0,4642.44,3.751,51.0,0.00040617384,80.0,57.157,82.214,41.07,284.9,102.4
1253.0,453.0,86.0,135.0,4646.19,3.742,50.0,0.00040617384,79.0,57.654,85.94399999999999,41.51,284.0,102.0
1254.0,450.0,86.0,135.0,4649.93,3.742,50.0,0.00040617384,79.0,58.328,84.45900000000002,41.82,283.4,102.1
1255.0,450.0,86.0,135.0,4653.65,3.723,50.0,0.00040617384,80.0,58.96636363636364,86.2781818181818,41.96,283.8,103.1
1256.0,450.0,86.0,135.0,4657.37,3.723,50.0,0.00040617384,82.0,59.43300000000001,83.495,41.68,289.0,105.3
1257.0,456.0,86.0,135.0,4661.1,3.723,51.0,0.00040617384,83.7,59.65555555555555,85.31777777777779,41.35,293.1,106.7
1258.0,460.0,86.0,133.0,4664.8,3.704,51.0,0.00040617384,84.7,59.76636363636363,85.09363636363636,40.99,296.7,107.8
1259.0,461.0,86.0,134.0,4668.49,3.686,51.0,0.00040617384,83.7,59.713,85.57199999999999,40.51,299.4,110.6
1260.0,457.0,86.0,133.0,4672.15,3.667,51.0,0.00040617384,83.0,59.41300000000001,84.762,40.03,298.8,112.8
1261.0,455.0,86.0,133.0,4675.79,3.639,51.0,0.00040617384,82.0,59.197,84.279,39.64,296.2,113.8
1262.0,450.0,86.0,133.0,4679.44,3.648,50.0,0.00040617384,83.0,59.128,84.753,39.48,294.6,113.3
1263.0,451.0,86.0,133.0,4683.11,3.667,50.0,0.00040617384,83.0,59.13222222222222,82.49777777777778,39.32,293.0,112.8
1264.0,455.0,86.0,134.0,4686.82,3.714,51.0,0.00040617384,83.0,59.24545454545454,86.09363636363635,39.1,292.9,113.3
1265.0,465.0,86.0,133.0,4690.55,3.732,52.0,0.00040617384,83.7,59.42999999999999,83.021,38.85,293.5,114.3
1266.0,469.0,86.0,133.0,4694.29,3.742,52.0,0.00040617384,83.7,59.506666666666675,86.14222222222222,38.57,296.3,115.0
1267.0,468.0,86.0,133.0,4698.03,3.732,52.0,0.00040617384,83.7,59.49399999999999,86.29100000000001,38.27,300.1,115.7
1268.0,467.0,86.0,133.0,4701.76,3.732,52.0,0.00040617384,84.7,59.543636363636374,86.30454545454545,38.01,301.1,115.8
1269.0,466.0,86.0,133.0,4705.51,3.751,52.0,0.00040617384,86.7,59.672,84.53200000000001,37.76,301.3,115.6
1270.0,476.0,86.0,133.0,4709.28,3.77,53.0,0.00040617384,89.7,59.74000000000001,85.1422222222222,37.51,301.6,115.8
1271.0,484.0,86.0,134.0,4713.06,3.779,54.0,0.00040617384,91.7,59.73909090909091,87.02181818181819,37.25,302.0,116.0
1272.0,488.0,86.0,134.0,4716.81,3.751,54.0,0.00040617384,88.7,59.82555555555556,85.30000000000001,36.71,302.8,116.0
1273.0,475.0,86.0,134.0,4720.57,3.76,53.0,0.00040617384,87.7,59.754999999999995,87.459,36.23,304.2,116.3
1274.0,475.0,86.0,134.0,4724.39,3.816,53.0,0.00040617384,86.7,59.51999999999999,84.19,35.86,306.0,116.7
1275.0,478.0,86.0,134.0,4728.23,3.844,53.0,0.00040617384,85.7,59.27555555555555,85.75999999999999,35.73,307.1,116.9
1276.0,481.0,86.0,135.0,4732.08,3.854,53.0,0.00040617384,84.7,59.056,84.047,35.72,307.1,116.6
1277.0,482.0,86.0,135.0,4735.93,3.854,54.0,0.00040617384,84.7,58.83909090909091,86.77636363636364,35.75,306.7,116.1
1278.0,477.0,86.0,135.0,4739.77,3.835,53.0,0.00040617384,84.7,58.65555555555555,85.23777777777778,35.85,306.5,115.9
1279.0,468.0,86.0,135.0,4743.56,3.788,52.0,0.00040617384,85.7,58.479000000000006,84.922,36.03,306.6,115.9
1280.0,469.0,86.0,135.0,4747.34,3.779,52.0,0.00040617384,85.7,58.52272727272727,85.56272727272727,36.23,306.5,115.8
1281.0,466.0,86.0,135.0,4751.14,3.798,52.0,0.00040617384,85.7,58.71555555555556,83.83555555555556,36.73,304.1,114.7
1282.0,468.0,86.0,135.0,4754.94,3.807,52.0,0.00040617384,85.7,58.962,85.499,37.16,306.5,115.2
1283.0,468.0,86.0,135.0,4758.77,3.826,52.0,0.00040617384,84.7,59.303636363636365,83.8372727272727,37.57,308.8,115.8
1284.0,477.0,86.0,135.0,4762.61,3.844,53.0,0.00040617384,86.7,59.63666666666667,86.12666666666665,37.95,310.8,116.2
1285.0,490.0,86.0,135.0,4766.45,3.835,54.0,0.00040617384,89.7,59.82363636363636,84.01545454545453,38.33,312.6,116.7
1286.0,489.0,86.0,135.0,4770.27,3.826,54.0,0.00040617384,90.7,59.86,85.22777777777777,38.71,313.5,116.5
1287.0,484.0,86.0,135.0,4774.09,3.816,54.0,0.00040617384,90.7,59.694,83.834,38.99,310.1,113.9
1288.0,481.0,86.0,135.0,4777.92,3.826,53.0,0.00040617384,89.7,59.452,84.59200000000001,39.1,307.2,113.1
1289.0,483.0,86.0,136.0,4781.75,3.835,54.0,0.00040617384,89.7,59.109,85.58300000000001,39.18,307.6,113.9
1290.0,488.0,86.0,136.0,4785.58,3.835,54.0,0.00040617384,89.7,58.861,85.489,39.35,312.6,114.8
1291.0,490.0,86.0,135.0,4789.41,3.826,54.0,0.00040617384,89.7,58.75600000000001,87.295,39.48,312.2,114.7
1292.0,487.0,86.0,135.0,4793.23,3.816,54.0,0.00040617384,88.7,58.688,83.886,39.61,311.4,114.5
1293.0,482.0,86.0,135.0,4797.06,3.826,54.0,0.00040617384,87.7,58.604000000000006,85.33800000000001,39.78,307.4,113.2
1294.0,479.0,86.0,136.0,4800.87,3.816,53.0,0.00040617384,86.7,58.66909090909091,82.64454545454545,39.99,302.6,111.8
1295.0,479.0,86.0,136.0,4804.68,3.807,53.0,0.00040617384,86.7,58.946666666666665,85.42444444444446,40.23,302.7,112.4
1296.0,477.0,86.0,136.0,4808.49,3.807,53.0,0.00040617384,86.7,59.351,84.35499999999999,40.58,303.3,112.9
1297.0,476.0,86.0,135.0,4812.32,3.826,53.0,0.00040617384,87.7,59.63999999999999,86.47909090909091,40.88,303.8,113.1
1298.0,483.0,86.0,134.0,4816.13,3.816,54.0,0.00040617384,88.7,59.717,84.341,41.01,303.5,112.7
1299.0,483.0,86.0,134.0,4819.94,3.807,54.0,0.00040617384,88.7,59.74222222222222,85.97666666666666,40.81,301.1,111.8
1300.0,480.0,86.0,134.0,4823.73,3.798,53.0,0.00040617384,86.7,59.76363636363635,85.05181818181818,40.49,298.1,110.9
1301.0,477.0,86.0,134.0,4827.52,3.788,53.0,0.00040617384,87.7,59.835,86.75500000000001,40.08,295.1,111.3
1302.0,474.0,86.0,134.0,4831.26,3.742,53.0,0.00040617384,88.7,59.747,87.01399999999998,39.61,298.5,113.6
1303.0,470.0,86.0,135.0,4835.0,3.742,52.0,0.00040617384,89.7,59.396666666666675,86.32,39.1,301.4,114.3
1304.0,470.0,86.0,134.0,4838.75,3.751,52.0,0.00040617384,88.7,58.91363636363637,87.30818181818182,38.58,302.2,113.2
1305.0,468.0,86.0,134.0,4842.53,3.779,52.0,0.00040617384,84.7,58.673333333333325,84.73777777777778,38.21,297.1,111.1
1306.0,463.0,86.0,135.0,4846.33,3.798,51.0,0.00040617384,83.7,58.645,86.83300000000001,37.92,292.7,109.7
1307.0,470.0,86.0,135.0,4850.14,3.807,52.0,0.00040617384,83.7,58.70636363636363,85.33727272727272,37.72,288.9,109.2
1308.0,472.0,86.0,136.0,4853.95,3.816,52.0,0.00040617384,86.7,58.91444444444445,87.17444444444443,37.52,285.4,108.5
1309.0,486.0,86.0,136.0,4857.76,3.807,54.0,0.00040617384,89.7,58.970909090909075,85.85818181818182,37.35,282.3,107.5
1310.0,471.0,86.0,135.0,4861.54,3.779,52.0,0.00040617384,86.7,58.7988888888889,86.18333333333334,37.29,281.0,106.5
1311.0,461.0,86.0,136.0,4865.31,3.77,51.0,0.00040617384,85.7,58.590999999999994,86.91600000000001,37.3,280.8,105.6
1312.0,463.0,86.0,136.0,4869.06,3.751,51.0,0.00040617384,84.7,58.55,85.67454545454547,37.35,281.0,105.1
1313.0,463.0,86.0,136.0,4872.8,3.742,51.0,0.00040617384,84.7,58.85111111111111,87.33777777777777,37.41,280.9,104.5
1314.0,463.0,86.0,135.0,4876.54,3.742,51.0,0.00040617384,84.7,59.242,85.40800000000002,37.46,279.2,103.5
1315.0,463.0,86.0,136.0,4880.31,3.77,51.0,0.00040617384,85.7,59.31,87.231,37.51,277.5,102.5
1316.0,467.0,86.0,136.0,4884.09,3.779,52.0,0.00040617384,85.7,59.053999999999995,83.70599999999999,37.55,274.5,101.8
1317.0,468.0,86.0,136.0,4887.88,3.788,52.0,0.00040617384,87.7,58.675,86.632,37.59,270.7,101.3
1318.0,479.0,86.0,136.0,4891.67,3.788,53.0,0.00040617384,85.7,58.51899999999999,84.783,37.58,272.1,102.4
1319.0,475.0,86.0,135.0,4895.45,3.779,53.0,0.00040617384,84.7,58.601,85.90899999999999,37.54,274.8,103.6
1320.0,465.0,86.0,136.0,4899.21,3.77,52.0,0.00040617384,84.7,58.82099999999999,86.164,37.51,277.1,103.5
1321.0,469.0,86.0,136.0,4902.98,3.77,52.0,0.00040617384,85.7,59.008,85.951,37.48,276.5,103.1
1322.0,472.0,86.0,136.0,4906.77,3.779,52.0,0.00040617384,88.7,59.11818181818182,86.06727272727274,37.49,275.7,102.9
1323.0,480.0,86.0,136.0,4910.55,3.788,53.0,0.00040617384,91.7,59.21333333333333,85.32444444444445,37.54,275.1,102.8
1324.0,487.0,86.0,135.0,4914.31,3.751,54.0,0.00040617384,89.7,59.338,86.26899999999999,37.71,277.5,103.6
1325.0,476.0,86.0,134.0,4918.05,3.742,53.0,0.00040617384,89.7,59.501,82.942,37.92,278.7,103.7
1326.0,474.0,86.0,135.0,4921.79,3.742,53.0,0.00040617384,89.7,59.69100000000001,87.321,38.13,278.2,102.8
1327.0,477.0,86.0,135.0,4925.51,3.723,53.0,0.00040617384,90.7,59.99909090909092,85.50272727272728,38.38,278.5,102.7
1328.0,485.0,86.0,135.0,4929.21,3.695,54.0,0.00040617384,91.7,60.10555555555556,86.88222222222223,38.57,280.5,103.3
1329.0,477.0,86.0,135.0,4932.89,3.686,53.0,0.00040617384,90.7,60.095000000000006,84.888,38.74,283.2,104.3
1330.0,475.0,86.0,135.0,4936.57,3.676,53.0,0.00040617384,90.7,60.090999999999994,84.798,38.93,285.0,104.9
1331.0,472.0,86.0,135.0,4940.27,3.704,52.0,0.00040617384,89.7,59.992999999999995,85.223,39.2,284.4,104.3
1332.0,474.0,86.0,135.0,4944.0,3.732,53.0,0.00040617384,88.7,59.878,83.11699999999999,39.29,279.6,103.2
1333.0,479.0,86.0,135.0,4947.77,3.76,53.0,0.00040617384,87.7,59.819,85.833,39.41,277.6,103.0
1334.0,485.0,86.0,135.0,4951.53,3.77,54.0,0.00040617384,86.7,59.80272727272727,83.85545454545455,39.55,277.5,103.4
1335.0,483.0,86.0,135.0,4955.3,3.76,54.0,0.00040617384,86.7,59.82666666666666,86.42444444444445,39.62,278.7,104.4
1336.0,478.0,86.0,135.0,4959.05,3.751,53.0,0.00040617384,87.7,59.918000000000006,85.27,39.65,278.6,104.7
1337.0,478.0,86.0,135.0,4962.81,3.76,53.0,0.00040617384,89.7,59.95100000000001,86.86800000000001,39.6,275.9,103.5
1338.0,478.0,86.0,135.0,4966.57,3.76,53.0,0.00040617384,90.7,60.056999999999995,85.29500000000002,39.43,273.2,103.2
1339.0,483.0,86.0,135.0,4970.31,3.742,54.0,0.00040617384,91.7,60.206999999999994,85.435,39.13,270.5,103.9
1340.0,482.0,86.0,135.0,4974.05,3.742,54.0,0.00040617384,91.7,60.352999999999994,86.69399999999999,38.97,272.1,104.6
1341.0,481.0,86.0,135.0,4977.79,3.742,53.0,0.00040617384,91.7,60.44199999999999,86.22099999999998,38.82,273.5,105.2
1342.0,483.0,86.0,135.0,4981.53,3.742,54.0,0.00040617384,93.7,60.33909090909091,86.31727272727274,38.68,274.6,105.5
1343.0,486.0,86.0,136.0,4985.3,3.77,54.0,0.00040617384,93.7,60.29222222222222,85.30444444444444,38.52,274.5,105.5
1344.0,488.0,86.0,136.0,4989.11,3.807,54.0,0.00040617384,92.7,60.312727272727265,86.29545454545456,38.36,274.5,105.6
1345.0,492.0,86.0,135.0,4992.94,3.835,55.0,0.00040617384,89.7,60.28111111111111,83.1588888888889,38.15,275.8,106.6
1346.0,489.0,86.0,135.0,4996.8,3.854,54.0,0.00040617384,89.7,60.247,86.934,38.11,277.4,106.9
1347.0,496.0,86.0,134.0,5000.63,3.835,55.0,0.00040617384,88.7,60.29909090909091,83.84818181818181,38.13,278.3,106.8
1348.0,489.0,86.0,134.0,5004.46,3.835,54.0,0.00040617384,88.7,60.25999999999999,87.04777777777777,38.21,277.8,106.3
1349.0,484.0,86.0,135.0,5008.3,3.835,54.0,0.00040617384,88.7,60.294,87.17999999999998,38.26,277.2,105.8
1350.0,484.0,86.0,135.0,5012.14,3.835,54.0,0.00040617384,88.7,60.501,86.864,38.28,276.5,105.5
1351.0,485.0,86.0,135.0,5015.93,3.788,54.0,0.00040617384,90.7,60.638,88.006,38.39,275.3,105.2
1352.0,483.0,86.0,135.0,5019.71,3.788,54.0,0.00040617384,90.7,60.645,85.973,38.54,273.8,104.9
1353.0,481.0,86.0,135.0,5023.49,3.779,53.0,0.00040617384,89.7,60.605,87.924,38.66,272.3,104.5
1354.0,477.0,86.0,135.0,5027.3,3.807,53.0,0.00040617384,89.7,60.67181818181819,86.64818181818183,38.69,273.2,104.5
1355.0,478.0,86.0,134.0,5031.1,3.807,53.0,0.00040617384,89.7,60.669999999999995,88.71700000000001,38.7,274.8,104.5
1356.0,481.0,86.0,135.0,5034.92,3.816,53.0,0.00040617384,89.7,60.759,85.617,38.76,275.3,104.4
1357.0,481.0,86.0,135.0,5038.75,3.826,53.0,0.00040617384,89.7,60.937,88.50699999999999,38.87,276.0,104.7
1358.0,482.0,86.0,135.0,5042.57,3.826,54.0,0.00040617384,89.7,61.046666666666674,84.19666666666666,38.98,277.2,105.4
1359.0,477.0,86.0,135.0,5046.38,3.807,53.0,0.00040617384,87.7,61.07000000000001,86.27799999999999,38.86,282.1,106.1
1360.0,473.0,86.0,135.0,5050.18,3.798,53.0,0.00040617384,88.7,61.02181818181818,86.35909090909091,38.81,283.9,106.3
1361.0,477.0,86.0,135.0,5053.98,3.807,53.0,0.00040617384,88.7,60.99888888888889,87.78888888888889,38.83,283.2,106.2
1362.0,477.0,86.0,135.0,5057.79,3.807,53.0,0.00040617384,87.7,61.0,89.30799999999999,39.1,281.4,105.7
1363.0,478.0,86.0,136.0,5061.6,3.807,53.0,0.00040617384,86.7,60.98090909090909,87.85090909090908,39.32,280.3,105.5
1364.0,478.0,86.0,136.0,5065.4,3.807,53.0,0.00040617384,87.7,61.02444444444445,89.49555555555555,39.44,280.1,105.4
1365.0,479.0,86.0,134.0,5069.2,3.788,53.0,0.00040617384,89.7,61.03818181818181,85.8009090909091,39.47,278.6,104.9
1366.0,481.0,86.0,134.0,5072.97,3.779,53.0,0.00040617384,89.7,60.84,88.394,39.41,275.9,103.9
1367.0,483.0,86.0,134.0,5076.76,3.788,54.0,0.00040617384,89.7,60.61999999999999,86.60222222222222,39.4,272.6,103.5
1368.0,483.0,86.0,134.0,5080.56,3.798,54.0,0.00040617384,89.7,60.489,89.184,39.43,272.9,103.8
1369.0,481.0,86.0,135.0,5084.36,3.798,53.0,0.00040617384,88.7,60.31727272727273,86.66818181818182,39.44,274.7,104.1
1370.0,485.0,86.0,135.0,5088.16,3.798,54.0,0.00040617384,87.7,60.249,88.109,39.37,277.2,104.0
1371.0,486.0,86.0,135.0,5091.93,3.779,54.0,0.00040617384,87.7,60.461,85.828,39.21,277.5,103.4
1372.0,484.0,86.0,135.0,5095.7,3.77,54.0,0.00040617384,87.7,60.721,87.08599999999998,38.84,273.1,101.8
1373.0,479.0,86.0,135.0,5099.47,3.77,53.0,0.00040617384,85.7,60.91444444444445,88.32111111111111,38.62,271.8,101.9
1374.0,471.0,86.0,134.0,5103.26,3.788,52.0,0.00040617384,85.7,61.017999999999994,85.035,38.52,273.0,102.8
1375.0,475.0,86.0,134.0,5107.06,3.807,53.0,0.00040617384,84.7,60.919,89.043,38.48,275.0,103.7
1376.0,476.0,86.0,135.0,5110.89,3.826,53.0,0.00040617384,84.7,60.73363636363637,85.22636363636364,38.49,274.5,102.8
1377.0,481.0,86.0,134.0,5114.71,3.816,53.0,0.00040617384,84.7,60.809999999999995,88.92000000000002,38.5,274.1,102.0
1378.0,481.0,86.0,135.0,5118.52,3.807,53.0,0.00040617384,87.7,61.069999999999986,86.97,38.57,272.0,101.4
1379.0,480.0,86.0,135.0,5122.31,3.798,53.0,0.00040617384,88.7,61.18111111111111,89.52444444444444,38.64,269.8,100.8
1380.0,477.0,86.0,134.0,5126.09,3.779,53.0,0.00040617384,87.7,61.117272727272734,87.1581818181818,38.82,269.3,101.0
1381.0,476.0,86.0,135.0,5129.84,3.751,53.0,0.00040617384,88.7,60.953,89.78,38.97,270.5,101.6
1382.0,475.0,86.0,135.0,5133.58,3.742,53.0,0.00040617384,88.7,60.81777777777778,89.96444444444445,39.03,273.1,102.7
1383.0,473.0,86.0,135.0,5137.32,3.742,53.0,0.00040617384,87.7,60.772000000000006,88.462,39.13,274.2,102.7
1384.0,474.0,86.0,135.0,5141.1,3.779,53.0,0.00040617384,87.7,60.76454545454546,87.24545454545455,39.24,274.9,102.6
1385.0,480.0,86.0,135.0,5144.91,3.807,53.0,0.00040617384,87.7,60.83444444444444,86.60111111111112,39.33,275.3,102.3
1386.0,487.0,86.0,136.0,5148.75,3.835,54.0,0.00040617384,86.7,60.790000000000006,87.71272727272728,39.33,274.4,101.9
1387.0,489.0,86.0,136.0,5152.61,3.863,54.0,0.00040617384,86.7,60.70222222222222,85.66222222222221,39.22,271.1,100.5
1388.0,492.0,86.0,136.0,5156.47,3.863,55.0,0.00040617384,86.7,60.644000000000005,89.351,39.09,269.8,100.5
1389.0,489.0,86.0,136.0,5160.34,3.863,54.0,0.00040617384,87.7,60.53545454545456,87.2709090909091,38.94,271.9,102.8
1390.0,489.0,86.0,135.0,5164.17,3.835,54.0,0.00040617384,87.7,60.298,89.38199999999999,38.82,276.7,103.3
1391.0,478.0,86.0,135.0,5167.98,3.807,53.0,0.00040617384,87.7,60.14111111111111,86.25,38.91,277.7,103.1
1392.0,475.0,86.0,135.0,5171.77,3.788,53.0,0.00040617384,88.7,60.07818181818183,89.4809090909091,39.05,277.2,102.6
1393.0,473.0,86.0,135.0,5175.53,3.76,53.0,0.00040617384,90.7,60.1,87.499,39.2,275.8,102.0
1394.0,478.0,86.0,136.0,5179.27,3.742,53.0,0.00040617384,89.7,60.11,87.13666666666667,39.3,276.2,102.6
1395.0,473.0,86.0,136.0,5183.01,3.742,53.0,0.00040617384,89.7,60.27199999999999,87.756,39.39,277.1,103.4
1396.0,473.0,86.0,136.0,5186.78,3.77,53.0,0.00040617384,90.7,60.66181818181818,86.87999999999998,39.52,278.6,104.2
1397.0,481.0,86.0,135.0,5190.58,3.798,53.0,0.00040617384,90.7,61.00555555555556,89.07333333333332,39.77,282.3,104.8
1398.0,485.0,86.0,136.0,5194.4,3.826,54.0,0.00040617384,90.7,61.095000000000006,87.042,39.92,282.4,104.3
1399.0,487.0,86.0,136.0,5198.23,3.835,54.0,0.00040617384,88.7,61.05545454545454,89.25090909090909,39.98,280.4,103.3
1400.0,491.0,86.0,136.0,5202.06,3.826,55.0,0.00040617384,88.7,61.00100000000001,86.25399999999999,39.96,277.1,101.9
1401.0,486.0,86.0,135.0,5205.87,3.807,54.0,0.00040617384,87.7,60.92111111111111,88.53333333333333,39.94,274.8,101.7
1402.0,479.0,86.0,135.0,5209.67,3.798,53.0,0.00040617384,87.7,61.03272727272727,85.99727272727273,39.93,272.6,101.5
1403.0,476.0,86.0,135.0,5213.45,3.779,53.0,0.00040617384,87.7,61.17666666666667,87.74888888888889,39.76,270.6,101.8
1404.0,475.0,86.0,134.0,5217.23,3.788,53.0,0.00040617384,87.7,61.10600000000001,88.064,39.52,268.7,101.9
1405.0,476.0,86.0,134.0,5221.02,3.779,53.0,0.00040617384,87.7,61.07,88.47909090909091,39.23,266.6,101.3
1406.0,477.0,86.0,134.0,5224.78,3.77,53.0,0.00040617384,86.7,60.91777777777778,89.29222222222222,39.14,261.9,99.49
1407.0,474.0,86.0,135.0,5228.56,3.779,53.0,0.00040617384,86.7,60.781000000000006,86.447,39.09,259.2,100.1
1408.0,479.0,86.0,136.0,5232.34,3.779,53.0,0.00040617384,87.7,60.76300000000001,88.78799999999998,39.07,258.4,102.9
1409.0,479.0,86.0,136.0,5236.1,3.76,53.0,0.00040617384,88.7,60.959090909090904,86.4290909090909,38.99,259.6,105.9
1410.0,476.0,86.0,136.0,5239.84,3.742,53.0,0.00040617384,87.7,61.05555555555556,89.24222222222222,38.84,263.6,109.2
1411.0,473.0,86.0,135.0,5243.57,3.732,53.0,0.00040617384,85.7,60.94454545454546,86.11181818181818,38.79,264.8,109.8
1412.0,469.0,86.0,135.0,5247.36,3.779,52.0,0.00040617384,85.7,60.67700000000001,88.16499999999999,38.86,264.3,109.5
1413.0,476.0,86.0,135.0,5251.18,3.826,53.0,0.00040617384,86.7,60.57555555555556,85.67,39.03,263.5,109.2
1414.0,489.0,86.0,135.0,5255.01,3.835,54.0,0.00040617384,85.7,60.649999999999984,89.11,39.2,263.9,109.5
1415.0,490.0,86.0,136.0,5258.84,3.826,54.0,0.00040617384,86.7,60.77000000000001,86.00333333333334,39.36,264.2,109.8
1416.0,487.0,86.0,136.0,5262.65,3.807,54.0,0.00040617384,87.7,60.88099999999999,86.704,39.5,265.3,110.4
1417.0,479.0,86.0,135.0,5266.45,3.807,53.0,0.00040617384,87.7,60.89999999999999,87.93300000000002,39.64,266.0,110.8
1418.0,480.0,86.0,135.0,5270.25,3.798,53.0,0.00040617384,88.7,60.964,86.89099999999999,39.8,264.4,110.0
1419.0,480.0,86.0,135.0,5274.05,3.798,53.0,0.00040617384,88.7,60.952,89.21400000000001,40.05,260.2,109.4
1420.0,481.0,86.0,135.0,5277.85,3.798,53.0,0.00040617384,89.7,60.70727272727272,86.20272727272727,40.34,258.7,109.6
1421.0,479.0,86.0,136.0,5281.68,3.835,53.0,0.00040617384,87.7,60.364444444444445,88.86666666666666,40.65,259.8,110.3
1422.0,483.0,86.0,136.0,5285.52,3.835,54.0,0.00040617384,85.7,60.206,86.846,41.02,261.5,111.2
1423.0,481.0,86.0,136.0,5289.35,3.835,53.0,0.00040617384,83.7,60.04363636363637,90.05090909090909,41.71,266.1,113.2
1424.0,478.0,86.0,136.0,5293.18,3.835,53.0,0.00040617384,83.0,60.104444444444454,86.1511111111111,42.29,267.1,112.5
1425.0,476.0,86.0,136.0,5297.0,3.816,53.0,0.00040617384,83.0,60.25909090909091,89.10181818181819,42.84,266.3,111.8
1426.0,465.0,86.0,135.0,5300.79,3.788,52.0,0.00040617384,83.0,60.386999999999986,85.32700000000001,43.41,264.2,111.5
1427.0,464.0,86.0,135.0,5304.56,3.77,52.0,0.00040617384,84.7,60.51555555555555,89.54111111111112,44.16,264.0,111.6
1428.0,469.0,86.0,135.0,5308.36,3.798,52.0,0.00040617384,85.7,60.69100000000001,89.248,44.76,264.2,111.6
1429.0,474.0,86.0,135.0,5312.2,3.844,53.0,0.00040617384,87.7,60.64000000000001,89.05090909090909,45.13,268.7,113.0
1430.0,486.0,86.0,136.0,5316.06,3.863,54.0,0.00040617384,86.7,60.59111111111112,88.48555555555555,45.31,270.3,113.5
1431.0,489.0,86.0,136.0,5319.93,3.863,54.0,0.00040617384,84.7,60.608,87.409,45.51,271.2,114.0
1432.0,486.0,86.0,136.0,5323.78,3.854,54.0,0.00040617384,85.7,60.48181818181818,89.43,45.66,272.0,114.4
1433.0,488.0,86.0,136.0,5327.63,3.854,54.0,0.00040617384,85.7,60.324,88.16,45.71,272.3,114.4
1434.0,482.0,86.0,136.0,5331.47,3.835,54.0,0.00040617384,84.7,60.36777777777778,88.80333333333334,45.55,271.5,113.5
1435.0,482.0,86.0,136.0,5335.32,3.854,54.0,0.00040617384,84.7,60.49727272727271,86.48818181818181,45.31,270.5,113.8
1436.0,484.0,86.0,136.0,5339.17,3.854,54.0,0.00040617384,86.7,60.55,89.96333333333332,45.15,270.3,113.9
1437.0,491.0,86.0,136.0,5343.02,3.844,55.0,0.00040617384,89.7,60.32000000000001,87.594,44.97,270.4,113.7
1438.0,493.0,86.0,137.0,5346.84,3.816,55.0,0.00040617384,91.7,60.03199999999998,89.98400000000001,44.75,270.5,113.5
1439.0,490.0,86.0,137.0,5350.62,3.788,54.0,0.00040617384,92.7,59.97272727272728,87.69999999999999,44.46,271.2,113.4
1440.0,491.0,86.0,135.0,5354.41,3.779,55.0,0.00040617384,91.7,60.159000000000006,90.64,44.1,272.3,113.4
1441.0,484.0,86.0,135.0,5358.18,3.77,54.0,0.00040617384,89.7,60.278000000000006,86.29499999999999,43.65,273.6,113.8
1442.0,473.0,86.0,136.0,5361.95,3.779,53.0,0.00040617384,86.7,60.467,90.681,43.15,273.1,113.6
1443.0,470.0,86.0,137.0,5365.74,3.788,52.0,0.00040617384,84.7,60.67222222222223,88.24222222222221,42.7,272.2,113.4
1444.0,475.0,86.0,137.0,5369.55,3.807,53.0,0.00040617384,84.7,60.76454545454545,88.46000000000001,42.41,271.9,113.3
1445.0,479.0,86.0,137.0,5373.35,3.807,53.0,0.00040617384,86.7,60.689,87.01500000000001,42.12,271.7,113.2
1446.0,480.0,86.0,136.0,5377.15,3.788,53.0,0.00040617384,87.7,60.41111111111112,88.19444444444446,41.79,273.2,113.9
1447.0,477.0,86.0,135.0,5380.91,3.77,53.0,0.00040617384,87.7,60.156000000000006,90.34,41.37,275.3,114.8
1448.0,477.0,86.0,135.0,5384.67,3.751,53.0,0.00040617384,88.7,60.19818181818182,88.09181818181818,40.74,278.7,116.1
1449.0,480.0,86.0,135.0,5388.38,3.723,53.0,0.00040617384,91.7,60.493333333333325,90.59222222222223,40.32,283.4,116.9
1450.0,474.0,86.0,136.0,5392.09,3.704,53.0,0.00040617384,89.7,60.51818181818181,87.43363636363637,40.02,288.0,117.4
1451.0,471.0,86.0,136.0,5395.83,3.742,52.0,0.00040617384,88.7,60.286,90.206,39.84,291.9,117.5
1452.0,474.0,86.0,136.0,5399.61,3.779,53.0,0.00040617384,88.7,60.111111111111114,88.40444444444444,39.68,290.4,114.7
1453.0,484.0,86.0,137.0,5403.39,3.779,54.0,0.00040617384,88.7,60.0909090909091,90.69454545454546,39.52,288.9,111.9
1454.0,483.0,86.0,136.0,5407.17,3.779,54.0,0.00040617384,87.7,60.14699999999999,87.86600000000001,39.24,289.0,108.9
1455.0,480.0,86.0,136.0,5410.94,3.77,53.0,0.00040617384,86.7,60.190000000000005,89.42111111111112,38.95,289.3,106.6
1456.0,476.0,86.0,136.0,5414.73,3.798,53.0,0.00040617384,86.7,60.25545454545454,88.88363636363636,38.72,288.6,106.3
1457.0,478.0,86.0,136.0,5418.53,3.798,53.0,0.00040617384,86.7,60.29,88.30600000000001,38.72,288.4,106.2
1458.0,477.0,86.0,135.0,5422.33,3.798,53.0,0.00040617384,86.7,60.29666666666666,89.82999999999998,38.78,287.8,106.0
