time,watts,cadence,heartrate,distance,altitude,lat,lng,velocity_smooth,torque,PercentageinZ2
2558,363,76,149,26391.3,284.4,47.26972,11.395256,11.46,46,0.25508317
2559,360,75,149,26402.9,284.4,47.269615,11.395241,11.5,46,0.25508317
2560,367,75,149,26414.6,284.2,47.26951,11.3952265,11.54,47,0.25508317
2561,365,76,148,26426.4,284.2,47.269405,11.395211,11.62,46,0.25508317
2562,367,77,148,26438.3,284.0,47.2693,11.395196,11.7,46,0.25508317
2563,362,78,148,26450.3,284.0,47.26919,11.395181,11.8,44,0.25508317
2564,363,78,147,26462.3,283.8,47.26908,11.395166,11.88,44,0.25508317
2565,363,77,148,26474.5,283.8,47.268974,11.39515,11.98,45,0.25508317
2566,365,79,148,26486.7,283.6,47.268864,11.395131,12.06,44,0.25508317
2567,366,78,148,26498.9,283.6,47.268757,11.395109,12.12,45,0.25508317
2568,361,78,148,26511.2,283.6,47.268646,11.395126,12.18,44,0.25508317
2569,362,77,148,26523.5,283.6,47.268562,11.395222,12.24,45,0.25508317
2570,360,76,148,26535.6,283.6,47.26853,11.395376,12.22,45,0.25508317
2571,361,75,148,26547.7,283.6,47.268536,11.395537,12.2,46,0.25508317
2572,363,75,147,26559.9,283.4,47.268555,11.395697,12.2,46,0.25508317
2573,368,73,147,26572.2,283.2,47.26858,11.395856,12.2,48,0.25508317
2574,370,74,147,26584.6,283.0,47.26861,11.396017,12.22,48,0.25508317
2575,364,76,146,26597.1,282.8,47.268635,11.396179,12.3,46,0.25508317
2576,363,78,147,26609.7,282.6,47.26866,11.396341,12.4,44,0.25508317
2577,361,79,147,26622.3,282.4,47.26869,11.396505,12.48,44,0.25508317
2578,361,77,147,26635.0,282.2,47.26871,11.396671,12.56,45,0.25508317
2579,359,77,147,26647.8,282.0,47.268738,11.396837,12.64,45,0.25508317
2580,362,75,147,26660.7,281.8,47.268764,11.397004,12.72,46,0.25508317
2581,371,74,147,26673.7,281.6,47.26879,11.397172,12.8,48,0.25508317
2582,368,75,147,26686.7,281.4,47.268818,11.397341,12.88,47,0.25508317
2583,359,80,147,26699.8,281.2,47.26885,11.39751,12.96,43,0.25508317
2584,362,81,148,26712.9,281.0,47.268875,11.39768,13.02,43,0.25508317
2585,364,79,147,26726.1,280.8,47.268906,11.39785,13.08,44,0.25508317
2586,358,79,147,26739.3,280.6,47.268936,11.39802,13.12,43,0.25508317
2587,365,79,147,26752.5,280.4,47.26897,11.398188,13.16,44,0.25508317
2588,363,78,147,26765.8,280.4,47.269012,11.398355,13.2,44,0.25508317
2589,361,78,147,26779.1,280.2,47.269054,11.398521,13.24,44,0.25508317
2590,362,78,148,26792.4,280.0,47.269093,11.398689,13.26,44,0.25508317
2591,362,78,148,26805.8,279.8,47.269115,11.398863,13.3,44,0.25508317
2592,365,78,148,26819.1,279.8,47.2691,11.399037,13.32,45,0.25508317
2593,372,78,148,26832.3,279.8,47.26902,11.399159,13.3,46,0.25508317
2594,365,81,148,26845.2,280.2,47.26891,11.399217,13.22,43,0.25508317
2595,356,82,148,26857.9,280.4,47.2688,11.399253,13.1,41,0.25508317
2596,364,80,148,26870.4,280.6,47.26869,11.399292,12.92,43,0.25508317
2597,360,79,149,26882.6,280.8,47.26858,11.399337,12.7,44,0.25508317
2598,363,78,149,26894.7,281.0,47.26848,11.399378,12.48,44,0.25508317
2599,362,77,149,26906.6,281.2,47.26837,11.39941,12.28,45,0.25508317
2600,368,77,149,26918.4,281.4,47.26827,11.399439,12.1,46,0.25508317
2601,363,78,149,26930.0,281.6,47.268166,11.3994665,11.92,44,0.25508317
2602,359,79,150,26941.4,281.8,47.268066,11.399491,11.76,43,0.25508317
2603,371,76,150,26952.6,282.0,47.267963,11.399516,11.58,47,0.25508317
2604,370,79,149,26963.7,282.2,47.267864,11.399522,11.42,45,0.25508317
2605,360,82,149,26974.8,282.4,47.26777,11.399498,11.28,42,0.25508317
2606,358,80,149,26985.8,282.4,47.267673,11.399451,11.16,43,0.25508317
2607,361,78,149,26996.8,282.4,47.267586,11.399391,11.08,44,0.25508317
2608,363,76,149,27007.8,282.4,47.267494,11.399326,11.04,46,0.25508317
2609,363,76,149,27018.8,282.6,47.267406,11.3992605,11.02,46,0.25508317
2610,363,76,149,27029.9,282.6,47.267315,11.399201,11.02,46,0.25508317
2611,361,76,149,27041.0,282.6,47.267223,11.39915,11.04,45,0.25508317
2612,364,76,149,27052.1,282.6,47.267124,11.399112,11.06,46,0.25508317
2613,365,76,149,27063.2,282.6,47.267025,11.399096,11.08,46,0.25508317
2614,365,77,149,27074.3,282.6,47.26693,11.399119,11.1,45,0.25508317
2615,364,77,149,27085.6,282.6,47.26684,11.399193,11.14,45,0.25508317
2616,365,77,150,27096.9,282.4,47.266773,11.399308,11.18,45,0.25508317
2617,365,78,150,27108.3,282.4,47.266727,11.399442,11.24,45,0.25508317
2618,365,79,150,27119.8,282.2,47.26669,11.399585,11.32,44,0.25508317
2619,368,80,150,27131.4,282.2,47.26666,11.399733,11.42,44,0.25508317
2620,362,81,150,27143.2,282.0,47.266632,11.399883,11.52,43,0.25508317
2621,370,83,150,27154.9,282.0,47.266605,11.400036,11.6,43,0.25508317
2622,362,85,149,27166.8,281.8,47.266586,11.400191,11.7,41,0.25508317
2623,360,83,150,27178.7,281.8,47.266563,11.400347,11.78,41,0.25508317
2624,360,81,150,27190.7,281.6,47.266544,11.400504,11.86,42,0.25508317
2625,366,81,149,27202.8,281.6,47.266525,11.400661,11.92,43,0.25508317
2626,364,81,150,27214.9,281.4,47.266506,11.400821,12.0,43,0.25508317
2627,362,83,150,27227.1,281.4,47.266487,11.400981,12.06,42,0.25508317
2628,358,81,151,27239.3,281.2,47.266468,11.401142,12.12,42,0.25508317
2629,364,79,151,27251.6,281.2,47.266445,11.401302,12.18,44,0.25508317
2630,367,79,151,27263.9,281.0,47.26642,11.401461,12.22,44,0.25508317
2631,366,81,151,27276.3,281.0,47.26639,11.401621,12.28,43,0.25508317
2632,361,82,151,27288.7,280.8,47.266373,11.401784,12.32,42,0.25508317
2633,363,79,151,27301.1,280.8,47.266357,11.401947,12.36,44,0.25508317
2634,364,79,151,27313.5,280.8,47.266327,11.402104,12.38,44,0.25508317
2635,362,79,151,27325.9,280.6,47.26626,11.402233,12.4,44,0.25508317
2636,363,78,150,27338.4,280.4,47.26616,11.40231,12.42,44,0.25508317
2637,366,78,150,27351.1,280.0,47.26605,11.402356,12.48,45,0.25508317
2638,363,78,150,27363.8,280.0,47.265938,11.402403,12.54,44,0.25508317
2639,361,78,150,27376.6,279.8,47.265835,11.402478,12.62,44,0.25508317
2640,366,78,150,27389.4,279.8,47.265743,11.402578,12.7,45,0.25508317
2641,367,77,149,27402.2,279.8,47.26566,11.402694,12.76,46,0.25508317
2642,364,78,150,27414.8,279.8,47.26558,11.402815,12.74,45,0.25508317
2643,365,79,150,27427.4,279.8,47.2655,11.402938,12.72,44,0.25508317
2644,366,80,149,27440.0,279.8,47.265427,11.403061,12.68,44,0.25508317
2645,362,81,150,27452.4,279.8,47.26535,11.403186,12.6,43,0.25508317
2646,362,81,149,27464.8,279.8,47.265278,11.40331,12.52,43,0.25508317
2647,359,80,149,27477.1,280.0,47.265205,11.403435,12.46,43,0.25508317
2648,367,79,149,27489.3,280.0,47.265137,11.40356,12.38,44,0.25508317
2649,363,79,150,27501.5,280.0,47.265064,11.403685,12.3,44,0.25508317
2650,365,80,149,27513.6,280.0,47.264996,11.40381,12.24,44,0.25508317
2651,361,80,149,27525.7,280.2,47.26493,11.403935,12.18,43,0.25508317
2652,361,80,148,27537.8,280.2,47.264862,11.404062,12.14,43,0.25508317
2653,362,80,148,27549.9,280.2,47.264797,11.404191,12.12,43,0.25508317
2654,364,78,148,27561.8,280.4,47.264736,11.404324,12.06,45,0.25508317
2655,363,78,149,27573.7,280.6,47.264687,11.404462,12.02,44,0.25508317
2656,363,77,149,27585.4,280.6,47.26464,11.404602,11.94,45,0.25508317
2657,364,78,149,27596.9,280.8,47.26459,11.40474,11.82,45,0.25508317
2658,368,78,149,27608.5,280.8,47.26454,11.404875,11.72,45,0.25508317
2659,365,80,149,27619.9,281.0,47.264496,11.40501,11.62,44,0.25508317
2660,363,80,150,27631.4,281.2,47.264446,11.405146,11.54,43,0.25508317
2661,365,80,149,27642.9,281.2,47.2644,11.405282,11.5,44,0.25508317
2662,365,80,149,27654.3,281.4,47.264355,11.405417,11.48,44,0.25508317
2663,368,83,149,27665.6,281.6,47.264297,11.405543,11.42,42,0.25508317
2664,359,83,149,27676.7,281.8,47.264206,11.405583,11.36,41,0.25508317
2665,358,82,150,27687.8,281.8,47.264107,11.405552,11.28,42,0.25508317
2666,359,79,150,27698.8,281.8,47.26401,11.405507,11.18,43,0.25508317
2667,365,77,150,27710.0,281.8,47.263916,11.405468,11.14,45,0.25508317
2668,362,77,149,27721.1,281.8,47.263817,11.405446,11.1,45,0.25508317
2669,367,76,149,27732.3,282.0,47.263718,11.405422,11.12,46,0.25508317
2670,364,77,150,27743.5,282.0,47.263622,11.405389,11.14,45,0.25508317
2671,362,77,150,27754.7,282.0,47.263523,11.405353,11.18,45,0.25508317
2672,367,77,150,27765.9,282.0,47.263424,11.405324,11.18,46,0.25508317
2673,371,78,150,27777.2,282.0,47.263325,11.405311,11.22,45,0.25508317
2674,364,82,151,27788.4,282.0,47.26322,11.405326,11.22,42,0.25508317
2675,360,83,150,27799.8,282.0,47.263134,11.405397,11.26,41,0.25508317
2676,361,81,150,27811.1,282.0,47.26308,11.405525,11.28,43,0.25508317
2677,364,80,150,27822.6,281.8,47.26306,11.405674,11.34,43,0.25508317
2678,365,81,150,27834.1,281.8,47.263058,11.405827,11.38,43,0.25508317
2679,362,81,150,27845.6,281.8,47.263065,11.405981,11.44,43,0.25508317
2680,362,80,150,27857.2,281.8,47.263077,11.406134,11.48,43,0.25508317
2681,362,79,150,27868.8,281.6,47.26309,11.406288,11.54,44,0.25508317
2682,364,79,150,27880.5,281.6,47.263103,11.406443,11.58,44,0.25508317
2683,364,80,150,27892.3,281.6,47.26312,11.406598,11.64,43,0.25508317
2684,365,80,149,27904.1,281.4,47.263134,11.406754,11.7,44,0.25508317
2685,365,82,149,27916.0,281.2,47.263145,11.406912,11.76,43,0.25508317
2686,361,82,150,27928.0,281.2,47.26316,11.40707,11.84,42,0.25508317
2687,364,81,149,27940.2,280.8,47.263184,11.4072275,11.94,43,0.25508317
2688,363,81,149,27952.5,280.6,47.263214,11.407385,12.04,43,0.25508317
2689,359,79,149,27965.0,280.2,47.263245,11.407546,12.18,43,0.25508317
2690,364,78,149,27977.7,280.0,47.263256,11.407713,12.34,45,0.25508317
2691,363,78,149,27990.4,279.8,47.26323,11.407876,12.48,44,0.25508317
2692,364,78,149,28003.2,280.0,47.26315,11.408,12.6,45,0.25508317
2693,364,78,149,28015.8,280.0,47.263054,11.408082,12.66,45,0.25508317
2694,366,79,149,28028.2,280.2,47.262947,11.408141,12.64,44,0.25508317
2695,365,80,149,28040.4,280.4,47.262844,11.408189,12.54,44,0.25508317
2696,363,81,149,28052.4,280.8,47.262737,11.408232,12.4,43,0.25508317
2697,363,81,149,28064.3,281.0,47.262638,11.408273,12.22,43,0.25508317
2698,360,80,149,28075.9,281.0,47.262535,11.408318,12.02,43,0.25508317
2699,363,79,149,28087.4,281.2,47.26244,11.408368,11.84,44,0.25508317
2700,366,78,149,28098.8,281.4,47.26234,11.408418,11.68,45,0.25508317
2701,361,79,149,28110.1,281.6,47.262245,11.408463,11.54,44,0.25508317
2702,361,79,148,28121.2,281.8,47.26215,11.408503,11.38,44,0.25508317
2703,364,78,149,28132.3,282.0,47.262054,11.408543,11.28,45,0.25508317
2704,364,78,149,28143.2,282.0,47.26196,11.408582,11.16,45,0.25508317
2705,362,77,149,28154.1,282.2,47.261864,11.408623,11.06,45,0.25508317
2706,367,78,149,28164.9,282.2,47.261772,11.408667,10.96,45,0.25508317
2707,361,79,148,28175.8,282.4,47.26168,11.408715,10.92,44,0.25508317
2708,359,78,149,28186.7,282.4,47.26159,11.408766,10.88,44,0.25508317
2709,361,78,149,28197.6,282.2,47.261497,11.40882,10.88,44,0.25508317
2710,367,76,149,28208.7,282.2,47.261402,11.4088745,10.92,46,0.25508317
2711,364,77,149,28220.0,282.0,47.26131,11.408932,11.02,45,0.25508317
2712,364,77,149,28231.4,281.8,47.261215,11.408991,11.12,45,0.25508317
2713,367,78,149,28243.0,281.8,47.26112,11.409053,11.26,45,0.25508317
2714,362,79,149,28254.7,281.6,47.261024,11.409116,11.42,44,0.25508317
2715,360,79,149,28266.5,281.6,47.260925,11.40918,11.56,44,0.25508317
2716,363,78,149,28278.3,281.6,47.26083,11.409245,11.66,44,0.25508317
2717,364,77,149,28290.0,281.8,47.260735,11.40931,11.72,45,0.25508317
2718,359,76,149,28301.6,282.0,47.26064,11.409374,11.72,45,0.25508317
2719,364,76,149,28313.0,282.2,47.260548,11.409437,11.66,46,0.25508317
2720,363,73,149,28324.3,282.4,47.260452,11.4095,11.56,47,0.25508317
2721,364,74,149,28335.4,282.6,47.260365,11.409563,11.42,47,0.25508317
2722,368,74,149,28346.4,282.8,47.260277,11.409627,11.28,47,0.25508317
2723,375,77,149,28357.2,283.0,47.26019,11.409692,11.12,47,0.25508317
2724,371,82,149,28367.9,283.2,47.2601,11.409758,10.98,43,0.25508317
2725,365,88,149,28378.5,283.4,47.260017,11.409826,10.84,40,0.25508317
2726,357,88,149,28389.1,283.4,47.259937,11.409898,10.74,39,0.25508317
2727,359,84,149,28399.8,283.6,47.259857,11.409974,10.68,41,0.25508317
2728,360,82,149,28410.4,283.4,47.259777,11.410055,10.64,42,0.25508317
2729,360,80,149,28421.2,283.4,47.2597,11.41014,10.66,43,0.25508317
2730,370,79,149,28432.1,283.4,47.25962,11.410228,10.72,45,0.25508317
2731,368,82,149,28443.1,283.2,47.259544,11.41032,10.8,43,0.25508317
2732,359,83,150,28454.2,283.2,47.259464,11.410413,10.88,41,0.25508317
2733,364,82,150,28465.5,283.0,47.259388,11.410507,11.02,42,0.25508317
2734,359,82,150,28476.9,283.0,47.259308,11.410601,11.14,42,0.25508317
2735,363,79,150,28488.3,283.0,47.259224,11.410694,11.24,44,0.25508317
2736,365,78,150,28499.9,282.8,47.259144,11.410786,11.36,45,0.25508317
2737,368,79,149,28511.6,282.6,47.259056,11.41088,11.48,44,0.25508317
2738,365,81,149,28523.4,282.6,47.258976,11.41098,11.58,43,0.25508317
2739,362,82,149,28535.2,282.4,47.2589,11.41109,11.66,42,0.25508317
2740,363,81,149,28547.2,282.4,47.258842,11.411223,11.78,43,0.25508317
2741,365,81,149,28559.2,282.2,47.258804,11.411373,11.86,43,0.25508317
2742,362,81,149,28571.2,282.2,47.25873,11.411486,11.92,43,0.25508317
2743,362,80,150,28583.3,282.0,47.25863,11.4115305,11.98,43,0.25508317
2744,365,81,149,28595.4,282.2,47.25852,11.411529,12.04,43,0.25508317
2745,362,81,148,28607.5,282.2,47.25841,11.411508,12.06,43,0.25508317
2746,363,80,148,28619.3,282.4,47.25831,11.411527,12.02,43,0.25508317
2747,370,80,149,28631.2,282.4,47.258205,11.411578,12.0,44,0.25508317
2748,362,81,150,28642.9,282.4,47.25811,11.411642,11.92,43,0.25508317
2749,359,83,150,28654.7,282.6,47.258015,11.41171,11.86,41,0.25508317
2750,368,83,150,28666.3,282.6,47.25792,11.411779,11.76,42,0.25508317
2751,363,83,150,28678.0,282.6,47.257828,11.411848,11.74,42,0.25508317
2752,358,84,150,28689.6,282.6,47.257732,11.411916,11.68,41,0.25508317
2753,363,81,150,28701.1,282.8,47.25764,11.411981,11.64,43,0.25508317
2754,364,80,150,28712.6,283.0,47.257545,11.412043,11.58,43,0.25508317
2755,361,80,150,28724.0,283.0,47.25745,11.412106,11.54,43,0.25508317
2756,361,79,150,28735.3,283.2,47.25736,11.412168,11.46,44,0.25508317
2757,362,78,150,28746.5,283.2,47.257267,11.41223,11.38,44,0.25508317
2758,362,76,150,28757.6,283.4,47.257175,11.412289,11.3,45,0.25508317
2759,363,76,150,28768.7,283.6,47.257084,11.412345,11.22,46,0.25508317
2760,365,77,150,28779.6,283.8,47.256992,11.412395,11.12,45,0.25508317
2761,366,76,150,28790.3,284.2,47.2569,11.412438,11.0,46,0.25508317
2762,359,78,150,28800.9,284.4,47.25681,11.412475,10.88,44,0.25508317
2763,362,77,150,28811.2,284.8,47.256718,11.41251,10.72,45,0.25508317
2764,364,76,149,28821.4,285.0,47.25663,11.412544,10.54,46,0.25508317
2765,368,76,150,28831.4,285.4,47.256542,11.412577,10.36,46,0.25508317
2766,366,78,150,28841.3,285.6,47.256454,11.412611,10.2,45,0.25508317
2767,360,80,149,28851.0,285.8,47.25637,11.412644,10.02,43,0.25508317
2768,359,80,149,28860.6,286.2,47.256287,11.412677,9.88,43,0.25508317
2769,335,78,149,28870.0,286.4,47.256207,11.41271,9.72,41,0.25508317
2770,255,78,149,28879.3,286.6,47.256126,11.412742,9.58,31,0.255268
2771,229,82,149,28888.4,287.0,47.256046,11.412774,9.42,27,0.25545287
2772,226,87,148,28897.2,287.2,47.25597,11.412803,9.24,25,0.2556377
2773,227,88,148,28905.9,287.4,47.255894,11.412832,9.06,25,0.25582254
2774,225,88,148,28914.3,287.8,47.25582,11.412859,8.86,24,0.2560074
2775,223,89,149,28922.5,288.0,47.25575,11.412886,8.64,24,0.25619224
2776,225,86,149,28930.5,288.2,47.25568,11.41291,8.42,25,0.25637707
2777,225,85,149,28938.3,288.4,47.25561,11.412936,8.22,25,0.25656193
2778,224,85,149,28945.9,288.8,47.255547,11.41296,8.0,25,0.25674677
2779,224,84,149,28953.4,289.0,47.255478,11.412983,7.82,25,0.2569316
2780,225,84,149,28960.6,289.2,47.255417,11.413005,7.62,26,0.25711644
2781,225,82,150,28967.8,289.4,47.255352,11.413026,7.46,26,0.2573013
2782,225,82,150,28974.7,289.6,47.25529,11.413047,7.28,26,0.25748613
2783,222,82,150,28981.6,290.0,47.255234,11.413066,7.14,26,0.25748613
2784,225,80,150,28988.3,290.2,47.255173,11.413084,6.98,27,0.25767097
2785,225,80,150,28994.9,290.4,47.255116,11.413103,6.86,27,0.25785583
2786,223,78,150,29001.4,290.6,47.25506,11.41312,6.72,27,0.25804067
2787,222,77,151,29007.8,290.8,47.255,11.413138,6.62,28,0.25804067
2788,218,74,150,29014.2,291.0,47.254948,11.413159,6.52,28,0.25804067
2789,221,70,150,29020.4,291.2,47.25489,11.413181,6.42,30,0.25804067
2790,222,65,149,29026.5,291.4,47.254837,11.413197,6.32,33,0.25804067
2791,225,64,150,29032.5,291.6,47.254784,11.413212,6.22,34,0.2582255
2792,225,62,149,29038.5,291.8,47.25473,11.413227,6.14,35,0.25841036
2793,225,62,149,29044.3,292.0,47.25468,11.413242,6.02,35,0.2585952
2794,227,61,148,29050.2,292.4,47.254627,11.413257,5.96,36,0.25878003
2795,226,62,147,29055.9,292.6,47.254578,11.413275,5.88,35,0.25896487
2796,225,61,147,29061.6,292.8,47.254528,11.413296,5.82,35,0.25914973
2797,224,60,147,29067.1,293.0,47.254482,11.413313,5.72,36,0.25933456
2798,227,60,147,29072.6,293.2,47.254433,11.413329,5.66,36,0.2595194
2799,222,60,148,29078.0,293.4,47.254387,11.413344,5.56,35,0.2595194
2800,225,60,145,29083.2,293.6,47.254337,11.413359,5.46,36,0.25970426
2801,228,59,145,29088.4,294.0,47.254295,11.413373,5.36,37,0.2598891
2802,225,59,146,29093.4,294.2,47.25425,11.413388,5.26,36,0.26007393
2803,224,59,146,29098.2,294.4,47.254208,11.413401,5.12,36,0.2602588
2804,227,59,146,29102.8,294.8,47.254166,11.413415,4.96,37,0.26044363
2805,227,59,146,29107.1,295.0,47.254128,11.413428,4.78,37,0.26062846
2806,226,59,146,29111.2,295.4,47.254093,11.41344,4.56,37,0.2608133
2807,223,59,145,29115.0,295.8,47.25406,11.413451,4.32,36,0.26099816
2808,225,59,145,29118.4,296.0,47.25403,11.413462,4.04,36,0.261183
2809,224,58,144,29121.7,296.4,47.254,11.413473,3.78,37,0.26136783
2810,229,57,143,29124.7,296.6,47.253975,11.413483,3.52,38,0.2615527
2811,235,57,143,29127.5,296.8,47.253952,11.413495,3.26,39,0.26173753
2812,236,60,143,29130.4,297.0,47.253925,11.4135065,3.08,38,0.26192236
2813,227,66,143,29133.2,297.2,47.253902,11.413521,2.96,33,0.26210722
2814,226,71,142,29136.2,297.4,47.25388,11.413538,2.9,30,0.26229206
2815,225,73,142,29139.4,297.4,47.253853,11.413559,2.94,29,0.2624769
2816,224,74,141,29142.9,297.6,47.253826,11.413585,3.08,29,0.26266173
2817,222,71,141,29146.7,297.6,47.253803,11.413619,3.26,30,0.26266173
2818,227,69,141,29150.9,297.6,47.253777,11.413661,3.54,31,0.2628466
2819,227,68,141,29155.7,297.6,47.253754,11.413712,3.9,32,0.26303142
2820,229,69,142,29161.0,297.4,47.253723,11.413769,4.32,32,0.26321626
2821,227,72,142,29166.8,297.4,47.253685,11.413816,4.78,30,0.26340112
2822,224,73,142,29172.9,297.4,47.253635,11.41385,5.24,29,0.26358595
2823,223,73,141,29179.2,297.4,47.253582,11.413881,5.66,29,0.2637708
2824,226,72,142,29185.7,297.4,47.253536,11.413932,6.0,30,0.26395562
2825,227,72,142,29192.4,297.4,47.253498,11.414004,6.28,30,0.2641405
2826,224,74,142,29199.4,297.4,47.253475,11.41409,6.52,29,0.26432532
2827,228,73,142,29206.6,297.2,47.253468,11.414184,6.74,30,0.26451015
2828,225,74,142,29213.9,297.2,47.253468,11.414282,6.94,29,0.26469502
2829,224,75,141,29221.5,297.2,47.25347,11.414382,7.16,29,0.26487985
2830,223,73,141,29229.3,297.2,47.253487,11.414484,7.38,29,0.2650647
2831,224,72,141,29237.3,297.0,47.253506,11.414586,7.58,30,0.26524955
2832,227,70,141,29245.4,297.0,47.253525,11.41469,7.76,31,0.26543438
2833,227,71,141,29253.8,297.0,47.253548,11.414797,7.98,31,0.26561922
2834,227,72,140,29262.3,296.8,47.25357,11.414905,8.16,30,0.26580405
2835,226,73,140,29271.0,296.8,47.253593,11.415015,8.34,30,0.26598892
2836,225,74,140,29279.8,296.8,47.253616,11.415128,8.5,29,0.26617375
2837,226,72,139,29288.8,296.6,47.253635,11.415244,8.68,30,0.26635858
2838,226,72,139,29297.9,296.6,47.25366,11.415361,8.82,30,0.26654345
2839,225,72,139,29307.2,296.4,47.25368,11.415479,8.98,30,0.26672828
2840,225,72,139,29316.5,296.4,47.253708,11.415598,9.1,30,0.26691312
2841,227,73,139,29326.0,296.2,47.253723,11.415721,9.24,30,0.26709798
2842,224,73,138,29335.5,296.2,47.253735,11.415848,9.34,29,0.2672828
2843,222,72,138,29345.2,296.2,47.25374,11.415976,9.46,29,0.2672828
2844,224,70,138,29354.9,296.0,47.253735,11.416106,9.54,31,0.26746765
2845,228,69,137,29364.8,296.0,47.253723,11.416236,9.66,32,0.26765248
2846,226,70,138,29374.7,295.8,47.25371,11.416367,9.74,31,0.26783735
2847,227,70,137,29384.8,295.6,47.253693,11.416499,9.86,31,0.26802218
2848,228,72,137,29395.0,295.6,47.253674,11.416632,9.96,30,0.268207
2849,229,74,137,29405.3,295.4,47.253654,11.416766,10.08,30,0.26839188
2850,228,76,137,29415.6,295.4,47.253635,11.416901,10.16,29,0.2685767
2851,223,77,137,29426.0,295.2,47.25362,11.417037,10.26,28,0.26876155
2852,226,76,136,29436.5,295.2,47.25361,11.417175,10.34,28,0.2689464
2853,225,75,137,29447.0,295.2,47.253597,11.417314,10.4,29,0.26913124
2854,227,75,137,29457.5,295.0,47.25359,11.417454,10.44,29,0.26931608
2855,226,76,136,29467.9,295.2,47.25359,11.417593,10.46,28,0.2695009
2856,224,76,136,29478.3,295.2,47.253597,11.417731,10.46,28,0.26968578
2857,225,74,137,29488.6,295.2,47.25361,11.417867,10.42,29,0.2698706
2858,223,73,137,29498.7,295.4,47.253624,11.418,10.34,29,0.27005544
2859,225,72,137,29508.7,295.6,47.253643,11.41813,10.24,30,0.2702403
2860,227,72,138,29518.5,295.8,47.253662,11.418257,10.12,30,0.27042514
2861,227,72,138,29528.1,296.0,47.253685,11.418381,9.96,30,0.27060997
2862,227,73,138,29537.6,296.2,47.253708,11.418502,9.8,30,0.27079484
2863,226,74,137,29546.8,296.4,47.253735,11.418621,9.62,29,0.27097967
2864,227,74,137,29555.9,296.6,47.253757,11.4187355,9.44,29,0.2711645
2865,227,75,137,29564.8,296.8,47.253784,11.418849,9.26,29,0.27134934
2866,225,76,137,29573.6,297.0,47.253807,11.41896,9.1,28,0.2715342
2867,223,77,136,29582.3,297.2,47.253834,11.419069,8.94,28,0.27171904
2868,225,75,136,29590.7,297.4,47.25386,11.419175,8.78,29,0.27190387
2869,226,75,136,29599.1,297.6,47.253887,11.41928,8.64,29,0.27208874
2870,224,75,136,29607.3,297.8,47.25391,11.419383,8.5,29,0.27227357
2871,227,74,135,29615.5,298.0,47.253937,11.419484,8.38,29,0.2724584
2872,226,75,135,29623.6,298.2,47.253963,11.419585,8.26,29,0.27264327
2873,225,75,135,29631.6,298.2,47.25399,11.419685,8.18,29,0.2728281
2874,225,75,136,29639.5,298.4,47.254013,11.419783,8.08,29,0.27301294
2875,224,75,135,29647.4,298.6,47.254044,11.419879,8.02,29,0.27319777
2876,223,74,136,29655.3,298.8,47.254074,11.419973,7.96,29,0.27338263
2877,227,74,135,29663.1,298.8,47.25411,11.420065,7.9,29,0.27356747
2878,224,71,135,29670.9,299.0,47.254147,11.420154,7.86,30,0.2737523
2879,226,71,135,29678.6,299.2,47.25418,11.420243,7.82,30,0.27393717
2880,227,71,135,29686.4,299.2,47.254215,11.420332,7.8,31,0.274122
2881,227,72,135,29694.2,299.4,47.25425,11.420421,7.78,30,0.27430683
2882,223,74,135,29701.9,299.4,47.254284,11.420512,7.76,29,0.27449167
2883,227,72,135,29709.7,299.6,47.254314,11.420606,7.76,30,0.27467653
2884,227,72,134,29717.6,299.6,47.254345,11.420701,7.8,30,0.27486137
2885,222,73,135,29725.5,299.8,47.25437,11.420799,7.82,29,0.27486137
2886,224,73,135,29733.5,299.8,47.2544,11.4208975,7.86,29,0.2750462
2887,227,73,134,29741.6,299.8,47.25442,11.420999,7.94,30,0.27523106
2888,225,72,134,29749.8,299.8,47.254448,11.421102,8.02,30,0.2754159
2889,228,72,133,29758.1,299.8,47.254475,11.4212055,8.1,30,0.27560073
2890,226,73,133,29766.5,299.8,47.254498,11.421312,8.2,30,0.2757856
2891,225,73,134,29775.1,299.8,47.254524,11.421419,8.32,29,0.27597043
2892,225,74,133,29783.8,299.8,47.25455,11.421528,8.44,29,0.27615526
2893,225,73,133,29792.5,299.8,47.254574,11.421638,8.54,29,0.2763401
2894,224,73,133,29801.3,299.8,47.2546,11.42175,8.64,29,0.27652496
2895,226,72,133,29810.2,299.8,47.254623,11.421863,8.74,30,0.2767098
2896,224,71,133,29819.2,299.8,47.25465,11.421976,8.82,30,0.27689463
2897,224,71,133,29828.2,299.8,47.254677,11.42209,8.88,30,0.2770795
2898,224,70,132,29837.3,299.8,47.2547,11.422205,8.96,31,0.27726433
2899,224,69,133,29846.3,299.8,47.254723,11.422321,9.0,31,0.27744916
2900,227,70,132,29855.4,299.8,47.25475,11.422437,9.04,31,0.27763402
2901,223,69,132,29864.5,299.8,47.254772,11.422552,9.06,31,0.27781886
2902,230,69,133,29873.5,300.0,47.254795,11.4226675,9.06,32,0.2780037
2903,228,70,133,29882.5,300.0,47.254818,11.422783,9.04,31,0.27818853
2904,227,72,131,29891.4,300.2,47.25484,11.422897,9.02,30,0.2783734
2905,226,73,131,29900.3,300.4,47.254864,11.42301,8.98,30,0.27855822
